ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
18038	"ABTB2"	"ABTB2"	chr11	-	34154264	34154378	34150987	34152584	34154700	34154769
18039	"ABTB2"	"ABTB2"	chr11	-	34167258	34167360	34165259	34165356	34167902	34167992
18040	"ABTB2"	"ABTB2"	chr11	-	34173154	34173307	34170905	34171071	34197324	34197538
18041	"ABTB2"	"ABTB2"	chr11	-	34204543	34204690	34197324	34197538	34356700	34358008
18045	"WNT5A"	"WNT5A"	chr3	-	55474336	55474629	55465714	55470550	55479313	55479564
18046	"WNT5A"	"WNT5A"	chr3	-	55479313	55479564	55474333	55474629	55480784	55480918
18047	"EIF3A"	"EIF3A"	chr10	-	119038237	119038439	119037118	119037309	119041993	119042772
18048	"EIF3A"	"EIF3A"	chr10	-	119050520	119050674	119049800	119049985	119051198	119051321
18049	"EIF3A"	"EIF3A"	chr10	-	119061223	119061328	119060745	119060844	119065398	119065570
18051	"NME1-NME2"	"NME1-NME2"	chr17	+	51155650	51155780	51153589	51153662	51159979	51160081
18052	"NME1-NME2"	"NME1-NME2"	chr17	+	51159979	51160081	51155650	51155780	51161159	51161272
18053	"NME1-NME2"	"NME1-NME2"	chr17	+	51161159	51161272	51159979	51160081	51166826	51166956
18055	"ARPC4"	"ARPC4"	chr3	+	9797658	9797777	9792557	9793124	9800184	9800296
18057	"ARPC4"	"ARPC4"	chr3	+	9800184	9800296	9797658	9797777	9801660	9801756
18058	"ARPC4"	"ARPC4"	chr3	+	9800184	9800296	9797658	9797777	9803842	9804013
18059	"ARPC4"	"ARPC4"	chr3	+	9801660	9801756	9797658	9797777	9803842	9804013
18060	"ARPC4"	"ARPC4"	chr3	+	9801660	9801756	9800184	9800296	9803842	9804013
18061	"ARPC4"	"ARPC4"	chr3	+	9803535	9803707	9801660	9801756	9803842	9804013
18062	"ARPC4"	"ARPC4"	chr3	+	9803842	9804013	9801660	9801756	9806209	9806417
18063	"TXNRD2"	"TXNRD2"	chr22	-	19877039	19877234	19875516	19875807	19878365	19878437
18064	"TXNRD2"	"TXNRD2"	chr22	-	19877108	19877234	19875521	19875807	19878365	19878437
18065	"TXNRD2"	"TXNRD2"	chr22	-	19878089	19878187	19875521	19877234	19878365	19878437
18066	"TXNRD2"	"TXNRD2"	chr22	-	19880178	19880271	19878365	19878437	19880621	19880717
18068	"TXNRD2"	"TXNRD2"	chr22	-	19880855	19880945	19880621	19880717	19881035	19881154
18073	"ZNF316"	"ZNF316"	chr7	+	6639041	6639141	6637845	6638009	6641824	6641962
18075	"BCAT2"	"BCAT2"	chr19	-	48796577	48796718	48795864	48796502	48796936	48797022
18076	"BCAT2"	"BCAT2"	chr19	-	48806516	48806717	48800186	48800297	48806999	48807074
18078	"BCAT2"	"BCAT2"	chr19	-	48806999	48807074	48800186	48800297	48810808	48810916
18080	"BCAT2"	"BCAT2"	chr19	-	48806999	48807074	48806516	48806717	48810983	48811020
18081	"BCAT2"	"BCAT2"	chr19	-	48807755	48808236	48806999	48807074	48810808	48810921
18082	"BCAT2"	"BCAT2"	chr19	-	48807755	48808236	48806999	48807074	48810983	48811027
18088	"PUS1"	"PUS1"	chr12	+	131932721	131932833	131932174	131932312	131941291	131941422
18089	"PUS1"	"PUS1"	chr12	+	131939172	131939275	131931514	131932312	131941291	131941983
18095	"ZNF264"	"ZNF264"	chr19	+	57191698	57191946	57191500	57191527	57193874	57193958
18098	"GLI3"	"GLI3"	chr7	-	41967595	41967923	41960949	41966641	41972336	41972627
18099	"GLI3"	"GLI3"	chr7	-	41972336	41972627	41967595	41967923	41977557	41977722
18100	"GLI3"	"GLI3"	chr7	-	42148225	42148468	42076751	42076857	42223129	42223295
18101	"GLI3"	"GLI3"	chr7	-	42223129	42223295	42148225	42148468	42236970	42237013
18110	"IFI30"	"IFI30"	chr19	+	18175604	18175697	18175310	18175385	18177139	18177292
18111	"IFI30"	"IFI30"	chr19	+	18177139	18177292	18175604	18175697	18177710	18177764
18125	"NUP155"	"NUP155"	chr5	-	37294328	37294465	37292878	37292985	37298867	37298978
18126	"NUP155"	"NUP155"	chr5	-	37307296	37307432	37305056	37305210	37309128	37309267
18127	"NUP155"	"NUP155"	chr5	-	37309403	37309572	37309128	37309267	37310551	37310668
18128	"NUP155"	"NUP155"	chr5	-	37310551	37310743	37309128	37309267	37314197	37314328
18129	"NUP155"	"NUP155"	chr5	-	37323991	37324107	37317987	37318085	37325900	37325967
18130	"NUP155"	"NUP155"	chr5	-	37341089	37341242	37337817	37337918	37342548	37342646
18131	"NUP155"	"NUP155"	chr5	-	37342548	37342646	37341089	37341242	37348504	37348596
18132	"ZNF385C"	"ZNF385C"	chr17	-	42031618	42031784	42028782	42029076	42034224	42034335
18139	"MDM4"	"MDM4"	chr1	+	204538208	204538308	204532190	204532246	204542783	204542944
18143	"MDM4"	"MDM4"	chr1	+	204544534	204544684	204542783	204542944	204546796	204546832
18151	"PIGO"	"PIGO"	chr9	-	35092542	35092767	35091239	35091291	35093029	35093209
18152	"PIGO"	"PIGO"	chr9	-	35093029	35093209	35091239	35092767	35093420	35093580
18153	"PIGO"	"PIGO"	chr9	-	35093900	35094024	35088689	35093580	35094215	35094359
18158	"TREX1"	"TREX1"	chr3	+	48466629	48466641	48466250	48466309	48466739	48467645
18161	"MSL1"	"MSL1"	chr17	+	40133826	40133899	40133041	40133658	40134278	40134450
18165	"GEMIN2"	"GEMIN2"	chr14	+	39114828	39114913	39114222	39114475	39117998	39118088
18166	"GEMIN2"	"GEMIN2"	chr14	+	39118539	39118599	39117998	39118088	39122429	39122543
18168	"GEMIN2"	"GEMIN2"	chr14	+	39122429	39122543	39118539	39118599	39124991	39125036
18169	"GEMIN2"	"GEMIN2"	chr14	+	39122429	39122543	39118539	39118599	39128279	39128348
18170	"GEMIN2"	"GEMIN2"	chr14	+	39124991	39125036	39118539	39118599	39128279	39128341
18171	"GEMIN2"	"GEMIN2"	chr14	+	39124991	39125036	39122429	39122543	39128279	39128341
18172	"GEMIN2"	"GEMIN2"	chr14	+	39124991	39125036	39122429	39122543	39131957	39132068
18173	"GEMIN2"	"GEMIN2"	chr14	+	39128279	39128348	39122429	39122543	39131957	39132023
18174	"GEMIN2"	"GEMIN2"	chr14	+	39128279	39128348	39124991	39125036	39131957	39132023
18175	"GEMIN2"	"GEMIN2"	chr14	+	39133660	39133719	39131772	39132068	39136439	39136541
18181	"TRIM34"	"TRIM34"	chr11	+	5641166	5641189	5634630	5634861	5642405	5642506
18182	"TRIM34"	"TRIM34"	chr11	+	5642816	5642843	5642405	5642506	5643143	5644398
18183	"TRIM34"	"TRIM34"	chr11	+	5642816	5642853	5642405	5642506	5643143	5643809
18191	"KIFC3"	"KIFC3"	chr16	-	57759727	57759836	57759124	57759153	57760725	57760955
18192	"KIFC3"	"KIFC3"	chr16	-	57760281	57760416	57759727	57759836	57760725	57760955
18193	"KIFC3"	"KIFC3"	chr16	-	57766873	57766985	57765458	57765640	57769594	57769725
18199	"KIFC3"	"KIFC3"	chr16	-	57779360	57779450	57776485	57776690	57794998	57795141
18201	"KIFC3"	"KIFC3"	chr16	-	57779876	57779951	57779360	57779450	57785463	57785666
18202	"KIFC3"	"KIFC3"	chr16	-	57779876	57779951	57779360	57779450	57794998	57795141
18205	"KIFC3"	"KIFC3"	chr16	-	57785463	57785666	57779360	57779450	57794998	57795141
18206	"KIFC3"	"KIFC3"	chr16	-	57785463	57785666	57779876	57779951	57794998	57795141
18208	"KIFC3"	"KIFC3"	chr16	-	57788574	57788713	57772222	57772288	57797704	57797764
18212	"KIFC3"	"KIFC3"	chr16	-	57794998	57795141	57772222	57772288	57797704	57797764
18214	"KIFC3"	"KIFC3"	chr16	-	57794998	57795141	57788574	57788713	57797704	57797764
18215	"TDRD7"	"TDRD7"	chr9	+	97428459	97428672	97411949	97412238	97430932	97431074
18216	"TDRD7"	"TDRD7"	chr9	+	97460177	97460764	97441657	97441875	97464841	97465028
18217	"TDRD7"	"TDRD7"	chr9	+	97464841	97465028	97441657	97441875	97470557	97470669
18218	"TDRD7"	"TDRD7"	chr9	+	97470557	97470669	97464841	97465028	97472292	97472495
18219	"TMF1"	"TMF1"	chr3	-	69024054	69024180	69019826	69023320	69025559	69025616
18220	"KAT2B"	"KAT2B"	chr3	+	20146315	20146430	20140220	20140364	20147962	20147999
18221	"KAT2B"	"KAT2B"	chr3	+	20147962	20147999	20146315	20146430	20148242	20148306
18222	"KAT2B"	"KAT2B"	chr3	+	20148402	20148487	20148242	20148306	20152331	20154404
18230	"CEP72"	"CEP72"	chr5	+	624470	624579	620068	620261	633768	633947
18231	"CEP72"	"CEP72"	chr5	+	633768	633947	624470	624579	635371	635584
18232	"CEP72"	"CEP72"	chr5	+	665940	666099	665179	665325	666863	667168
18233	"CDC6"	"CDC6"	chr17	+	40289407	40289598	40287632	40288090	40291057	40291181
18234	"CDC6"	"CDC6"	chr17	+	40296702	40296767	40295355	40295456	40300827	40301030
18235	"RP11-23J9.4"	"RP11-23J9.4"	chr9	+	97291370	97291487	97290853	97290902	97293946	97294110
18237	"RP11-23J9.4"	"RP11-23J9.4"	chr9	+	97318462	97318582	97317064	97317228	97320125	97320205
18239	"RP11-23J9.4"	"RP11-23J9.4"	chr9	+	97343339	97343563	97330321	97330767	97354568	97354713
18244	"RCOR3"	"RCOR3"	chr1	+	211271231	211271309	211259946	211260164	211271527	211271874
18246	"RCOR3"	"RCOR3"	chr1	+	211279237	211279316	211278116	211278241	211289177	211289396
18247	"RCOR3"	"RCOR3"	chr1	+	211291523	211291599	211289177	211289396	211295675	211295753
18248	"RCOR3"	"RCOR3"	chr1	+	211295675	211295753	211289177	211289396	211304082	211304140
18249	"RCOR3"	"RCOR3"	chr1	+	211304082	211304140	211295675	211295753	211312354	211312487
18252	"RCOR3"	"RCOR3"	chr1	+	211312719	211312835	211304082	211304140	211313423	211313672
18253	"RCOR3"	"RCOR3"	chr1	+	211312719	211312961	211301460	211304140	211313423	211313839
18254	"EIF4H"	"EIF4H"	chr7	+	74187610	74187798	74174244	74174442	74189672	74189737
18257	"ADAM22"	"ADAM22"	chr7	+	88171543	88171561	88168136	88168227	88181504	88181605
18263	"ADAM22"	"ADAM22"	chr7	+	88186614	88186701	88184291	88184402	88193115	88193239
18264	"ADAM22"	"ADAM22"	chr7	+	88193115	88193239	88181957	88182024	88196470	88196491
18265	"RAD1"	"RAD1"	chr5	-	34911553	34911812	34909257	34909356	34913469	34913578
18269	"RAD1"	"RAD1"	chr5	-	34913926	34914026	34913469	34913578	34914694	34914961
18270	"RAD1"	"RAD1"	chr5	-	34914694	34914961	34911553	34911812	34915415	34915517
18271	"RAD1"	"RAD1"	chr5	-	34915415	34915626	34914694	34914961	34918051	34918136
18272	"RAD1"	"RAD1"	chr5	-	34918051	34918136	34914694	34914961	34918231	34918297
18275	"PPP1R12B"	"PPP1R12B"	chr1	+	202430730	202430810	202428534	202428929	202431479	202431619
18276	"PPP1R12B"	"PPP1R12B"	chr1	+	202434655	202434768	202431479	202431619	202437820	202438024
18277	"PPP1R12B"	"PPP1R12B"	chr1	+	202437820	202438024	202434655	202434768	202440705	202440788
18280	"PPP1R12B"	"PPP1R12B"	chr1	+	202493113	202493317	202488532	202488623	202495292	202495482
18282	"PPP1R12B"	"PPP1R12B"	chr1	+	202501858	202502005	202496818	202496822	202562777	202562922
18283	"PPP1R12B"	"PPP1R12B"	chr1	+	202558876	202558893	202496780	202496822	202562777	202562922
18284	"PPP1R12B"	"PPP1R12B"	chr1	+	202558876	202558893	202501858	202502005	202562777	202562922
18285	"PPP1R12B"	"PPP1R12B"	chr1	+	202558876	202558893	202539839	202540241	202562777	202562922
18294	"MCU"	"MCU"	chr10	+	72859176	72859347	72834358	72834428	72860422	72860527
18295	"MCU"	"MCU"	chr10	+	72861678	72861776	72860422	72860527	72871376	72871580
18296	"MCU"	"MCU"	chr10	+	72868702	72868863	72860422	72860527	72871376	72871433
18297	"MCU"	"MCU"	chr10	+	72868702	72868863	72860422	72860527	72884265	72884382
18298	"MCU"	"MCU"	chr10	+	72871376	72871580	72860422	72860527	72884265	72884382
18299	"MCU"	"MCU"	chr10	+	72871376	72871580	72868689	72868863	72884265	72884382
18300	"SRM"	"SRM"	chr1	-	11054961	11055084	11054588	11054885	11055780	11055926
18301	"SRM"	"SRM"	chr1	-	11054961	11055084	11054588	11054885	11056010	11056094
18302	"SRM"	"SRM"	chr1	-	11055780	11055926	11054588	11054885	11056010	11056094
18303	"SRM"	"SRM"	chr1	-	11055780	11055926	11054961	11055084	11056010	11056094
18306	"SLC7A6"	"SLC7A6"	chr16	+	68266592	68266721	68264515	68264576	68274690	68274948
18307	"SLC7A6"	"SLC7A6"	chr16	+	68273794	68273904	68264559	68264576	68274690	68275095
18311	"SLC7A6"	"SLC7A6"	chr16	+	68274690	68275249	68266590	68266721	68287745	68287871
18312	"SLC7A6"	"SLC7A6"	chr16	+	68287322	68287435	68274690	68275249	68287745	68287871
18314	"SLC7A6"	"SLC7A6"	chr16	+	68290395	68290540	68287745	68287871	68291208	68291332
18315	"SLC7A6"	"SLC7A6"	chr16	+	68291208	68291332	68287745	68287871	68291557	68291578
18316	"SLC7A6"	"SLC7A6"	chr16	+	68294704	68294801	68291557	68291661	68296363	68296513
18317	"SLC7A6"	"SLC7A6"	chr16	+	68296626	68296810	68296363	68296513	68297233	68297433
18322	"SPEF1"	"SPEF1"	chr20	-	3779195	3779352	3778420	3778990	3779663	3779775
18324	"AKNAD1"	"AKNAD1"	chr1	-	108827204	108827302	108823565	108823688	108830558	108830650
18325	"AKNAD1"	"AKNAD1"	chr1	-	108834446	108834528	108830558	108830650	108834928	108834966
18326	"AKNAD1"	"AKNAD1"	chr1	-	108834928	108835056	108830558	108830650	108837549	108837706
18338	"NAGK"	"NAGK"	chr2	+	71072640	71072751	71068591	71068712	71073481	71073594
18340	"NAGK"	"NAGK"	chr2	+	71073481	71073594	71070299	71070839	71075554	71075610
18341	"NAGK"	"NAGK"	chr2	+	71075554	71075610	71073481	71073594	71076603	71076701
18342	"NAGK"	"NAGK"	chr2	+	71075554	71075642	71072640	71073594	71076603	71076641
18344	"NAGK"	"NAGK"	chr2	+	71075561	71075642	71073481	71073594	71076603	71076701
18346	"ANAPC15"	"ANAPC15"	chr11	-	72111156	72111281	72110543	72110603	72111441	72111496
18348	"ANAPC15"	"ANAPC15"	chr11	-	72111156	72111286	72110543	72110603	72111441	72111483
18350	"ANAPC15"	"ANAPC15"	chr11	-	72111411	72111496	72111156	72111281	72112649	72112754
18353	"ANAPC15"	"ANAPC15"	chr11	-	72111441	72111496	72111156	72111281	72112649	72112774
18358	"MKRN2"	"MKRN2"	chr3	+	12570070	12570252	12568874	12569003	12572068	12572373
18359	"MKRN2"	"MKRN2"	chr3	+	12576630	12576741	12574791	12575006	12581807	12581952
18361	"PLAT"	"PLAT"	chr8	-	42185080	42185172	42182718	42182890	42187397	42187572
18366	"FSD1"	"FSD1"	chr19	+	4307881	4307983	4306197	4306329	4310272	4310295
18367	"CBX4"	"CBX4"	chr17	-	79835645	79835696	79835043	79835395	79837836	79837902
18368	"CBX4"	"CBX4"	chr17	-	79835645	79835712	79833155	79835395	79837836	79837881
18369	"CBX4"	"CBX4"	chr17	-	79837836	79837902	79833155	79835395	79839010	79839054
18375	"FAM210A"	"FAM210A"	chr18	-	13681604	13682105	13671861	13671973	13726328	13726505
18379	"DRAM1"	"DRAM1"	chr12	+	101897862	101897930	101877350	101877920	101901290	101901433
18380	"DRAM1"	"DRAM1"	chr12	+	101901290	101901433	101897862	101897930	101920108	101920201
18381	"DRAM1"	"DRAM1"	chr12	+	101908185	101908363	101901290	101901433	101914173	101914232
18382	"DRAM1"	"DRAM1"	chr12	+	101914173	101914232	101901290	101901433	101920108	101920201
18383	"DRAM1"	"DRAM1"	chr12	+	101914173	101914232	101901290	101901433	101921215	101921542
18384	"DRAM1"	"DRAM1"	chr12	+	101920108	101920201	101901290	101901433	101921215	101921542
18385	"DRAM1"	"DRAM1"	chr12	+	101920108	101920201	101914173	101914232	101921215	101921542
18392	"FAM102B"	"FAM102B"	chr1	+	108628676	108628804	108624664	108628584	108629587	108629657
18394	"UBTF"	"UBTF"	chr17	-	44210791	44210947	44210317	44210473	44211038	44211152
18395	"UBTF"	"UBTF"	chr17	-	44211289	44211331	44211038	44211152	44211605	44211747
18399	"GAS2L1"	"GAS2L1"	chr22	+	29308058	29308738	29307051	29307153	29310438	29310546
18400	"GAS2L1"	"GAS2L1"	chr22	+	29308086	29308738	29306581	29307153	29310438	29310546
18401	"GAS2L1"	"GAS2L1"	chr22	+	29310438	29310546	29307057	29308738	29310826	29310998
18402	"GAS2L1"	"GAS2L1"	chr22	+	29310637	29310734	29310278	29310546	29310826	29310998
18404	"DHX38"	"DHX38"	chr16	+	72097676	72097781	72096821	72097009	72098644	72098792
18407	"FXYD6-FXYD2"	"FXYD6-FXYD2"	chr11	-	117841147	117841184	117840318	117840368	117841790	117841865
18412	"ULK1"	"ULK1"	chr12	+	131913197	131913258	131911941	131912089	131913746	131913836
18413	"ULK1"	"ULK1"	chr12	+	131913746	131913836	131911941	131912089	131914351	131914477
18416	"COG4"	"COG4"	chr16	-	70497936	70498055	70497220	70497387	70500957	70501091
18417	"COG4"	"COG4"	chr16	-	70500957	70501091	70497936	70498055	70508405	70508464
18418	"COG4"	"COG4"	chr16	-	70508665	70508824	70508405	70508464	70509230	70509388
18423	"UBE2B"	"UBE2B"	chr5	+	134374382	134374463	134371178	134371639	134388324	134388413
18424	"UBE2B"	"UBE2B"	chr5	+	134376668	134376694	134374382	134374463	134380718	134380808
18427	"UBE2B"	"UBE2B"	chr5	+	134380718	134380808	134374382	134374463	134390224	134390321
18428	"UBE2B"	"UBE2B"	chr5	+	134380718	134380808	134376668	134376694	134388324	134388413
18429	"UBE2B"	"UBE2B"	chr5	+	134388324	134388413	134374382	134374463	134390224	134390298
18430	"UBE2B"	"UBE2B"	chr5	+	134388324	134388413	134380718	134380808	134390224	134390298
18431	"UBE2B"	"UBE2B"	chr5	+	134388351	134388413	134380718	134380808	134390224	134390573
18439	"MRPL55"	"MRPL55"	chr1	-	228108234	228108318	228107666	228107869	228108954	228109021
18440	"MRPL55"	"MRPL55"	chr1	-	228108234	228108318	228107666	228107869	228109148	228109283
18441	"MRPL55"	"MRPL55"	chr1	-	228108234	228108318	228107666	228107869	228109260	228109299
18442	"MRPL55"	"MRPL55"	chr1	-	228108234	228108321	228107667	228107869	228108954	228109055
18443	"MRPL55"	"MRPL55"	chr1	-	228108234	228108321	228107667	228107869	228109260	228109302
18448	"MRPL55"	"MRPL55"	chr1	-	228108436	228108474	228108234	228108321	228109148	228109306
18449	"MRPL55"	"MRPL55"	chr1	-	228108436	228108474	228108234	228108321	228109260	228109299
18451	"MRPL55"	"MRPL55"	chr1	-	228108436	228108897	228108234	228108321	228109260	228109302
18454	"MRPL55"	"MRPL55"	chr1	-	228108436	228109021	228108246	228108321	228109148	228109278
18455	"MRPL55"	"MRPL55"	chr1	-	228108436	228109021	228108246	228108321	228109260	228109290
18457	"MRPL55"	"MRPL55"	chr1	-	228108954	228109016	228107667	228107869	228109148	228109312
18458	"MRPL55"	"MRPL55"	chr1	-	228108954	228109016	228107667	228107869	228109260	228109312
18460	"MRPL55"	"MRPL55"	chr1	-	228108954	228109021	228107666	228107869	228109148	228109299
18461	"MRPL55"	"MRPL55"	chr1	-	228108954	228109021	228107666	228107869	228109260	228109295
18466	"YIPF2"	"YIPF2"	chr19	-	10923271	10923407	10922184	10923174	10923494	10923677
18467	"YIPF2"	"YIPF2"	chr19	-	10923832	10923980	10923494	10923677	10924075	10924147
18468	"YIPF2"	"YIPF2"	chr19	-	10923832	10923999	10923494	10923677	10924075	10924117
18470	"YIPF2"	"YIPF2"	chr19	-	10925685	10925773	10923841	10924192	10927629	10927716
18471	"YIPF2"	"YIPF2"	chr19	-	10925685	10925773	10923841	10924192	10927798	10927959
18472	"YIPF2"	"YIPF2"	chr19	-	10927629	10927716	10923841	10924192	10927798	10927959
18474	"YIPF2"	"YIPF2"	chr19	-	10928379	10928440	10927798	10927959	10928510	10928550
18475	"YIPF2"	"YIPF2"	chr19	-	10928379	10928440	10927798	10927959	10928584	10928625
18477	"PIGL"	"PIGL"	chr17	+	16279656	16279812	16233970	16234070	16284020	16284068
18479	"BRCC3"	"BRCC3"	chrX	+	155072326	155072343	155071419	155071650	155073373	155073431
18480	"BRCC3"	"BRCC3"	chrX	+	155072326	155072343	155071419	155071650	155073376	155073431
18483	"BRCC3"	"BRCC3"	chrX	+	155073373	155073431	155072326	155072343	155077169	155077283
18485	"BRCC3"	"BRCC3"	chrX	+	155073376	155073431	155072326	155072343	155077169	155077283
18489	"BRCC3"	"BRCC3"	chrX	+	155116056	155116188	155099314	155099389	155116710	155116754
18500	"TFPI"	"TFPI"	chr2	-	187520541	187520613	187513615	187513646	187529363	187529485
18508	"EGLN1"	"EGLN1"	chr1	-	231367568	231367636	231363750	231366475	231370561	231370698
18509	"EGLN1"	"EGLN1"	chr1	-	231370561	231370698	231367568	231367636	231373979	231374099
18510	"EGLN1"	"EGLN1"	chr1	-	231370561	231370698	231367568	231367636	231420997	231425044
18511	"EGLN1"	"EGLN1"	chr1	-	231373979	231374099	231367568	231367636	231420997	231425044
18512	"EGLN1"	"EGLN1"	chr1	-	231373979	231374099	231370561	231370698	231420997	231425044
18517	"SSR2"	"SSR2"	chr1	-	156011809	156011887	156009047	156009650	156014960	156015069
18518	"SSR2"	"SSR2"	chr1	-	156011809	156011887	156009047	156009650	156020012	156020167
18519	"SSR2"	"SSR2"	chr1	-	156011809	156012565	156009061	156009650	156014960	156015069
18525	"SSR2"	"SSR2"	chr1	-	156014960	156015069	156011809	156012565	156018131	156018368
18529	"SSR2"	"SSR2"	chr1	-	156018269	156018368	156009085	156009650	156020012	156020167
18531	"SSR2"	"SSR2"	chr1	-	156020012	156020167	156018131	156018368	156020887	156020912
18532	"SSR2"	"SSR2"	chr1	-	156020265	156020346	156020012	156020167	156020887	156020903
18539	"RPL22L1"	"RPL22L1"	chr3	-	170868012	170868134	170864874	170866524	170868297	170868387
18540	"RPL22L1"	"RPL22L1"	chr3	-	170868012	170868201	170866262	170866524	170868297	170868387
18542	"ZNF207"	"ZNF207"	chr17	+	32360891	32360967	32360597	32360765	32362913	32362984
18544	"ZNF207"	"ZNF207"	chr17	+	32362913	32362984	32360597	32360765	32365329	32365416
18545	"ZNF207"	"ZNF207"	chr17	+	32366664	32366757	32365329	32365487	32367771	32368014
18547	"ICOSLG"	"ICOSLG"	chr21	-	44238447	44238488	44236866	44237217	44240803	44240840
18548	"WDR90"	"WDR90"	chr16	+	649762	649854	649324	649426	649990	650167
18549	"WDR90"	"WDR90"	chr16	+	651823	652039	651643	651747	652466	652535
18550	"WDR90"	"WDR90"	chr16	+	651826	652039	651643	651747	652466	652535
18551	"WDR90"	"WDR90"	chr16	+	655028	655147	653745	653803	655306	655468
18552	"WDR90"	"WDR90"	chr16	+	656301	656537	655772	655885	656731	656871
18554	"WDR90"	"WDR90"	chr16	+	661890	662059	661587	661787	662219	662224
18555	"WDR90"	"WDR90"	chr16	+	662672	662844	662219	662331	665678	665801
18556	"WDR90"	"WDR90"	chr16	+	662672	663064	662219	662331	665678	665801
18557	"WDR90"	"WDR90"	chr16	+	662678	662844	662219	662331	665678	665801
18560	"SART1"	"SART1"	chr11	+	65964005	65964131	65961728	65962093	65964514	65964570
18561	"SART1"	"SART1"	chr11	+	65964073	65964131	65961688	65962093	65964514	65964570
18571	"RPL36"	"RPL36"	chr19	+	5691318	5691453	5690315	5690600	5691531	5691633
18591	"TARDBP"	"TARDBP"	chr1	+	11016843	11017007	11013715	11013965	11018732	11018873
18592	"TARDBP"	"TARDBP"	chr1	+	11020428	11020599	11018732	11018873	11022123	11022176
18593	"TARDBP"	"TARDBP"	chr1	+	11023192	11023329	11022123	11022241	11024301	11024335
18594	"TARDBP"	"TARDBP"	chr1	+	11023192	11023329	11022123	11022250	11024301	11024335
18597	"ALDH1A3"	"ALDH1A3"	chr15	+	100887571	100887712	100885266	100885371	100892509	100892639
18599	"ALDH1A3"	"ALDH1A3"	chr15	+	100892509	100892639	100887571	100887712	100893953	100894082
18600	"ALDH1A3"	"ALDH1A3"	chr15	+	100892944	100893006	100887571	100887712	100893953	100894082
18602	"ALDH1A3"	"ALDH1A3"	chr15	+	100892944	100893006	100892509	100892639	100893953	100894082
18604	"ALDH1A3"	"ALDH1A3"	chr15	+	100893953	100894082	100892944	100893006	100895932	100896014
18605	"ALDH1A3"	"ALDH1A3"	chr15	+	100898082	100898185	100895932	100896046	100900574	100900759
18606	"ALDH1A3"	"ALDH1A3"	chr15	+	100900574	100900759	100898059	100898185	100905522	100905687
18607	"ALDH1A3"	"ALDH1A3"	chr15	+	100905522	100905687	100900574	100900759	100907120	100907230
18608	"ALDH1A3"	"ALDH1A3"	chr15	+	100908407	100908482	100907120	100907278	100914700	100916626
18610	"C1orf109"	"C1orf109"	chr1	-	37690333	37690438	37689657	37689883	37691458	37691581
18612	"C1orf109"	"C1orf109"	chr1	-	37691458	37691581	37689657	37689883	37692029	37692216
18614	"SUZ12"	"SUZ12"	chr17	+	31940421	31940486	31940285	31940332	31947616	31947685
18616	"SUZ12"	"SUZ12"	chr17	+	31966146	31966196	31940421	31940486	31973145	31973231
18617	"SUZ12"	"SUZ12"	chr17	+	31982998	31983104	31976520	31976614	31988319	31988497
18618	"SUZ12"	"SUZ12"	chr17	+	31993241	31993333	31988319	31988497	31993864	31994008
18620	"ALKBH8"	"ALKBH8"	chr11	-	107522298	107522555	107510886	107511036	107525440	107525592
18621	"ALKBH8"	"ALKBH8"	chr11	-	107525440	107525592	107510886	107511036	107532299	107532406
18627	"PRMT2"	"PRMT2"	chr21	+	46649573	46649739	46648539	46648619	46658744	46658798
18628	"PRMT2"	"PRMT2"	chr21	+	46649574	46649739	46648457	46648619	46658744	46658920
18629	"PRMT2"	"PRMT2"	chr21	+	46649574	46649739	46648457	46648619	46663382	46663554
18630	"PRMT2"	"PRMT2"	chr21	+	46649574	46649739	46648457	46648619	46664294	46665117
18631	"PRMT2"	"PRMT2"	chr21	+	46658744	46658920	46648457	46648619	46663382	46663554
18632	"PRMT2"	"PRMT2"	chr21	+	46658744	46658920	46648457	46648619	46664294	46665117
18633	"PRMT2"	"PRMT2"	chr21	+	46658744	46658920	46649574	46649739	46660832	46660962
18638	"PRMT2"	"PRMT2"	chr21	+	46660832	46660962	46658744	46658920	46664294	46664951
18639	"PRMT2"	"PRMT2"	chr21	+	46660832	46661936	46656822	46658920	46663382	46663554
18641	"PRMT2"	"PRMT2"	chr21	+	46663382	46663554	46648457	46648619	46664294	46664951
18643	"PRMT2"	"PRMT2"	chr21	+	46663382	46663554	46656822	46658920	46664294	46664951
18645	"SFXN4"	"SFXN4"	chr10	-	119160914	119160969	119159727	119159753	119162339	119162414
18660	"KCTD20"	"KCTD20"	chr6	+	36451533	36451632	36443037	36443111	36479120	36479223
18661	"KCTD20"	"KCTD20"	chr6	+	36452563	36452680	36451533	36451632	36465600	36465698
18662	"KCTD20"	"KCTD20"	chr6	+	36452563	36452680	36451533	36451632	36470051	36470257
18665	"KCTD20"	"KCTD20"	chr6	+	36465600	36465698	36451533	36451632	36470051	36470257
18667	"KCTD20"	"KCTD20"	chr6	+	36470051	36470257	36442766	36443111	36474788	36474889
18668	"KCTD20"	"KCTD20"	chr6	+	36470051	36470257	36442766	36443111	36479120	36479223
18670	"KCTD20"	"KCTD20"	chr6	+	36470051	36470257	36451533	36451632	36479120	36479223
