ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
1890	"APBB1"	"APBB1"	chr11	-	6402081	6402725	6402081	6402209	6402575	6402725
1891	"APBB1"	"APBB1"	chr11	-	6403646	6404058	6403646	6403822	6403937	6404058
1892	"DENND4C"	"DENND4C"	chr9	+	19336269	19336832	19336269	19336414	19336685	19336832
1893	"KDM5A"	"KDM5A"	chr12	-	286125	286207	286125	286188	286189	286207
1894	"RPS6KL1"	"RPS6KL1"	chr14	-	74905642	74907124	74905642	74906759	74907017	74907124
1895	"RPS6KL1"	"RPS6KL1"	chr14	-	74903953	74907530	74903953	74907124	74907434	74907530
1896	"RPS6KL1"	"RPS6KL1"	chr14	-	74909100	74910148	74909100	74909190	74909542	74910148
1897	"RPS6KL1"	"RPS6KL1"	chr14	-	74911247	74911841	74911247	74911380	74911793	74911841
1898	"PAQR6"	"PAQR6"	chr1	-	156245781	156246250	156245781	156245987	156246122	156246250
1899	"LSR"	"LSR"	chr19	+	35266678	35266967	35266678	35266738	35266835	35266967
1900	"LSR"	"LSR"	chr19	+	35266678	35266967	35266678	35266738	35266838	35266967
1901	"DBN1"	"DBN1"	chr5	-	177467480	177467817	177467480	177467627	177467742	177467817
1902	"NRD1"	"NRD1"	chr1	-	51789211	51789433	51789211	51789315	51789316	51789433
1903	"TSTA3"	"TSTA3"	chr8	-	102657	103335	102657	103005	103235	103335
1904	"TSTA3"	"TSTA3"	chr8	-	103563	103857	103563	103643	103790	103857
1905	"TSTA3"	"TSTA3"	chr8	-	104359	104737	104359	104493	104663	104737
1906	"TSTA3"	"TSTA3"	chr8	-	143612617	143613295	143612617	143612965	143613195	143613295
1907	"TSTA3"	"TSTA3"	chr8	-	143613523	143613817	143613523	143613603	143613750	143613817
1908	"TSTA3"	"TSTA3"	chr8	-	143614319	143614697	143614319	143614453	143614623	143614697
1909	"PRICKLE3"	"PRICKLE3"	chrX	-	49177992	49178475	49177992	49178179	49178271	49178475
1910	"ANK3"	"ANK3"	chr10	-	60059339	60060006	60059339	60059430	60059697	60060006
1911	"ANK3"	"ANK3"	chr10	-	60059697	60060006	60059697	60059733	60059734	60060006
1912	"ANK3"	"ANK3"	chr10	-	60138516	60139087	60138516	60138721	60138963	60139087
1913	"ALAD"	"ALAD"	chr9	-	113390592	113390933	113390592	113390676	113390797	113390933
1914	"MPZ"	"MPZ"	chr1	-	161304734	161305977	161304734	161305289	161305533	161305977
1915	"CAMKV"	"CAMKV"	chr3	-	49857988	49859881	49857988	49859676	49859769	49859881
1916	"CAMKV"	"CAMKV"	chr3	-	49860942	49861300	49860942	49861018	49861179	49861300
1917	"CAMKV"	"CAMKV"	chr3	-	49860942	49861300	49860942	49861018	49861187	49861300
1918	"CAMKV"	"CAMKV"	chr3	-	49861438	49861865	49861438	49861448	49861790	49861865
1919	"CAMKV"	"CAMKV"	chr3	-	49861438	49861865	49861438	49861537	49861790	49861865
1920	"CAMKV"	"CAMKV"	chr3	-	49861438	49861865	49861438	49861577	49861790	49861865
1921	"CAMKV"	"CAMKV"	chr3	-	49862044	49862402	49862044	49862176	49862273	49862402
1922	"CAMKV"	"CAMKV"	chr3	-	49862044	49862402	49862044	49862176	49862293	49862402
1923	"CAMKV"	"CAMKV"	chr3	-	49862044	49862402	49862044	49862176	49862331	49862402
1924	"COL7A1"	"COL7A1"	chr3	-	48570133	48570334	48570133	48570178	48570274	48570334
1925	"COL7A1"	"COL7A1"	chr3	-	48571242	48572045	48571242	48571278	48572000	48572045
1926	"C12orf56"	"C12orf56"	chr12	-	64274900	64275372	64274900	64274975	64275297	64275372
1927	"TAF6"	"TAF6"	chr7	-	100113348	100113769	100113348	100113405	100113615	100113769
1928	"TAF6"	"TAF6"	chr7	-	100113348	100113769	100113348	100113405	100113679	100113769
1929	"ZNF662"	"ZNF662"	chr3	+	42908021	42908909	42908021	42908148	42908792	42908909
1930	"ZNF662"	"ZNF662"	chr3	+	42908021	42908909	42908021	42908148	42908795	42908909
1931	"PARP1"	"PARP1"	chr1	-	226365953	226367608	226365953	226366052	226367479	226367608
1932	"C4A"	"C4A"	chr6	+	3249550	3250029	3249550	3249634	3249896	3250029
1933	"C4A"	"C4A"	chr6	+	3257748	3258227	3257748	3257832	3258094	3258227
1934	"C4A"	"C4A"	chr6	+	3376550	3377029	3376550	3376634	3376896	3377029
1935	"C4A"	"C4A"	chr6	+	32001776	32002255	32001776	32001860	32002122	32002255
1936	"ASPSCR1"	"ASPSCR1"	chr17	+	82016799	82017113	82016799	82016869	82016940	82017113
1937	"ROBO3"	"ROBO3"	chr11	+	124877160	124877309	124877160	124877184	124877266	124877309
1938	"ROBO3"	"ROBO3"	chr11	+	124877518	124878131	124877518	124877658	124877936	124878131
1939	"ROBO3"	"ROBO3"	chr11	+	124877518	124878131	124877518	124877752	124877936	124878131
1940	"ROBO3"	"ROBO3"	chr11	+	124878583	124879341	124878583	124878796	124879189	124879341
1941	"PPIL2"	"PPIL2"	chr22	+	21694936	21695496	21694936	21695070	21695393	21695496
1942	"PPIL2"	"PPIL2"	chr22	+	21694936	21695496	21694936	21695070	21695397	21695496
1943	"KIZ"	"KIZ"	chr20	+	21244244	21246622	21244244	21244288	21246478	21246622
1944	"PPM1F"	"PPM1F"	chr22	-	21924875	21925662	21924875	21925028	21925568	21925662
1945	"KHDC1"	"KHDC1"	chr6	-	73241316	73241728	73241316	73241523	73241642	73241728
1946	"KHDC1"	"KHDC1"	chr6	-	73262773	73263184	73262773	73263065	73263095	73263184
1947	"CDK18"	"CDK18"	chr1	+	205523146	205523625	205523146	205523297	205523482	205523625
1948	"CDK18"	"CDK18"	chr1	+	205529520	205530349	205529520	205529563	205530185	205530349
1949	"CDK18"	"CDK18"	chr1	+	205529520	205530349	205529520	205529563	205530258	205530349
1950	"EIF2B4"	"EIF2B4"	chr2	-	27367745	27367822	27367745	27367802	27367804	27367822
1951	"EIF2B4"	"EIF2B4"	chr2	-	27369413	27369919	27369413	27369549	27369875	27369919
1952	"EIF2B4"	"EIF2B4"	chr2	-	27369875	27369919	27369875	27369891	27369893	27369919
1953	"DLG1"	"DLG1"	chr3	-	197065275	197065809	197065275	197065448	197065707	197065809
1954	"ADAM32"	"ADAM32"	chr8	+	70709	75681	70709	70876	75599	75681
1955	"ADAM32"	"ADAM32"	chr8	+	39165029	39169997	39165029	39165196	39169915	39169997
1956	"PINK1"	"PINK1"	chr1	+	20648504	20649231	20648504	20648632	20648994	20649231
1957	"GOLGA6B"	"GOLGA6B"	chr15	+	72659793	72660026	72659793	72659844	72659944	72660026
1958	"ZSCAN25"	"ZSCAN25"	chr7	+	99619560	99621574	99619560	99619993	99621372	99621574
1959	"ZSCAN25"	"ZSCAN25"	chr7	+	99619560	99621574	99619560	99619997	99621372	99621574
1960	"WDR73"	"WDR73"	chr15	-	84645470	84646348	84645470	84645836	84645972	84646348
1961	"WDR73"	"WDR73"	chr15	-	84645470	84646348	84645470	84645836	84646183	84646348
1962	"WDR73"	"WDR73"	chr15	-	84645972	84646348	84645972	84646085	84646183	84646348
1963	"WDR73"	"WDR73"	chr15	-	84647889	84648625	84647889	84647954	84648536	84648625
1964	"RP11-404O13.1"	"RP11-404O13.1"	chr1	-	158132043	158132656	158132043	158132401	158132577	158132656
1965	"U2AF1L5"	"U2AF1L5"	chr21	-	6492130	6496080	6492130	6492197	6495992	6496080
1966	"DUS3L"	"DUS3L"	chr19	-	5786748	5787171	5786748	5786845	5787060	5787171
1967	"DUS3L"	"DUS3L"	chr19	-	5786748	5787171	5786748	5786919	5787060	5787171
1968	"MYOM1"	"MYOM1"	chr18	-	3134649	3134824	3134649	3134656	3134657	3134824
1969	"MYOM1"	"MYOM1"	chr18	-	3149144	3149201	3149144	3149172	3149173	3149201
1970	"ZCCHC8"	"ZCCHC8"	chr12	-	122483278	122483563	122483278	122483344	122483459	122483563
1971	"IL17RB"	"IL17RB"	chr3	+	53857615	53858818	53857615	53857690	53858718	53858818
1972	"RUSC1"	"RUSC1"	chr1	+	155325101	155325490	155325101	155325178	155325315	155325490
1973	"RUSC1"	"RUSC1"	chr1	+	155325863	155327132	155325863	155325910	155326579	155327132
1974	"RUSC1"	"RUSC1"	chr1	+	155325863	155327132	155325863	155325910	155326609	155327132
1975	"RUSC1"	"RUSC1"	chr1	+	155325863	155327132	155325863	155325910	155326897	155327132
1976	"MICALL2"	"MICALL2"	chr7	-	1436741	1437608	1436741	1436856	1437433	1437608
1977	"MICALL2"	"MICALL2"	chr7	-	1436741	1437608	1436741	1436856	1437534	1437608
1978	"MICALL2"	"MICALL2"	chr7	-	1438096	1438353	1438096	1438220	1438288	1438353
1979	"MICALL2"	"MICALL2"	chr7	-	1440590	1442484	1440590	1440684	1442191	1442484
1980	"TBP"	"TBP"	chr6	+	170561790	170562233	170561790	170561910	170562063	170562233
1981	"EXOC3L4"	"EXOC3L4"	chr14	+	103110030	103110559	103110030	103110184	103110359	103110559
1982	"CLEC7A"	"CLEC7A"	chr12	-	10116776	10118590	10116776	10117249	10118153	10118590
1983	"CLEC7A"	"CLEC7A"	chr12	-	10126570	10127845	10126570	10126708	10127746	10127845
1984	"CLEC7A"	"CLEC7A"	chr12	-	10129979	10130257	10129979	10130097	10130202	10130257
1985	"NAPSA"	"NAPSA"	chr19	-	50361662	50362313	50361662	50361781	50362171	50362313
1986	"OGFOD2"	"OGFOD2"	chr12	+	122975810	122976767	122975810	122975867	122976600	122976767
1987	"OGFOD2"	"OGFOD2"	chr12	+	122975810	122976767	122975810	122975867	122976653	122976767
1988	"OGFOD2"	"OGFOD2"	chr12	+	122978324	122978569	122978324	122978359	122978441	122978569
1989	"C16orf59"	"C16orf59"	chr16	+	2460144	2460693	2460144	2460381	2460622	2460693
1990	"RHBDF2"	"RHBDF2"	chr17	-	76472685	76473105	76472685	76472839	76473004	76473105
1991	"RHBDF2"	"RHBDF2"	chr17	-	76478805	76479277	76478805	76479009	76479081	76479277
1992	"RHBDF2"	"RHBDF2"	chr17	-	76487711	76488132	76487711	76487851	76487973	76488132
1993	"RHBDF2"	"RHBDF2"	chr17	-	76487711	76488132	76487711	76487909	76488014	76488132
1994	"NUTM2F"	"NUTM2F"	chr9	-	94320207	94320593	94320207	94320431	94320476	94320593
1995	"POFUT2"	"POFUT2"	chr21	-	45263927	45267713	45263927	45265635	45267589	45267713
1996	"PRLR"	"PRLR"	chr5	-	35065088	35066102	35065088	35065376	35065948	35066102
1997	"GPAA1"	"GPAA1"	chr8	+	144083388	144083861	144083388	144083424	144083713	144083861
1998	"GPAA1"	"GPAA1"	chr8	+	144083388	144083861	144083388	144083500	144083713	144083861
1999	"GPAA1"	"GPAA1"	chr8	+	144083388	144083861	144083388	144083424	144083817	144083861
2000	"GPAA1"	"GPAA1"	chr8	+	144083388	144083861	144083388	144083500	144083817	144083861
2001	"GPAA1"	"GPAA1"	chr8	+	144085288	144085743	144085288	144085479	144085572	144085743
2002	"WISP3"	"WISP3"	chr6	+	112068204	112068398	112068204	112068230	112068231	112068398
2003	"VWCE"	"VWCE"	chr11	-	61291263	61291576	61291263	61291353	61291481	61291576
2004	"CCDC183"	"CCDC183"	chr9	+	136806077	136806672	136806077	136806238	136806503	136806672
2005	"CCDC183"	"CCDC183"	chr9	+	136806077	136806867	136806077	136806672	136806756	136806867
2006	"RMND5B"	"RMND5B"	chr5	+	178142582	178142992	178142582	178142728	178142851	178142992
2007	"RMND5B"	"RMND5B"	chr5	+	178143626	178144108	178143626	178143727	178143941	178144108
2008	"SLC39A10"	"SLC39A10"	chr2	+	195680031	195681050	195680031	195680048	195680892	195681050
2009	"SGK1"	"SGK1"	chr6	-	134170825	134171178	134170825	134170915	134171022	134171178
2010	"SGK1"	"SGK1"	chr6	-	134173273	134173566	134173273	134173357	134173461	134173566
2011	"SGK1"	"SGK1"	chr6	-	134174510	134174861	134174510	134174586	134174731	134174861
2012	"RP11-190A12.7"	"RP11-190A12.7"	chr1	-	159857931	159858291	159857931	159857966	159858089	159858291
2013	"RP11-190A12.7"	"RP11-190A12.7"	chr1	-	159857931	159858291	159857931	159857966	159858168	159858291
2014	"CLMN"	"CLMN"	chr14	-	95193848	95194596	95193848	95193919	95194214	95194596
2015	"CLMN"	"CLMN"	chr14	-	95193848	95194596	95193848	95193919	95194535	95194596
2016	"SAP30BP"	"SAP30BP"	chr17	+	75705610	75706092	75705610	75705693	75706007	75706092
2017	"RBBP7"	"RBBP7"	chrX	-	16845827	16849301	16845827	16845938	16849243	16849301
2018	"USF2"	"USF2"	chr19	+	35269445	35269699	35269445	35269492	35269580	35269699
2019	"USF2"	"USF2"	chr19	+	35269802	35270597	35269802	35270003	35270446	35270597
2020	"USF2"	"USF2"	chr19	+	35278697	35279074	35278697	35278792	35278945	35279074
2021	"USF2"	"USF2"	chr19	+	35278697	35279074	35278697	35278792	35278969	35279074
2022	"MCM3AP"	"MCM3AP"	chr21	-	46246306	46246886	46246306	46246404	46246627	46246886
2023	"PRR11"	"PRR11"	chr17	+	59185053	59185562	59185053	59185204	59185439	59185562
2024	"GLRA4"	"GLRA4"	chrX	-	103723855	103724301	103723855	103723938	103724077	103724301
2025	"METTL4"	"METTL4"	chr18	-	2552694	2555038	2552694	2552764	2554668	2555038
2026	"CCNDBP1"	"CCNDBP1"	chr15	+	43185819	43186233	43185819	43185879	43186153	43186233
2027	"CCNDBP1"	"CCNDBP1"	chr15	+	43194080	43194461	43194080	43194137	43194414	43194461
2028	"TCAIM"	"TCAIM"	chr3	+	44400354	44401334	44400354	44400587	44401202	44401334
2029	"LAIR1"	"LAIR1"	chr19	-	260879	261048	260879	260917	261005	261048
2030	"LAIR1"	"LAIR1"	chr19	-	260879	261269	260879	261048	261140	261269
2031	"LAIR1"	"LAIR1"	chr19	-	337635	337804	337635	337673	337761	337804
2032	"LAIR1"	"LAIR1"	chr19	-	337635	338025	337635	337804	337896	338025
2033	"LAIR1"	"LAIR1"	chr19	-	338191	338360	338191	338229	338317	338360
2034	"LAIR1"	"LAIR1"	chr19	-	338191	338581	338191	338360	338452	338581
2035	"LAIR1"	"LAIR1"	chr19	-	338952	339121	338952	338990	339078	339121
2036	"LAIR1"	"LAIR1"	chr19	-	338952	339342	338952	339121	339213	339342
2037	"LAIR1"	"LAIR1"	chr19	-	54356229	54356398	54356229	54356267	54356355	54356398
2038	"ITGAX"	"ITGAX"	chr16	+	31360309	31361213	31360309	31360463	31361062	31361213
2039	"MYH7B"	"MYH7B"	chr20	+	35001244	35001526	35001244	35001349	35001430	35001526
2040	"MYH7B"	"MYH7B"	chr20	+	35001947	35002437	35001947	35002085	35002158	35002437
2041	"MYH7B"	"MYH7B"	chr20	+	35001947	35002437	35001947	35002085	35002176	35002437
2042	"FAM135A"	"FAM135A"	chr6	+	70524930	70526698	70524930	70525191	70525863	70526698
2043	"FANCI"	"FANCI"	chr15	+	89281764	89283250	89281764	89281835	89283135	89283250
2044	"FBXO8"	"FBXO8"	chr4	-	174259698	174259825	174259698	174259809	174259811	174259825
2045	"FBXO8"	"FBXO8"	chr4	-	174262763	174263100	174262763	174262795	174262918	174263100
2046	"SCHIP1"	"SCHIP1"	chr3	+	159886206	159888943	159886206	159886324	159888819	159888943
2047	"MYO9B"	"MYO9B"	chr19	+	17202841	17203258	17202841	17202883	17203146	17203258
2048	"MYO9B"	"MYO9B"	chr19	+	17211650	17213284	17211650	17211774	17211894	17213284
2049	"OAZ3"	"OAZ3"	chr1	+	151767162	151767299	151767162	151767205	151767206	151767299
2050	"OAZ3"	"OAZ3"	chr1	+	151767162	151767299	151767162	151767223	151767224	151767299
2051	"REV3L"	"REV3L"	chr6	-	111482749	111483229	111482749	111482931	111483189	111483229
2052	"RNF181"	"RNF181"	chr2	+	85597103	85597581	85597103	85597178	85597444	85597581
2053	"UAP1L1"	"UAP1L1"	chr9	+	137081997	137084538	137081997	137082064	137082636	137084538
2054	"FIBP"	"FIBP"	chr11	-	65884569	65884998	65884569	65884656	65884934	65884998
2055	"LDAH"	"LDAH"	chr2	-	20685546	20687094	20685546	20685657	20686906	20687094
2056	"C21orf58"	"C21orf58"	chr21	-	46301129	46302154	46301129	46301713	46301996	46302154
2057	"C21orf58"	"C21orf58"	chr21	-	46314870	46315547	46314870	46315049	46315473	46315547
2058	"LINC00303"	"LINC00303"	chr1	-	204036968	204037588	204036968	204037084	204037460	204037588
2059	"MFAP2"	"MFAP2"	chr1	-	16976707	16976923	16976707	16976794	16976896	16976923
2060	"SSR4"	"SSR4"	chrX	+	153798070	153798493	153798070	153798136	153798328	153798493
2061	"TRIM33"	"TRIM33"	chr1	-	114397607	114397990	114397607	114397860	114397939	114397990
2062	"MYH2"	"MYH2"	chr17	-	10549374	10549623	10549374	10549417	10549558	10549623
2063	"CAPRIN2"	"CAPRIN2"	chr12	-	30714958	30716676	30714958	30715081	30716507	30716676
2064	"CAPRIN2"	"CAPRIN2"	chr12	-	30714958	30716676	30714958	30715141	30716507	30716676
2065	"CAPRIN2"	"CAPRIN2"	chr12	-	30714958	30716676	30714958	30715144	30716507	30716676
2066	"CAPRIN2"	"CAPRIN2"	chr12	-	30719078	30720915	30719078	30719225	30720810	30720915
2067	"FNTA"	"FNTA"	chr8	+	43085159	43085780	43085159	43085458	43085581	43085780
2068	"PDCD2L"	"PDCD2L"	chr19	+	34404648	34404990	34404648	34404815	34404929	34404990
2069	"FASTK"	"FASTK"	chr7	-	151076625	151077027	151076625	151076832	151076912	151077027
2070	"FASTK"	"FASTK"	chr7	-	151076912	151077236	151076912	151077027	151077100	151077236
2071	"FASTK"	"FASTK"	chr7	-	151077100	151077401	151077100	151077236	151077309	151077401
2072	"FASTK"	"FASTK"	chr7	-	151076912	151077780	151076912	151077236	151077620	151077780
2073	"FASTK"	"FASTK"	chr7	-	151077309	151077780	151077309	151077401	151077620	151077780
2074	"FASTK"	"FASTK"	chr7	-	151076912	151078092	151076912	151077780	151077878	151078092
2075	"DIO2"	"DIO2"	chr14	-	80206230	80206338	80206230	80206290	80206293	80206338
2076	"USE1"	"USE1"	chr19	+	17215801	17216070	17215801	17215851	17215991	17216070
2077	"GLI2"	"GLI2"	chr2	+	120988207	120991380	120988207	120989358	120990589	120991380
2078	"PPP2R2B"	"PPP2R2B"	chr5	-	146878001	146878785	146878001	146878195	146878700	146878785
2079	"LINC01531"	"LINC01531"	chr19	+	35406584	35409151	35406584	35406697	35408998	35409151
2080	"DDX51"	"DDX51"	chr12	-	132140830	132141420	132140830	132141020	132141102	132141420
2081	"DDX51"	"DDX51"	chr12	-	132140830	132141420	132140830	132141020	132141274	132141420
2082	"DDX51"	"DDX51"	chr12	-	132141497	132141956	132141497	132141606	132141849	132141956
2083	"DDX51"	"DDX51"	chr12	-	132141497	132142190	132141497	132141956	132142118	132142190
2084	"GPT"	"GPT"	chr8	+	144504770	144505131	144504770	144504879	144504997	144505131
2085	"PSMD4"	"PSMD4"	chr1	+	151264831	151265234	151264831	151264918	151265165	151265234
2086	"PSMD4"	"PSMD4"	chr1	+	151266003	151266439	151266003	151266112	151266307	151266439
2087	"PSMD4"	"PSMD4"	chr1	+	151266003	151266439	151266003	151266121	151266307	151266439
2088	"ARHGEF18"	"ARHGEF18"	chr19	+	7470125	7472477	7470125	7470315	7470536	7472477
2089	"DCAF7"	"DCAF7"	chr17	+	63588999	63594266	63588999	63589237	63594202	63594266
2090	"SLC35A5"	"SLC35A5"	chr3	+	112580545	112581326	112580545	112580706	112581178	112581326
2091	"SLC35A5"	"SLC35A5"	chr3	+	112580545	112581326	112580545	112580706	112581244	112581326
2092	"PLEKHG5"	"PLEKHG5"	chr1	-	6467824	6468586	6467824	6467898	6468098	6468586
2093	"PLEKHG5"	"PLEKHG5"	chr1	-	6474450	6475138	6474450	6474587	6475046	6475138
2094	"S100A13"	"S100A13"	chr1	-	153626319	153627598	153626319	153626533	153627482	153627598
2095	"DAQB-143M3.10"	"DAQB-143M3.10"	chr6_GL000255v2_alt	+	3389338	3389821	3389338	3389433	3389698	3389821
2096	"CYB5D1"	"CYB5D1"	chr17	+	7858402	7858824	7858402	7858479	7858605	7858824
2097	"RGSL1"	"RGSL1"	chr1	+	182548699	182551209	182548699	182548824	182551099	182551209
2098	"RGSL1"	"RGSL1"	chr1	+	182554626	182556222	182554626	182554693	182556023	182556222
2099	"PKN2"	"PKN2"	chr1	+	88804390	88804534	88804390	88804438	88804443	88804534
2100	"NABP2"	"NABP2"	chr12	+	56226178	56226419	56226178	56226260	56226355	56226419
2101	"SLC38A5"	"SLC38A5"	chrX	-	48458538	48459034	48458538	48458955	48458956	48459034
2102	"ZMYM3"	"ZMYM3"	chrX	-	71247344	71247906	71247344	71247510	71247733	71247906
2103	"C11orf95"	"C11orf95"	chr11	-	63764867	63765254	63764867	63764919	63765042	63765254
2104	"DLG3"	"DLG3"	chrX	+	70450168	70450783	70450168	70450305	70450638	70450783
2105	"DLG3"	"DLG3"	chrX	+	70500470	70500989	70500470	70500580	70500897	70500989
2106	"RBM6"	"RBM6"	chr3	+	50061461	50062108	50061461	50061547	50061961	50062108
2107	"SERPINA9"	"SERPINA9"	chr14	-	94469212	94469857	94469212	94469324	94469624	94469857
2108	"PRAM1"	"PRAM1"	chr19	-	8490055	8490372	8490055	8490226	8490337	8490372
2109	"HSD11B1L"	"HSD11B1L"	chr19	+	5684818	5685119	5684818	5684905	5684988	5685119
2110	"HSD11B1L"	"HSD11B1L"	chr19	+	5684818	5685119	5684818	5684905	5684992	5685119
2111	"C2orf49"	"C2orf49"	chr2	+	105342847	105343223	105342847	105342974	105343100	105343223
2112	"NPAS2"	"NPAS2"	chr2	+	100982230	100988276	100982230	100982377	100988078	100988276
2113	"GPAT4"	"GPAT4"	chr8	+	41598291	41599304	41598291	41598476	41599233	41599304
2114	"DUX4"	"DUX4"	chr4	+	190173773	190175284	190173773	190174250	190175192	190175284
2115	"DUX4"	"DUX4"	chr4	+	190173773	190175284	190173773	190175056	190175192	190175284
2116	"TOP3B"	"TOP3B"	chr22	-	21957026	21958693	21957026	21957595	21958491	21958693
2117	"TOP3B"	"TOP3B"	chr22	-	21959131	21959736	21959131	21959232	21959586	21959736
2118	"TOP3B"	"TOP3B"	chr22	-	21962428	21962893	21962428	21962602	21962746	21962893
2119	"TCEB2"	"TCEB2"	chr16	-	2771413	2772102	2771413	2771604	2771993	2772102
2120	"ST5"	"ST5"	chr11	-	8870953	8871367	8870953	8871088	8871333	8871367
2121	"NEFL"	"NEFL"	chr8	-	24954180	24954305	24954180	24954220	24954221	24954305
2122	"CD79A"	"CD79A"	chr19	+	41878989	41879653	41878989	41879175	41879534	41879653
2123	"CD79A"	"CD79A"	chr19	+	41878989	41879653	41878989	41879289	41879534	41879653
2124	"CLPP"	"CLPP"	chr19	+	6361868	6362542	6361868	6361940	6362445	6362542
2125	"TSPYL2"	"TSPYL2"	chrX	+	53084531	53084866	53084531	53084622	53084754	53084866
2126	"CD19"	"CD19"	chr16	+	28932345	28933114	28932345	28932612	28932910	28933114
2127	"CD19"	"CD19"	chr16	+	28937022	28937136	28937022	28937123	28937124	28937136
2128	"CD19"	"CD19"	chr16	+	28937454	28937680	28937454	28937523	28937623	28937680
2129	"THAP7"	"THAP7"	chr22	-	21000646	21001411	21000646	21000787	21001255	21001411
2130	"TPP1"	"TPP1"	chr11	-	6618775	6619267	6618775	6618915	6619195	6619267
2131	"HRG"	"HRG"	chr3	+	186672786	186675190	186672786	186672867	186675088	186675190
2132	"AP3D1"	"AP3D1"	chr19	-	2109085	2109958	2109085	2109125	2109872	2109958
2133	"AP3D1"	"AP3D1"	chr19	-	2109085	2109958	2109085	2109207	2109872	2109958
2134	"AP3D1"	"AP3D1"	chr19	-	2112859	2113413	2112859	2112967	2113335	2113413
2135	"ARHGEF2"	"ARHGEF2"	chr1	-	155950828	155951272	155950828	155950872	155950873	155951272
2136	"GAPDH"	"GAPDH"	chr12	+	6536683	6537010	6536683	6536790	6536919	6537010
2137	"GAPDH"	"GAPDH"	chr12	+	6536683	6537010	6536683	6536817	6536919	6537010
2138	"GAPDH"	"GAPDH"	chr12	+	6536683	6537996	6536683	6537010	6537583	6537996
2139	"LFNG"	"LFNG"	chr7	+	2525218	2525567	2525218	2525318	2525413	2525567
2140	"GPR137"	"GPR137"	chr11	+	64287720	64288013	64287720	64287907	64287908	64288013
2141	"PA2G4"	"PA2G4"	chr12	+	56106989	56107256	56106989	56107095	56107186	56107256
2142	"NID2"	"NID2"	chr14	-	52005736	52006660	52005736	52005849	52006536	52006660
2143	"JMJD8"	"JMJD8"	chr16	-	683321	683598	683321	683441	683529	683598
2144	"JMJD8"	"JMJD8"	chr16	-	683684	683909	683684	683781	683860	683909
2145	"JMJD8"	"JMJD8"	chr16	-	683684	684155	683684	683781	683909	684155
2146	"JMJD8"	"JMJD8"	chr16	-	683860	684155	683860	683909	684065	684155
2147	"PLPP5"	"PLPP5"	chr8	-	38267896	38268990	38267896	38267960	38268881	38268990
2148	"FMR1-AS1"	"FMR1-AS1"	chrX	-	147909430	147911817	147909430	147910995	147911377	147911817
2149	"FMR1-AS1"	"FMR1-AS1"	chrX	-	147909430	147911817	147909430	147910995	147911641	147911817
2150	"ZBTB10"	"ZBTB10"	chr8	+	80518402	80518579	80518402	80518438	80518510	80518579
2151	"DPH5"	"DPH5"	chr1	-	101021640	101021765	101021640	101021647	101021648	101021765
2152	"PI4KA"	"PI4KA"	chr22	-	20712692	20713390	20712692	20712797	20713280	20713390
2153	"PI4KA"	"PI4KA"	chr22	-	20733735	20734194	20733735	20733843	20734042	20734194
2154	"RSRC2"	"RSRC2"	chr12	-	122518838	122521428	122518838	122519029	122521295	122521428
2155	"RSRC2"	"RSRC2"	chr12	-	122518838	122521428	122518838	122519029	122521384	122521428
2156	"RSRC2"	"RSRC2"	chr12	-	122518838	122521428	122518838	122519051	122521384	122521428
2157	"ARFRP1"	"ARFRP1"	chr20	-	63698642	63700702	63698642	63700530	63700601	63700702
2158	"RANGRF"	"RANGRF"	chr17	+	8289257	8290092	8289257	8289414	8289812	8290092
2159	"MUM1"	"MUM1"	chr19	+	1357008	1358464	1357008	1357094	1358393	1358464
2160	"ZSWIM7"	"ZSWIM7"	chr17	-	15977578	15977913	15977578	15977700	15977799	15977913
2161	"ZSWIM7"	"ZSWIM7"	chr17	-	15976559	15978163	15976559	15977092	15978043	15978163
2162	"ZSWIM7"	"ZSWIM7"	chr17	-	15977726	15978163	15977726	15977913	15978043	15978163
2163	"NFKBIZ"	"NFKBIZ"	chr3	+	101853090	101853863	101853090	101853234	101853600	101853863
2164	"PPOX"	"PPOX"	chr1	+	161167099	161167486	161167099	161167234	161167338	161167486
2165	"PPOX"	"PPOX"	chr1	+	161167099	161167486	161167099	161167234	161167370	161167486
2166	"PPOX"	"PPOX"	chr1	+	161170906	161171181	161170906	161170949	161171033	161171181
2167	"GPATCH4"	"GPATCH4"	chr1	-	156596080	156596478	156596080	156596131	156596386	156596478
2168	"GPATCH4"	"GPATCH4"	chr1	-	156596080	156596478	156596080	156596248	156596386	156596478
2169	"GPATCH4"	"GPATCH4"	chr1	-	156596080	156598121	156596080	156596131	156598034	156598121
2170	"ARAP2"	"ARAP2"	chr4	-	36073688	36073823	36073688	36073699	36073700	36073823
2171	"PSMD12"	"PSMD12"	chr17	-	67357302	67357578	67357302	67357431	67357518	67357578
2172	"DXO"	"DXO"	chr6	-	3217584	3218922	3217584	3217799	3217883	3218922
2173	"DXO"	"DXO"	chr6	-	3218117	3218600	3218117	3218253	3218380	3218600
2174	"DXO"	"DXO"	chr6	-	3218380	3218922	3218380	3218527	3218686	3218922
2175	"DXO"	"DXO"	chr6	-	3218380	3218922	3218380	3218600	3218686	3218922
