ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
2087	"PTK2"	"PTK2"	chr8	-	140717597	140717709	140735250	140735455	140706118	140706205	140739017	140739107
2088	"PTK2"	"PTK2"	chr8	-	140735250	140735455	140739017	140739107	140706118	140706205	140743229	140743330
2089	"PTK2"	"PTK2"	chr8	-	140735250	140735455	140739017	140739107	140717597	140717709	140743229	140743330
2091	"PTK2"	"PTK2"	chr8	-	140803542	140803650	140818276	140818354	140800458	140800576	140818879	140819020
2092	"PTK2"	"PTK2"	chr8	-	140818879	140819020	140830471	140830526	140803542	140803650	140846259	140846290
2093	"PTK2"	"PTK2"	chr8	-	140830471	140830526	140846259	140846322	140818879	140819020	140846598	140846678
2094	"C2orf74"	"C2orf74"	chr2	+	61157861	61158012	61159317	61159439	61145130	61145196	61162841	61162955
2101	"GAPVD1"	"GAPVD1"	chr9	+	125263550	125263700	125287761	125287883	125261830	125261959	125295457	125295522
2103	"GAPVD1"	"GAPVD1"	chr9	+	125323797	125323923	125326415	125326589	125321432	125321499	125330077	125330218
2104	"GAPVD1"	"GAPVD1"	chr9	+	125323797	125323923	125326415	125326589	125321432	125321562	125330077	125330218
2105	"CREBBP"	"CREBBP"	chr16	-	3793385	3793626	3810602	3810779	3782683	3782926	3850296	3851009
2106	"CREBBP"	"CREBBP"	chr16	-	3810602	3810779	3850296	3851009	3793385	3793626	3879831	3880120
2107	"TBC1D2B"	"TBC1D2B"	chr15	-	78017846	78017957	78024155	78024539	78016545	78016739	78025258	78025497
2108	"PIR"	"PIR"	chrX	-	15407505	15407550	15425905	15425990	15397448	15397531	15455847	15456054
2110	"MMADHC"	"MMADHC"	chr2	-	149579430	149579648	149582126	149582271	149576436	149576542	149587088	149587149
2111	"ACTR10"	"ACTR10"	chr14	+	58219693	58219729	58223621	58223701	58215204	58215284	58223782	58223827
2114	"ZNF707"	"ZNF707"	chr8	+	143690056	143690123	143691599	143691713	143684452	143684542	143693670	143693839
2117	"PDHX"	"PDHX"	chr11	+	34984569	34984728	34992314	34992379	34947505	34947606	34994913	34995275
2123	"EMC7"	"EMC7"	chr15	-	34088052	34088133	34090316	34090455	34084016	34084486	34095894	34096014
2124	"METAP2"	"METAP2"	chr12	+	95476070	95476178	95485878	95485981	95473519	95474330	95494055	95494217
2125	"METAP2"	"METAP2"	chr12	+	95476073	95476178	95485878	95485981	95474149	95474330	95494055	95494217
2126	"METAP2"	"METAP2"	chr12	+	95476142	95476178	95485878	95485981	95474151	95474330	95494055	95494217
2127	"METAP2"	"METAP2"	chr12	+	95483214	95483280	95485878	95485981	95474154	95474330	95494055	95494217
2129	"SP3"	"SP3"	chr2	-	173954872	173956232	173963760	173963883	173918592	173918785	173964404	173964553
2130	"SPECC1"	"SPECC1"	chr17	+	20017986	20018102	20057676	20057817	20009365	20009424	20096630	20096798
2131	"WWC1"	"WWC1"	chr5	+	168371423	168371533	168385210	168385414	168291650	168292271	168397723	168397800
2132	"WWC1"	"WWC1"	chr5	+	168422007	168422097	168423532	168424068	168409921	168409995	168428032	168428141
2133	"WWC1"	"WWC1"	chr5	+	168444493	168444585	168453967	168454100	168431251	168431444	168455355	168455520
2134	"GATAD2A"	"GATAD2A"	chr19	+	19492580	19492712	19494293	19494383	19465339	19465614	19495753	19495885
2138	"RFPL3S"	"RFPL3S"	chr22	-	32370898	32370941	32377260	32377349	32368496	32368567	32381147	32381255
2139	"THYN1"	"THYN1"	chr11	-	134249166	134249262	134249827	134249920	134248808	134248959	134250274	134250343
2143	"SMG5"	"SMG5"	chr1	-	156250857	156250996	156251402	156251477	156249223	156250670	156252413	156252504
2145	"MAN2B1"	"MAN2B1"	chr19	-	12649135	12649216	12649340	12649428	12648174	12648402	12649912	12650014
2148	"CCHCR1"	"CCHCR1"	chr6	-	31145447	31145493	31145695	31145808	31145165	31145302	31148404	31148511
2150	"SENP6"	"SENP6"	chr6	+	75633580	75633726	75634706	75634811	75623899	75623960	75647730	75647801
2151	"SENP6"	"SENP6"	chr6	+	75695803	75695923	75697424	75697517	75678810	75678927	75702644	75703072
2152	"SENP6"	"SENP6"	chr6	+	75697424	75697517	75702644	75703072	75695803	75695923	75709526	75709630
2153	"SENP6"	"SENP6"	chr6	+	75711327	75711416	75713512	75713581	75709526	75709630	75713674	75713825
2154	"SENP6"	"SENP6"	chr6	+	75713512	75713581	75713674	75713825	75711327	75711416	75715384	75715877
2155	"POLE3"	"POLE3"	chr9	-	113409609	113409728	113410054	113410140	113407234	113408983	113410227	113410382
2156	"UBE4B"	"UBE4B"	chr1	+	10149183	10149282	10151325	10151561	10137066	10137205	10158355	10158482
2157	"ACO2"	"ACO2"	chr22	+	41517526	41517631	41518480	41518572	41515765	41515917	41520170	41520276
2158	"ACO2"	"ACO2"	chr22	+	41518480	41518572	41520170	41520276	41517526	41517631	41522829	41522987
2159	"ENTPD6"	"ENTPD6"	chr20	+	25196153	25196254	25197104	25197226	25195791	25195867	25206521	25206590
2160	"ENTPD6"	"ENTPD6"	chr20	+	25218549	25218614	25221231	25221333	25217501	25217581	25222837	25222978
2161	"ENTPD6"	"ENTPD6"	chr20	+	25218549	25218614	25222837	25222978	25217501	25217581	25224100	25224157
2162	"ENTPD6"	"ENTPD6"	chr20	+	25221231	25221333	25222837	25222978	25217501	25217581	25224100	25224157
2164	"VPS45"	"VPS45"	chr1	+	150082715	150082883	150091936	150092095	150081883	150081997	150092301	150092409
2166	"PLXNB2"	"PLXNB2"	chr22	-	50284131	50284213	50284572	50284665	50283832	50283990	50285799	50285901
2167	"PLXNB2"	"PLXNB2"	chr22	-	50284572	50284665	50285799	50285901	50284131	50284213	50285989	50286098
2173	"EXOSC7"	"EXOSC7"	chr3	+	45007419	45007575	45011234	45011393	45005290	45005414	45012182	45012253
2174	"ASNSD1"	"ASNSD1"	chr2	+	189665375	189665451	189666040	189667596	189661462	189661610	189667763	189667945
2177	"BTBD10"	"BTBD10"	chr11	-	13403167	13403278	13405658	13405856	13388000	13389141	13413529	13413650
2179	"SAMD4A"	"SAMD4A"	chr14	+	54702061	54702580	54737023	54737287	54567495	54568112	54748814	54748924
2180	"ARHGAP32"	"ARHGAP32"	chr11	-	128998318	128998468	129040927	129041009	128988022	128988125	129062279	129062357
2181	"ARHGAP32"	"ARHGAP32"	chr11	-	129040927	129041009	129062279	129062357	128998318	128998468	129063901	129064024
2182	"FARS2"	"FARS2"	chr6	+	5404541	5404701	5431040	5431172	5368549	5369182	5545179	5545340
2183	"CLTC"	"CLTC"	chr17	+	59651202	59651316	59655853	59656027	59648239	59648401	59660390	59660588
2185	"RPS6KA4"	"RPS6KA4"	chr11	+	64361851	64362002	64365300	64365465	64361641	64361745	64368131	64368260
2186	"RPS6KA4"	"RPS6KA4"	chr11	+	64361906	64362002	64365300	64365465	64361641	64361745	64368131	64368403
2187	"MSH2"	"MSH2"	chr2	+	47410093	47410372	47412413	47412560	47408400	47408555	47414268	47414418
2188	"MSH2"	"MSH2"	chr2	+	47412413	47412560	47414268	47414418	47410093	47410372	47416295	47416370
2191	"ZMYM5"	"ZMYM5"	chr13	-	19838699	19838985	19851354	19851448	19835476	19835689	19851688	19852150
2192	"FUBP3"	"FUBP3"	chr9	+	130595482	130595588	130609953	130609987	130579605	130579764	130612455	130612505
2193	"FUBP3"	"FUBP3"	chr9	+	130632201	130632278	130634666	130634738	130631941	130632022	130635998	130636126
2194	"TTC7A"	"TTC7A"	chr2	+	47011330	47011435	47021861	47021979	47006640	47006724	47023407	47023465
2195	"TTC7A"	"TTC7A"	chr2	+	47051745	47051880	47060768	47060971	47049948	47050046	47073701	47073923
2196	"RP11-156P1.2"	"RP11-156P1.2"	chr17	+	46931098	46931207	46932066	46932199	46929519	46929584	46935028	46935169
2197	"RP11-156P1.2"	"RP11-156P1.2"	chr17	+	46932066	46932199	46935028	46935169	46929519	46929584	46938598	46938704
2198	"RP11-156P1.2"	"RP11-156P1.2"	chr17	+	46932066	46932199	46935028	46935169	46931098	46931207	46938598	46938704
2199	"KRT5"	"KRT5"	chr12	-	52516636	52516857	52517106	52517232	52515457	52515832	52517589	52517754
2200	"FBXO31"	"FBXO31"	chr16	-	87347173	87347250	87360294	87360366	87336154	87336264	87383404	87383757
2201	"FBXO31"	"FBXO31"	chr16	-	87347173	87347250	87360294	87360366	87343597	87343765	87383404	87383757
2202	"UCK2"	"UCK2"	chr1	+	165896189	165896332	165903181	165903279	165891225	165891322	165905920	165905969
2203	"UCK2"	"UCK2"	chr1	+	165896189	165896332	165905920	165905969	165891225	165891322	165907683	165908109
2204	"UCK2"	"UCK2"	chr1	+	165903181	165903279	165905920	165905969	165891225	165891322	165907683	165908109
2205	"UCK2"	"UCK2"	chr1	+	165903181	165903279	165905920	165905969	165895584	165896332	165907683	165907871
2207	"PCBP2"	"PCBP2"	chr12	+	53455460	53455493	53455884	53456001	53455346	53455370	53459271	53459403
2208	"PCBP2"	"PCBP2"	chr12	+	53455884	53456001	53459271	53459403	53455460	53455493	53461014	53461113
2209	"PCBP2"	"PCBP2"	chr12	+	53468776	53468832	53471637	53471807	53467220	53467293	53479405	53479620
2210	"PCBP2"	"PCBP2"	chr12	+	53468779	53468832	53471637	53471807	53467220	53467293	53479405	53479614
2211	"PIP4K2C"	"PIP4K2C"	chr12	+	57595125	57595222	57595887	57596031	57594024	57594122	57599064	57599211
2212	"LMBR1"	"LMBR1"	chr7	-	156796388	156796492	156826604	156826744	156763668	156763795	156833752	156833792
2213	"LMBR1"	"LMBR1"	chr7	-	156796388	156796492	156826604	156826744	156763668	156763795	156892927	156893182
2215	"PRKD3"	"PRKD3"	chr2	-	37259582	37259681	37260222	37260384	37256661	37256929	37267429	37267536
2216	"PRKD3"	"PRKD3"	chr2	-	37260222	37260384	37267429	37267536	37256661	37256929	37269614	37269687
2218	"PRKD3"	"PRKD3"	chr2	-	37277865	37277989	37279745	37279929	37275766	37275844	37282541	37282619
2219	"GCDH"	"GCDH"	chr19	+	12891270	12891395	12891486	12891522	12891025	12891202	12891830	12891974
2220	"GCDH"	"GCDH"	chr19	+	12891270	12891395	12891486	12891660	12891163	12891202	12891830	12891974
2223	"KIF16B"	"KIF16B"	chr20	-	16335925	16336015	16356329	16356452	16312334	16312418	16370585	16370636
2224	"ARHGAP26"	"ARHGAP26"	chr5	+	143037195	143037261	143041815	143041890	143014079	143014116	143054438	143054526
2226	"CIZ1"	"CIZ1"	chr9	-	128180720	128180799	128185546	128185776	128180414	128180523	128187862	128187934
2227	"CIZ1"	"CIZ1"	chr9	-	128180720	128180799	128185546	128185776	128180414	128180523	128190328	128190444
2228	"CIZ1"	"CIZ1"	chr9	-	128180720	128180814	128185546	128185776	128180414	128180523	128190328	128190444
2229	"CIZ1"	"CIZ1"	chr9	-	128185546	128185776	128187862	128187934	128180720	128180799	128190328	128190444
2232	"ZC3H8"	"ZC3H8"	chr2	-	112238314	112238528	112250190	112250272	112236561	112236695	112254907	112255025
2233	"WDR27"	"WDR27"	chr6	-	169659085	169659207	169659450	169659518	169658275	169658358	169660662	169660692
2234	"RABEPK"	"RABEPK"	chr9	+	125203007	125203066	125220538	125220700	125200602	125200906	125227909	125228059
2235	"RABEPK"	"RABEPK"	chr9	+	125207563	125207721	125213369	125213522	125203007	125203066	125220538	125220700
2236	"RABEPK"	"RABEPK"	chr9	+	125207563	125207721	125220326	125220397	125203007	125203066	125220538	125220700
2237	"RABEPK"	"RABEPK"	chr9	+	125207563	125207721	125220538	125220700	125203007	125203066	125227909	125228059
2238	"RABEPK"	"RABEPK"	chr9	+	125213369	125213522	125220326	125220397	125203007	125203066	125220538	125220700
2239	"RABEPK"	"RABEPK"	chr9	+	125213369	125213522	125220538	125220700	125203007	125203066	125227909	125228059
2241	"MAGT1"	"MAGT1"	chrX	-	77853900	77853964	77855500	77855590	77841245	77841320	77856732	77856873
2242	"CDKL3"	"CDKL3"	chr5	-	134308573	134308727	134312291	134312380	134308137	134308466	134319357	134319497
2243	"CDKL3"	"CDKL3"	chr5	-	134312291	134312380	134319357	134319497	134308137	134308466	134321790	134321903
2244	"CDKL3"	"CDKL3"	chr5	-	134312291	134312380	134319357	134319497	134308573	134308727	134321790	134321903
2245	"PHTF1"	"PHTF1"	chr1	-	113713278	113713438	113724758	113724893	113711939	113712113	113726417	113726574
2246	"DNAJC10"	"DNAJC10"	chr2	+	182732498	182732542	182736248	182736386	182731029	182731107	182740298	182740388
2248	"DNAJC10"	"DNAJC10"	chr2	+	182762681	182762801	182775315	182775420	182759159	182759307	182777120	182777464
2250	"EYA2"	"EYA2"	chr20	+	47004941	47005084	47016180	47016297	47001427	47001473	47072184	47072252
2251	"EYA2"	"EYA2"	chr20	+	47016180	47016297	47074157	47074335	47004941	47005084	47089238	47089381
2252	"EYA2"	"EYA2"	chr20	+	47097084	47097168	47143058	47143148	47089238	47089381	47169138	47169197
2254	"RP11-10K16.1"	"RP11-10K16.1"	chr4	-	173166123	173166299	173166644	173166790	173164977	173165132	173167961	173168113
2255	"CTD-2583A14.10"	"CTD-2583A14.10"	chr19	+	57820493	57820549	57839022	57839149	57819718	57819945	57856103	57856233
2256	"ZDHHC3"	"ZDHHC3"	chr3	-	44929305	44929436	44932906	44932990	44924845	44926847	44933117	44933199
2257	"ZDHHC3"	"ZDHHC3"	chr3	-	44933887	44933984	44945167	44945292	44933117	44933199	44959130	44959460
2258	"CCT4"	"CCT4"	chr2	-	61880285	61880394	61883458	61883548	61878868	61879011	61885019	61885072
2259	"TMEM104"	"TMEM104"	chr17	+	74777263	74777375	74785481	74785603	74776482	74776577	74788788	74788870
2260	"TMEM104"	"TMEM104"	chr17	+	74777263	74777375	74788788	74788870	74776482	74776577	74790199	74790296
2261	"TMEM104"	"TMEM104"	chr17	+	74777266	74777375	74785481	74785603	74776519	74776577	74788788	74788870
2263	"ATG16L1"	"ATG16L1"	chr2	+	233263991	233264065	233264891	233265143	233263129	233263235	233270001	233270067
2264	"BRE"	"BRE"	chr2	+	28241322	28241393	28244779	28244862	28237201	28237301	28298337	28298491
2267	"KIAA1429"	"KIAA1429"	chr8	-	94530962	94531085	94534838	94535007	94529069	94529342	94537102	94537151
2268	"CCT3"	"CCT3"	chr1	-	156310557	156310689	156310949	156311195	156308967	156309303	156312040	156312221
2269	"CCT3"	"CCT3"	chr1	-	156333546	156333643	156334712	156334775	156324971	156325089	156334867	156334918
2270	"CEP57L1"	"CEP57L1"	chr6	+	109106034	109106090	109145218	109145381	109095187	109095251	109146757	109146937
2271	"CEP57L1"	"CEP57L1"	chr6	+	109140420	109140675	109145218	109145381	109095162	109095251	109146757	109146937
2275	"STX12"	"STX12"	chr1	+	27801677	27801815	27810245	27810289	27793532	27793632	27812162	27812268
2276	"TUBB4B"	"TUBB4B"	chr9	+	137241720	137241829	137241910	137242021	137241212	137241417	137242495	137243707
2279	"RREB1"	"RREB1"	chr6	+	7228996	7231907	7240437	7240602	7226466	7226656	7246423	7247221
2280	"RREB1"	"RREB1"	chr6	+	7228996	7231907	7240437	7240602	7226466	7226656	7248510	7250012
2281	"TAX1BP1"	"TAX1BP1"	chr7	+	27796115	27796219	27799964	27800090	27794322	27794446	27816348	27816394
2285	"CDK7"	"CDK7"	chr5	+	69252417	69252451	69258042	69258153	69235142	69235453	69262204	69262304
2291	"ST3GAL6"	"ST3GAL6"	chr3	+	98773919	98773983	98784944	98785040	98772812	98772916	98791840	98791993
2292	"ST3GAL6"	"ST3GAL6"	chr3	+	98784944	98785040	98791840	98791993	98773919	98773983	98793674	98794362
2293	"LINC01094"	"LINC01094"	chr4	+	78649600	78649709	78662917	78663011	78646185	78646263	78673342	78673414
2294	"ECE1"	"ECE1"	chr1	-	21225249	21225440	21227158	21227226	21221746	21221842	21227930	21228041
2295	"ECE1"	"ECE1"	chr1	-	21272698	21272911	21279190	21279332	21260270	21260392	21290069	21290156
2296	"ECE1"	"ECE1"	chr1	-	21272698	21272911	21290069	21290156	21260270	21260392	21345375	21345504
2297	"ECE1"	"ECE1"	chr1	-	21279190	21279332	21290069	21290156	21260270	21260392	21345375	21345504
2298	"ECE1"	"ECE1"	chr1	-	21279190	21279332	21290069	21290156	21272698	21272911	21345375	21345504
2299	"TMEM87A"	"TMEM87A"	chr15	-	42227710	42227769	42233212	42233306	42220061	42220135	42236319	42236419
2301	"IDH3B"	"IDH3B"	chr20	-	2658758	2658837	2659524	2659585	2658394	2658522	2660262	2660365
2302	"IDH3B"	"IDH3B"	chr20	-	2659698	2659793	2660029	2660176	2659524	2659585	2660262	2660308
2303	"IDH3B"	"IDH3B"	chr20	-	2659698	2659793	2660067	2660176	2659524	2659585	2660262	2660309
2304	"POP5"	"POP5"	chr12	-	120579513	120579597	120579773	120579923	120579044	120579412	120581114	120581257
2305	"POP5"	"POP5"	chr12	-	120579513	120579597	120579773	120579923	120579153	120579412	120580995	120581257
2306	"POP5"	"POP5"	chr12	-	120579773	120579923	120581114	120581257	120579044	120579412	120581342	120581398
2307	"POP5"	"POP5"	chr12	-	120579773	120579923	120580995	120581257	120579513	120579597	120581342	120581381
2308	"IL17RE"	"IL17RE"	chr3	+	9908238	9908307	9909216	9909283	9906960	9907100	9910864	9911040
2310	"PEBP1"	"PEBP1"	chr12	+	118138038	118138148	118139450	118139551	118135857	118136344	118144585	118145584
2311	"INO80"	"INO80"	chr15	-	41005592	41005687	41016087	41016215	40997528	40997601	41020899	41021125
2312	"INO80"	"INO80"	chr15	-	41059866	41059926	41069569	41069665	41056621	41056706	41070466	41070547
2313	"INO80"	"INO80"	chr15	-	41059866	41059926	41069569	41069665	41058638	41058781	41070466	41070547
2314	"INO80"	"INO80"	chr15	-	41070466	41070547	41071848	41072058	41059866	41059926	41073427	41073495
2315	"NR2C1"	"NR2C1"	chr12	-	95025149	95025255	95028386	95028524	95020228	95022403	95031348	95031488
2316	"NR2C1"	"NR2C1"	chr12	-	95025149	95025255	95028386	95028509	95022333	95022403	95031348	95031488
2317	"NR2C1"	"NR2C1"	chr12	-	95028386	95028524	95031348	95031488	95025149	95025255	95040475	95040597
2319	"NR2C1"	"NR2C1"	chr12	-	95031348	95031488	95049067	95049233	95028386	95028524	95051761	95051943
2320	"RPS6KA3"	"RPS6KA3"	chrX	-	20209287	20209404	20234757	20234814	20204021	20204103	20266563	20266840
2321	"RP11-793H13.8"	"RP11-793H13.8"	chr12	+	53464759	53464852	53465931	53465973	53462492	53462567	53467220	53467528
2325	"SPIDR"	"SPIDR"	chr8	+	47396375	47396626	47407860	47407961	47291032	47291137	47595810	47596006
2329	"SPIDR"	"SPIDR"	chr8	+	47440322	47440542	47595810	47596006	47396375	47396626	47598945	47599196
2330	"SPIDR"	"SPIDR"	chr8	+	47440322	47440542	47595810	47596006	47407860	47407961	47598945	47599043
2331	"SPIDR"	"SPIDR"	chr8	+	47595810	47596006	47598945	47599196	47440322	47440542	47673800	47673941
2333	"SPIDR"	"SPIDR"	chr8	+	47727199	47727293	47728932	47729047	47713488	47713641	47729411	47729465
2334	"SPIDR"	"SPIDR"	chr8	+	47728932	47729047	47729411	47729465	47727195	47727293	47735306	47735374
2335	"PNPO"	"PNPO"	chr17	+	47945558	47945612	47945860	47945989	47944615	47944715	47946322	47946393
2340	"TTN-AS1"	"TTN-AS1"	chr2	+	178531313	178531578	178538697	178539890	178523451	178523636	178540106	178540169
2348	"TTN-AS1"	"TTN-AS1"	chr2	+	178571299	178571449	178591138	178591314	178542221	178542361	178597595	178597681
2350	"MAPKAPK3"	"MAPKAPK3"	chr3	+	50642252	50642332	50644408	50644532	50617513	50617784	50645709	50645785
2351	"MAPKAPK3"	"MAPKAPK3"	chr3	+	50646139	50646264	50646739	50646825	50645709	50645785	50647122	50647203
2354	"COPS4"	"COPS4"	chr4	+	83063075	83063246	83066437	83066553	83057257	83057408	83068437	83068522
2355	"ARHGEF17"	"ARHGEF17"	chr11	+	73346882	73346960	73352829	73353012	73308288	73311830	73355532	73355649
2356	"PLEKHA7"	"PLEKHA7"	chr11	-	16826119	16826590	16841546	16841722	16816799	16817322	16851190	16851291
2357	"PLEKHA7"	"PLEKHA7"	chr11	-	16871098	16871182	17013988	17014046	16855802	16855914	17014124	17014201
2361	"TEX264"	"TEX264"	chr3	+	51674270	51674562	51684412	51684634	51671254	51672301	51699405	51699574
2362	"TEX264"	"TEX264"	chr3	+	51674270	51674562	51684412	51684634	51671273	51671547	51699405	51699574
2364	"SNX14"	"SNX14"	chr6	-	85530191	85530275	85533598	85533800	85528261	85528362	85536791	85536924
2367	"PIK3CB"	"PIK3CB"	chr3	-	138733360	138733438	138734633	138734804	138714467	138714719	138737706	138737886
2368	"SMURF2"	"SMURF2"	chr17	-	64571797	64571956	64578491	64578576	64562770	64562966	64580788	64580991
2369	"NCOA6"	"NCOA6"	chr20	-	34727258	34727407	34732558	34732595	34714773	34715365	34736689	34736758
2371	"OSBPL1A"	"OSBPL1A"	chr18	-	24171408	24171498	24196124	24196200	24170326	24170453	24225041	24225198
2372	"OSBPL1A"	"OSBPL1A"	chr18	-	24172375	24172483	24178012	24178195	24171408	24171498	24179737	24179835
2373	"OSBPL1A"	"OSBPL1A"	chr18	-	24172375	24172483	24196124	24196200	24171408	24171498	24225041	24225198
2375	"OSBPL1A"	"OSBPL1A"	chr18	-	24181144	24181279	24196124	24196200	24179737	24179835	24225041	24225198
2378	"OGT"	"OGT"	chrX	+	71537828	71538072	71547906	71548023	71533082	71533336	71554512	71554592
2380	"NCLN"	"NCLN"	chr19	+	3192469	3192660	3193283	3193428	3185599	3186214	3196182	3196277
2383	"RASSF8"	"RASSF8"	chr12	+	26055235	26055446	26064497	26065387	25995036	25995130	26067568	26067713
2384	"RASSF8"	"RASSF8"	chr12	+	26055278	26055446	26064497	26065387	25995003	25995130	26067568	26067713
2385	"RASSF8"	"RASSF8"	chr12	+	26064497	26065387	26067568	26067713	26055235	26055446	26068696	26069011
2386	"SDHC"	"SDHC"	chr1	+	161323613	161323670	161328395	161328497	161314256	161314425	161340593	161340655
2387	"SDHC"	"SDHC"	chr1	+	161323613	161323670	161328395	161328497	161314390	161314425	161339561	161339588
2388	"SDHC"	"SDHC"	chr1	+	161328395	161328497	161339561	161339588	161323613	161323670	161340593	161340655
2392	"PYCR1"	"PYCR1"	chr17	-	81936122	81936193	81936747	81936861	81935336	81935516	81937261	81937296
2394	"FHIT"	"FHIT"	chr3	-	61042046	61042099	61165574	61165828	60821918	60822011	61200616	61200665
2395	"ANAPC7"	"ANAPC7"	chr12	-	110381751	110381948	110382842	110382960	110377392	110377617	110386326	110386469
2396	"SF3A3"	"SF3A3"	chr1	-	37979464	37979533	37980585	37980724	37969570	37969735	37981728	37981811
2397	"SF3A3"	"SF3A3"	chr1	-	37987783	37987836	37989547	37989595	37987572	37987678	37989869	37989973
2398	"WNT5A"	"WNT5A"	chr3	-	55474336	55474629	55479313	55479564	55465714	55470550	55480784	55480918
2399	"NME1-NME2"	"NME1-NME2"	chr17	+	51155650	51155780	51159979	51160081	51153589	51153662	51161159	51161272
2400	"NME1-NME2"	"NME1-NME2"	chr17	+	51159979	51160081	51161159	51161272	51155650	51155780	51166826	51166956
2401	"ARPC4"	"ARPC4"	chr3	+	9797658	9797777	9800184	9800296	9792557	9793124	9801660	9801756
2402	"ARPC4"	"ARPC4"	chr3	+	9800184	9800296	9801660	9801756	9797658	9797777	9803842	9804013
2403	"ARPC4"	"ARPC4"	chr3	+	9801660	9801756	9803842	9804013	9797658	9797777	9806209	9806417
2404	"ARPC4"	"ARPC4"	chr3	+	9801660	9801756	9803842	9804013	9800184	9800296	9806209	9806417
2405	"BCAT2"	"BCAT2"	chr19	-	48806516	48806717	48806999	48807074	48800186	48800297	48810983	48811020
2406	"GLI3"	"GLI3"	chr7	-	41967595	41967923	41972336	41972627	41960949	41966641	41977557	41977722
2407	"GLI3"	"GLI3"	chr7	-	42148225	42148468	42223129	42223295	42076751	42076857	42236970	42237013
2409	"IFI30"	"IFI30"	chr19	+	18175604	18175697	18177139	18177292	18175310	18175385	18177710	18177764
2410	"NUP155"	"NUP155"	chr5	-	37341089	37341242	37342548	37342646	37337817	37337918	37348504	37348596
2412	"PIGO"	"PIGO"	chr9	-	35092542	35092767	35093029	35093209	35091239	35091291	35093420	35093580
2413	"GEMIN2"	"GEMIN2"	chr14	+	39118539	39118599	39122429	39122543	39117998	39118088	39124991	39125036
2414	"GEMIN2"	"GEMIN2"	chr14	+	39118539	39118599	39122429	39122543	39117998	39118088	39128279	39128348
2415	"GEMIN2"	"GEMIN2"	chr14	+	39122429	39122543	39124991	39125036	39118539	39118599	39128279	39128348
2416	"GEMIN2"	"GEMIN2"	chr14	+	39122429	39122543	39128279	39128348	39118539	39118599	39131957	39132023
2417	"GEMIN2"	"GEMIN2"	chr14	+	39122429	39122543	39124991	39125036	39118539	39118599	39131957	39132068
2418	"GEMIN2"	"GEMIN2"	chr14	+	39124991	39125036	39128279	39128348	39118539	39118599	39131957	39132068
2422	"KIFC3"	"KIFC3"	chr16	-	57759124	57759153	57759727	57759836	57758216	57758909	57760725	57760955
2430	"TDRD7"	"TDRD7"	chr9	+	97464841	97465028	97470557	97470669	97441657	97441875	97472292	97472495
2431	"KAT2B"	"KAT2B"	chr3	+	20146315	20146430	20147962	20147999	20140220	20140364	20148242	20148306
2434	"CEP72"	"CEP72"	chr5	+	624470	624579	633768	633947	620068	620261	635371	635584
2435	"RCOR3"	"RCOR3"	chr1	+	211271231	211271309	211271527	211271874	211259946	211260164	211274209	211274262
2436	"RCOR3"	"RCOR3"	chr1	+	211295675	211295753	211304082	211304140	211289331	211289396	211312354	211312487
2438	"RAD1"	"RAD1"	chr5	-	34911553	34911812	34913469	34913578	34909257	34909356	34914694	34914961
2439	"RAD1"	"RAD1"	chr5	-	34914694	34914961	34915415	34915626	34911553	34911812	34918051	34918136
2441	"MCU"	"MCU"	chr10	+	72868702	72868863	72871376	72871580	72860422	72860527	72884265	72884382
2442	"SRM"	"SRM"	chr1	-	11054961	11055084	11055780	11055926	11054588	11054885	11056010	11056094
2443	"SLC7A6"	"SLC7A6"	chr16	+	68266592	68266721	68274690	68275249	68264515	68264576	68287745	68287871
2444	"NAGK"	"NAGK"	chr2	+	71070740	71070839	71073481	71073594	71068587	71068712	71075554	71075642
2445	"PLAT"	"PLAT"	chr8	-	42185080	42185158	42187397	42187572	42182718	42182890	42187905	42188016
2447	"DRAM1"	"DRAM1"	chr12	+	101914173	101914232	101920108	101920201	101901290	101901433	101921215	101921542
2449	"COG4"	"COG4"	chr16	-	70497936	70498055	70500957	70501091	70497220	70497387	70508405	70508464
2450	"UBE2B"	"UBE2B"	chr5	+	134374382	134374463	134388324	134388413	134371178	134371639	134390224	134391992
2451	"UBE2B"	"UBE2B"	chr5	+	134376668	134376694	134380718	134380808	134374382	134374463	134388324	134388413
2452	"UBE2B"	"UBE2B"	chr5	+	134380718	134380808	134388324	134388413	134376668	134376694	134390224	134391992
2453	"MRPL55"	"MRPL55"	chr1	-	228108234	228108318	228108954	228109021	228107667	228107869	228109260	228109299
2454	"MRPL55"	"MRPL55"	chr1	-	228108234	228108321	228108954	228109021	228107667	228107869	228109260	228109312
2456	"YIPF2"	"YIPF2"	chr19	-	10923832	10923999	10924075	10924192	10923494	10923677	10925685	10925773
2458	"YIPF2"	"YIPF2"	chr19	-	10925685	10925773	10927629	10927716	10923841	10924192	10927798	10927959
2459	"YIPF2"	"YIPF2"	chr19	-	10927629	10927769	10927798	10927959	10924075	10924192	10928379	10928440
2461	"BRCC3"	"BRCC3"	chrX	+	155072326	155072343	155073373	155073431	155071419	155071650	155077169	155077289
