ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
1466	"ZC3H14"	"ZC3H14"	chr14	+	88577984	88578140	88601923	88602083	88575839	88575940	88602827	88603045
1467	"ZC3H14"	"ZC3H14"	chr14	+	88577984	88578140	88596733	88596808	88575839	88575940	88607242	88607363
1468	"ZC3H14"	"ZC3H14"	chr14	+	88596733	88596808	88601923	88602083	88575839	88575940	88602827	88603045
1469	"ZC3H14"	"ZC3H14"	chr14	+	88596733	88596808	88601923	88602083	88577984	88578140	88602827	88603060
1470	"ZC3H14"	"ZC3H14"	chr14	+	88596733	88596808	88602827	88603045	88577984	88578140	88607242	88607363
1471	"ZC3H14"	"ZC3H14"	chr14	+	88596733	88596808	88602827	88603060	88577984	88578140	88607242	88607363
1472	"ARHGAP4"	"ARHGAP4"	chrX	-	153918831	153919053	153921096	153921159	153913777	153913879	153921364	153921527
1473	"ARHGAP4"	"ARHGAP4"	chrX	-	153933942	153934001	153934376	153934475	153932538	153932584	153934883	153934999
1474	"MRPL4"	"MRPL4"	chr19	+	10252550	10252701	10254588	10254640	10252275	10252463	10256707	10256825
1475	"MRPL4"	"MRPL4"	chr19	+	10252550	10252701	10254588	10254640	10252396	10252463	10258221	10258328
1476	"MRPL4"	"MRPL4"	chr19	+	10254588	10254640	10256707	10256825	10252550	10252701	10258221	10258328
1477	"MRPL4"	"MRPL4"	chr19	+	10256707	10256825	10258221	10258328	10252550	10252701	10258412	10258522
1478	"MRPL4"	"MRPL4"	chr19	+	10256707	10256825	10258221	10258328	10254588	10254640	10258412	10258522
1479	"MRPL4"	"MRPL4"	chr19	+	10258221	10258328	10258412	10258522	10256707	10256825	10258608	10258685
1480	"ALKBH3"	"ALKBH3"	chr11	+	43892040	43892129	43897194	43897354	43889724	43889828	43901515	43901725
1481	"ANKRD52"	"ANKRD52"	chr12	-	56243784	56243876	56244050	56244133	56237806	56243392	56244352	56244435
1482	"NOP16"	"NOP16"	chr5	-	176385220	176385327	176388234	176388343	176383945	176384374	176388432	176388975
1483	"NOP16"	"NOP16"	chr5	-	176386839	176386909	176388234	176388343	176384642	176385327	176388432	176388568
1484	"NOP16"	"NOP16"	chr5	-	176386839	176386926	176388234	176388343	176385220	176385327	176388432	176388975
1485	"DIO1"	"DIO1"	chr1	+	53894438	53894547	53904665	53904809	53894210	53894355	53906094	53906294
1486	"IL37"	"IL37"	chr2	+	112913791	112913854	112917128	112917248	112912970	112913094	112917634	112917777
1487	"RIPK4"	"RIPK4"	chr21	-	41751096	41751245	41756524	41756816	41749153	41749203	41766859	41767089
1488	"SMURF1"	"SMURF1"	chr7	-	99052204	99052446	99054789	99054865	99051356	99051441	99057204	99057270
1489	"SMURF1"	"SMURF1"	chr7	-	99054789	99054865	99057204	99057270	99052204	99052446	99057417	99057551
1490	"ZC3H7B"	"ZC3H7B"	chr22	+	41325563	41325597	41327205	41327364	41320654	41320713	41330022	41330103
1491	"ZC3H7B"	"ZC3H7B"	chr22	+	41330022	41330103	41332170	41332227	41327205	41327364	41338312	41338355
1492	"ZC3H7B"	"ZC3H7B"	chr22	+	41342528	41342628	41343414	41343576	41339815	41340137	41346002	41346208
1493	"PGAP2"	"PGAP2"	chr11	+	3811249	3811424	3822908	3822993	3808293	3808315	3823612	3823740
1494	"PGAP2"	"PGAP2"	chr11	+	3811249	3811424	3817352	3817535	3808293	3808315	3823882	3824135
1495	"PGAP2"	"PGAP2"	chr11	+	3811249	3811424	3823612	3823740	3808293	3808315	3823882	3824135
1496	"PGAP2"	"PGAP2"	chr11	+	3811249	3811424	3823882	3824135	3808293	3808315	3824269	3824364
1497	"PGAP2"	"PGAP2"	chr11	+	3811249	3811424	3822908	3822993	3808293	3808315	3824269	3824376
1498	"PGAP2"	"PGAP2"	chr11	+	3811249	3811424	3817352	3817535	3808460	3808651	3823882	3824135
1499	"PGAP2"	"PGAP2"	chr11	+	3817352	3817535	3823612	3823740	3808293	3808315	3823882	3824135
1500	"PGAP2"	"PGAP2"	chr11	+	3817352	3817535	3822908	3822993	3811249	3811424	3823882	3824135
1501	"PGAP2"	"PGAP2"	chr11	+	3822908	3822993	3823612	3823740	3808293	3808315	3823882	3824135
1502	"PGAP2"	"PGAP2"	chr11	+	3822908	3822993	3823882	3824135	3808293	3808315	3824269	3824376
1503	"PGAP2"	"PGAP2"	chr11	+	3822908	3822993	3823882	3824135	3811249	3811424	3824269	3824376
1504	"RPL5"	"RPL5"	chr1	+	92834778	92834913	92837455	92837633	92833544	92833660	92840550	92840639
1505	"ADAM9"	"ADAM9"	chr8	+	39082967	39083073	39090046	39090188	39082640	39082721	39091258	39091346
1506	"ADAM9"	"ADAM9"	chr8	+	39091258	39091346	39101862	39101930	39082967	39083073	39103606	39105001
1507	"EHF"	"EHF"	chr11	+	34646438	34646684	34649018	34649081	34642627	34642727	34651541	34651610
1508	"VPS36"	"VPS36"	chr13	-	52417991	52418056	52423573	52423639	52417056	52417141	52425931	52426066
1509	"VPS36"	"VPS36"	chr13	-	52439097	52439168	52442376	52442445	52435920	52436404	52450498	52450628
1510	"METTL16"	"METTL16"	chr17	-	2467760	2467876	2473523	2473664	2464207	2464350	2477685	2477885
1511	"ARL2-SNX15"	"ARL2-SNX15"	chr11	+	65034846	65034962	65035058	65035206	65032430	65032551	65035519	65035663
1512	"FASN"	"FASN"	chr17	-	82087049	82087253	82087324	82087504	82086253	82086558	82087684	82087861
1513	"ARVCF"	"ARVCF"	chr22	-	19990584	19990812	20010454	20010508	19981932	19982091	20016588	20016808
1514	"ADAM28"	"ADAM28"	chr8	+	24321217	24321289	24321314	24321448	24320235	24320307	24323833	24324003
1515	"ATP1B3"	"ATP1B3"	chr3	+	141903619	141903748	141907166	141907274	141876613	141876910	141913651	141913836
1516	"ATP1B3"	"ATP1B3"	chr3	+	141915969	141916020	141921976	141922063	141913651	141913836	141925530	141926481
1517	"ATP1B3"	"ATP1B3"	chr3	+	141916375	141916440	141916554	141916574	141915969	141916020	141921976	141922063
1518	"PARD3"	"PARD3"	chr10	-	34269656	34269899	34284134	34284245	34131462	34131583	34317106	34317338
1519	"PARD3"	"PARD3"	chr10	-	34372497	34372536	34374873	34375002	34360070	34360259	34377966	34378106
1520	"PARD3"	"PARD3"	chr10	-	34450316	34450448	34470084	34470263	34401825	34401917	34516978	34517159
1521	"PARD3"	"PARD3"	chr10	-	34470084	34470263	34516978	34517159	34450316	34450448	34696317	34696419
1522	"PARD3"	"PARD3"	chr10	-	34516978	34517159	34696317	34696419	34470084	34470263	34814875	34815321
1523	"CREM"	"CREM"	chr10	+	35137781	35137879	35148367	35148491	35127456	35127567	35178888	35178986
1524	"CREM"	"CREM"	chr10	+	35188199	35188388	35201450	35201486	35179133	35179276	35206894	35207051
1525	"SPIRE2"	"SPIRE2"	chr16	+	89845321	89845365	89850303	89850660	89828498	89828794	89854285	89854366
1526	"COA1"	"COA1"	chr7	-	43650611	43650712	43657215	43657269	43648599	43648652	43665657	43665722
1527	"COA1"	"COA1"	chr7	-	43657215	43657269	43665657	43665722	43650611	43650712	43729428	43729505
1528	"GALNT7"	"GALNT7"	chr4	+	173247979	173248440	173292107	173292274	173168752	173168961	173295395	173295526
1529	"GALNT7"	"GALNT7"	chr4	+	173295395	173295526	173302046	173302164	173247979	173248440	173303995	173304118
1530	"GALNT7"	"GALNT7"	chr4	+	173297794	173297977	173298114	173298297	173295763	173295843	173302046	173302164
1531	"ZMYND8"	"ZMYND8"	chr20	-	47212641	47212725	47220257	47220324	47209213	47210897	47221313	47221474
1532	"ZMYND8"	"ZMYND8"	chr20	-	47236325	47236516	47246007	47246517	47229725	47229806	47249286	47249439
1533	"ZMYND8"	"ZMYND8"	chr20	-	47246007	47246517	47249286	47249439	47236325	47236516	47262287	47262428
1534	"ZMYND8"	"ZMYND8"	chr20	-	47249286	47249439	47262287	47262428	47236325	47236516	47276313	47276795
1535	"ZMYND8"	"ZMYND8"	chr20	-	47249286	47249439	47262287	47262428	47246007	47246517	47276313	47276795
1536	"ZMYND8"	"ZMYND8"	chr20	-	47262287	47262428	47276313	47276795	47249286	47249439	47282101	47282217
1537	"ZMYND8"	"ZMYND8"	chr20	-	47291795	47291888	47294665	47294779	47290186	47290274	47298728	47298872
1538	"ZMYND8"	"ZMYND8"	chr20	-	47310055	47310204	47347855	47347926	47298728	47298872	47356656	47356670
1539	"ZMYND8"	"ZMYND8"	chr20	-	47310055	47310204	47347855	47347926	47298728	47298947	47356656	47356670
1540	"ZMYND8"	"ZMYND8"	chr20	-	47349860	47349988	47355449	47355520	47347855	47347926	47356656	47356889
1541	"CTD-2323K18.1"	"CTD-2323K18.1"	chr15	-	75570229	75570346	75597339	75597480	75527178	75527261	75598278	75598681
1542	"KHSRP"	"KHSRP"	chr19	-	6421649	6421688	6422339	6422436	6421277	6421317	6424452	6424529
1543	"CCDC66"	"CCDC66"	chr3	+	56560861	56561012	56561256	56561378	56559568	56559594	56563683	56564125
1544	"CCDC66"	"CCDC66"	chr3	+	56571180	56571302	56592969	56593101	56566949	56567053	56593490	56593741
1545	"MCCC2"	"MCCC2"	chr5	+	71604355	71604468	71626639	71626753	71602505	71602633	71632120	71632185
1546	"MCCC2"	"MCCC2"	chr5	+	71636103	71636167	71641002	71641075	71635150	71635246	71643818	71643895
1547	"PBRM1"	"PBRM1"	chr3	-	52554723	52554879	52558248	52558413	52550746	52550817	52561766	52561968
1548	"PBRM1"	"PBRM1"	chr3	-	52651741	52651810	52658198	52658315	52648343	52648442	52662132	52662276
1549	"R3HDM1"	"R3HDM1"	chr2	+	135675331	135675486	135680172	135680324	135661269	135661393	135709432	135709536
1550	"R3HDM1"	"R3HDM1"	chr2	+	135710058	135710231	135715549	135715694	135709432	135709536	135721923	135722006
1551	"ENY2"	"ENY2"	chr8	+	109336127	109336204	109339319	109339390	109334323	109334402	109340488	109340563
1552	"SIRT3"	"SIRT3"	chr11	-	218831	219041	224077	224239	215457	216718	230451	230552
1553	"PTTG1"	"PTTG1"	chr5	+	160422339	160422403	160422708	160422893	160422206	160422236	160424236	160424330
1554	"EEF2KMT"	"EEF2KMT"	chr16	-	5091793	5091895	5093483	5093564	5090431	5090565	5095451	5095514
1555	"BIRC5"	"BIRC5"	chr17	+	78215965	78216034	78216663	78216781	78214679	78214789	78223464	78225636
1556	"RP11-437B10.1"	"RP11-437B10.1"	chr15	+	92901166	92901299	92924320	92924552	92892003	92892072	92927243	92927330
1557	"RP11-437B10.1"	"RP11-437B10.1"	chr15	+	92929029	92929091	92937517	92937625	92927243	92927330	92939577	92939718
1558	"CDC123"	"CDC123"	chr10	+	12210289	12210322	12215739	12215835	12209966	12210024	12217360	12217467
1559	"CACUL1"	"CACUL1"	chr10	-	118686597	118686641	118691264	118691403	118676410	118686168	118695140	118695230
1560	"IBTK"	"IBTK"	chr6	-	82234158	82234255	82240165	82240843	82231717	82231842	82247561	82247671
1561	"C1orf21"	"C1orf21"	chr1	+	184590738	184590815	184598400	184598461	184507587	184507682	184619517	184629020
1562	"UIMC1"	"UIMC1"	chr5	-	176975395	176975480	176982468	176982623	176958092	176958154	177006283	177006408
1563	"UIMC1"	"UIMC1"	chr5	-	176975395	176975480	176982468	176982623	176958092	176958154	177006538	177006581
1564	"UIMC1"	"UIMC1"	chr5	-	176975395	176975480	176982468	176982623	176958092	176958154	177006649	177006715
1565	"CTSC"	"CTSC"	chr11	-	88309162	88309318	88312387	88312554	88300529	88300645	88334936	88335082
1566	"CTSC"	"CTSC"	chr11	-	88312387	88312554	88334936	88335082	88300529	88300645	88337500	88337787
1567	"CTSC"	"CTSC"	chr11	-	88312387	88312554	88334936	88335082	88309162	88309318	88337500	88337787
1568	"PFKP"	"PFKP"	chr10	+	3119891	3120044	3129818	3129983	3118781	3118869	3132379	3132441
1569	"ISYNA1"	"ISYNA1"	chr19	-	18436683	18436877	18436972	18437105	18436329	18436479	18437598	18437760
1570	"ISYNA1"	"ISYNA1"	chr19	-	18436683	18436877	18437598	18437760	18436329	18436479	18437859	18437988
1571	"ISYNA1"	"ISYNA1"	chr19	-	18436972	18437105	18437598	18437760	18436329	18436479	18437859	18437988
1572	"ISYNA1"	"ISYNA1"	chr19	-	18436972	18437105	18437598	18437760	18436683	18436877	18437859	18437988
1573	"SORD"	"SORD"	chr15	+	45043256	45043421	45061066	45061226	45040407	45040441	45065270	45065389
1574	"ZBTB7C"	"ZBTB7C"	chr18	-	48072459	48072610	48165130	48165257	48041032	48041123	48185933	48185995
1575	"ZBTB7C"	"ZBTB7C"	chr18	-	48072459	48072610	48180386	48180477	48041032	48041123	48185933	48185995
1576	"ZBTB7C"	"ZBTB7C"	chr18	-	48076935	48077003	48162347	48162397	48041032	48041123	48165130	48165257
1577	"ZBTB7C"	"ZBTB7C"	chr18	-	48087669	48087798	48165130	48165257	48041032	48041123	48185933	48185995
1578	"ZBTB7C"	"ZBTB7C"	chr18	-	48087669	48087798	48180386	48180477	48041032	48041123	48185933	48185995
1579	"ZBTB7C"	"ZBTB7C"	chr18	-	48165130	48165257	48180329	48180477	48041032	48041123	48185323	48185455
1580	"ZBTB7C"	"ZBTB7C"	chr18	-	48165130	48165257	48180386	48180477	48041032	48041123	48185933	48185995
1581	"ZBTB7C"	"ZBTB7C"	chr18	-	48165130	48165257	48185323	48185455	48041051	48041123	48185933	48185995
1582	"ZBTB7C"	"ZBTB7C"	chr18	-	48338173	48338398	48408357	48408655	48185933	48185995	48409225	48409292
1583	"ZBTB7C"	"ZBTB7C"	chr18	-	48364153	48364214	48374221	48374313	48338173	48338398	48375537	48375564
1584	"PPP2R5A"	"PPP2R5A"	chr1	+	212306782	212306900	212313766	212313816	212301862	212302092	212329134	212329331
1585	"RRM1"	"RRM1"	chr11	+	4105605	4105691	4106045	4106223	4101992	4102081	4107434	4107535
1586	"PHYH"	"PHYH"	chr10	-	13288359	13288541	13294427	13294596	13283689	13283839	13295495	13295606
1587	"CRTC2"	"CRTC2"	chr1	-	153949114	153949384	153951259	153951666	153948457	153948644	153952017	153952262
1588	"CRTC2"	"CRTC2"	chr1	-	153953265	153953369	153953537	153953606	153952804	153952834	153954254	153954316
1589	"TPCN2"	"TPCN2"	chr11	+	69062883	69062990	69067502	69067605	69057577	69057694	69070429	69070495
1590	"WIPF2"	"WIPF2"	chr17	+	40256390	40256522	40260534	40260667	40219321	40219492	40262524	40262641
1591	"WIPF2"	"WIPF2"	chr17	+	40256390	40256522	40260534	40260667	40219321	40219492	40264489	40265146
1592	"WIPF2"	"WIPF2"	chr17	+	40260534	40260667	40262524	40262641	40256390	40256522	40264489	40265146
1593	"WIPF2"	"WIPF2"	chr17	+	40260534	40260667	40264489	40265146	40256390	40256522	40273789	40273999
1594	"LMNB2"	"LMNB2"	chr19	-	2431547	2431658	2431782	2431902	2428165	2430952	2432415	2432523
1595	"SHOC2"	"SHOC2"	chr10	+	110964124	110965061	110985627	110985765	110919546	110919657	111000414	111000545
1596	"PPP4R1"	"PPP4R1"	chr18	-	9570156	9570683	9577063	9577191	9563377	9563550	9583116	9583275
1597	"PPP4R1"	"PPP4R1"	chr18	-	9577063	9577191	9583116	9583275	9570156	9570683	9584514	9584580
1598	"PPP4R1"	"PPP4R1"	chr18	-	9583116	9583275	9584514	9584580	9577063	9577191	9584720	9584828
1599	"PPP4R1"	"PPP4R1"	chr18	-	9584514	9584580	9584720	9584828	9583116	9583275	9588088	9588235
1600	"PPP4R1"	"PPP4R1"	chr18	-	9595017	9595102	9614225	9614270	9588710	9588853	9614477	9614505
1601	"PPP4R1"	"PPP4R1"	chr18	-	9595017	9595153	9614225	9614270	9588710	9588853	9614477	9614533
1602	"WHSC1L1"	"WHSC1L1"	chr8	-	38299443	38299590	38304586	38304757	38295795	38295952	38305247	38305445
1603	"FHAD1"	"FHAD1"	chr1	+	15317823	15317928	15324451	15324559	15316377	15316467	15327058	15327142
1604	"FHAD1"	"FHAD1"	chr1	+	15383155	15383402	15383806	15383930	15382027	15382193	15388050	15388131
1605	"DET1"	"DET1"	chr15	-	88527598	88527786	88530622	88531473	88516781	88516973	88531612	88531715
1606	"ZNF532"	"ZNF532"	chr18	+	58934432	58934614	58939444	58939621	58918270	58920633	58948066	58948229
1607	"ZNF532"	"ZNF532"	chr18	+	58939444	58939621	58953517	58953799	58918270	58920633	58979054	58979167
1608	"ZNF532"	"ZNF532"	chr18	+	58939444	58939621	58948066	58948229	58934432	58934614	58953517	58953799
1609	"ZNF532"	"ZNF532"	chr18	+	58939444	58939621	58953517	58953799	58934432	58934614	58979054	58979167
1610	"SRGAP1"	"SRGAP1"	chr12	+	64091275	64091378	64091892	64091926	64086998	64087026	64094931	64094992
1611	"PIGF"	"PIGF"	chr2	-	46588074	46588179	46591802	46591925	46581284	46581591	46592474	46592583
1612	"OTUD4"	"OTUD4"	chr4	-	145171669	145171720	145174660	145174744	145165150	145165197	145179814	145179928
1613	"NPTN"	"NPTN"	chr15	-	73573661	73573795	73587523	73587618	73570149	73570423	73591965	73592137
1614	"EGF"	"EGF"	chr4	+	109994732	109994880	109999678	109999846	109988583	109988709	110004504	110004622
1615	"EGF"	"EGF"	chr4	+	109999678	109999846	110004504	110004622	109994732	109994880	110011201	110011689
1616	"RALYL"	"RALYL"	chr8	+	84804769	84804802	84849979	84850027	84774578	84774654	84862295	84862453
1617	"HJURP"	"HJURP"	chr2	-	233845727	233845820	233847396	233847461	233844204	233844283	233849762	233849859
1618	"HJURP"	"HJURP"	chr2	-	233845727	233845820	233847396	233847461	233844204	233844283	233852564	233852620
1619	"HJURP"	"HJURP"	chr2	-	233845727	233845820	233849762	233849859	233844204	233844283	233852564	233852620
1620	"HJURP"	"HJURP"	chr2	-	233847396	233847461	233849762	233849859	233844204	233844283	233852564	233852620
1621	"HJURP"	"HJURP"	chr2	-	233847396	233847461	233849762	233849859	233845727	233845820	233852564	233852620
1622	"PEX14"	"PEX14"	chr1	+	10599237	10599366	10618331	10618417	10536212	10536297	10623018	10623121
1623	"FAM188A"	"FAM188A"	chr10	-	15816834	15816915	15821655	15821726	15796099	15796172	15833629	15833709
1624	"NTN4"	"NTN4"	chr12	-	95665809	95665980	95670077	95670146	95657806	95659222	95682706	95682822
1625	"NTN4"	"NTN4"	chr12	-	95670077	95670146	95682706	95682822	95657806	95659222	95683497	95683711
1626	"NTN4"	"NTN4"	chr12	-	95670077	95670146	95682706	95682822	95665809	95665980	95683497	95683711
1627	"NTN4"	"NTN4"	chr12	-	95670077	95670146	95682706	95682822	95665809	95665980	95710440	95710629
1628	"NTN4"	"NTN4"	chr12	-	95682706	95682822	95683497	95683711	95670077	95670146	95710440	95710629
1629	"NTN4"	"NTN4"	chr12	-	95713211	95713338	95737865	95738144	95710440	95710629	95786938	95787468
1630	"NTN4"	"NTN4"	chr12	-	95737865	95738144	95786938	95787468	95713211	95713338	95790254	95790309
1631	"DNAJC8"	"DNAJC8"	chr1	-	28208341	28208413	28209971	28210066	28205257	28205349	28210570	28210637
1632	"ATRN"	"ATRN"	chr20	+	3540221	3540335	3545761	3545890	3535252	3535336	3547283	3547489
1633	"GPR107"	"GPR107"	chr9	+	130127482	130127566	130128639	130128761	130124914	130124964	130135024	130136123
1634	"RAB4B"	"RAB4B"	chr19	+	40783777	40783840	40783920	40784075	40780384	40780499	40786664	40786760
1635	"DIP2B"	"DIP2B"	chr12	+	50625975	50626047	50640723	50640852	50504984	50505240	50660193	50660319
1636	"INTS8"	"INTS8"	chr8	+	94828974	94829026	94831991	94832174	94827721	94827793	94836523	94836631
1637	"STK25"	"STK25"	chr2	-	241500739	241500796	241501477	241501708	241500172	241500281	241508005	241508135
1638	"AZIN1"	"AZIN1"	chr8	-	102833055	102833218	102834188	102834263	102829820	102829936	102834665	102834747
1639	"SBF2"	"SBF2"	chr11	-	9816839	9817024	9828125	9828221	9812531	9812708	9829355	9829496
1640	"SPATA7"	"SPATA7"	chr14	+	88406682	88406736	88415204	88415266	88396155	88396203	88416710	88416844
1641	"CCNB1IP1"	"CCNB1IP1"	chr14	-	20317793	20317974	20318255	20318470	20316226	20316560	20325538	20325653
1642	"CCNB1IP1"	"CCNB1IP1"	chr14	-	20317794	20317974	20318255	20318470	20316226	20316560	20325538	20325653
1643	"CCND3"	"CCND3"	chr6	-	41940369	41940585	42030008	42030190	41937234	41937394	42048500	42048688
1644	"GLB1"	"GLB1"	chr3	-	33065462	33065557	33068229	33068290	33053490	33053549	33068819	33068970
1645	"GLB1"	"GLB1"	chr3	-	33068819	33068970	33072543	33072713	33065462	33065557	33097010	33097146
1646	"LINC01320"	"LINC01320"	chr2	+	34691590	34691669	34710451	34710513	34677834	34677927	34713578	34713773
1647	"VEGFA"	"VEGFA"	chr6	+	43778459	43778536	43782010	43782087	43777468	43777665	43784540	43784562
1648	"VEGFA"	"VEGFA"	chr6	+	43780731	43780803	43781955	43782052	43778888	43778918	43784540	43784562
1649	"C6orf62"	"C6orf62"	chr6	-	24708776	24708911	24714317	24714440	24704860	24706262	24716147	24716324
1650	"HACL1"	"HACL1"	chr3	-	15585247	15585342	15586524	15586602	15582876	15582989	15589539	15589612
1651	"HACL1"	"HACL1"	chr3	-	15586524	15586602	15589539	15589612	15582876	15582989	15591599	15591680
1652	"HACL1"	"HACL1"	chr3	-	15586524	15586602	15589539	15589612	15582876	15582989	15601089	15601194
1653	"HACL1"	"HACL1"	chr3	-	15586524	15586602	15589539	15589612	15585247	15585342	15591599	15591680
1654	"HACL1"	"HACL1"	chr3	-	15586524	15586602	15589539	15589612	15585247	15585342	15601089	15601194
1655	"HACL1"	"HACL1"	chr3	-	15589539	15589612	15591599	15591680	15582876	15582989	15596383	15596424
1656	"HACL1"	"HACL1"	chr3	-	15589539	15589612	15591599	15591680	15586524	15586602	15596383	15596424
1657	"ZMIZ1-AS1"	"ZMIZ1-AS1"	chr10	-	79050281	79050417	79054595	79054728	79048773	79048932	79065746	79065819
1658	"NDEL1"	"NDEL1"	chr17	+	8444623	8444742	8444953	8445040	8444259	8444357	8445710	8445864
1659	"NDEL1"	"NDEL1"	chr17	+	8454795	8454887	8460008	8460160	8450779	8450953	8466929	8468160
1660	"XPO5"	"XPO5"	chr6	-	43525106	43525214	43525838	43525921	43524830	43524968	43526684	43526747
1661	"XPO5"	"XPO5"	chr6	-	43525106	43525214	43525838	43525954	43524830	43524968	43526684	43526747
1662	"XPO5"	"XPO5"	chr6	-	43551297	43551453	43553372	43553503	43549892	43549934	43555835	43555964
1663	"ADGRL1"	"ADGRL1"	chr19	-	14152308	14152437	14152516	14152613	14152132	14152150	14152783	14152912
1664	"ADGRL1"	"ADGRL1"	chr19	-	14152308	14152437	14152516	14152613	14152132	14152222	14152783	14152850
1665	"GSPT1"	"GSPT1"	chr16	-	11876085	11876175	11877406	11877580	11875760	11875929	11883014	11883095
1666	"GSPT1"	"GSPT1"	chr16	-	11877406	11877580	11883014	11883095	11876085	11876175	11885180	11885274
1667	"GSPT1"	"GSPT1"	chr16	-	11894953	11894987	11896557	11896782	11891061	11891139	11897839	11897881
1668	"GSPT1"	"GSPT1"	chr16	-	11894953	11894987	11896557	11896785	11891061	11891139	11897839	11897881
1669	"GSPT1"	"GSPT1"	chr16	-	11896557	11896782	11897839	11897881	11891061	11891139	11897993	11898035
1670	"GSPT1"	"GSPT1"	chr16	-	11896557	11896782	11897839	11897881	11894953	11894987	11897993	11898035
1671	"GSPT1"	"GSPT1"	chr16	-	11896557	11896785	11897839	11897881	11891061	11891139	11897993	11898035
1672	"GSPT1"	"GSPT1"	chr16	-	11896557	11896785	11897839	11897881	11894953	11894987	11897993	11898035
1673	"EPCAM"	"EPCAM"	chr2	+	47375233	47375299	47377013	47377077	47373774	47374048	47378952	47379054
1674	"PRKDC"	"PRKDC"	chr8	-	47798236	47798397	47799209	47799390	47794289	47794501	47800792	47800986
1675	"FAM21A"	"FAM21A"	chr10	+	50087274	50087322	50090775	50090886	50085496	50085558	50091430	50091505
1676	"FAM21A"	"FAM21A"	chr10	+	50126056	50126179	50127582	50127795	50125368	50125449	50129418	50130039
1677	"NOL11"	"NOL11"	chr17	+	67735899	67736023	67736665	67736754	67726459	67726648	67737070	67737145
1678	"SNAP25"	"SNAP25"	chr20	+	10292881	10292999	10293160	10293278	10284723	10284772	10296924	10297050
1679	"SNRPE"	"SNRPE"	chr1	+	203862181	203862222	203863662	203863725	203861849	203861955	203865040	203865119
1680	"RP11-526A4.1"	"RP11-526A4.1"	chr4	-	149780230	149780324	149793659	149793716	149735375	149735458	149815310	149815348
1681	"VPS39"	"VPS39"	chr15	-	42189113	42189208	42191124	42191167	42187757	42187856	42191495	42191560
1682	"NSRP1"	"NSRP1"	chr17	+	30118079	30118173	30163066	30163162	30116818	30116863	30172541	30172598
1683	"NSRP1"	"NSRP1"	chr17	+	30156539	30156662	30163066	30163162	30118079	30118173	30172541	30172598
1684	"NSRP1"	"NSRP1"	chr17	+	30156539	30156662	30168813	30168925	30118079	30118173	30172541	30172598
1685	"NSRP1"	"NSRP1"	chr17	+	30163066	30163162	30168813	30168925	30118079	30118173	30172541	30172598
1686	"GCNT2"	"GCNT2"	chr6	+	10527473	10527660	10528630	10528841	10521331	10521417	10621350	10621443
1687	"GCNT2"	"GCNT2"	chr6	+	10527473	10527660	10528630	10529836	10521350	10521417	10621350	10621443
1688	"GCNT2"	"GCNT2"	chr6	+	10528630	10528841	10621350	10621443	10521331	10521417	10626416	10629367
1689	"ENG"	"ENG"	chr9	-	127818119	127818377	127818715	127818832	127817148	127817203	127819621	127819660
1690	"RHOH"	"RHOH"	chr4	+	40200511	40200565	40212663	40212791	40196906	40197300	40242713	40242834
1691	"RHOH"	"RHOH"	chr4	+	40200511	40200565	40218146	40218298	40196906	40197300	40242713	40242834
1692	"RHOH"	"RHOH"	chr4	+	40200511	40200565	40235192	40235358	40196906	40197300	40242713	40242834
1693	"RHOH"	"RHOH"	chr4	+	40212663	40212791	40218146	40218298	40196906	40197300	40242713	40242834
1694	"RHOH"	"RHOH"	chr4	+	40212663	40212791	40235192	40235358	40196906	40197300	40242713	40242834
1695	"RHOH"	"RHOH"	chr4	+	40218146	40218298	40235192	40235358	40196906	40197300	40242713	40242834
1696	"SGIP1"	"SGIP1"	chr1	+	66634079	66634163	66635943	66636015	66633069	66633094	66639776	66639833
1697	"SGIP1"	"SGIP1"	chr1	+	66694438	66694504	66695433	66695493	66690189	66690316	66719293	66719405
1698	"SESN3"	"SESN3"	chr11	-	95185255	95185492	95189778	95189961	95184134	95184594	95191403	95191601
1699	"PTPN11"	"PTPN11"	chr12	+	112446275	112446398	112450317	112450512	112418908	112419125	112453194	112453387
1700	"PTPN11"	"PTPN11"	chr12	+	112489023	112489175	112502143	112502256	112482073	112482205	112504694	112504764
1701	"PTPN11"	"PTPN11"	chr12	+	112502143	112502256	112504694	112504796	112489023	112489175	112505824	112509913
1702	"FKTN"	"FKTN"	chr9	+	105598085	105598183	105600917	105601041	105596597	105596657	105601144	105601348
1703	"LRRC75A-AS1"	"LRRC75A-AS1"	chr17	+	16439326	16439414	16439659	16439703	16439037	16439060	16440184	16440253
1704	"LRRC75A-AS1"	"LRRC75A-AS1"	chr17	+	16439527	16439703	16440110	16440253	16439326	16439414	16441073	16441130
1705	"LRRC75A-AS1"	"LRRC75A-AS1"	chr17	+	16439527	16439703	16440184	16440253	16439326	16439414	16441073	16441130
1706	"LRRC75A-AS1"	"LRRC75A-AS1"	chr17	+	16439580	16439703	16440110	16440253	16439326	16439414	16441073	16441130
1707	"LRRC75A-AS1"	"LRRC75A-AS1"	chr17	+	16439580	16439703	16440184	16440253	16439326	16439414	16441073	16441130
