ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
1282	"AKAP10"	"AKAP10"	chr17	-	19958013	19958571	19958013	19958567	19962839	19963022	1282	35,20,14	0,1,0	37,23,39	0,4,0	103	99	0.695158679276	1.0	1.0,0.951,1.0	1.0,0.847,1.0	0.035
1285	"AKAP10"	"AKAP10"	chr17	-	19962839	19963022	19962839	19962991	19968413	19968461	1285	28,24,19	2,0,2	33,21,38	1,5,0	130	99	0.868292858986	1.0	0.914,1.0,0.879	0.962,0.762,1.0	0.023
1287	"ESRRA"	"ESRRA"	chr11	+	64314740	64314911	64314743	64314911	64314238	64314367	1287	109,76,78	12,5,8	86,68,81	4,4,8	102	99	0.266848615735	1.0	0.898,0.937,0.904	0.954,0.943,0.908	-0.022
1289	"SYT17"	"SYT17"	chr16	+	19173429	19173578	19173443	19173578	19168023	19168144	1289	1,4,0	1,0,0	0,2,2	0,0,0	113	99	1	1.0	0.467,1.0,NA	NA,1.0,1.0	-0.266
1290	"SYT17"	"SYT17"	chr16	+	19173429	19173578	19173443	19173578	19172759	19172777	1290	4,5,0	0,0,0	0,2,3	0,2,0	113	99	1	1.0	1.0,1.0,NA	NA,0.467,1.0	0.266
1315	"PITRM1"	"PITRM1"	chr10	-	3143388	3143731	3143388	3143501	3144291	3144366	1315	10,9,4	298,198,163	5,2,8	334,229,282	329	99	1	1.0	0.01,0.013,0.007	0.004,0.003,0.008	0.005
1317	"EPHB2"	"EPHB2"	chr1	+	22896410	22896478	22896413	22896478	22895471	22895580	1317	2,2,0	7,3,6	2,0,0	3,1,4	102	99	0.218037041449	1.0	0.217,0.393,0.0	0.393,0.0,0.0	0.072
1318	"INO80E"	"INO80E"	chr16	+	30001211	30001530	30001413	30001530	30000928	30001040	1318	39,25,12	111,80,70	19,11,13	94,65,87	301	99	0.0199474763414	0.322695221962	0.104,0.093,0.053	0.062,0.053,0.047	0.029
1319	"INO80E"	"INO80E"	chr16	+	30001211	30001530	30001464	30001530	30000928	30001040	1319	61,40,21	0,1,1	31,26,43	0,0,0	352	99	1	1.0	1.0,0.918,0.855	1.0,1.0,1.0	-0.076
1320	"INO80E"	"INO80E"	chr16	+	30001413	30001530	30001464	30001530	30000928	30001040	1320	133,95,79	0,1,1	106,80,117	0,0,0	150	99	1	1.0	1.0,0.984,0.981	1.0,1.0,1.0	-0.012
1321	"INO80E"	"INO80E"	chr16	+	30004554	30004657	30004567	30004657	30003649	30003714	1321	0,0,0	3,0,0	0,0,1	0,0,0	112	99	1	1.0	0.0,NA,NA	NA,NA,1.0	-1.0
1326	"TMEM39A"	"TMEM39A"	chr3	-	119458017	119458240	119458017	119458184	119461961	119462148	1326	62,36,33	1,1,0	49,44,49	0,0,0	155	99	1	1.0	0.975,0.958,1.0	1.0,1.0,1.0	-0.022
1327	"TMEM39A"	"TMEM39A"	chr3	-	119461961	119462148	119461961	119462104	119468734	119468830	1327	23,6,12	1,0,0	17,12,10	0,0,0	143	99	1	1.0	0.941,1.0,1.0	1.0,1.0,1.0	-0.02
1328	"ZNF584"	"ZNF584"	chr19	+	58415792	58415940	58415818	58415940	58415523	58415646	1328	1,0,0	3,2,0	1,0,3	1,1,3	125	99	1	1.0	0.209,0.0,NA	0.442,0.0,0.442	-0.19
1331	"TRMT112"	"TRMT112"	chr11	-	64317057	64317147	64317057	64317132	64317263	64317365	1331	878,584,500	11,7,12	727,508,686	10,15,5	114	99	0.966034233444	1.0	0.986,0.986,0.973	0.984,0.967,0.992	0.001
1332	"TYRO3"	"TYRO3"	chr15	+	41573001	41573111	41573016	41573111	41572442	41572564	1332	33,28,20	0,0,0	35,17,32	0,0,2	114	99	1	1.0	1.0,1.0,1.0	1.0,1.0,0.933	0.022
1333	"SELK"	"SELK"	chr3	-	53885825	53885912	53885825	53885904	53886850	53886934	1333	129,88,68	0,0,0	69,71,63	0,1,0	107	99	1	1.0	1.0,1.0,1.0	1.0,0.985,1.0	0.005
1334	"ZNF557"	"ZNF557"	chr19	+	7075654	7075743	7075675	7075743	7074995	7075105	1334	2,2,4	2,2,1	2,2,9	1,0,0	120	99	0.00101777204402	0.0520914237076	0.452,0.452,0.767	0.623,1.0,1.0	-0.317
1335	"POLR3E"	"POLR3E"	chr16	+	22308924	22309040	22308974	22309040	22308147	22308225	1335	130,108,65	3,2,0	147,78,142	2,1,0	149	99	0.488381924202	1.0	0.966,0.973,1.0	0.98,0.981,1.0	-0.007
1336	"POLR3E"	"POLR3E"	chr16	+	22313619	22313727	22313657	22313727	22309427	22309510	1336	66,51,51	1,0,0	100,62,80	0,0,0	137	99	1	1.0	0.979,1.0,1.0	1.0,1.0,1.0	-0.007
1337	"POLR3E"	"POLR3E"	chr16	+	22332059	22332185	22332122	22332185	22328509	22328587	1337	65,39,54	1,0,0	92,60,100	0,0,0	162	99	1	1.0	0.975,1.0,1.0	1.0,1.0,1.0	-0.008
1340	"ARFGAP2"	"ARFGAP2"	chr11	-	47173758	47173882	47173758	47173840	47175014	47175098	1340	8,12,7	265,191,134	14,7,5	180,136,192	141	99	0.746395903027	1.0	0.021,0.042,0.035	0.052,0.035,0.018	-0.002
1341	"ARFGAP2"	"ARFGAP2"	chr11	-	47173758	47173915	47173758	47173840	47175014	47175098	1341	8,7,12	265,191,134	13,4,5	180,136,192	174	99	0.798723865059	1.0	0.017,0.02,0.048	0.039,0.016,0.015	0.005
1342	"ARFGAP2"	"ARFGAP2"	chr11	-	47173758	47173915	47173758	47173882	47175014	47175098	1342	5,1,7	5,6,2	1,2,1	2,5,1	132	99	0.167711166167	0.938997214329	0.429,0.111,0.724	0.273,0.231,0.429	0.11
1343	"ARFGAP2"	"ARFGAP2"	chr11	-	47175181	47175413	47175181	47175313	47175850	47175923	1343	0,0,0	165,140,126	0,0,1	138,115,132	199	99	1	1.0	0.0,0.0,0.0	0.0,0.0,0.004	-0.001
1344	"ADD1"	"ADD1"	chr4	+	2926638	2926675	2926641	2926675	2926013	2926112	1344	0,1,0	10,6,9	0,0,0	4,5,3	102	99	1	1.0	0.0,0.139,0.0	0.0,0.0,0.0	0.046
1345	"REXO1"	"REXO1"	chr19	-	1817218	1817458	1817218	1817329	1817706	1817780	1345	6,6,1	29,15,22	6,4,6	34,20,34	228	99	0.772161410331	1.0	0.082,0.148,0.019	0.071,0.08,0.071	0.009
1346	"REXO1"	"REXO1"	chr19	-	1819933	1820180	1819933	1820057	1820263	1820395	1346	4,1,1	28,26,27	8,3,2	36,35,30	222	99	0.141999874416	0.868401115981	0.06,0.017,0.016	0.09,0.037,0.029	-0.021
1349	"RASGEF1B"	"RASGEF1B"	chr4	-	81448068	81448284	81448068	81448281	81456650	81456788	1349	1,1,0	2,1,0	3,0,0	0,0,0	102	99	1	1.0	0.327,0.493,NA	1.0,NA,NA	-0.59
1350	"TSC2"	"TSC2"	chr16	+	2079031	2079196	2079034	2079196	2076490	2076585	1350	35,14,12	7,19,10	11,7,18	20,14,6	102	99	0.29528870942	1.0	0.829,0.417,0.538	0.348,0.327,0.744	0.122
1351	"TSC2"	"TSC2"	chr16	+	2079031	2079196	2079034	2079196	2077597	2077726	1351	14,11,13	0,4,2	11,6,18	2,0,1	102	99	0.143261363181	0.869347697291	1.0,0.727,0.863	0.842,1.0,0.946	-0.066
1355	"SNX19"	"SNX19"	chr11	-	130905952	130906133	130905952	130906082	130906624	130906721	1355	81,71,78	1,1,4	98,72,95	0,0,0	150	99	0.381661798643	1.0	0.982,0.979,0.928	1.0,1.0,1.0	-0.037
1357	"EME1"	"EME1"	chr17	+	50379067	50379224	50379106	50379224	50378773	50378895	1357	0,3,1	12,11,5	2,0,0	9,9,7	138	99	0.452055809937	1.0	0.0,0.164,0.125	0.138,0.0,0.0	0.05
1358	"APEH"	"APEH"	chr3	+	49676055	49676515	49676377	49676515	49675890	49675966	1358	611,465,370	13,6,10	507,430,477	11,7,6	421	99	0.543758978869	1.0	0.917,0.948,0.897	0.916,0.935,0.949	-0.013
1362	"TNNT1"	"TNNT1"	chr19	-	55134065	55134204	55134065	55134156	55137102	55137212	1362	1,0,0	18,11,5	0,0,0	5,10,9	147	99	1	1.0	0.036,0.0,0.0	0.0,0.0,0.0	0.012
1363	"TNNT1"	"TNNT1"	chr19	-	55141856	55142057	55141856	55141920	55145543	55145565	1363	0,0,0	16,18,12	0,0,1	13,3,13	236	99	1	1.0	0.0,0.0,0.0	0.0,0.0,0.031	-0.01
1366	"TNS1"	"TNS1"	chr2	-	217813214	217813307	217813214	217813304	217813684	217813816	1366	14,6,3	2,1,0	1,2,1	0,0,1	102	99	0.545865527412	1.0	0.872,0.853,1.0	1.0,1.0,0.493	0.077
1367	"KANSL2"	"KANSL2"	chr12	-	48679035	48679238	48679035	48679150	48679654	48679833	1367	1,0,0	40,26,19	2,1,3	54,25,45	187	99	0.654475736726	1.0	0.013,0.0,0.0	0.019,0.021,0.034	-0.02
1369	"SIRT6"	"SIRT6"	chr19	-	4175027	4175151	4175027	4175111	4175679	4175760	1369	59,50,43	4,5,1	51,34,39	4,3,2	139	99	0.817531431068	1.0	0.913,0.877,0.968	0.901,0.89,0.933	0.011
1370	"SIRT6"	"SIRT6"	chr19	-	4175027	4175760	4175027	4175151	4175841	4175937	1370	74,68,48	0,0,0	57,28,46	1,1,0	708	99	1	1.0	1.0,1.0,1.0	0.889,0.797,1.0	0.105
1371	"SCPEP1"	"SCPEP1"	chr17	+	56998373	56998498	56998384	56998498	56996961	56997055	1371	1,2,2	173,150,113	0,0,2	124,82,110	110	99	1	1.0	0.005,0.012,0.016	0.0,0.0,0.016	0.006
1372	"MRPS22"	"MRPS22"	chr3	+	139346877	139347044	139346880	139347044	139344026	139344198	1372	163,110,123	27,25,16	174,144,148	33,21,28	102	99	0.892411693033	1.0	0.854,0.81,0.882	0.837,0.869,0.837	0.001
1373	"MRPS22"	"MRPS22"	chr3	+	139346877	139347044	139346880	139347044	139344564	139344718	1373	31,13,8	7,4,0	11,8,13	5,0,0	102	99	0.321109712399	1.0	0.811,0.759,1.0	0.681,1.0,1.0	-0.037
1374	"MRPS22"	"MRPS22"	chr3	+	139350976	139351060	139351030	139351060	139350178	139350322	1374	178,94,87	0,2,2	138,125,132	3,6,4	153	99	0.0102657828026	0.220795935736	1.0,0.968,0.966	0.967,0.931,0.955	0.027
1375	"SF1"	"SF1"	chr11	-	64764605	64766155	64764605	64765518	64766899	64767079	1375	1241,963,758	171,113,85	978,688,903	136,117,128	736	99	0.0926947538933	0.725941758852	0.494,0.534,0.545	0.492,0.442,0.487	0.051
1376	"SF1"	"SF1"	chr11	-	64764605	64766155	64764605	64765518	64767191	64767251	1376	1052,832,657	12,8,5	819,572,783	2,3,4	736	99	0.00947444554344	0.208350541066	0.922,0.933,0.946	0.982,0.962,0.963	-0.035
1377	"SF1"	"SF1"	chr11	-	64767191	64767251	64767191	64767246	64767570	64767844	1377	284,219,149	20,17,20	209,141,161	19,9,15	104	99	0.778964975441	1.0	0.931,0.925,0.876	0.913,0.937,0.911	-0.01
1378	"SF1"	"SF1"	chr11	-	64767191	64767275	64767191	64767246	64767570	64767844	1378	20,12,20	20,17,20	18,7,10	19,9,15	128	99	0.677631237957	1.0	0.436,0.353,0.436	0.423,0.376,0.34	0.029
1379	"SF1"	"SF1"	chr11	-	64767191	64767275	64767191	64767251	64767570	64767844	1379	0,0,0	264,207,129	2,1,0	193,135,151	123	99	1	1.0	0.0,0.0,0.0	0.008,0.006,0.0	-0.005
1380	"CBLL1"	"CBLL1"	chr7	+	107753410	107753511	107753413	107753511	107748879	107749047	1380	41,38,29	7,1,1	42,34,53	3,1,6	102	99	0.822428671819	1.0	0.85,0.974,0.966	0.931,0.971,0.896	-0.003
1381	"CBLL1"	"CBLL1"	chr7	+	107753410	107753511	107753413	107753511	107752544	107752617	1381	2,7,2	0,0,0	14,1,0	0,0,3	102	99	0.0980313722935	0.744231375427	1.0,1.0,1.0	1.0,1.0,0.0	0.333
1385	"UBL4A"	"UBL4A"	chrX	-	154485770	154486083	154485770	154485979	154486227	154486333	1385	0,4,2	183,97,100	3,6,2	158,134,170	203	99	1	1.0	0.0,0.02,0.01	0.009,0.021,0.006	-0.002
1386	"CAPNS1"	"CAPNS1"	chr19	+	36145775	36145874	36145805	36145874	36143063	36143128	1386	0,2,1	1104,793,601	1,2,0	884,672,837	129	99	1	1.0	0.0,0.002,0.001	0.001,0.002,0.0	0.0
1387	"CAPNS1"	"CAPNS1"	chr19	+	36146195	36146312	36146246	36146312	36145975	36146054	1387	1047,704,567	0,0,0	757,590,682	0,6,0	150	99	1	1.0	1.0,1.0,1.0	1.0,0.985,1.0	0.005
1388	"PTMA"	"PTMA"	chr2	+	231711886	231711983	231711889	231711983	231711347	231711419	1388	790,543,486	6134,4556,4196	762,653,755	6605,4943,5651	102	99	0.629471344228	1.0	0.111,0.104,0.101	0.101,0.114,0.115	-0.005
1389	"PTMA"	"PTMA"	chr2	+	231712442	231712516	231712451	231712516	231711889	231711983	1389	6236,4713,4123	1,0,0	6325,4696,5547	1,0,3	108	99	1	1.0	1.0,1.0,1.0	1.0,1.0,0.999	0.0
1391	"TNFRSF25"	"TNFRSF25"	chr1	-	6462862	6462970	6462862	6462956	6463071	6463127	1391	4,2,1	0,0,0	0,0,0	1,0,0	113	99	1	1.0	1.0,1.0,1.0	0.0,NA,NA	1.0
1392	"TNFRSF25"	"TNFRSF25"	chr1	-	6462862	6463127	6462862	6462970	6464374	6464453	1392	7,9,11	0,1,0	10,2,7	0,0,0	256	99	1	1.0	1.0,0.777,1.0	1.0,1.0,1.0	-0.074
1393	"TNFRSF25"	"TNFRSF25"	chr1	-	6462862	6463147	6462862	6462970	6464374	6464453	1393	10,7,11	0,1,0	10,2,6	0,0,0	276	99	1	1.0	1.0,0.715,1.0	1.0,1.0,1.0	-0.095
1394	"TNFRSF25"	"TNFRSF25"	chr1	-	6462862	6463147	6462862	6463127	6464374	6464453	1394	3,1,0	0,3,0	0,0,0	0,0,1	119	99	1	1.0	1.0,0.217,NA	NA,NA,0.0	0.609
1395	"VEGFB"	"VEGFB"	chr11	+	64237419	64237655	64237520	64237655	64236253	64236327	1395	165,121,118	4,0,0	123,72,119	0,0,2	200	99	0.735224959664	1.0	0.953,1.0,1.0	1.0,1.0,0.967	-0.005
1396	"VEGFB"	"VEGFB"	chr11	+	64237419	64237655	64237520	64237655	64237186	64237222	1396	319,236,225	50,43,28	232,131,216	48,28,37	200	99	0.158524690157	0.913957186502	0.76,0.731,0.799	0.705,0.698,0.743	0.048
1397	"UBE2A"	"UBE2A"	chrX	+	119574900	119574981	119574907	119574981	119574562	119574755	1397	275,203,150	0,0,1	214,162,217	0,0,0	106	99	1	1.0	1.0,1.0,0.993	1.0,1.0,1.0	-0.002
1399	"ALG6"	"ALG6"	chr1	+	63411139	63411331	63411145	63411331	63407061	63407126	1399	0,0,2	16,17,18	0,0,0	28,17,18	105	99	1	1.0	0.0,0.0,0.095	0.0,0.0,0.0	0.032
1400	"CKLF-CMTM1"	"CKLF-CMTM1"	chr16	+	66563071	66563217	66563121	66563217	66558189	66558348	1400	0,0,1	24,11,18	2,0,1	6,6,10	149	99	0.856887265436	1.0	0.0,0.0,0.036	0.181,0.0,0.062	-0.069
1408	"WRNIP1"	"WRNIP1"	chr6	+	2770119	2770361	2770194	2770361	2765413	2766444	1408	201,172,136	0,2,0	252,194,242	0,0,1	174	99	1	1.0	1.0,0.98,1.0	1.0,1.0,0.993	-0.004
1409	"WRNIP1"	"WRNIP1"	chr6	+	2770119	2770361	2770194	2770361	2768690	2768882	1409	457,367,293	26,18,12	564,403,564	24,17,8	174	99	0.0415639368921	0.479955754669	0.909,0.921,0.933	0.93,0.931,0.976	-0.025
1411	"BTBD9"	"BTBD9"	chr6	-	38593963	38594375	38593963	38594327	38597909	38598121	1411	0,0,1	5,7,4	1,0,0	4,3,1	147	99	1	1.0	0.0,0.0,0.144	0.144,0.0,0.0	0.0
1412	"AGTRAP"	"AGTRAP"	chr1	+	11745929	11746223	11745987	11746223	11745802	11745837	1412	2,7,0	8,9,3	4,0,9	4,6,6	157	99	0.425124672122	1.0	0.136,0.329,0.0	0.387,0.0,0.486	-0.136
1413	"AGTRAP"	"AGTRAP"	chr1	+	11745929	11746223	11746126	11746223	11745802	11745837	1413	15,14,1	20,11,7	15,8,20	10,14,5	296	99	0.147976836567	0.886286797736	0.201,0.299,0.046	0.334,0.16,0.572	-0.173
1414	"AGTRAP"	"AGTRAP"	chr1	+	11745987	11746223	11746126	11746223	11745802	11745837	1414	21,16,4	20,11,7	15,14,17	10,14,5	238	99	0.286763875413	1.0	0.304,0.377,0.192	0.384,0.294,0.586	-0.13
1415	"AC009948.5"	"AC009948.5"	chr2	+	178430677	178430889	178430694	178430889	178426365	178426505	1415	0,0,0	4,0,5	1,0,0	4,1,0	116	99	1	1.0	0.0,NA,0.0	0.176,0.0,NA	-0.088
1416	"AC009948.5"	"AC009948.5"	chr2	+	178430677	178430889	178430769	178430889	178426365	178426505	1416	6,2,0	0,2,1	5,1,6	1,0,4	191	99	0.540822645768	1.0	1.0,0.341,0.0	0.722,1.0,0.437	-0.273
1417	"AC009948.5"	"AC009948.5"	chr2	+	178430694	178430889	178430769	178430889	178426365	178426505	1417	10,2,5	0,2,1	8,2,6	1,0,4	174	99	0.296990172758	1.0	1.0,0.363,0.74	0.82,1.0,0.46	-0.059
1418	"CENPL"	"CENPL"	chr1	-	173807266	173807518	173807266	173807310	173811131	173811306	1418	55,39,37	3,0,2	61,57,83	0,1,0	307	99	0.0680474034868	0.631494859831	0.855,1.0,0.856	1.0,0.948,1.0	-0.079
1419	"HDHD2"	"HDHD2"	chr18	-	47134495	47134704	47134495	47134677	47136338	47136449	1419	13,9,6	1,0,0	13,3,12	0,0,0	126	99	1	1.0	0.911,1.0,1.0	1.0,1.0,1.0	-0.03
1420	"RIOK1"	"RIOK1"	chr6	+	7395020	7395143	7395052	7395143	7393098	7393303	1420	9,9,3	155,109,93	11,3,9	187,127,174	131	99	0.543423551886	1.0	0.042,0.059,0.024	0.043,0.018,0.038	0.009
1423	"PPP2CB"	"PPP2CB"	chr8	-	30799545	30799755	30799545	30799648	30812319	30812872	1423	558,362,334	0,0,0	469,449,442	0,0,1	206	99	1	1.0	1.0,1.0,1.0	1.0,1.0,0.995	0.002
1425	"SEH1L"	"SEH1L"	chr18	+	12985239	12987536	12986861	12987536	12984039	12984190	1425	1396,815,827	0,3,3	1463,1274,1469	0,3,7	1721	99	0.546617723984	1.0	1.0,0.94,0.941	1.0,0.961,0.924	-0.001
1427	"CALM1"	"CALM1"	chr14	+	90404378	90404514	90404398	90404514	90403861	90403968	1427	1559,988,1017	0,0,0	1072,943,1072	0,3,0	119	99	1	1.0	1.0,1.0,1.0	1.0,0.996,1.0	0.001
1431	"SLC29A2"	"SLC29A2"	chr11	-	66366125	66366231	66366125	66366191	66366430	66366564	1431	176,132,101	25,25,18	125,90,137	30,17,31	139	99	0.153880502944	0.901401743835	0.834,0.79,0.8	0.748,0.79,0.759	0.042
1432	"SLC29A2"	"SLC29A2"	chr11	-	66366125	66366231	66366125	66366191	66367463	66367548	1432	65,58,40	3,1,1	51,32,48	2,0,1	139	99	0.341916535152	1.0	0.939,0.976,0.966	0.948,1.0,0.972	-0.013
1433	"SLC29A2"	"SLC29A2"	chr11	-	66369059	66369199	66369059	66369131	66369368	66369532	1433	194,135,116	3,0,0	126,81,99	2,1,0	167	99	1	1.0	0.975,1.0,1.0	0.974,0.98,1.0	0.007
1434	"RRNAD1"	"RRNAD1"	chr1	+	156732280	156732473	156732365	156732473	156728959	156729215	1434	29,30,20	1,0,0	23,10,12	0,0,0	184	99	1	1.0	0.94,1.0,1.0	1.0,1.0,1.0	-0.02
1435	"RRNAD1"	"RRNAD1"	chr1	+	156731990	156732473	156732365	156732473	156729515	156729562	1435	78,51,50	0,0,0	53,28,34	0,0,1	474	99	1	1.0	1.0,1.0,1.0	1.0,1.0,0.877	0.041
1436	"RRNAD1"	"RRNAD1"	chr1	+	156732280	156732473	156732365	156732473	156731990	156732115	1436	55,53,42	1,0,1	32,18,23	0,2,0	184	99	1	1.0	0.967,1.0,0.958	1.0,0.829,1.0	0.032
1437	"TMEM116"	"TMEM116"	chr12	-	111932585	111932731	111932585	111932659	111933885	111934030	1437	5,0,1	10,18,15	1,1,1	6,5,10	171	99	0.321322870767	1.0	0.224,0.0,0.037	0.088,0.104,0.055	0.005
1438	"TMEM116"	"TMEM116"	chr12	-	111933885	111936830	111933885	111934030	111937159	111937243	1438	41,28,13	1,4,0	22,15,15	3,2,2	2899	99	0.248928334601	1.0	0.583,0.193,1.0	0.2,0.204,0.204	0.389
1439	"RFC4"	"RFC4"	chr3	-	186794657	186794781	186794657	186794777	186797534	186797614	1439	0,1,0	83,69,41	0,2,0	61,53,60	103	99	1	1.0	0.0,0.014,0.0	0.0,0.035,0.0	-0.007
1440	"ZFAND5"	"ZFAND5"	chr9	-	72360627	72360787	72360627	72360784	72364695	72365235	1440	76,33,33	1,0,0	38,31,36	1,3,0	102	99	0.490783901735	1.0	0.987,1.0,1.0	0.974,0.909,1.0	0.035
1443	"ZC3H14"	"ZC3H14"	chr14	+	88567857	88568153	88568038	88568153	88563650	88563693	1443	0,1,1	57,46,46	8,7,1	57,58,53	280	99	0.00476083759596	0.140250954062	0.0,0.008,0.008	0.047,0.041,0.007	-0.026
1444	"ZC3H14"	"ZC3H14"	chr14	+	88577984	88578140	88577992	88578140	88575839	88575940	1444	117,89,84	0,0,0	164,96,137	0,14,0	107	99	0.00421986988453	0.132262554736	1.0,1.0,1.0	1.0,0.864,1.0	0.045
1445	"ZC3H14"	"ZC3H14"	chr14	+	88609678	88609803	88609711	88609803	88609266	88609403	1445	0,0,3	46,37,23	0,0,0	62,85,43	132	99	1	1.0	0.0,0.0,0.089	0.0,0.0,0.0	0.03
1446	"ZC3H14"	"ZC3H14"	chr14	+	88609678	88609803	88609714	88609803	88609266	88609403	1446	0,0,3	40,33,24	0,0,0	62,36,35	135	99	1	1.0	0.0,0.0,0.084	0.0,0.0,0.0	0.028
1448	"ZC3H14"	"ZC3H14"	chr14	+	88609711	88609803	88609714	88609803	88609266	88609403	1448	46,37,23	40,33,24	62,85,43	62,36,35	102	99	0.276052575127	1.0	0.527,0.521,0.482	0.493,0.696,0.544	-0.068
1454	"ALKBH3"	"ALKBH3"	chr11	+	43886605	43886653	43886608	43886653	43883982	43884017	1454	35,20,22	1,2,1	34,26,34	0,1,0	102	99	0.242238526819	1.0	0.971,0.907,0.955	1.0,0.962,1.0	-0.043
1461	"URM1"	"URM1"	chr9	+	128377994	128378106	128378035	128378106	128371360	128371415	1461	14,17,4	109,59,61	10,11,22	103,89,120	140	99	0.763803823599	1.0	0.083,0.169,0.044	0.064,0.08,0.115	0.012
1462	"NOP16"	"NOP16"	chr5	-	176383945	176384374	176383945	176384283	176385220	176385327	1462	547,383,326	60,42,18	889,692,853	94,55,98	190	99	0.589578055337	1.0	0.826,0.826,0.904	0.831,0.868,0.819	0.013
1463	"NOP16"	"NOP16"	chr5	-	176386839	176386943	176386839	176386909	176388234	176388343	1463	1,2,2	378,272,232	4,1,0	711,472,607	133	99	1	1.0	0.002,0.005,0.006	0.004,0.002,0.0	0.002
1464	"NOP16"	"NOP16"	chr5	-	176386839	176386926	176386839	176386909	176388432	176388975	1464	1,1,0	17,16,13	4,1,0	62,20,43	116	99	1	1.0	0.048,0.051,0.0	0.052,0.041,0.0	0.002
1465	"TSPAN5"	"TSPAN5"	chr4	-	98478684	98478810	98478684	98478746	98482004	98482175	1465	5,6,4	0,0,1	5,2,2	0,1,0	163	99	1	1.0	1.0,1.0,0.708	1.0,0.548,1.0	0.053
1477	"PGAP2"	"PGAP2"	chr11	+	3824795	3825128	3825019	3825128	3824269	3824376	1477	5,5,3	44,19,23	6,4,13	24,21,33	323	99	0.0630064881832	0.605006033272	0.034,0.075,0.038	0.071,0.055,0.108	-0.029
1482	"UBE2O"	"UBE2O"	chr17	-	76397798	76397891	76397798	76397888	76398254	76398383	1482	13,9,11	46,39,36	12,7,15	63,64,45	102	99	0.302983892828	1.0	0.215,0.183,0.229	0.156,0.096,0.244	0.044
1484	"LNP1"	"LNP1"	chr3	+	100451679	100451949	100451718	100451949	100429696	100429885	1484	0,0,0	50,30,23	3,0,0	47,30,29	138	99	1	1.0	0.0,0.0,0.0	0.044,0.0,0.0	-0.015
1487	"PIGH"	"PIGH"	chr14	-	67592634	67592718	67592634	67592715	67593742	67593952	1487	53,29,23	0,1,3	48,48,49	2,1,0	102	99	0.840497905461	1.0	1.0,0.966,0.882	0.959,0.979,1.0	-0.03
1488	"HOXC6"	"HOXC6"	chr12	+	54028575	54028921	54028695	54028921	54015896	54017414	1488	5,5,2	3,0,0	5,0,13	1,2,1	219	99	0.0368327757515	0.446741885957	0.43,1.0,1.0	0.693,0.0,0.855	0.294
1497	"RPS24"	"RPS24"	chr10	+	78040200	78040225	78040203	78040225	78037193	78037304	1497	12,8,7	33,20,40	3,2,14	24,28,33	102	99	0.328527422587	1.0	0.261,0.28,0.145	0.108,0.065,0.292	0.074
1499	"RABL2B"	"RABL2B"	chr22	-	50782187	50782351	50782187	50782347	50783500	50783662	1499	0,0,0	2,0,0	0,0,1	0,0,0	103	99	1	1.0	0.0,NA,NA	NA,NA,1.0	-1.0
1500	"ZMYND8"	"ZMYND8"	chr20	-	47298728	47298947	47298728	47298872	47310055	47310204	1500	51,37,31	17,14,5	58,37,35	8,13,11	174	99	0.614722071044	1.0	0.631,0.601,0.779	0.805,0.618,0.644	-0.019
1501	"ZMYND8"	"ZMYND8"	chr20	-	47298728	47298947	47298728	47298872	47347855	47347926	1501	19,10,11	0,0,0	11,15,7	1,1,0	174	99	1	1.0	1.0,1.0,1.0	0.862,0.895,1.0	0.081
1503	"CCDC66"	"CCDC66"	chr3	+	56563651	56564125	56563683	56564125	56559568	56559594	1503	0,0,0	8,0,7	0,0,1	8,13,0	131	99	1	1.0	0.0,NA,0.0	0.0,0.0,1.0	-0.333
1506	"CCNA1"	"CCNA1"	chr13	+	36433032	36433221	36433035	36433221	36431902	36432166	1506	1,1,0	1,0,0	0,0,0	0,1,0	102	99	1	1.0	0.493,1.0,NA	NA,0.0,NA	0.746
1507	"MCCC2"	"MCCC2"	chr5	+	71643770	71643895	71643818	71643895	71641002	71641075	1507	2,0,0	81,43,35	0,0,2	61,51,73	147	99	1	1.0	0.016,0.0,0.0	0.0,0.0,0.018	-0.001
1508	"SLC25A10"	"SLC25A10"	chr17	+	81716680	81716855	81716811	81716855	81716008	81716050	1508	0,1,2	152,72,65	0,0,1	120,68,92	230	99	1	1.0	0.0,0.006,0.013	0.0,0.0,0.005	0.005
1509	"SLC25A10"	"SLC25A10"	chr17	+	81717398	81717491	81717481	81717491	81717001	81717072	1509	270,171,183	0,2,2	226,217,185	0,2,1	182	99	1	1.0	1.0,0.979,0.98	1.0,0.983,0.99	-0.005
1510	"SLC25A10"	"SLC25A10"	chr17	+	81717693	81717861	81717756	81717861	81717398	81717491	1510	3,0,2	1,0,5	5,4,2	3,0,0	162	99	1	1.0	0.647,NA,0.196	0.505,1.0,1.0	-0.413
1511	"SLC25A10"	"SLC25A10"	chr17	+	81717693	81717861	81717783	81717861	81717398	81717491	1511	3,0,2	109,65,70	10,4,4	79,98,74	189	99	0.00377858595561	0.124325292449	0.014,0.0,0.015	0.062,0.021,0.028	-0.027
