ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE
2491	"SLC39A3"	"SLC39A3"	chr19	-	2737047	2737379	2737047	2737300	2739944	2740017
2492	"B4GALT2"	"B4GALT2"	chr1	+	43981688	43981924	43981732	43981924	43981108	43981473
2493	"CMTM3"	"CMTM3"	chr16	+	66609758	66610003	66609882	66610003	66609434	66609530
2494	"RAP1B"	"RAP1B"	chr12	+	68624507	68624873	68624670	68624873	68610907	68611043
2495	"RAP1B"	"RAP1B"	chr12	+	68648698	68648781	68648705	68648781	68610907	68611043
2496	"RAP1B"	"RAP1B"	chr12	+	68654111	68654252	68654124	68654252	68648698	68648781
2497	"RNF4"	"RNF4"	chr4	+	2494563	2494752	2494566	2494752	2490336	2490502
2498	"BDP1"	"BDP1"	chr5	+	1071428	1071657	1071431	1071657	1069531	1069624
2499	"BDP1"	"BDP1"	chr5	+	1539938	1540167	1539941	1540167	1538041	1538134
2500	"BDP1"	"BDP1"	chr5	+	71541453	71541682	71541456	71541682	71539556	71539649
2501	"NPL"	"NPL"	chr1	+	182828723	182830384	182829602	182830384	182825780	182825820
2502	"VTCN1"	"VTCN1"	chr1	-	117156573	117157011	117156573	117156921	117170106	117170171
2503	"TMEM256-PLSCR3"	"TMEM256-PLSCR3"	chr17	-	7390633	7390795	7390633	7390693	7392790	7392952
2504	"TMEM256-PLSCR3"	"TMEM256-PLSCR3"	chr17	-	7392790	7392952	7392790	7392880	7393143	7393364
2505	"TMEM256-PLSCR3"	"TMEM256-PLSCR3"	chr17	-	7392790	7392952	7392790	7392880	7393466	7393509
2506	"TMEM256-PLSCR3"	"TMEM256-PLSCR3"	chr17	-	7394103	7394271	7394103	7394267	7394907	7395090
2507	"TMEM256-PLSCR3"	"TMEM256-PLSCR3"	chr17	-	7394103	7394734	7394103	7394267	7394907	7395090
2508	"TMEM256-PLSCR3"	"TMEM256-PLSCR3"	chr17	-	7394103	7394734	7394103	7394271	7394907	7395090
2509	"SNX13"	"SNX13"	chr7	-	17821508	17821681	17821508	17821648	17826021	17826091
2510	"SNX13"	"SNX13"	chr7	-	17891545	17891635	17891545	17891628	17893331	17893434
2511	"TRIM28"	"TRIM28"	chr19	+	58547791	58547906	58547801	58547906	58547596	58547713
2512	"TRIM28"	"TRIM28"	chr19	+	58548861	58548910	58548885	58548910	58548739	58548776
2513	"LMAN1L"	"LMAN1L"	chr15	+	74825472	74825754	74825475	74825754	74822641	74822709
2514	"PLCD4"	"PLCD4"	chr2	+	218633604	218634221	218634104	218634221	218632135	218632312
2515	"FAM63A"	"FAM63A"	chr1	-	151002164	151002706	151002164	151002170	151006311	151006871
2516	"STAG3"	"STAG3"	chr7	+	100211434	100211539	100211437	100211539	100211010	100211185
2517	"DOPEY1"	"DOPEY1"	chr6	+	83119747	83119857	83119774	83119857	83118887	83118987
2518	"ACAT1"	"ACAT1"	chr11	+	108128642	108129201	108129102	108129201	108127885	108127979
2519	"ZNF337"	"ZNF337"	chr20	-	25685995	25686249	25685995	25686122	25686390	25686466
2520	"KIAA1033"	"KIAA1033"	chr12	+	105121088	105121204	105121100	105121204	105120554	105120597
2521	"CTB-113D17.1"	"CTB-113D17.1"	chr7	+	29001204	29001384	29001328	29001384	29001042	29001055
2522	"ZNF619"	"ZNF619"	chr3	+	40482199	40482349	40482229	40482349	40481862	40482016
2523	"ZNF619"	"ZNF619"	chr3	+	40483652	40483723	40483673	40483723	40482587	40482704
2524	"ESYT1"	"ESYT1"	chr12	+	56134079	56134181	56134109	56134181	56133780	56133873
2525	"SH2D1A"	"SH2D1A"	chrX	+	124370175	124370320	124370230	124370320	124346588	124346779
2526	"SH2D1A"	"SH2D1A"	chrX	+	124370175	124370320	124370230	124370320	124365760	124365824
2527	"DCAF13"	"DCAF13"	chr8	+	103426055	103426145	103426056	103426145	103420263	103420463
2528	"CPT1C"	"CPT1C"	chr19	+	49697325	49697465	49697384	49697465	49692238	49692393
2529	"CPT1C"	"CPT1C"	chr19	+	49705006	49705114	49705039	49705114	49704709	49704787
2530	"CPT1C"	"CPT1C"	chr19	+	49713365	49713731	49713419	49713731	49712971	49713064
2531	"WBP1"	"WBP1"	chr2	+	74459437	74459745	74459642	74459745	74458449	74458537
2532	"WBP1"	"WBP1"	chr2	+	74459437	74459745	74459642	74459745	74458831	74459117
2533	"MORF4L1"	"MORF4L1"	chr15	+	78884966	78885083	78884969	78885083	78880511	78880579
2534	"ACHE"	"ACHE"	chr7	-	100892333	100892818	100892333	100892554	100893164	100894252
2535	"CTCFL"	"CTCFL"	chr20	-	57506741	57507843	57506741	57507792	57508605	57508788
2536	"CTCFL"	"CTCFL"	chr20	-	57506741	57507876	57506741	57507792	57508605	57508788
2537	"CTCFL"	"CTCFL"	chr20	-	57506741	57507876	57506741	57507843	57508605	57508788
2538	"ANKDD1A"	"ANKDD1A"	chr15	+	64926065	64926170	64926093	64926170	64921920	64922019
2539	"GOSR2"	"GOSR2"	chr17	+	46931098	46931207	46931101	46931207	46929519	46929584
2540	"SLAMF8"	"SLAMF8"	chr1	+	159835183	159837249	159837084	159837249	159833261	159833369
2541	"NT5C"	"NT5C"	chr17	-	75130964	75131105	75130964	75131081	75131180	75131281
2542	"CTA-125H2.2"	"CTA-125H2.2"	chr22	-	25895110	25895370	25895110	25895268	25898383	25898441
2543	"LACRT"	"LACRT"	chr12	-	54631737	54631839	54631737	54631806	54632240	54632381
2544	"RAB5A"	"RAB5A"	chr3	+	19975586	19975752	19975600	19975752	19950805	19951061
2545	"RAB5A"	"RAB5A"	chr3	+	19975586	19975752	19975642	19975752	19950805	19951061
2546	"RAB5A"	"RAB5A"	chr3	+	19975600	19975752	19975642	19975752	19950805	19951061
2547	"CFAP157"	"CFAP157"	chr9	+	127710600	127710754	127710680	127710754	127709421	127709693
2548	"CFAP157"	"CFAP157"	chr9	+	127712604	127712875	127712708	127712875	127712198	127712349
2549	"CFAP157"	"CFAP157"	chr9	+	127713440	127714021	127713833	127714021	127713019	127713206
2550	"UBE2S"	"UBE2S"	chr19	-	55404287	55404478	55404287	55404401	55406814	55406962
2551	"MOCS2"	"MOCS2"	chr5	-	53100410	53100534	53100410	53100487	53101358	53101509
2552	"MOCS2"	"MOCS2"	chr5	-	53100410	53101509	53100410	53100534	53102096	53102224
2553	"SFXN3"	"SFXN3"	chr10	+	101036666	101036808	101036722	101036808	101036485	101036561
2554	"THRA"	"THRA"	chr17	+	40093019	40093867	40093136	40093867	40089205	40089333
2555	"DNAH10"	"DNAH10"	chr12	+	34488	34662	34503	34662	32641	32760
2556	"DNAH10"	"DNAH10"	chr12	+	123860996	123861170	123861011	123861170	123859149	123859268
2557	"PRDM4"	"PRDM4"	chr12	-	107744542	107744682	107744542	107744661	107746274	107746424
2558	"TRMT44"	"TRMT44"	chr4	+	8449668	8449888	8449697	8449888	8446475	8446590
2559	"MCM8"	"MCM8"	chr20	+	5967829	5968025	5967877	5968025	5967435	5967587
2560	"FAM170A"	"FAM170A"	chr5	+	119635027	119635086	119635030	119635086	119633959	119634734
2561	"NLRP7"	"NLRP7"	chr19	-	572808	572979	572808	572942	575697	575865
2562	"NLRP7"	"NLRP7"	chr19	-	831954	832125	831954	832088	834848	835016
2563	"NLRP7"	"NLRP7"	chr19	-	842395	842593	842395	842509	843239	844818
2564	"NLRP7"	"NLRP7"	chr19	-	910086	910257	910086	910220	912980	913148
2565	"NLRP7"	"NLRP7"	chr19	-	920525	920723	920525	920639	921369	922948
2566	"NLRP7"	"NLRP7"	chr19	-	54927604	54927775	54927604	54927738	54930498	54930666
2567	"NLRP7"	"NLRP7"	chr19	-	54938043	54938241	54938043	54938157	54938887	54940466
2568	"DVL2"	"DVL2"	chr17	-	7227654	7227783	7227654	7227711	7227976	7228044
2569	"DVL2"	"DVL2"	chr17	-	7229377	7229475	7229377	7229447	7229587	7229678
2570	"DVL2"	"DVL2"	chr17	-	7230045	7230155	7230045	7230137	7230284	7230430
2571	"EML1"	"EML1"	chr14	+	99865513	99865646	99865517	99865646	99850852	99851035
2572	"EML1"	"EML1"	chr14	+	99909308	99909479	99909344	99909479	99907637	99907733
2573	"SLC12A6"	"SLC12A6"	chr15	-	34238231	34238401	34238231	34238331	34238964	34239160
2574	"SLC12A6"	"SLC12A6"	chr15	-	34336409	34336686	34336409	34336667	34337960	34338057
2575	"SLC12A6"	"SLC12A6"	chr15	-	34336409	34336752	34336409	34336667	34337960	34338057
2576	"SLC12A6"	"SLC12A6"	chr15	-	34336409	34336752	34336409	34336686	34337960	34338057
2577	"CNGA4"	"CNGA4"	chr11	+	6240065	6240711	6240638	6240711	6239683	6239790
2578	"HDAC9"	"HDAC9"	chr7	+	18590335	18590486	18590344	18590486	18585280	18585522
2579	"STX5"	"STX5"	chr11	-	62806896	62807666	62806896	62807628	62824165	62824287
2580	"STX5"	"STX5"	chr11	-	62831018	62831262	62831018	62831110	62831953	62832042
2581	"ABHD5"	"ABHD5"	chr3	+	43717670	43717857	43717765	43717857	43714946	43715058
2582	"MDM2"	"MDM2"	chr12	+	68839273	68839849	68839612	68839849	68813553	68813628
2583	"MDM2"	"MDM2"	chr12	+	68839273	68839849	68839622	68839849	68824554	68824651
2584	"TCEAL3"	"TCEAL3"	chrX	+	103609037	103609927	103609042	103609927	103608603	103608673
2585	"BEST3"	"BEST3"	chr12	-	69671427	69671579	69671427	69671566	69672884	69672965
2586	"FGF17"	"FGF17"	chr8	+	22046113	22046291	22046146	22046291	22043144	22043181
2587	"DMRT2"	"DMRT2"	chr9	+	1055721	1057552	1056215	1057552	1053721	1053824
2588	"PPIL3"	"PPIL3"	chr2	-	200882341	200882435	200882341	200882382	200885261	200885367
2589	"PPIL3"	"PPIL3"	chr2	-	200882341	200882435	200882341	200882382	200885697	200885772
2590	"PPIL3"	"PPIL3"	chr2	-	200885261	200885367	200885261	200885343	200885697	200885772
2591	"TTBK2"	"TTBK2"	chr15	-	42840359	42840433	42840359	42840432	42872610	42872758
2592	"TTBK2"	"TTBK2"	chr15	-	42872610	42872696	42872610	42872677	42878548	42878684
2593	"TTBK2"	"TTBK2"	chr15	-	42872610	42872758	42872610	42872677	42878548	42878684
2594	"TTBK2"	"TTBK2"	chr15	-	42872610	42872758	42872610	42872696	42878548	42878684
2595	"ELAC1"	"ELAC1"	chr18	+	50984095	50984563	50984486	50984563	50974396	50974561
2596	"LRCH4"	"LRCH4"	chr7	-	100577085	100577389	100577085	100577154	100577496	100577558
2597	"EIF1AD"	"EIF1AD"	chr11	-	66000302	66000476	66000302	66000406	66002039	66002166
2598	"PIK3CD"	"PIK3CD"	chr1	+	9716958	9717108	9717063	9717108	9716439	9716619
2599	"PIK3CD"	"PIK3CD"	chr1	+	9720433	9720661	9720610	9720661	9720111	9720242
2600	"LY6E"	"LY6E"	chr8	+	11170	11279	11175	11279	9120	9407
2601	"LY6E"	"LY6E"	chr8	+	11170	11279	11175	11279	10549	10665
2602	"LY6E"	"LY6E"	chr8	+	11601	11721	11636	11721	11170	11279
2603	"LY6E"	"LY6E"	chr8	+	143020882	143020991	143020887	143020991	143018832	143019119
2604	"LY6E"	"LY6E"	chr8	+	143020882	143020991	143020887	143020991	143020261	143020377
2605	"LY6E"	"LY6E"	chr8	+	143021313	143021433	143021348	143021433	143020882	143020991
2606	"DMTN"	"DMTN"	chr8	+	22066704	22066893	22066837	22066893	22053569	22053786
2607	"DMTN"	"DMTN"	chr8	+	22069015	22069518	22069418	22069518	22067526	22067682
2608	"NPAS3"	"NPAS3"	chr14	+	33367185	33367268	33367191	33367268	33215181	33215426
2609	"NEK3"	"NEK3"	chr13	-	52136115	52136259	52136115	52136232	52136799	52136902
2610	"POLRMT"	"POLRMT"	chr19	-	618487	618586	618487	618582	618704	618760
2611	"SECISBP2"	"SECISBP2"	chr9	+	89325426	89325676	89325547	89325676	89319651	89319797
2612	"SECISBP2"	"SECISBP2"	chr9	+	89334521	89334730	89334635	89334730	89332907	89332986
2613	"SECISBP2"	"SECISBP2"	chr9	+	89334521	89334730	89334635	89334730	89334024	89334155
2614	"SECISBP2"	"SECISBP2"	chr9	+	89357284	89357565	89357410	89357565	89350631	89350852
2615	"FAM161A"	"FAM161A"	chr2	-	61839420	61840581	61839420	61840525	61842121	61842360
2616	"PLEKHB2"	"PLEKHB2"	chr2	+	131140166	131140275	131140169	131140275	131126683	131126786
2617	"PLEKHB2"	"PLEKHB2"	chr2	+	131140166	131140275	131140169	131140275	131132901	131132991
2618	"PLEKHB2"	"PLEKHB2"	chr2	+	131140166	131140275	131140169	131140275	131132901	131133015
2619	"ACRV1"	"ACRV1"	chr11	-	125677796	125678063	125677796	125678018	125678228	125678297
2620	"NCAPD3"	"NCAPD3"	chr11	-	134168468	134168602	134168468	134168528	134168916	134169054
2621	"RABGAP1"	"RABGAP1"	chr9	+	122957010	122957209	122957148	122957209	122941019	122941093
2622	"RABGAP1"	"RABGAP1"	chr9	+	122957010	122957209	122957148	122957209	122941032	122941088
2623	"RABGAP1"	"RABGAP1"	chr9	+	122957010	122957209	122957148	122957209	122945331	122945432
2624	"COL12A1"	"COL12A1"	chr6	-	75084325	75086557	75084325	75085365	75087576	75087747
2625	"SRP14"	"SRP14"	chr15	-	40037308	40037355	40037308	40037348	40038281	40038394
2626	"ACOX2"	"ACOX2"	chr3	-	58531250	58531392	58531250	58531366	58531692	58531812
2627	"SLC26A5"	"SLC26A5"	chr7	-	103377598	103377805	103377598	103377799	103378445	103378553
2628	"SLC26A5"	"SLC26A5"	chr7	-	103407850	103408003	103407850	103407951	103410384	103410549
2629	"INPP5K"	"INPP5K"	chr17	-	1513452	1513561	1513452	1513554	1513871	1513979
2630	"PGD"	"PGD"	chr1	+	10400375	10400572	10400392	10400572	10399628	10399704
2631	"ZSCAN29"	"ZSCAN29"	chr15	-	43366109	43366808	43366109	43366774	43368922	43369127
2632	"CEACAM1"	"CEACAM1"	chr19	-	42518515	42519235	42518515	42519101	42521266	42521521
2633	"UBR4"	"UBR4"	chr1	-	19154917	19155078	19154917	19155075	19155440	19155668
2634	"DNMT3L"	"DNMT3L"	chr21	-	44246338	44246565	44246338	44246562	44249025	44249111
2635	"MAP7D1"	"MAP7D1"	chr1	+	36178418	36178596	36178445	36178596	36177872	36178201
2636	"MAP7D1"	"MAP7D1"	chr1	+	36178418	36178596	36178470	36178596	36177872	36178201
2637	"MAP7D1"	"MAP7D1"	chr1	+	36178445	36178596	36178470	36178596	36177872	36178201
2638	"MAP7D1"	"MAP7D1"	chr1	+	36179511	36179557	36179514	36179557	36179261	36179315
2639	"USP5"	"USP5"	chr12	+	6863144	6863377	6863185	6863377	6862469	6862558
2640	"CAMTA2"	"CAMTA2"	chr17	-	4968906	4968981	4968906	4968979	4969149	4969337
2641	"CAMTA2"	"CAMTA2"	chr17	-	4981677	4981831	4981677	4981742	4982756	4982892
2642	"CAMTA2"	"CAMTA2"	chr17	-	4982088	4982175	4982088	4982160	4982756	4982892
2643	"CAMTA2"	"CAMTA2"	chr17	-	4982088	4982227	4982088	4982160	4982756	4982892
2644	"CAMTA2"	"CAMTA2"	chr17	-	4982088	4982227	4982088	4982175	4982756	4982892
2645	"DDB1"	"DDB1"	chr11	-	61300808	61300936	61300808	61300932	61302256	61302359
2646	"BTN3A3"	"BTN3A3"	chr6	+	26443366	26443442	26443381	26443442	26440471	26440648
2647	"BTN3A3"	"BTN3A3"	chr6	+	26443569	26443659	26443640	26443659	26443381	26443442
2648	"BTN3A3"	"BTN3A3"	chr6	+	26443956	26444304	26444010	26444304	26443569	26443659
2649	"DGKH"	"DGKH"	chr13	+	42221161	42221394	42221263	42221394	42219685	42219794
2650	"PRB1"	"PRB1"	chr12	-	15850	16167	15850	16107	17313	17526
2651	"PRB1"	"PRB1"	chr12	-	548036	548353	548036	548293	548752	548965
2652	"PRB1"	"PRB1"	chr12	-	11353073	11353390	11353073	11353330	11353789	11354002
2653	"RCCD1"	"RCCD1"	chr15	+	90960327	90960498	90960333	90960498	90959899	90959998
2654	"CALM3"	"CALM3"	chr19	+	46608196	46608340	46608198	46608340	46605826	46605857
2655	"CALM3"	"CALM3"	chr19	+	46608196	46608340	46608204	46608340	46605826	46605857
2656	"CALM3"	"CALM3"	chr19	+	46608198	46608340	46608204	46608340	46605826	46605857
2657	"CALM3"	"CALM3"	chr19	+	46608481	46608981	46608923	46608981	46608196	46608327
2658	"ERMN"	"ERMN"	chr2	-	157324669	157324762	157324669	157324702	157325401	157325824
2659	"LDHA"	"LDHA"	chr11	+	18403693	18403811	18403737	18403811	18399430	18399548
2660	"MAST4"	"MAST4"	chr5	+	66963706	66963787	66963718	66963787	66916982	66917018
2661	"MAST4"	"MAST4"	chr5	+	67102506	67102611	67102535	67102611	67100434	67100592
2662	"DHRS4L2"	"DHRS4L2"	chr14	+	24001484	24001517	24001487	24001517	24001383	24001482
2663	"AKR1B10"	"AKR1B10"	chr7	+	134536649	134536772	134536708	134536772	134533003	134533081
2664	"METTL3"	"METTL3"	chr14	-	21499024	21499600	21499024	21499137	21499763	21499802
2665	"METTL3"	"METTL3"	chr14	-	21499024	21499600	21499024	21499137	21500494	21500682
2666	"METTL3"	"METTL3"	chr14	-	21501727	21501903	21501727	21501824	21503172	21503577
2667	"PRICKLE4"	"PRICKLE4"	chr6	+	41783733	41784238	41784130	41784238	41783461	41783605
2668	"PRICKLE4"	"PRICKLE4"	chr6	+	41786439	41787825	41786761	41787825	41786127	41786332
2669	"RASA4"	"RASA4"	chr7	-	102596011	102596129	102596011	102596107	102599859	102599954
2670	"NAALAD2"	"NAALAD2"	chr11	+	90158144	90159337	90159238	90159337	90152297	90152484
2671	"DNAJC2"	"DNAJC2"	chr7	-	103323597	103323663	103323597	103323625	103324481	103324562
2672	"CACNA1G"	"CACNA1G"	chr17	+	50607826	50608019	50607928	50608019	50606899	50606989
2673	"CACNA1G"	"CACNA1G"	chr17	+	50618047	50618126	50618096	50618126	50617858	50617908
2674	"CACNA1G"	"CACNA1G"	chr17	+	50618047	50618126	50618096	50618126	50617858	50617929
2675	"APLP1"	"APLP1"	chr19	+	35878081	35878108	35878084	35878108	35877717	35877825
2676	"CCDC78"	"CCDC78"	chr16	-	722921	723022	722921	723018	723094	723161
2677	"ZNF471"	"ZNF471"	chr19	+	56524323	56530221	56524744	56530221	56518481	56518577
2678	"FGFR1"	"FGFR1"	chr8	-	38413917	38414034	38413917	38414023	38414151	38414289
2679	"FGFR1"	"FGFR1"	chr8	-	38428351	38428444	38428351	38428435	38429681	38429948
2680	"CUZD1"	"CUZD1"	chr10	-	122836830	122837048	122836830	122836899	122837403	122837554
2681	"CD177"	"CD177"	chr19	+	43355514	43355783	43355660	43355783	43354206	43354392
2682	"CBARP"	"CBARP"	chr19	-	1234190	1234331	1234190	1234290	1234570	1234742
2683	"CBARP"	"CBARP"	chr19	-	1235000	1235342	1235000	1235145	1235500	1235565
2684	"CBARP"	"CBARP"	chr19	-	1235778	1235918	1235778	1235914	1235995	1236121
2685	"FAM3A"	"FAM3A"	chrX	-	154507810	154507882	154507810	154507861	154508288	154508347
2686	"FAM3A"	"FAM3A"	chrX	-	154507810	154507882	154507810	154507861	154508473	154508597
2687	"FAM3A"	"FAM3A"	chrX	-	154508473	154508652	154508473	154508597	154511847	154511871
2688	"FAM3A"	"FAM3A"	chrX	-	154508473	154508811	154508473	154508597	154511847	154511871
2689	"FAM3A"	"FAM3A"	chrX	-	154508473	154508811	154508473	154508652	154511847	154511871
2690	"FAM3A"	"FAM3A"	chrX	-	154512313	154512431	154512313	154512411	154512822	154512936
2691	"CCL4L2"	"CCL4L2"	chr17	+	165912	167015	166633	167015	165199	165354
2692	"CCL4L2"	"CCL4L2"	chr17	+	166429	167015	166439	167015	165912	166027
2693	"CCL4L2"	"CCL4L2"	chr17	+	166429	167015	166449	167015	165912	166027
2694	"CCL4L2"	"CCL4L2"	chr17	+	166429	167015	166470	167015	165912	166027
2695	"CCL4L2"	"CCL4L2"	chr17	+	166429	167015	166500	167015	165912	166027
2696	"CCL4L2"	"CCL4L2"	chr17	+	166429	167015	166618	167015	165912	166027
2697	"CCL4L2"	"CCL4L2"	chr17	+	166439	167015	166449	167015	165912	166027
2698	"CCL4L2"	"CCL4L2"	chr17	+	166439	167015	166470	167015	165912	166027
2699	"CCL4L2"	"CCL4L2"	chr17	+	166439	167015	166500	167015	165912	166027
2700	"CCL4L2"	"CCL4L2"	chr17	+	166439	167015	166618	167015	165912	166027
2701	"CCL4L2"	"CCL4L2"	chr17	+	166449	167015	166470	167015	165912	166027
2702	"CCL4L2"	"CCL4L2"	chr17	+	166449	167015	166500	167015	165912	166027
2703	"CCL4L2"	"CCL4L2"	chr17	+	166449	167015	166618	167015	165912	166027
2704	"CCL4L2"	"CCL4L2"	chr17	+	166470	167015	166500	167015	165912	166027
2705	"CCL4L2"	"CCL4L2"	chr17	+	166470	167015	166618	167015	165912	166027
2706	"CCL4L2"	"CCL4L2"	chr17	+	166500	167015	166618	167015	165912	166027
2707	"CCL4L2"	"CCL4L2"	chr17	+	267995	268581	268199	268581	266765	266920
2708	"CCL4L2"	"CCL4L2"	chr17	+	267995	268581	268005	268581	267478	267593
2709	"CCL4L2"	"CCL4L2"	chr17	+	267995	268581	268015	268581	267478	267593
2710	"CCL4L2"	"CCL4L2"	chr17	+	267995	268581	268036	268581	267478	267593
2711	"CCL4L2"	"CCL4L2"	chr17	+	267995	268581	268066	268581	267478	267593
2712	"CCL4L2"	"CCL4L2"	chr17	+	267995	268581	268184	268581	267478	267593
2713	"CCL4L2"	"CCL4L2"	chr17	+	267995	268581	268199	268581	267478	267593
2714	"CCL4L2"	"CCL4L2"	chr17	+	268005	268581	268015	268581	267478	267593
2715	"CCL4L2"	"CCL4L2"	chr17	+	268005	268581	268036	268581	267478	267593
2716	"CCL4L2"	"CCL4L2"	chr17	+	268005	268581	268066	268581	267478	267593
2717	"CCL4L2"	"CCL4L2"	chr17	+	268005	268581	268184	268581	267478	267593
2718	"CCL4L2"	"CCL4L2"	chr17	+	268005	268581	268199	268581	267478	267593
2719	"CCL4L2"	"CCL4L2"	chr17	+	268015	268581	268036	268581	267478	267593
2720	"CCL4L2"	"CCL4L2"	chr17	+	268015	268581	268066	268581	267478	267593
2721	"CCL4L2"	"CCL4L2"	chr17	+	268015	268581	268184	268581	267478	267593
2722	"CCL4L2"	"CCL4L2"	chr17	+	268015	268581	268199	268581	267478	267593
2723	"CCL4L2"	"CCL4L2"	chr17	+	268036	268581	268066	268581	267478	267593
2724	"CCL4L2"	"CCL4L2"	chr17	+	268036	268581	268184	268581	267478	267593
2725	"CCL4L2"	"CCL4L2"	chr17	+	268036	268581	268199	268581	267478	267593
2726	"CCL4L2"	"CCL4L2"	chr17	+	268066	268581	268184	268581	267478	267593
2727	"CCL4L2"	"CCL4L2"	chr17	+	268066	268581	268199	268581	267478	267593
2728	"CCL4L2"	"CCL4L2"	chr17	+	268184	268581	268199	268581	267478	267593
2729	"CCL4L2"	"CCL4L2"	chr17	+	446679	447782	447196	447782	445966	446121
2730	"CCL4L2"	"CCL4L2"	chr17	+	446679	447782	447400	447782	445966	446121
2731	"CCL4L2"	"CCL4L2"	chr17	+	447196	447782	447400	447782	445966	446121
2732	"CCL4L2"	"CCL4L2"	chr17	+	447196	447782	447206	447782	446679	446794
2733	"CCL4L2"	"CCL4L2"	chr17	+	447196	447782	447216	447782	446679	446794
2734	"CCL4L2"	"CCL4L2"	chr17	+	447196	447782	447237	447782	446679	446794
2735	"CCL4L2"	"CCL4L2"	chr17	+	447196	447782	447267	447782	446679	446794
2736	"CCL4L2"	"CCL4L2"	chr17	+	447196	447782	447385	447782	446679	446794
2737	"CCL4L2"	"CCL4L2"	chr17	+	447196	447782	447400	447782	446679	446794
2738	"CCL4L2"	"CCL4L2"	chr17	+	447206	447782	447216	447782	446679	446794
2739	"CCL4L2"	"CCL4L2"	chr17	+	447206	447782	447237	447782	446679	446794
2740	"CCL4L2"	"CCL4L2"	chr17	+	447206	447782	447267	447782	446679	446794
2741	"CCL4L2"	"CCL4L2"	chr17	+	447206	447782	447385	447782	446679	446794
2742	"CCL4L2"	"CCL4L2"	chr17	+	447206	447782	447400	447782	446679	446794
2743	"CCL4L2"	"CCL4L2"	chr17	+	447216	447782	447237	447782	446679	446794
2744	"CCL4L2"	"CCL4L2"	chr17	+	447216	447782	447267	447782	446679	446794
2745	"CCL4L2"	"CCL4L2"	chr17	+	447216	447782	447385	447782	446679	446794
2746	"CCL4L2"	"CCL4L2"	chr17	+	447216	447782	447400	447782	446679	446794
2747	"CCL4L2"	"CCL4L2"	chr17	+	447237	447782	447267	447782	446679	446794
2748	"CCL4L2"	"CCL4L2"	chr17	+	447237	447782	447385	447782	446679	446794
2749	"CCL4L2"	"CCL4L2"	chr17	+	447237	447782	447400	447782	446679	446794
2750	"CCL4L2"	"CCL4L2"	chr17	+	447267	447782	447385	447782	446679	446794
2751	"CCL4L2"	"CCL4L2"	chr17	+	447267	447782	447400	447782	446679	446794
2752	"CCL4L2"	"CCL4L2"	chr17	+	447385	447782	447400	447782	446679	446794
2753	"CCL4L2"	"CCL4L2"	chr17	+	36211775	36212878	36212292	36212878	36211062	36211217
2754	"CCL4L2"	"CCL4L2"	chr17	+	36211775	36212878	36212496	36212878	36211062	36211217
2755	"CCL4L2"	"CCL4L2"	chr17	+	36212292	36212878	36212496	36212878	36211062	36211217
2756	"CCL4L2"	"CCL4L2"	chr17	+	36212292	36212878	36212302	36212878	36211775	36211890
2757	"CCL4L2"	"CCL4L2"	chr17	+	36212292	36212878	36212312	36212878	36211775	36211890
2758	"CCL4L2"	"CCL4L2"	chr17	+	36212292	36212878	36212333	36212878	36211775	36211890
2759	"CCL4L2"	"CCL4L2"	chr17	+	36212292	36212878	36212363	36212878	36211775	36211890
2760	"CCL4L2"	"CCL4L2"	chr17	+	36212292	36212878	36212481	36212878	36211775	36211890
2761	"CCL4L2"	"CCL4L2"	chr17	+	36212292	36212878	36212496	36212878	36211775	36211890
2762	"CCL4L2"	"CCL4L2"	chr17	+	36212302	36212878	36212312	36212878	36211775	36211890
2763	"CCL4L2"	"CCL4L2"	chr17	+	36212302	36212878	36212333	36212878	36211775	36211890
2764	"CCL4L2"	"CCL4L2"	chr17	+	36212302	36212878	36212363	36212878	36211775	36211890
2765	"CCL4L2"	"CCL4L2"	chr17	+	36212302	36212878	36212481	36212878	36211775	36211890
2766	"CCL4L2"	"CCL4L2"	chr17	+	36212302	36212878	36212496	36212878	36211775	36211890
2767	"CCL4L2"	"CCL4L2"	chr17	+	36212312	36212878	36212333	36212878	36211775	36211890
2768	"CCL4L2"	"CCL4L2"	chr17	+	36212312	36212878	36212363	36212878	36211775	36211890
2769	"CCL4L2"	"CCL4L2"	chr17	+	36212312	36212878	36212481	36212878	36211775	36211890
2770	"CCL4L2"	"CCL4L2"	chr17	+	36212312	36212878	36212496	36212878	36211775	36211890
2771	"CCL4L2"	"CCL4L2"	chr17	+	36212333	36212878	36212363	36212878	36211775	36211890
2772	"CCL4L2"	"CCL4L2"	chr17	+	36212333	36212878	36212481	36212878	36211775	36211890
2773	"CCL4L2"	"CCL4L2"	chr17	+	36212333	36212878	36212496	36212878	36211775	36211890
2774	"CCL4L2"	"CCL4L2"	chr17	+	36212363	36212878	36212481	36212878	36211775	36211890
2775	"CCL4L2"	"CCL4L2"	chr17	+	36212363	36212878	36212496	36212878	36211775	36211890
2776	"CCL4L2"	"CCL4L2"	chr17	+	36212481	36212878	36212496	36212878	36211775	36211890
2777	"DCAF8"	"DCAF8"	chr1	-	160220458	160220691	160220458	160220532	160222650	160222781
2778	"TMC3"	"TMC3"	chr15	-	81349457	81349570	81349457	81349567	81351693	81351841
