ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
10376	"ADD1"	"ADD1"	chr4	+	2908514	2908604	2907203	2907844	2914883	2915040
10377	"ADD1"	"ADD1"	chr4	+	2908514	2909431	2907376	2907844	2914883	2915040
10383	"REXO1"	"REXO1"	chr19	-	1817706	1817780	1817218	1817458	1818481	1818595
10385	"RP11-902B17.1"	"RP11-902B17.1"	chr14	-	61307067	61307235	61298163	61298516	61322534	61322794
10386	"AC092835.2"	"AC092835.2"	chr2	+	95211617	95211720	95208647	95208736	95212192	95212282
10387	"AC092835.2"	"AC092835.2"	chr2	+	95212192	95212282	95208647	95208736	95214335	95215603
10389	"PPARGC1B"	"PPARGC1B"	chr5	+	149840040	149840116	149836262	149837073	149842255	149842377
10390	"ZBTB8A"	"ZBTB8A"	chr1	+	32592930	32593754	32553458	32553540	32595053	32595223
10391	"ZBTB8A"	"ZBTB8A"	chr1	+	32595053	32595223	32592930	32593754	32600086	32605939
10392	"ZBTB8A"	"ZBTB8A"	chr1	+	32595053	32595223	32592930	32593754	32600267	32600990
10394	"RASGEF1B"	"RASGEF1B"	chr4	-	81521411	81521545	81459478	81459514	81824517	81824571
10399	"AKR7L"	"AKR7L"	chr1	-	19269582	19269679	19269271	19269371	19270450	19270555
10402	"TSC2"	"TSC2"	chr16	+	2060669	2060813	2058746	2058873	2061870	2062008
10405	"TSC2"	"TSC2"	chr16	+	2065518	2065635	2064271	2064427	2070455	2070578
10408	"TSC2"	"TSC2"	chr16	+	2079031	2079196	2076490	2076585	2079275	2079428
10409	"TSC2"	"TSC2"	chr16	+	2079034	2079196	2076490	2076585	2079275	2079428
10410	"TSC2"	"TSC2"	chr16	+	2079275	2079428	2078238	2079196	2079556	2079595
10412	"TSC2"	"TSC2"	chr16	+	2084227	2084715	2082696	2083816	2084950	2085026
10413	"TSC2"	"TSC2"	chr16	+	2085229	2085322	2084950	2085026	2086192	2086379
10414	"TSC2"	"TSC2"	chr16	+	2088047	2088139	2087862	2087941	2088226	2088325
10423	"UBE2E2"	"UBE2E2"	chr3	+	23532553	23532701	23217261	23217312	23589733	23590222
10426	"ADGRF2"	"ADGRF2"	chr6	+	47677842	47677885	47673370	47673491	47678982	47679134
10427	"ADGRF2"	"ADGRF2"	chr6	+	47690541	47690601	47686991	47687033	47693671	47693748
10466	"SNX19"	"SNX19"	chr11	-	130903254	130903384	130880621	130880806	130905952	130905999
10468	"SNX19"	"SNX19"	chr11	-	130910017	130910137	130907952	130908083	130910269	130910370
10469	"SNX19"	"SNX19"	chr11	-	130911450	130911771	130910307	130910370	130916279	130916479
10470	"SNX19"	"SNX19"	chr11	-	130911632	130911771	130910269	130910370	130916279	130916444
10473	"MYH14"	"MYH14"	chr19	+	50244241	50244337	50231929	50232070	50247003	50247122
10474	"MYH14"	"MYH14"	chr19	+	50252638	50252753	50250514	50250688	50257298	50257486
10476	"RP11-637O19.3"	"RP11-637O19.3"	chr6	+	10749201	10749268	10747793	10747881	10749621	10749698
10477	"RP11-637O19.3"	"RP11-637O19.3"	chr6	+	10893866	10894004	10891512	10891581	10894084	10894204
10478	"RP11-637O19.3"	"RP11-637O19.3"	chr6	+	10902874	10902963	10902676	10902762	10906019	10906054
10479	"RP11-637O19.3"	"RP11-637O19.3"	chr6	+	10906019	10906054	10902874	10902963	10907541	10907684
10480	"RP11-637O19.3"	"RP11-637O19.3"	chr6	+	10910823	10910869	10910147	10910200	10912672	10912765
10562	"RHCE"	"RHCE"	chr1	-	25402595	25402746	25391993	25392141	25408682	25408869
10564	"RHCE"	"RHCE"	chr1	-	25411339	25411478	25408682	25408869	25428952	25429049
10565	"RHCE"	"RHCE"	chr1	-	25419754	25419798	25408682	25408869	25420638	25420848
10569	"APEH"	"APEH"	chr3	+	49674488	49674621	49674001	49674413	49675182	49675309
10576	"APEH"	"APEH"	chr3	+	49676055	49676219	49675890	49675966	49676608	49676700
10577	"APEH"	"APEH"	chr3	+	49676055	49676515	49675890	49675966	49676608	49676700
10578	"APEH"	"APEH"	chr3	+	49676377	49676515	49675890	49675966	49676608	49676700
10579	"APEH"	"APEH"	chr3	+	49676377	49676515	49676055	49676219	49676608	49676700
10580	"APEH"	"APEH"	chr3	+	49678851	49678949	49677572	49677633	49680540	49680629
10581	"APEH"	"APEH"	chr3	+	49679592	49679644	49678851	49678949	49680540	49680629
10582	"APEH"	"APEH"	chr3	+	49681721	49681805	49681100	49681239	49681886	49681967
10583	"APEH"	"APEH"	chr3	+	49681886	49681967	49681721	49681805	49682347	49682436
10584	"TM9SF2"	"TM9SF2"	chr13	+	99517613	99517681	99501416	99501777	99520035	99520129
10586	"TM9SF2"	"TM9SF2"	chr13	+	99520035	99520129	99501416	99501777	99529466	99529594
10587	"TM9SF2"	"TM9SF2"	chr13	+	99529466	99529594	99520035	99520129	99536607	99536737
10588	"TM9SF2"	"TM9SF2"	chr13	+	99536607	99536737	99520035	99520129	99540713	99540793
10589	"TM9SF2"	"TM9SF2"	chr13	+	99537738	99537863	99536607	99536737	99540713	99540793
10590	"TM9SF2"	"TM9SF2"	chr13	+	99539445	99539557	99537738	99537863	99540713	99540793
10591	"TM9SF2"	"TM9SF2"	chr13	+	99540713	99540793	99537738	99537863	99541558	99541667
10592	"TM9SF2"	"TM9SF2"	chr13	+	99552166	99552326	99549164	99549222	99554303	99554455
10593	"TM9SF2"	"TM9SF2"	chr13	+	99559362	99559534	99555535	99555647	99562690	99564006
10594	"SLC6A2"	"SLC6A2"	chr16	+	55685142	55685281	55671670	55672175	55691917	55692052
10595	"SLC6A2"	"SLC6A2"	chr16	+	55685142	55685281	55671670	55672175	55694009	55694113
10596	"SLC6A2"	"SLC6A2"	chr16	+	55691917	55692052	55671670	55672175	55694009	55694113
10598	"SLC6A2"	"SLC6A2"	chr16	+	55696224	55696337	55695277	55695402	55697896	55698025
10599	"SLC6A2"	"SLC6A2"	chr16	+	55699553	55699654	55698468	55698568	55700138	55700306
10600	"SLC6A2"	"SLC6A2"	chr16	+	55699553	55699654	55698468	55698568	55701862	55701934
10601	"SLC6A2"	"SLC6A2"	chr16	+	55700138	55700306	55698468	55698568	55701862	55701934
10603	"SLC6A2"	"SLC6A2"	chr16	+	55701862	55701934	55700138	55700306	55705215	55705853
10604	"RP11-461O7.1"	"RP11-461O7.1"	chr16	-	56151689	56151769	56143698	56144012	56187602	56187700
10605	"RP11-461O7.1"	"RP11-461O7.1"	chr16	-	56151689	56151769	56143698	56144012	56189501	56189568
10606	"RP11-461O7.1"	"RP11-461O7.1"	chr16	-	56187602	56187700	56143698	56144012	56189501	56189568
10607	"RP11-461O7.1"	"RP11-461O7.1"	chr16	-	56187602	56187700	56151689	56151769	56189501	56189568
10609	"MR1"	"MR1"	chr1	+	181049051	181049312	181033886	181034074	181050010	181050286
10610	"MR1"	"MR1"	chr1	+	181050010	181050286	181033886	181034074	181053572	181053677
10611	"MR1"	"MR1"	chr1	+	181052234	181052510	181050010	181050286	181053572	181053677
10612	"MR1"	"MR1"	chr1	+	181053572	181053677	181050010	181050286	181055224	181055284
10613	"TUSC3"	"TUSC3"	chr8	+	15623079	15623249	15540222	15540568	15650696	15650814
10616	"TUSC3"	"TUSC3"	chr8	+	15743537	15743612	15673746	15673836	15748374	15748465
10618	"TUSC3"	"TUSC3"	chr8	+	15757790	15757855	15748374	15748465	15758029	15758277
10619	"TUSC3"	"TUSC3"	chr8	+	15757790	15757855	15748374	15748465	15764202	15764459
10626	"HLCS"	"HLCS"	chr21	-	36756541	36756755	36750887	36754417	36759726	36759841
10627	"HLCS"	"HLCS"	chr21	-	36759726	36759841	36756541	36756755	36765011	36765172
10628	"HLCS"	"HLCS"	chr21	-	36765011	36765172	36759726	36759841	36767217	36767285
10629	"HLCS"	"HLCS"	chr21	-	36767217	36767285	36759726	36759841	36896859	36897131
10630	"HLCS"	"HLCS"	chr21	-	36936448	36937392	36930250	36930433	36938831	36938994
10631	"HLCS"	"HLCS"	chr21	-	36938831	36938994	36936448	36937392	36946008	36946154
10632	"HLCS"	"HLCS"	chr21	-	36938831	36938994	36936448	36937392	36962035	36962170
10633	"HLCS"	"HLCS"	chr21	-	36946008	36946154	36936448	36937392	36962035	36962170
10637	"SMG1"	"SMG1"	chr16	-	18819501	18819654	18817290	18817470	18828030	18828168
10638	"SMG1"	"SMG1"	chr16	-	18829925	18830115	18829285	18829755	18830218	18830369
10639	"SMG1"	"SMG1"	chr16	-	18830218	18830369	18829925	18830115	18832939	18833166
10640	"SMG1"	"SMG1"	chr16	-	18885540	18885666	18885089	18885162	18889371	18889585
10641	"SMG1"	"SMG1"	chr16	-	18889371	18889585	18884746	18885666	18890862	18890921
10643	"SMG1"	"SMG1"	chr16	-	18896792	18896956	18892217	18892354	18925949	18926454
10644	"SMG1"	"SMG1"	chr16	-	18899986	18900044	18896792	18896956	18911362	18911713
10649	"TNNT1"	"TNNT1"	chr19	-	55141856	55141920	55137960	55138074	55145543	55145565
10650	"TNNT1"	"TNNT1"	chr19	-	55141856	55142057	55137960	55138074	55145543	55145565
10651	"TNNT1"	"TNNT1"	chr19	-	55145543	55145565	55141856	55141920	55146680	55146707
10652	"TNNT1"	"TNNT1"	chr19	-	55146433	55146466	55145399	55145565	55146680	55146705
10656	"KIAA0040"	"KIAA0040"	chr1	-	175177610	175177684	175166561	175166737	175192859	175192943
10658	"PPTC7"	"PPTC7"	chr12	-	110545879	110546078	110539821	110539945	110551788	110551968
10659	"PPTC7"	"PPTC7"	chr12	-	110551788	110551968	110545879	110546078	110582808	110583320
10662	"RP11-334C17.5"	"RP11-334C17.5"	chr17	-	80205011	80205177	80204498	80204617	80205332	80205434
10666	"CFAP206"	"CFAP206"	chr6	+	87418207	87418416	87416668	87416827	87426525	87426645
10667	"CFAP206"	"CFAP206"	chr6	+	87461021	87461165	87434859	87435053	87464019	87464460
10668	"PYROXD1"	"PYROXD1"	chr12	+	21440367	21440448	21437614	21437814	21445346	21445466
10670	"PYROXD1"	"PYROXD1"	chr12	+	21445346	21445466	21440367	21440448	21449562	21449691
10671	"PYROXD1"	"PYROXD1"	chr12	+	21449562	21449691	21445346	21445466	21452080	21452154
10672	"PYROXD1"	"PYROXD1"	chr12	+	21449562	21449691	21445346	21445466	21455131	21455292
10673	"PYROXD1"	"PYROXD1"	chr12	+	21452080	21452154	21445346	21445466	21455131	21455292
10674	"PYROXD1"	"PYROXD1"	chr12	+	21452080	21452154	21449562	21449691	21455131	21455292
10678	"L1CAM"	"L1CAM"	chrX	-	153865087	153865210	153864820	153864994	153865298	153865500
10679	"L1CAM"	"L1CAM"	chrX	-	153865703	153865819	153865298	153865500	153866648	153866871
10682	"L1CAM"	"L1CAM"	chrX	-	153875760	153875944	153872591	153872697	153886064	153886142
10686	"SFXN5"	"SFXN5"	chr2	-	72961130	72961248	72942035	72945099	72988257	72988348
10688	"SFXN5"	"SFXN5"	chr2	-	72968447	72968533	72942035	72945099	72988257	72988348
10695	"SFXN5"	"SFXN5"	chr2	-	73058527	73058596	73040853	73040931	73071603	73071662
10699	"C6orf223"	"C6orf223"	chr6	+	44002052	44002127	44000579	44001143	44002680	44003405
10713	"TNS1"	"TNS1"	chr2	-	217809822	217809991	217808602	217808671	217810247	217810319
10716	"TNS1"	"TNS1"	chr2	-	217847509	217849087	217836014	217836211	217880897	217881014
10717	"TNS1"	"TNS1"	chr2	-	217880897	217882411	217848355	217849087	217885034	217885164
10718	"TNS1"	"TNS1"	chr2	-	217892947	217893012	217890327	217891045	217893438	217893561
10719	"TNS1"	"TNS1"	chr2	-	217893438	217893561	217892947	217893012	217895005	217895056
10729	"NAA25"	"NAA25"	chr12	-	112033232	112033379	112026688	112029653	112039228	112039339
10730	"NAA25"	"NAA25"	chr12	-	112033232	112033379	112026688	112029653	112081059	112081134
10732	"NAA25"	"NAA25"	chr12	-	112060269	112060359	112054387	112054568	112061180	112061388
10733	"NAA25"	"NAA25"	chr12	-	112061180	112061388	112060269	112060359	112068879	112068992
10734	"NAA25"	"NAA25"	chr12	-	112074674	112074764	112071894	112072064	112075677	112075789
10735	"NAA25"	"NAA25"	chr12	-	112081059	112081134	112078633	112078741	112087682	112087801
10736	"NAA25"	"NAA25"	chr12	-	112081059	112081134	112078633	112078741	112090725	112090864
10737	"NAA25"	"NAA25"	chr12	-	112087682	112087801	112078633	112078741	112090725	112090864
10738	"NAA25"	"NAA25"	chr12	-	112087682	112087801	112081059	112081134	112090725	112090864
10739	"NAA25"	"NAA25"	chr12	-	112090725	112090864	112078633	112078741	112108715	112108743
10745	"FANCD2"	"FANCD2"	chr3	+	10032831	10032972	10028619	10028721	10034468	10034513
10746	"FANCD2"	"FANCD2"	chr3	+	10043049	10043150	10042558	10042663	10043483	10043592
10747	"FANCD2"	"FANCD2"	chr3	+	10046579	10046723	10043828	10043864	10052386	10052497
10748	"FANCD2"	"FANCD2"	chr3	+	10047916	10048051	10046426	10046723	10052386	10052497
10749	"FANCD2"	"FANCD2"	chr3	+	10049373	10049505	10047916	10048051	10052386	10052497
10751	"FANCD2"	"FANCD2"	chr3	+	10078080	10078197	10074529	10074673	10081099	10081228
10753	"FANCD2"	"FANCD2"	chr3	+	10093284	10093323	10092180	10092252	10094288	10094363
10754	"FANCD2"	"FANCD2"	chr3	+	10094288	10094363	10092180	10092252	10095199	10095274
10757	"CDC23"	"CDC23"	chr5	-	138202112	138202155	138201342	138201448	138212990	138213063
10758	"CDC23"	"CDC23"	chr5	-	138206546	138206680	138202112	138202155	138212990	138213063
10759	"CDC23"	"CDC23"	chr5	-	138206546	138206684	138201342	138201448	138212990	138213063
10760	"CDC23"	"CDC23"	chr5	-	138206546	138206684	138202112	138202155	138212990	138213063
10762	"OVGP1"	"OVGP1"	chr1	-	111421275	111421461	111419609	111419726	111421564	111421673
10763	"OVGP1"	"OVGP1"	chr1	-	111421275	111421673	111419609	111419726	111422926	111423051
10764	"OVGP1"	"OVGP1"	chr1	-	111421564	111421673	111419609	111419726	111422926	111423051
10766	"SCML2"	"SCML2"	chrX	-	18247768	18247882	18246576	18246828	18256847	18257030
10767	"SIRT6"	"SIRT6"	chr19	-	4175027	4175111	4174108	4174946	4175679	4175760
10768	"SIRT6"	"SIRT6"	chr19	-	4175027	4175151	4174108	4174946	4175679	4175760
10770	"SIRT6"	"SIRT6"	chr19	-	4177078	4177138	4175027	4175937	4180781	4180909
10772	"SIRT6"	"SIRT6"	chr19	-	4179103	4179286	4177078	4177138	4182473	4182530
10773	"SIRT6"	"SIRT6"	chr19	-	4180781	4180909	4177078	4177138	4182473	4182500
10784	"MRPS22"	"MRPS22"	chr3	+	139346850	139347044	139344038	139344198	139348159	139348324
10785	"MRPS22"	"MRPS22"	chr3	+	139346877	139347044	139343955	139344198	139348159	139348324
10786	"MRPS22"	"MRPS22"	chr3	+	139346877	139347044	139344564	139344718	139348159	139348324
10787	"MRPS22"	"MRPS22"	chr3	+	139346880	139347044	139344021	139344198	139348159	139348324
10788	"MRPS22"	"MRPS22"	chr3	+	139346880	139347044	139344564	139344718	139348159	139348324
10789	"MRPS22"	"MRPS22"	chr3	+	139348159	139348324	139344564	139344718	139350178	139350259
10790	"MRPS22"	"MRPS22"	chr3	+	139349327	139349434	139348159	139348324	139350178	139350322
10791	"MRPS22"	"MRPS22"	chr3	+	139350976	139351060	139350178	139350322	139352646	139352792
10792	"MRPS22"	"MRPS22"	chr3	+	139351030	139351060	139350178	139350322	139352646	139352792
10794	"SF1"	"SF1"	chr11	-	64765950	64766155	64764605	64765518	64767191	64767251
10795	"SF1"	"SF1"	chr11	-	64766899	64767079	64764605	64765518	64767191	64767246
10796	"SF1"	"SF1"	chr11	-	64766899	64767079	64764605	64766155	64767191	64767246
10797	"SF1"	"SF1"	chr11	-	64767191	64767246	64766899	64767079	64767570	64767844
10798	"SF1"	"SF1"	chr11	-	64767191	64767251	64766413	64767079	64767570	64767646
10799	"SF1"	"SF1"	chr11	-	64767191	64767275	64766899	64767079	64767570	64767844
10803	"SF1"	"SF1"	chr11	-	64773429	64773505	64771463	64771537	64776497	64776626
10809	"ADRBK1"	"ADRBK1"	chr11	+	67281092	67281184	67280731	67280783	67281458	67281558
10812	"ADRBK1"	"ADRBK1"	chr11	+	67284846	67284983	67284210	67284373	67285074	67285188
10817	"PCDHGC3"	"PCDHGC3"	chr5	+	141478393	141478546	141476000	141476146	141505392	141505481
10818	"PCDHGC3"	"PCDHGC3"	chr5	+	141494806	141494865	141475979	141476146	141505392	141505481
10819	"PCDHGC3"	"PCDHGC3"	chr5	+	141494806	141494865	141476002	141478546	141505392	141505481
10820	"PPM1H"	"PPM1H"	chr12	-	62667177	62667329	62643981	62648636	62689698	62689806
10821	"PPM1H"	"PPM1H"	chr12	-	62720170	62720289	62693935	62693999	62737501	62737586
10822	"PPM1H"	"PPM1H"	chr12	-	62737501	62737586	62720170	62720289	62788225	62788338
10825	"HSPB2-C11orf52"	"HSPB2-C11orf52"	chr11	+	111925652	111925714	111924325	111924363	111925959	111926871
10826	"ZNF436"	"ZNF436"	chr1	-	23367972	23368065	23367041	23367168	23369365	23369442
10867	"RP11-169F17.1"	"RP11-169F17.1"	chr18	-	73169846	73170035	73161823	73161973	73172837	73172962
10869	"PYCR2"	"PYCR2"	chr1	-	225921551	225921644	225921207	225921371	225921857	225922079
10871	"PYCR2"	"PYCR2"	chr1	-	225921857	225922079	225921551	225921644	225923700	225923771
10872	"PYCR2"	"PYCR2"	chr1	-	225921857	225923771	225921551	225921644	225924043	225924278
10873	"PYCR2"	"PYCR2"	chr1	-	225922203	225922383	225921551	225921644	225923700	225923771
10874	"PYCR2"	"PYCR2"	chr1	-	225922203	225922383	225921551	225921644	225924043	225924259
10875	"PYCR2"	"PYCR2"	chr1	-	225922203	225922383	225921857	225922079	225923700	225923771
10876	"PYCR2"	"PYCR2"	chr1	-	225923700	225923771	225921551	225921644	225924043	225924259
10877	"PYCR2"	"PYCR2"	chr1	-	225923700	225923771	225922203	225922383	225924043	225924259
10879	"TRIO"	"TRIO"	chr5	+	14297071	14297263	14293011	14293134	14304460	14304592
10880	"TRIO"	"TRIO"	chr5	+	14304460	14304592	14297071	14297263	14316512	14316743
10881	"TRIO"	"TRIO"	chr5	+	14330777	14330900	14316512	14316743	14336535	14336727
10882	"TRIO"	"TRIO"	chr5	+	14481540	14481618	14481233	14481284	14482581	14482773
10883	"TRIO"	"TRIO"	chr5	+	14485068	14485246	14482416	14482773	14487463	14487730
10884	"TRIO"	"TRIO"	chr5	+	14498088	14498251	14497846	14497874	14498518	14498640
10885	"TRIO"	"TRIO"	chr5	+	14504392	14504593	14502578	14502657	14507121	14507260
10887	"UBL4A"	"UBL4A"	chrX	-	154485770	154485979	154483716	154485649	154486227	154486333
10888	"UBL4A"	"UBL4A"	chrX	-	154485770	154486083	154485375	154485649	154486227	154486333
10892	"CAPNS1"	"CAPNS1"	chr19	+	36142908	36142966	36142651	36142741	36143063	36143128
10893	"CAPNS1"	"CAPNS1"	chr19	+	36143063	36143128	36142651	36142741	36145805	36145840
10896	"PTMA"	"PTMA"	chr2	+	231711347	231711419	231708508	231708751	231711889	231711983
10897	"PTMA"	"PTMA"	chr2	+	231711886	231711983	231711347	231711419	231712442	231712516
10898	"PTMA"	"PTMA"	chr2	+	231711889	231711983	231711347	231711419	231712442	231712516
10899	"PTMA"	"PTMA"	chr2	+	231712442	231712516	231711347	231711983	231712803	231712856
10900	"PTMA"	"PTMA"	chr2	+	231712451	231712516	231711889	231711983	231712803	231713289
10902	"RP11-507M3.1"	"RP11-507M3.1"	chr2	+	24172565	24173396	24164197	24164335	24174550	24174718
10903	"DPP4"	"DPP4"	chr2	-	162008561	162008661	162005644	162005809	162009240	162009295
10907	"NDUFAB1"	"NDUFAB1"	chr16	-	23585335	23585423	23581870	23582375	23596122	23596277
10910	"TNFRSF25"	"TNFRSF25"	chr1	-	6462862	6462956	6462628	6462666	6463071	6463127
10911	"TNFRSF25"	"TNFRSF25"	chr1	-	6462862	6462970	6462628	6462666	6463071	6463127
10920	"ESF1"	"ESF1"	chr20	-	13769906	13770021	13766776	13766924	13771330	13771483
10923	"ZNF234"	"ZNF234"	chr19	+	44150412	44150505	44148770	44148897	44156251	44158119
10924	"PCIF1"	"PCIF1"	chr20	+	45939214	45939339	45938980	45939123	45940474	45940612
10925	"PCIF1"	"PCIF1"	chr20	+	45940474	45940612	45939214	45939339	45940808	45940939
10926	"PCIF1"	"PCIF1"	chr20	+	45946199	45946384	45946028	45946115	45947072	45947166
10927	"PCIF1"	"PCIF1"	chr20	+	45947072	45947166	45946199	45946384	45947262	45947438
10928	"VEGFB"	"VEGFB"	chr11	+	64235812	64236009	64235457	64235500	64236253	64236327
10929	"VEGFB"	"VEGFB"	chr11	+	64236253	64236327	64235812	64236009	64237186	64237222
10930	"VEGFB"	"VEGFB"	chr11	+	64237186	64237222	64236253	64236327	64237419	64237655
10931	"VEGFB"	"VEGFB"	chr11	+	64237186	64237222	64236253	64236327	64237520	64237655
10938	"RP11-421L21.3"	"RP11-421L21.3"	chr1	+	101072659	101072830	101025877	101026061	101075275	101075394
10940	"RP11-421L21.3"	"RP11-421L21.3"	chr1	+	101072659	101072830	101025877	101026061	101077362	101077508
10941	"RP11-421L21.3"	"RP11-421L21.3"	chr1	+	101075275	101075394	101025877	101026061	101077362	101077508
10942	"RP11-421L21.3"	"RP11-421L21.3"	chr1	+	101075275	101075394	101072659	101072830	101077362	101077508
10943	"RP11-421L21.3"	"RP11-421L21.3"	chr1	+	101075394	101075716	101025918	101026061	101077362	101077508
10944	"RP11-421L21.3"	"RP11-421L21.3"	chr1	+	101075394	101075716	101025918	101026061	101083460	101083574
10945	"RP11-421L21.3"	"RP11-421L21.3"	chr1	+	101075394	101075716	101025918	101026061	101086851	101087171
10946	"RP11-421L21.3"	"RP11-421L21.3"	chr1	+	101075394	101075716	101072659	101072830	101077362	101077508
10947	"RP11-421L21.3"	"RP11-421L21.3"	chr1	+	101077362	101077508	101025877	101026061	101083460	101083574
10948	"RP11-421L21.3"	"RP11-421L21.3"	chr1	+	101077362	101077508	101025877	101026061	101086851	101087171
10949	"RP11-421L21.3"	"RP11-421L21.3"	chr1	+	101077362	101077508	101075394	101075716	101083460	101083574
10950	"RP11-421L21.3"	"RP11-421L21.3"	chr1	+	101077362	101077508	101075394	101075716	101086851	101087171
10951	"RP11-421L21.3"	"RP11-421L21.3"	chr1	+	101080388	101080613	101077362	101077508	101083460	101083483
10952	"RP11-421L21.3"	"RP11-421L21.3"	chr1	+	101083460	101083574	101025918	101026061	101086851	101087171
10953	"RP11-421L21.3"	"RP11-421L21.3"	chr1	+	101083460	101083574	101075394	101075716	101086851	101087171
10954	"RP11-421L21.3"	"RP11-421L21.3"	chr1	+	101083460	101083574	101077362	101077508	101086851	101087171
10956	"HSPA4"	"HSPA4"	chr5	+	133067416	133067557	133064979	133065037	133070373	133070394
10957	"HSPA4"	"HSPA4"	chr5	+	133070373	133070496	133067416	133067557	133073229	133073329
10958	"HSPA4"	"HSPA4"	chr5	+	133091192	133091374	133089561	133089695	133092699	133092789
10959	"ALG6"	"ALG6"	chr1	+	63402253	63402343	63396512	63396597	63404452	63404541
10960	"PSMC3"	"PSMC3"	chr11	-	47420263	47420409	47419115	47419197	47422573	47422722
10961	"PSMC3"	"PSMC3"	chr11	-	47420630	47420727	47420263	47420409	47422573	47422722
10963	"PSMC3"	"PSMC3"	chr11	-	47424606	47424711	47424363	47424491	47425120	47425246
10968	"CKLF-CMTM1"	"CKLF-CMTM1"	chr16	+	66563071	66563217	66558189	66558348	66569935	66570086
10974	"MGP"	"MGP"	chr12	-	14884212	14884245	14882971	14883047	14885730	14885926
10977	"EXOC3"	"EXOC3"	chr5	+	447532	447752	446148	446349	453369	454051
10978	"EXOC3"	"EXOC3"	chr5	+	456888	457006	453369	454051	457899	458025
10979	"EXOC3"	"EXOC3"	chr5	+	457899	458025	453369	454051	461959	462070
10980	"EXOC3"	"EXOC3"	chr5	+	459358	459459	457899	458025	461959	462070
10983	"KLK5"	"KLK5"	chr19	-	50952584	50952668	50949854	50950116	50952746	50952814
10991	"NDUFS2"	"NDUFS2"	chr1	+	161203436	161203543	161202045	161202480	161206406	161206593
10993	"NDUFS2"	"NDUFS2"	chr1	+	161206406	161206597	161202045	161202480	161209192	161209306
10994	"NDUFS2"	"NDUFS2"	chr1	+	161209192	161209313	161206406	161206597	161209482	161209516
10995	"NDUFS2"	"NDUFS2"	chr1	+	161210303	161210389	161210110	161210188	161210590	161210696
10996	"NDUFS2"	"NDUFS2"	chr1	+	161212350	161212480	161210110	161210710	161213379	161213412
11004	"NXPE3"	"NXPE3"	chr3	+	101807052	101807126	101801234	101801989	101816794	101816904
11015	"CTD-2280E9.1"	"CTD-2280E9.1"	chr5	-	122371705	122371777	122371356	122371494	122383469	122383568
11017	"KLHL36"	"KLHL36"	chr16	+	84659759	84659917	84656870	84657944	84661577	84662309
11019	"DNAAF5"	"DNAAF5"	chr7	+	729662	729847	726700	727315	754588	754821
11021	"DNAAF5"	"DNAAF5"	chr7	+	729724	729847	727254	727315	754588	754821
11022	"DNAAF5"	"DNAAF5"	chr7	+	779952	780144	775005	775162	785516	786031
11026	"POM121C"	"POM121C"	chr7	-	75425073	75425195	75424525	75424628	75425634	75425708
11027	"POM121C"	"POM121C"	chr7	-	75425634	75425708	75424525	75424628	75437514	75437553
11028	"POM121C"	"POM121C"	chr7	-	75426361	75426453	75425531	75425708	75437514	75437668
11035	"WRNIP1"	"WRNIP1"	chr6	+	2768690	2768882	2765413	2766444	2770119	2770361
11036	"WRNIP1"	"WRNIP1"	chr6	+	2768690	2768882	2765413	2766444	2770194	2770361
11037	"WRNIP1"	"WRNIP1"	chr6	+	2770119	2770361	2765413	2766444	2779262	2779492
11038	"WRNIP1"	"WRNIP1"	chr6	+	2770194	2770361	2765413	2766444	2779262	2779492
11039	"WRNIP1"	"WRNIP1"	chr6	+	2783405	2783561	2779262	2779492	2784323	2784403
11040	"WRNIP1"	"WRNIP1"	chr6	+	2784323	2784403	2783405	2783561	2785006	2785744
11041	"BTBD9"	"BTBD9"	chr6	-	38192518	38192597	38168450	38175182	38256408	38256516
11042	"BTBD9"	"BTBD9"	chr6	-	38256408	38256516	38192518	38192597	38288271	38288461
11043	"BTBD9"	"BTBD9"	chr6	-	38288271	38288461	38256408	38256516	38344983	38345093
11044	"BTBD9"	"BTBD9"	chr6	-	38402816	38402903	38344983	38345093	38577599	38577719
11045	"BTBD9"	"BTBD9"	chr6	-	38504493	38504562	38344983	38345093	38577599	38577719
11065	"AGTRAP"	"AGTRAP"	chr1	+	11745802	11745837	11736116	11736235	11748414	11748610
11069	"AGTRAP"	"AGTRAP"	chr1	+	11747439	11747545	11736083	11736235	11748414	11748589
11071	"AGTRAP"	"AGTRAP"	chr1	+	11748414	11748589	11747439	11747545	11750076	11750409
11072	"AGTRAP"	"AGTRAP"	chr1	+	11748414	11748610	11747439	11747545	11750076	11750125
11073	"AC009948.5"	"AC009948.5"	chr2	+	178426365	178426505	178413944	178414113	178430677	178430889
11075	"AC009948.5"	"AC009948.5"	chr2	+	178426365	178426505	178413944	178414113	178430769	178430889
11077	"AC009948.5"	"AC009948.5"	chr2	+	178426365	178426661	178413993	178414113	178430769	178430889
11079	"AC009948.5"	"AC009948.5"	chr2	+	178426365	178426703	178414022	178414113	178430769	178430889
11081	"SLC2A14"	"SLC2A14"	chr12	-	7831603	7831764	7829765	7830006	7832721	7832814
11086	"SLC2A14"	"SLC2A14"	chr12	-	7869862	7869937	7839716	7839920	7890995	7891148
11091	"CENPL"	"CENPL"	chr1	-	173802962	173803505	173799549	173800519	173806438	173806576
