ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE
1742	"STARD13-AS"	"STARD13-AS"	chr13	+	33271401	33271582	33271401	33271561	33272605	33272894
1743	"STARD13-AS"	"STARD13-AS"	chr13	+	33271436	33271582	33271436	33271561	33273935	33273976
1744	"STARD13-AS"	"STARD13-AS"	chr13	+	33273935	33274058	33273935	33273976	33275686	33275850
1745	"STARD13-AS"	"STARD13-AS"	chr13	+	33273935	33274058	33273935	33273976	33275781	33275850
1746	"STARD13-AS"	"STARD13-AS"	chr13	+	33271385	33271582	33271385	33271561	33277439	33277696
1747	"STARD13-AS"	"STARD13-AS"	chr13	+	33277439	33277696	33277439	33277575	33279460	33279656
1748	"STARD13-AS"	"STARD13-AS"	chr13	+	33279460	33279656	33279460	33279570	33279896	33280076
1749	"STARD13-AS"	"STARD13-AS"	chr13	+	33279460	33279656	33279460	33279570	33281028	33281334
1750	"INO80B"	"INO80B"	chr2	+	74455817	74455950	74455817	74455936	74456102	74456272
1751	"COPG2"	"COPG2"	chr7	-	130508561	130508659	130508568	130508659	130507684	130507823
1752	"ADD3"	"ADD3"	chr10	+	110125825	110125945	110125825	110125924	110126416	110126503
1753	"C15orf52"	"C15orf52"	chr15	-	40338747	40339619	40339511	40339619	40338534	40338660
1754	"TRRAP"	"TRRAP"	chr7	+	98983263	98983492	98983263	98983459	98984092	98984358
1755	"RNPS1"	"RNPS1"	chr16	-	2263095	2263287	2263141	2263287	2262739	2262842
1756	"RNPS1"	"RNPS1"	chr16	-	2267174	2267237	2267188	2267237	2264572	2264760
1757	"UBAP2L"	"UBAP2L"	chr1	+	154234590	154234759	154234590	154234738	154235195	154235291
1758	"UBAP2L"	"UBAP2L"	chr1	+	154234590	154234792	154234590	154234738	154235195	154235291
1759	"UBAP2L"	"UBAP2L"	chr1	+	154234590	154234792	154234590	154234759	154235195	154235291
1760	"CLK4"	"CLK4"	chr5	-	178617343	178618778	178618555	178618778	178616881	178616948
1761	"PCGF2"	"PCGF2"	chr17	-	2774067	2774180	2774071	2774180	2773859	2773914
1762	"PCGF2"	"PCGF2"	chr17	-	38738748	38738861	38738752	38738861	38738540	38738595
1763	"LARGE-AS1"	"LARGE-AS1"	chr22	+	33727490	33727632	33727490	33727588	33732255	33733685
1764	"ACTL6A"	"ACTL6A"	chr3	+	179562922	179563117	179562922	179562973	179569823	179569900
1765	"ACTL6A"	"ACTL6A"	chr3	+	179574369	179574501	179574369	179574467	179576216	179576311
1766	"BCR"	"BCR"	chr22	+	23311696	23311918	23311696	23311836	23312886	23313021
1767	"KIAA2012"	"KIAA2012"	chr2	+	202105760	202106015	202105760	202105910	202109612	202109789
1768	"LINC00623"	"LINC00623"	chr1	+	120952438	120952785	120952438	120952625	120953219	120953463
1769	"ADAM15"	"ADAM15"	chr1	+	155061903	155062117	155061903	155061975	155062244	155062369
1770	"CYTH2"	"CYTH2"	chr19	+	48474837	48474953	48474837	48474949	48478068	48478145
1771	"WDR35"	"WDR35"	chr2	-	19932282	19932447	19932382	19932447	19931268	19931409
1772	"WDR35"	"WDR35"	chr2	-	19935466	19935603	19935470	19935603	19933400	19933511
1773	"DENND4C"	"DENND4C"	chr9	+	19331977	19332188	19331977	19332184	19334976	19335105
1774	"RPS6KL1"	"RPS6KL1"	chr14	-	74921977	74922485	74922340	74922485	74921276	74921561
1775	"KSR1"	"KSR1"	chr17	+	27483657	27483851	27483657	27483834	27550567	27550708
1776	"ENTPD5"	"ENTPD5"	chr14	-	74015823	74015930	74015847	74015930	74011090	74011150
1777	"PAQR6"	"PAQR6"	chr1	-	156245781	156246250	156246122	156246250	156245141	156245238
1778	"PAQR6"	"PAQR6"	chr1	-	156245781	156246250	156246122	156246250	156245534	156245661
1779	"PAQR6"	"PAQR6"	chr1	-	156246680	156246756	156246689	156246756	156246122	156246250
1780	"DBN1"	"DBN1"	chr5	-	177467480	177467817	177467742	177467817	177467254	177467332
1781	"INCA1"	"INCA1"	chr17	-	4996840	4997129	4997002	4997129	4994393	4994475
1782	"ANK3"	"ANK3"	chr10	-	60080536	60080618	60080572	60080618	60067934	60068009
1783	"MID2"	"MID2"	chrX	+	107917505	107917739	107917505	107917649	107924342	107924504
1784	"TCN2"	"TCN2"	chr22	+	30612872	30613042	30612872	30612961	30614348	30614501
1785	"CAMKV"	"CAMKV"	chr3	-	49861179	49861300	49861187	49861300	49860942	49861018
1786	"CAMKV"	"CAMKV"	chr3	-	49862044	49862176	49862085	49862176	49861790	49861865
1787	"CAMKV"	"CAMKV"	chr3	-	49862273	49862402	49862293	49862402	49862044	49862176
1788	"CAMKV"	"CAMKV"	chr3	-	49862273	49862402	49862331	49862402	49862044	49862176
1789	"CAMKV"	"CAMKV"	chr3	-	49862293	49862402	49862331	49862402	49862044	49862176
1790	"PRICKLE1"	"PRICKLE1"	chr12	-	42589464	42589676	42589597	42589676	42472384	42472564
1791	"TAF6"	"TAF6"	chr7	-	100113348	100113769	100113615	100113769	100112797	100112917
1792	"TAF6"	"TAF6"	chr7	-	100113615	100113769	100113679	100113769	100113348	100113405
1793	"TAF6"	"TAF6"	chr7	-	100114053	100114268	100114083	100114268	100113867	100113954
1794	"MADD"	"MADD"	chr11	+	47284940	47285194	47284940	47285065	47285450	47285590
1795	"MADD"	"MADD"	chr11	+	47284940	47285194	47284940	47285065	47286432	47286534
1796	"MADD"	"MADD"	chr11	+	47295495	47295576	47295495	47295567	47295896	47296055
1797	"MADD"	"MADD"	chr11	+	47295495	47295579	47295495	47295567	47295896	47296055
1798	"MADD"	"MADD"	chr11	+	47295495	47295579	47295495	47295576	47295896	47296055
1799	"POLR1A"	"POLR1A"	chr2	-	86031329	86031635	86031512	86031635	86030195	86030396
1800	"ASPSCR1"	"ASPSCR1"	chr17	+	82016940	82017113	82016940	82017088	82017308	82017403
1801	"ACSF2"	"ACSF2"	chr17	+	50461241	50461370	50461241	50461287	50461632	50461686
1802	"ROBO3"	"ROBO3"	chr11	+	124876485	124876932	124876485	124876738	124877160	124877184
1803	"ROBO3"	"ROBO3"	chr11	+	124877518	124877752	124877518	124877658	124877936	124878131
1804	"ROBO3"	"ROBO3"	chr11	+	124877518	124878131	124877518	124877658	124878297	124878436
1805	"KIZ"	"KIZ"	chr20	+	21205490	21205584	21205490	21205530	21214534	21214700
1806	"TAOK3"	"TAOK3"	chr12	-	118359505	118359720	118359520	118359720	118266654	118266759
1807	"TMPRSS5"	"TMPRSS5"	chr11	-	113696835	113696971	113696857	113696971	113695399	113695443
1808	"TMPRSS5"	"TMPRSS5"	chr11	-	113699961	113700168	113700065	113700168	113699594	113699693
1809	"CDK18"	"CDK18"	chr1	+	205523482	205523715	205523482	205523625	205524231	205524357
1810	"CDK18"	"CDK18"	chr1	+	205529520	205530349	205529520	205529563	205530627	205530705
1811	"CD96"	"CD96"	chr3	+	111545045	111545402	111545045	111545328	111567522	111567647
1812	"AFAP1L2"	"AFAP1L2"	chr10	-	114297219	114297413	114297231	114297413	114296977	114297100
1813	"DLG1"	"DLG1"	chr3	-	197085295	197085756	197085579	197085756	197081050	197081117
1814	"DLG1"	"DLG1"	chr3	-	197297672	197298115	197298072	197298115	197297185	197297235
1815	"GLYATL1"	"GLYATL1"	chr11	+	58947045	58947165	58947045	58947068	58947857	58947965
1816	"IMPA2"	"IMPA2"	chr18	+	12012169	12012349	12012169	12012215	12014264	12014373
1817	"ALS2CR12"	"ALS2CR12"	chr2	-	201348099	201348302	201348253	201348302	201346541	201346675
1818	"TTC23L"	"TTC23L"	chr5	+	34839163	34839259	34839163	34839196	34840664	34840739
1819	"CHMP4A"	"CHMP4A"	chr14	-	24211410	24211592	24211414	24211592	24210653	24210768
1820	"CSAD"	"CSAD"	chr12	-	53159621	53159712	53159622	53159712	53157688	53158423
1821	"CSAD"	"CSAD"	chr12	-	53171176	53171441	53171272	53171441	53170422	53170502
1822	"CSAD"	"CSAD"	chr12	-	53171176	53171441	53171325	53171441	53170422	53170502
1823	"CSAD"	"CSAD"	chr12	-	53171272	53171441	53171325	53171441	53170422	53170502
1824	"CSAD"	"CSAD"	chr12	-	53171877	53171988	53171881	53171988	53171325	53171441
1825	"ZSCAN25"	"ZSCAN25"	chr7	+	99616947	99617016	99616947	99616989	99618524	99618651
1826	"ZSCAN25"	"ZSCAN25"	chr7	+	99619560	99619997	99619560	99619993	99621372	99621574
1827	"ZSCAN25"	"ZSCAN25"	chr7	+	99619560	99621574	99619560	99619993	99622548	99622640
1828	"WDR73"	"WDR73"	chr15	-	84645972	84646348	84646183	84646348	84645470	84645836
1829	"WDR73"	"WDR73"	chr15	-	84653631	84654000	84653699	84654000	84652713	84652802
1830	"WDR73"	"WDR73"	chr15	-	84654226	84654280	84654233	84654280	84653631	84653699
1831	"SUMF2"	"SUMF2"	chr7	+	56068481	56068647	56068481	56068638	56072996	56073111
1832	"SUMF2"	"SUMF2"	chr7	+	56068481	56068647	56068481	56068638	56076833	56076889
1833	"SUMF2"	"SUMF2"	chr7	+	56074585	56074736	56074585	56074639	56076833	56076889
1834	"APLF"	"APLF"	chr2	+	68513547	68513684	68513547	68513680	68526060	68526242
1835	"ADGRF4"	"ADGRF4"	chr6	+	47698552	47698794	47698552	47698706	47707229	47707338
1836	"DUS3L"	"DUS3L"	chr19	-	5786748	5787171	5787060	5787171	5786466	5786542
1837	"IL17RB"	"IL17RB"	chr3	+	53857615	53858818	53857615	53857690	53860129	53860228
1838	"NTHL1"	"NTHL1"	chr16	-	2046127	2046366	2046279	2046366	2044629	2044800
1839	"TCTN1"	"TCTN1"	chr12	+	110614125	110614463	110614125	110614402	110619835	110619956
1840	"TCTN1"	"TCTN1"	chr12	+	110626361	110626492	110626361	110626434	110628796	110628918
1841	"DLEU2"	"DLEU2"	chr13	-	50044639	50044768	50044650	50044768	50029277	50029492
1842	"RUSC1"	"RUSC1"	chr1	+	155325101	155325490	155325101	155325178	155325566	155325672
1843	"RUSC1"	"RUSC1"	chr1	+	155325101	155325490	155325101	155325178	155325863	155325910
1844	"MICALL2"	"MICALL2"	chr7	-	1434209	1435147	1435100	1435147	1428618	1428791
1845	"MICALL2"	"MICALL2"	chr7	-	1437433	1437608	1437534	1437608	1436741	1436856
1846	"RP11-159H22.2"	"RP11-159H22.2"	chr11	+	27473167	27473651	27473167	27473196	27474417	27474546
1847	"BUD13"	"BUD13"	chr11	-	116762552	116763266	116762954	116763266	116760734	116760952
1848	"TBP"	"TBP"	chr6	+	170569611	170569779	170569611	170569740	170571409	170571504
1849	"MAP4"	"MAP4"	chr3	-	47870812	47871105	47870857	47871105	47857430	47857512
1850	"CLEC7A"	"CLEC7A"	chr12	-	10126570	10127845	10127746	10127845	10125296	10125448
1851	"OGFOD2"	"OGFOD2"	chr12	+	122975810	122976767	122975810	122975867	122976870	122976970
1852	"OGFOD2"	"OGFOD2"	chr12	+	122976870	122977166	122976870	122976963	122978324	122978569
1853	"OGFOD2"	"OGFOD2"	chr12	+	122977980	122978199	122977980	122978091	122978359	122978569
1854	"OGFOD2"	"OGFOD2"	chr12	+	122977980	122978091	122977980	122978057	122978441	122978569
1855	"TMEM189"	"TMEM189"	chr20	-	50130855	50130947	50130864	50130947	50129545	50129690
1856	"POLD2"	"POLD2"	chr7	-	44117583	44117742	44117618	44117742	44116429	44116510
1857	"PRKG2"	"PRKG2"	chr4	-	81142793	81142947	81142880	81142947	81140532	81140669
1858	"POFUT2"	"POFUT2"	chr21	-	45283351	45283527	45283382	45283527	45282348	45282459
1859	"POFUT2"	"POFUT2"	chr21	-	45283351	45283527	45283382	45283527	45282368	45282398
1860	"POFUT2"	"POFUT2"	chr21	-	45283351	45283527	45283382	45283527	45282803	45282938
1861	"PCNXL4"	"PCNXL4"	chr14	+	60124217	60125251	60124217	60124310	60125636	60125823
1862	"VCPKMT"	"VCPKMT"	chr14	-	50116068	50116179	50116079	50116179	50115838	50115911
1863	"GPAA1"	"GPAA1"	chr8	+	144083388	144083500	144083388	144083424	144083713	144083861
1864	"GPAA1"	"GPAA1"	chr8	+	144083388	144083861	144083388	144083500	144083938	144084040
1865	"TRMT11"	"TRMT11"	chr6	+	125986552	125986773	125986552	125986690	125993756	125993822
1866	"TRMT11"	"TRMT11"	chr6	+	126021159	126021280	126021159	126021265	126038704	126039276
1867	"NETO2"	"NETO2"	chr16	-	47122867	47122912	47122888	47122912	47122656	47122784
1868	"ANXA1"	"ANXA1"	chr9	+	73154197	73154342	73154197	73154340	73158521	73158601
1869	"WISP3"	"WISP3"	chr6	+	112054074	112054170	112054074	112054161	112054334	112054405
1870	"INPP4A"	"INPP4A"	chr2	+	98555552	98555808	98555552	98555691	98559462	98559495
1871	"INPP4A"	"INPP4A"	chr2	+	98555552	98555808	98555552	98555691	98563464	98563637
1872	"RP11-844P9.2"	"RP11-844P9.2"	chr5	-	176182619	176182763	176182684	176182763	176180815	176180886
1873	"VWCE"	"VWCE"	chr11	-	61282788	61282905	61282792	61282905	61281785	61281914
1874	"CDS2"	"CDS2"	chr20	+	5183060	5183178	5183060	5183143	5184857	5184945
1875	"RMND5B"	"RMND5B"	chr5	+	178138107	178138396	178138107	178138258	178142582	178142728
1876	"RMND5B"	"RMND5B"	chr5	+	178138107	178138396	178138107	178138258	178142632	178142728
1877	"VWA9"	"VWA9"	chr15	-	65599773	65599929	65599837	65599929	65598871	65598990
1878	"VWA9"	"VWA9"	chr15	-	65607158	65607442	65607301	65607442	65599773	65599929
1879	"VWA9"	"VWA9"	chr15	-	65607158	65607442	65607301	65607442	65605128	65605232
1880	"VWA9"	"VWA9"	chr15	-	65607158	65607442	65607301	65607442	65605128	65605236
1881	"SP100"	"SP100"	chr2	+	230467119	230467215	230467119	230467206	230469042	230469096
1882	"TBL2"	"TBL2"	chr7	-	73573937	73574122	73573960	73574122	73573319	73573471
1883	"TBL2"	"TBL2"	chr7	-	73578419	73578791	73578742	73578791	73574382	73574513
1884	"RP11-190A12.7"	"RP11-190A12.7"	chr1	-	159858089	159858291	159858168	159858291	159857931	159857966
1885	"CLMN"	"CLMN"	chr14	-	95194214	95194596	95194535	95194596	95193848	95193919
1886	"USF2"	"USF2"	chr19	+	35269802	35270597	35269802	35270003	35270717	35270805
1887	"HEY1"	"HEY1"	chr8	-	79766996	79767092	79767008	79767092	79766650	79766732
1888	"PARK7"	"PARK7"	chr1	+	7961662	7961793	7961662	7961735	7962762	7962875
1889	"BRCA2"	"BRCA2"	chr13	+	32316421	32316527	32316421	32316523	32319076	32319325
1890	"MORC3"	"MORC3"	chr21	+	36375142	36375308	36375142	36375218	36377409	36377507
1891	"TMEM126A"	"TMEM126A"	chr11	+	85654062	85654256	85654062	85654234	85655593	85655708
1892	"DUOXA1"	"DUOXA1"	chr15	-	45129822	45129877	45129851	45129877	45129459	45129615
1893	"METTL4"	"METTL4"	chr18	-	2566820	2567654	2567511	2567654	2563796	2563859
1894	"IMMT"	"IMMT"	chr2	-	86161951	86162079	86161975	86162079	86159535	86159671
1895	"CCNDBP1"	"CCNDBP1"	chr15	+	43185819	43186233	43185819	43185879	43189198	43189280
1896	"GAL3ST1"	"GAL3ST1"	chr22	-	30558259	30558388	30558278	30558388	30557261	30557401
1897	"GAL3ST1"	"GAL3ST1"	chr22	-	30572686	30572869	30572802	30572869	30565076	30565201
1898	"LAIR1"	"LAIR1"	chr19	-	261361	261616	261577	261616	261140	261269
1899	"LAIR1"	"LAIR1"	chr19	-	264490	264720	264669	264720	261577	261616
1900	"LAIR1"	"LAIR1"	chr19	-	265563	265857	265657	265857	264669	264720
1901	"LAIR1"	"LAIR1"	chr19	-	338117	338372	338333	338372	337896	338025
1902	"LAIR1"	"LAIR1"	chr19	-	341246	341476	341425	341476	338333	338372
1903	"LAIR1"	"LAIR1"	chr19	-	338673	338928	338889	338928	338452	338581
1904	"LAIR1"	"LAIR1"	chr19	-	341802	342032	341981	342032	338889	338928
1905	"LAIR1"	"LAIR1"	chr19	-	339434	339689	339650	339689	339213	339342
1906	"LAIR1"	"LAIR1"	chr19	-	343636	343930	343730	343930	339650	339689
1907	"LAIR1"	"LAIR1"	chr19	-	342319	342613	342413	342613	341425	341476
1908	"LAIR1"	"LAIR1"	chr19	-	342875	343169	342969	343169	341981	342032
1909	"LAIR1"	"LAIR1"	chr19	-	54356711	54356966	54356927	54356966	54356490	54356619
1910	"LAIR1"	"LAIR1"	chr19	-	54359842	54360072	54360021	54360072	54356927	54356966
1911	"LAIR1"	"LAIR1"	chr19	-	54360915	54361209	54361009	54361209	54360021	54360072
1912	"MYH7B"	"MYH7B"	chr20	+	35001430	35001592	35001430	35001526	35001947	35002085
1913	"SDHB"	"SDHB"	chr1	-	17028599	17028736	17028653	17028736	17027748	17027865
1914	"FANCI"	"FANCI"	chr15	+	89243989	89244044	89243989	89244038	89245194	89245311
1915	"FANCI"	"FANCI"	chr15	+	89247628	89247731	89247628	89247726	89258703	89258776
1916	"EVA1C"	"EVA1C"	chr21	+	32501414	32501495	32501414	32501486	32503925	32504015
1917	"EVA1C"	"EVA1C"	chr21	+	32501414	32501538	32501414	32501486	32503925	32504015
1918	"EVA1C"	"EVA1C"	chr21	+	32501414	32501538	32501414	32501495	32503925	32504015
1919	"TNRC6C"	"TNRC6C"	chr17	+	78048844	78051457	78048844	78051448	78064721	78064937
1920	"RPL35A"	"RPL35A"	chr3	+	197951158	197951328	197951158	197951311	197954002	197954147
1921	"KAT5"	"KAT5"	chr11	+	65712921	65713058	65712921	65713055	65713347	65713503
1922	"MDH2"	"MDH2"	chr7	+	76048160	76048522	76048160	76048226	76054829	76054998
1923	"FIBP"	"FIBP"	chr11	-	65885508	65885663	65885529	65885663	65885077	65885186
1924	"LDAH"	"LDAH"	chr2	-	20801291	20801465	20801309	20801465	20774809	20774979
1925	"LDAH"	"LDAH"	chr2	-	20801291	20801465	20801309	20801465	20790254	20790398
1926	"CAMK2D"	"CAMK2D"	chr4	-	113457290	113457563	113457334	113457563	113451031	113454515
1927	"SLC39A13"	"SLC39A13"	chr11	+	47414776	47414909	47414776	47414905	47415059	47415159
1928	"CNN2"	"CNN2"	chr19	+	1032558	1032669	1032558	1032663	1036129	1036246
1929	"CNN2"	"CNN2"	chr19	+	1032558	1032696	1032558	1032663	1036129	1036246
1930	"CNN2"	"CNN2"	chr19	+	1032558	1032696	1032558	1032669	1036129	1036246
1931	"CHD8"	"CHD8"	chr14	-	21430800	21431858	21431810	21431858	21428963	21429335
1932	"KBTBD12"	"KBTBD12"	chr3	+	127927763	127928034	127927763	127927834	127930132	127930283
1933	"LINC00303"	"LINC00303"	chr1	-	204036968	204037588	204037255	204037588	204033704	204033867
1934	"INTS1"	"INTS1"	chr7	-	1472242	1472386	1472272	1472386	1471570	1471641
1935	"CD4"	"CD4"	chr12	+	6814141	6814463	6814141	6814300	6814758	6814992
1936	"USP10"	"USP10"	chr16	+	84716194	84716518	84716194	84716258	84733434	84733503
1937	"KLK13"	"KLK13"	chr19	-	51059744	51060093	51059824	51060093	51058537	51058674
1938	"KLK13"	"KLK13"	chr19	-	51059744	51060093	51060035	51060093	51058537	51058674
1939	"KLK13"	"KLK13"	chr19	-	51059744	51060093	51060043	51060093	51058537	51058674
1940	"KLK13"	"KLK13"	chr19	-	51059824	51060093	51060035	51060093	51058537	51058674
1941	"KLK13"	"KLK13"	chr19	-	51059824	51060093	51060043	51060093	51058537	51058674
1942	"KLK13"	"KLK13"	chr19	-	51060035	51060093	51060043	51060093	51058537	51058674
1943	"NELFA"	"NELFA"	chr4	-	2007962	2008046	2007971	2008046	2006997	2007199
1944	"NBPF20"	"NBPF20"	chr1	-	145400385	145400594	145400388	145400594	145399048	145399100
1945	"PRKD2"	"PRKD2"	chr19	-	46678365	46678663	46678395	46678663	46675032	46675118
1946	"COL6A6"	"COL6A6"	chr3	+	130594280	130594419	130594280	130594343	130598364	130598430
1947	"CAPRIN2"	"CAPRIN2"	chr12	-	30741015	30741106	30741019	30741106	30734967	30735206
1948	"PAX8-AS1"	"PAX8-AS1"	chr2	+	113236512	113236622	113236512	113236613	113255389	113255549
1949	"PAX8-AS1"	"PAX8-AS1"	chr2	+	113250766	113250922	113250766	113250906	113255389	113255549
1950	"SNHG8"	"SNHG8"	chr4	+	118278708	118279137	118278708	118278792	118279388	118279431
1951	"GDNF"	"GDNF"	chr5	-	37834645	37834822	37834723	37834822	37812676	37816135
1952	"FNTA"	"FNTA"	chr8	+	43077215	43080441	43077215	43077364	43083117	43083180
1953	"PDCD2L"	"PDCD2L"	chr19	+	34404648	34404990	34404648	34404815	34409160	34409510
1954	"IREB2"	"IREB2"	chr15	+	78439794	78439881	78439794	78439876	78462921	78463087
1955	"FASTK"	"FASTK"	chr7	-	151076912	151077236	151077100	151077236	151076625	151076832
1956	"FASTK"	"FASTK"	chr7	-	151077100	151077401	151077309	151077401	151076912	151077027
1957	"FASTK"	"FASTK"	chr7	-	151077309	151077780	151077620	151077780	151076912	151077236
1958	"FASTK"	"FASTK"	chr7	-	151077620	151078092	151077878	151078092	151077309	151077401
1959	"FASTK"	"FASTK"	chr7	-	151078841	151079021	151078922	151079021	151077878	151078092
1960	"FASTK"	"FASTK"	chr7	-	151078841	151079021	151078922	151079021	151078561	151078701
1961	"USE1"	"USE1"	chr19	+	17216168	17216322	17216168	17216321	17218363	17218391
1962	"IFI27L1"	"IFI27L1"	chr14	+	1216375	1216621	1216375	1216537	1217038	1217271
1963	"IFI27L1"	"IFI27L1"	chr14	+	94101813	94102059	94101813	94101975	94102476	94102709
1964	"RP11-717F1.2"	"RP11-717F1.2"	chr21	+	5584809	5585063	5584809	5584975	5585822	5585987
1965	"RP11-574K11.31"	"RP11-574K11.31"	chr10	-	73801339	73802776	73802673	73802776	73800502	73800559
1966	"DDX51"	"DDX51"	chr12	-	132141102	132141420	132141274	132141420	132140830	132141020
1967	"PLA2G5"	"PLA2G5"	chr1	+	20088824	20088943	20088824	20088901	20089788	20089895
1968	"PSMD4"	"PSMD4"	chr1	+	151266003	151266121	151266003	151266112	151266307	151266439
1969	"RP11-693L9.2"	"RP11-693L9.2"	chr18	-	57961501	57961624	57961505	57961624	57961230	57961406
1970	"PARP6"	"PARP6"	chr15	-	72260477	72260688	72260537	72260688	72259607	72259661
1971	"PARP6"	"PARP6"	chr15	-	72265269	72265473	72265412	72265473	72265080	72265171
1972	"CACNA1A"	"CACNA1A"	chr19	-	13303536	13303613	13303545	13303613	13300549	13300656
1973	"DAQB-143M3.10"	"DAQB-143M3.10"	chr6_GL000255v2_alt	+	3387779	3387882	3387779	3387858	3389338	3389821
1974	"RGSL1"	"RGSL1"	chr1	+	182460623	182460756	182460623	182460734	182471281	182471386
1975	"RGSL1"	"RGSL1"	chr1	+	182554626	182556222	182554626	182554693	182560278	182560593
1976	"PSMD9"	"PSMD9"	chr12	+	121899633	121899889	121899633	121899845	121903005	121903107
1977	"FAM207A"	"FAM207A"	chr21	+	44943683	44943837	44943683	44943792	44960099	44960168
1978	"APTR"	"APTR"	chr7	-	77695895	77696265	77696171	77696265	77685201	77685328
1979	"ZMYM3"	"ZMYM3"	chrX	-	71244301	71244470	71244322	71244470	71243828	71243980
1980	"ZMYM3"	"ZMYM3"	chrX	-	71246594	71246692	71246630	71246692	71246352	71246512
1981	"NFKB2"	"NFKB2"	chr10	+	102394109	102394600	102394109	102394555	102395887	102395980
1982	"CXorf65"	"CXorf65"	chrX	-	71106339	71106426	71106358	71106426	71105999	71106137
1983	"RAB18"	"RAB18"	chr10	+	27509874	27509930	27509874	27509920	27532506	27532579
1984	"PTPRZ1"	"PTPRZ1"	chr7	+	122010333	122013889	122010333	122011309	122019123	122019268
1985	"CABP2"	"CABP2"	chr11	-	67522541	67522716	67522545	67522716	67521951	67521982
1986	"CAPN3"	"CAPN3"	chr15	+	42408210	42408437	42408210	42408324	42409302	42409380
1987	"U2SURP"	"U2SURP"	chr3	+	143012221	143012373	143012221	143012353	143014310	143014409
1988	"U2SURP"	"U2SURP"	chr3	+	143021349	143021385	143021349	143021382	143021472	143021555
1989	"U2SURP"	"U2SURP"	chr3	+	143028339	143028410	143028339	143028406	143028486	143028646
1990	"ADSL"	"ADSL"	chr22	+	40361487	40361677	40361487	40361635	40362980	40363071
1991	"HSD11B1L"	"HSD11B1L"	chr19	+	5684818	5685119	5684818	5684905	5686415	5686527
1992	"HSD11B1L"	"HSD11B1L"	chr19	+	5684818	5685119	5684818	5684905	5686899	5686991
1993	"LARP7"	"LARP7"	chr4	+	112644667	112644871	112644667	112644768	112645550	112645662
1994	"LARP7"	"LARP7"	chr4	+	112644667	112644768	112644667	112644699	112646350	112646451
1995	"LARP7"	"LARP7"	chr4	+	112644667	112644871	112644667	112644699	112646350	112646451
1996	"LARP7"	"LARP7"	chr4	+	112644667	112644871	112644667	112644768	112646350	112646451
1997	"MEF2B"	"MEF2B"	chr19	-	19149216	19149429	19149225	19149429	19147697	19147832
1998	"GPAT4"	"GPAT4"	chr8	+	41598291	41599304	41598291	41598476	41609415	41609485
1999	"FECH"	"FECH"	chr18	-	57580054	57580199	57580072	57580199	57573245	57573365
2000	"ABR"	"ABR"	chr17	-	96194	96396	96320	96396	95386	95491
2001	"ABR"	"ABR"	chr17	-	96344	96548	96470	96548	95538	95643
2002	"ABR"	"ABR"	chr17	-	1057843	1058045	1057969	1058045	1056997	1057102
2003	"DUX4"	"DUX4"	chr4	+	190173773	190175056	190173773	190174250	190175192	190175284
2004	"TOP3B"	"TOP3B"	chr22	-	21962127	21962602	21962428	21962602	21960320	21960449
2005	"TOP3B"	"TOP3B"	chr22	-	21975904	21976187	21975980	21976187	21975639	21975807
2006	"POPDC3"	"POPDC3"	chr6	-	105161424	105162160	105161795	105162160	105159710	105159819
2007	"ST5"	"ST5"	chr11	-	8711121	8711231	8711125	8711231	8710844	8710957
2008	"ST5"	"ST5"	chr11	-	8810516	8810685	8810612	8810685	8750620	8750725
2009	"LRRC74A"	"LRRC74A"	chr14	+	76828290	76828756	76828290	76828419	76829090	76829163
2010	"CD79A"	"CD79A"	chr19	+	41878989	41879289	41878989	41879175	41879534	41879653
2011	"GPR142"	"GPR142"	chr17	+	74369467	74369634	74369467	74369582	74370520	74370679
2012	"CLPP"	"CLPP"	chr19	+	6361868	6362542	6361868	6361940	6364451	6364639
2013	"CLPP"	"CLPP"	chr19	+	6362445	6362542	6362445	6362525	6364451	6364639
2014	"CPAMD8"	"CPAMD8"	chr19	-	16975086	16975258	16975096	16975258	16970890	16971033
2015	"SYTL2"	"SYTL2"	chr11	-	85724031	85727967	85727895	85727967	85720857	85720959
2016	"DAB1"	"DAB1"	chr1	-	57062883	57062943	57062889	57062943	57025980	57026043
2017	"TPP1"	"TPP1"	chr11	-	6617300	6617428	6617358	6617428	6617010	6617153
2018	"TMCO5A"	"TMCO5A"	chr15	+	37941670	37941743	37941670	37941730	37942190	37942255
2019	"DNAI2"	"DNAI2"	chr17	+	74312002	74312230	74312002	74312075	74314120	74314271
2020	"C2orf73"	"C2orf73"	chr2	+	54334816	54335024	54334816	54334850	54343719	54343873
2021	"GAPDH"	"GAPDH"	chr12	+	6534809	6534991	6534809	6534861	6536493	6536593
2022	"GAPDH"	"GAPDH"	chr12	+	6536683	6536817	6536683	6536790	6536919	6537010
2023	"PVR"	"PVR"	chr19	+	44658741	44658900	44658741	44658765	44661291	44661323
2024	"NSMCE2"	"NSMCE2"	chr8	+	125091843	125091958	125091843	125091900	125102050	125102146
2025	"JMJD8"	"JMJD8"	chr16	-	683860	684155	683909	684155	683684	683781
2026	"MS4A8"	"MS4A8"	chr11	+	60708649	60708781	60708649	60708728	60715020	60715134
2027	"PLPP5"	"PLPP5"	chr8	-	38268822	38268990	38268881	38268990	38268370	38268407
