ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE
961	"MYT1"	"MYT1"	chr20	+	127420	127626	127501	127626	125657	125872
962	"MYT1"	"MYT1"	chr20	+	64218829	64219035	64218910	64219035	64217066	64217281
963	"C19orf54"	"C19orf54"	chr19	-	40740861	40741065	40740861	40741008	40741365	40741680
964	"C19orf54"	"C19orf54"	chr19	-	40743914	40743981	40743914	40743975	40744066	40744196
965	"MYH10"	"MYH10"	chr17	-	8576642	8576672	8576642	8576669	8577235	8577338
966	"TAF1"	"TAF1"	chrX	+	71376949	71377191	71377012	71377191	71375166	71375286
967	"ARHGAP1"	"ARHGAP1"	chr11	-	46679647	46679831	46679647	46679776	46680204	46680282
968	"LINC00700"	"LINC00700"	chr10	-	2013246	2013505	2013246	2013458	2014134	2014348
969	"RNF6"	"RNF6"	chr13	-	26218510	26218606	26218510	26218588	26219456	26219667
970	"MBNL3"	"MBNL3"	chrX	-	132386660	132386811	132386660	132386706	132390846	132391083
971	"AC012594.1"	"AC012594.1"	chr2	-	170337848	170337948	170337848	170337913	170340166	170340490
972	"AC012594.1"	"AC012594.1"	chr2	-	170337848	170338176	170337848	170337913	170340166	170340490
973	"AC012594.1"	"AC012594.1"	chr2	-	170337848	170338176	170337848	170337948	170340166	170340490
974	"AC012594.1"	"AC012594.1"	chr2	-	170340166	170340490	170340166	170340421	170341188	170341410
975	"AC012594.1"	"AC012594.1"	chr2	-	170337848	170337948	170337848	170337913	170343458	170343656
976	"AC012594.1"	"AC012594.1"	chr2	-	170337848	170338176	170337848	170337913	170343458	170343656
977	"AC012594.1"	"AC012594.1"	chr2	-	170337848	170338176	170337848	170337948	170343458	170343656
978	"AC012594.1"	"AC012594.1"	chr2	-	170341188	170341429	170341188	170341425	170343458	170343656
979	"AC012594.1"	"AC012594.1"	chr2	-	170343458	170343656	170343458	170343637	170344340	170344438
980	"AC012594.1"	"AC012594.1"	chr2	-	170343458	170343637	170343458	170343558	170344798	170344883
981	"AC012594.1"	"AC012594.1"	chr2	-	170343458	170343656	170343458	170343558	170344798	170344883
982	"AC012594.1"	"AC012594.1"	chr2	-	170343458	170343656	170343458	170343637	170344798	170344883
983	"AC012594.1"	"AC012594.1"	chr2	-	170343458	170343637	170343458	170343555	170344798	170344928
984	"AC012594.1"	"AC012594.1"	chr2	-	170343458	170343656	170343458	170343555	170344798	170344928
985	"AC012594.1"	"AC012594.1"	chr2	-	170344340	170344438	170344340	170344381	170344798	170344928
986	"AC012594.1"	"AC012594.1"	chr2	-	170344798	170345132	170344798	170344933	170350317	170350644
987	"AC012594.1"	"AC012594.1"	chr2	-	170344798	170345132	170344798	170344933	170350461	170350644
988	"AC012594.1"	"AC012594.1"	chr2	-	170344798	170345215	170344798	170344933	170350461	170350644
989	"AC012594.1"	"AC012594.1"	chr2	-	170344798	170345215	170344798	170345132	170350461	170350644
990	"AC012594.1"	"AC012594.1"	chr2	-	170346177	170346405	170346177	170346242	170350461	170350644
991	"AC012594.1"	"AC012594.1"	chr2	-	170347951	170348125	170347951	170348099	170350461	170350644
992	"IRF1"	"IRF1"	chr5	-	132487925	132488052	132487925	132488025	132489391	132489483
993	"IGSF11"	"IGSF11"	chr3	-	118904647	118904798	118904647	118904714	118905595	118905718
994	"CHRNA1"	"CHRNA1"	chr2	-	174754218	174754414	174754218	174754278	174759330	174759375
995	"G6PC"	"G6PC"	chr17	+	42907522	42907628	42907599	42907628	42903930	42904040
996	"CTSF"	"CTSF"	chr11	-	66564087	66564648	66564087	66564146	66564741	66564806
997	"CTSF"	"CTSF"	chr11	-	66565670	66565751	66565670	66565749	66565830	66565927
998	"CTSF"	"CTSF"	chr11	-	66566290	66566404	66566290	66566401	66567245	66567321
999	"CDC16"	"CDC16"	chr13	+	114236798	114236896	114236801	114236896	114236644	114236699
1000	"CDC16"	"CDC16"	chr13	+	114239309	114239490	114239349	114239490	114238989	114239028
1001	"RP11-669N7.2"	"RP11-669N7.2"	chr12	+	129113064	129113294	129113100	129113294	129111419	129111669
1002	"ZNF140"	"ZNF140"	chr12	+	133083465	133083561	133083486	133083561	133081272	133081329
1003	"ZNF140"	"ZNF140"	chr12	+	133083462	133083561	133083465	133083561	133083102	133083229
1004	"CEACAM19"	"CEACAM19"	chr19	+	44671745	44671986	44671889	44671986	44671303	44671436
1005	"CEACAM19"	"CEACAM19"	chr19	+	44683433	44684359	44683436	44684359	44682566	44682620
1006	"LINC01141"	"LINC01141"	chr1	-	20398482	20398787	20398482	20398729	20399479	20399549
1007	"NUMB"	"NUMB"	chr14	-	73323129	73323229	73323129	73323204	73355625	73355766
1008	"CYP3A43"	"CYP3A43"	chr7	+	99863533	99863699	99863536	99863699	99861612	99861839
1009	"BBS2"	"BBS2"	chr16	-	56498436	56498696	56498436	56498568	56499777	56499907
1010	"IMPDH1"	"IMPDH1"	chr7	-	128400094	128400204	128400094	128400182	128400332	128400536
1011	"IMPDH1"	"IMPDH1"	chr7	-	128400332	128400539	128400332	128400536	128400816	128400891
1012	"IMPDH1"	"IMPDH1"	chr7	-	128409288	128409366	128409288	128409352	128409755	128409982
1013	"IMPDH1"	"IMPDH1"	chr7	-	128409288	128409484	128409288	128409352	128409755	128409982
1014	"IMPDH1"	"IMPDH1"	chr7	-	128409288	128409484	128409288	128409366	128409755	128409982
1015	"USHBP1"	"USHBP1"	chr19	-	17258211	17258701	17258211	17258385	17259288	17259429
1016	"USHBP1"	"USHBP1"	chr19	-	17262551	17264150	17262551	17262990	17264245	17264347
1017	"FOS"	"FOS"	chr14	+	75279876	75280128	75279905	75280128	75278827	75279123
1018	"DICER1"	"DICER1"	chr14	-	95103345	95104126	95103345	95104049	95105070	95105246
1019	"DICER1"	"DICER1"	chr14	-	95116452	95116695	95116452	95116580	95117621	95117754
1020	"FAXDC2"	"FAXDC2"	chr5	-	154834842	154835119	154834842	154834934	154838130	154838178
1021	"EHMT2"	"EHMT2"	chr6	-	3132685	3132829	3132685	3132790	3134354	3134456
1022	"EHMT2"	"EHMT2"	chr6	-	3140883	3141027	3140883	3140988	3142552	3142654
1023	"EHMT2"	"EHMT2"	chr6	-	3186133	3186277	3186133	3186238	3187802	3187904
1024	"EHMT2"	"EHMT2"	chr6	-	3217526	3217670	3217526	3217631	3219195	3219297
1025	"EHMT2"	"EHMT2"	chr6	-	3226976	3227120	3226976	3227081	3228645	3228747
1026	"EHMT2"	"EHMT2"	chr6	-	3362336	3362480	3362336	3362441	3364005	3364107
1027	"EHMT2"	"EHMT2"	chr6	-	31884911	31885055	31884911	31885016	31886580	31886682
1028	"UCK1"	"UCK1"	chr9	-	131529487	131529584	131529487	131529556	131530485	131530645
1029	"PELI3"	"PELI3"	chr11	+	66475571	66477337	66475597	66477337	66473736	66473925
1030	"C9orf173"	"C9orf173"	chr9	+	137252661	137252965	137252826	137252965	137252436	137252525
1031	"C9orf173"	"C9orf173"	chr9	+	137252661	137252965	137252838	137252965	137252436	137252525
1032	"C9orf173"	"C9orf173"	chr9	+	137252826	137252965	137252838	137252965	137252436	137252525
1033	"C9orf173"	"C9orf173"	chr9	+	137253098	137253483	137253114	137253483	137252661	137252965
1034	"SARDH"	"SARDH"	chr9	-	133666734	133666936	133666734	133666870	133670583	133670752
1035	"FUT3"	"FUT3"	chr19	-	5846425	5846966	5846425	5846618	5848739	5848771
1036	"FUT3"	"FUT3"	chr19	-	5846425	5846618	5846425	5846564	5849477	5849545
1037	"FUT3"	"FUT3"	chr19	-	5846425	5846966	5846425	5846564	5851389	5851471
1038	"KLHDC1"	"KLHDC1"	chr14	+	49710262	49710381	49710288	49710381	49709708	49709826
1039	"VILL"	"VILL"	chr3	+	38006180	38006700	38006448	38006700	38005791	38005974
1040	"DZANK1"	"DZANK1"	chr20	-	18412645	18412853	18412645	18412835	18414347	18414512
1041	"SH3BP1"	"SH3BP1"	chr22	+	37642894	37643006	37642898	37643006	37642538	37642615
1042	"SH3BP1"	"SH3BP1"	chr22	+	37650085	37650249	37650151	37650249	37648318	37648435
1043	"ZNF19"	"ZNF19"	chr16	-	71478878	71479100	71478878	71479005	71482081	71482143
1044	"PLXDC1"	"PLXDC1"	chr17	-	39079103	39079528	39079103	39079164	39083458	39083540
1045	"MYRF"	"MYRF"	chr11	+	61780956	61781045	61780959	61781045	61780221	61780290
1046	"MYRF"	"MYRF"	chr11	+	61783497	61783600	61783512	61783600	61781572	61781824
1047	"IKZF5"	"IKZF5"	chr10	-	122998492	122998671	122998492	122998658	123007025	123007176
1048	"SDF4"	"SDF4"	chr1	-	1218768	1218943	1218768	1218927	1223243	1223357
1049	"SDF4"	"SDF4"	chr1	-	1218768	1219005	1218768	1218927	1223243	1223357
1050	"SDF4"	"SDF4"	chr1	-	1218768	1219005	1218768	1218943	1223243	1223357
1051	"TDG"	"TDG"	chr12	+	103982798	103982934	103982819	103982934	103980892	103980962
1052	"GCSAM"	"GCSAM"	chr3	-	112128016	112128228	112128016	112128061	112130444	112130513
1053	"GCSAM"	"GCSAM"	chr3	-	112130444	112130519	112130444	112130513	112132636	112132910
1054	"ELMO2"	"ELMO2"	chr20	-	46370442	46370525	46370442	46370513	46371351	46371459
1055	"ELMO2"	"ELMO2"	chr20	-	46387337	46387437	46387337	46387431	46389038	46389220
1056	"ELMO2"	"ELMO2"	chr20	-	46394404	46394532	46394404	46394503	46398696	46398771
1057	"CACNA2D4"	"CACNA2D4"	chr12	-	1878314	1878441	1878314	1878389	1878955	1879036
1058	"ARTN"	"ARTN"	chr1	+	43935589	43935716	43935654	43935716	43934111	43934260
1059	"ARTN"	"ARTN"	chr1	+	43936068	43936231	43936092	43936231	43935589	43935716
1060	"ARTN"	"ARTN"	chr1	+	43936068	43936346	43936301	43936346	43935589	43935716
1061	"PHF8"	"PHF8"	chrX	-	54042630	54042836	54042630	54042820	54042907	54042986
1062	"PHF8"	"PHF8"	chrX	-	54042630	54042836	54042630	54042820	54043761	54044174
1063	"PHF8"	"PHF8"	chrX	-	54042630	54042820	54042630	54042809	54044874	54044949
1064	"RP11-262H14.3"	"RP11-262H14.3"	chr9	-	62867696	62868233	62867696	62867876	62869189	62869304
1065	"NTRK1"	"NTRK1"	chr1	+	156876070	156876210	156876079	156876210	156875519	156875666
1066	"CAP1"	"CAP1"	chr1	+	40059333	40059458	40059336	40059458	40040322	40040467
1067	"CAP1"	"CAP1"	chr1	+	40059333	40059458	40059336	40059458	40041428	40041493
1068	"CAP1"	"CAP1"	chr1	+	40060066	40060170	40060069	40060170	40059333	40059458
1069	"EPS15L1"	"EPS15L1"	chr19	-	16436936	16437064	16436936	16436999	16437769	16437865
1070	"RXRB"	"RXRB"	chr6	-	4389766	4389870	4389766	4389858	4389973	4390106
1071	"RXRB"	"RXRB"	chr6	-	4389973	4390106	4389973	4390031	4390310	4390440
1072	"RXRB"	"RXRB"	chr6	-	4438861	4438965	4438861	4438953	4439068	4439201
1073	"RXRB"	"RXRB"	chr6	-	4439068	4439201	4439068	4439126	4439405	4439535
1074	"RXRB"	"RXRB"	chr6	-	4606869	4606973	4606869	4606961	4607076	4607209
1075	"RXRB"	"RXRB"	chr6	-	4607076	4607209	4607076	4607134	4607413	4607543
1076	"RXRB"	"RXRB"	chr6	-	4614835	4614939	4614835	4614927	4615042	4615175
1077	"RXRB"	"RXRB"	chr6	-	4615042	4615175	4615042	4615100	4615379	4615509
1078	"RXRB"	"RXRB"	chr6	-	4631318	4631422	4631318	4631410	4631525	4631658
1079	"RXRB"	"RXRB"	chr6	-	4631525	4631658	4631525	4631583	4631860	4631990
1080	"RXRB"	"RXRB"	chr6	-	33195362	33195466	33195362	33195454	33195569	33195702
1081	"SBF1"	"SBF1"	chr22	-	50454511	50454742	50454511	50454706	50454813	50454944
1082	"SBF1"	"SBF1"	chr22	-	50467531	50467693	50467531	50467690	50467785	50467923
1083	"SLC17A7"	"SLC17A7"	chr19	-	49432810	49433043	49432810	49432960	49433725	49433868
1084	"ABCG2"	"ABCG2"	chr4	-	88095519	88095609	88095519	88095599	88097452	88097607
1085	"CTD-2616J11.16"	"CTD-2616J11.16"	chr19	+	51341849	51341985	51341871	51341985	51341065	51341174
1086	"ZBED5"	"ZBED5"	chr11	-	10856143	10856257	10856143	10856205	10857861	10858065
1087	"CES3"	"CES3"	chr16	+	66972667	66972746	66972676	66972746	66972355	66972505
1088	"NUMA1"	"NUMA1"	chr11	-	72007188	72008845	72007188	72007435	72008966	72009185
1089	"INPP5D"	"INPP5D"	chr2	+	233125744	233125919	233125747	233125919	233122106	233122257
1090	"ACOT7"	"ACOT7"	chr1	-	6282723	6282888	6282723	6282796	6294863	6294980
1091	"SEC23A"	"SEC23A"	chr14	-	39094897	39095017	39094897	39095014	39095897	39096139
1092	"PCID2"	"PCID2"	chr13	-	113177610	113178008	113177610	113177976	113178173	113178287
1093	"PCID2"	"PCID2"	chr13	-	113198190	113198264	113198190	113198261	113200426	113200516
1094	"GMFB"	"GMFB"	chr14	-	54480873	54480962	54480873	54480941	54481325	54481458
1095	"GMFB"	"GMFB"	chr14	-	54480873	54480959	54480873	54480956	54481408	54481458
1096	"NSFL1C"	"NSFL1C"	chr20	-	1445665	1446149	1445665	1445830	1452492	1452630
1097	"NSFL1C"	"NSFL1C"	chr20	-	1454966	1455132	1454966	1455037	1458199	1458274
1098	"NSFL1C"	"NSFL1C"	chr20	-	1455713	1455870	1455713	1455719	1458199	1458274
1099	"ARHGEF1"	"ARHGEF1"	chr19	+	41892024	41892373	41892330	41892373	41888751	41888865
1100	"ARHGEF1"	"ARHGEF1"	chr19	+	41903655	41903784	41903706	41903784	41903306	41903407
1101	"ARHGEF1"	"ARHGEF1"	chr19	+	41905589	41905827	41905759	41905827	41905174	41905261
1102	"ZNF30"	"ZNF30"	chr19	+	34933610	34933723	34933624	34933723	34931842	34931993
1103	"ZNF30"	"ZNF30"	chr19	+	34933610	34933723	34933627	34933723	34931842	34931993
1104	"ZNF30"	"ZNF30"	chr19	+	34933624	34933723	34933627	34933723	34931842	34931993
1105	"MIEF1"	"MIEF1"	chr22	+	39509337	39509571	39509421	39509571	39504202	39504534
1106	"MIEF1"	"MIEF1"	chr22	+	39512231	39512494	39512317	39512494	39511848	39512026
1107	"ARF5"	"ARF5"	chr7	+	127589484	127590137	127590065	127590137	127589082	127589163
1108	"ARF5"	"ARF5"	chr7	+	127590962	127591088	127590968	127591088	127590065	127590137
1109	"SPCS2"	"SPCS2"	chr11	+	74969610	74969699	74969639	74969699	74965033	74965117
1110	"SEC16B"	"SEC16B"	chr1	-	177960790	177960942	177960790	177960939	177961589	177961734
1111	"KIAA0907"	"KIAA0907"	chr1	-	155916624	155916737	155916624	155916709	155917498	155917672
1112	"DERL2"	"DERL2"	chr17	-	5480386	5480543	5480386	5480459	5481100	5481142
1113	"DERL2"	"DERL2"	chr17	-	5481100	5481389	5481100	5481142	5482808	5482882
1114	"POLR2F"	"POLR2F"	chr22	+	37986100	37986312	37986153	37986312	37985051	37985222
1115	"ABTB1"	"ABTB1"	chr3	+	127674344	127674418	127674390	127674418	127672957	127673081
1116	"NUP214"	"NUP214"	chr9	+	131144279	131144754	131144567	131144754	131140548	131140710
1117	"NUP214"	"NUP214"	chr9	+	131146128	131146304	131146161	131146304	131144279	131144754
1118	"DDAH2"	"DDAH2"	chr6	-	2975303	2975453	2975303	2975404	2975933	2976053
1119	"DDAH2"	"DDAH2"	chr6	-	2983353	2983503	2983353	2983454	2983983	2984103
1120	"DDAH2"	"DDAH2"	chr6	-	3026838	3026988	3026838	3026939	3027468	3027588
1121	"DDAH2"	"DDAH2"	chr6	-	3032589	3032739	3032589	3032690	3033219	3033339
1122	"DDAH2"	"DDAH2"	chr6	-	3069417	3069567	3069417	3069518	3070047	3070167
1123	"DDAH2"	"DDAH2"	chr6	-	3204830	3204980	3204830	3204931	3205460	3205580
1124	"DDAH2"	"DDAH2"	chr6	-	31727542	31727692	31727542	31727643	31728172	31728292
1125	"CCDC190"	"CCDC190"	chr1	-	162855631	162855758	162855631	162855755	162859459	162859658
1126	"MYRIP"	"MYRIP"	chr3	+	40233858	40234053	40233895	40234053	40209853	40210093
1127	"MOBP"	"MOBP"	chr3	+	39502462	39502876	39502534	39502876	39502065	39502275
1128	"E2F6"	"E2F6"	chr2	-	11453581	11453798	11453581	11453722	11455341	11455474
1129	"E2F6"	"E2F6"	chr2	-	11453581	11453798	11453581	11453722	11457178	11457233
1130	"ZNF700"	"ZNF700"	chr19	+	11947171	11947307	11947180	11947307	11925067	11925273
1131	"RHPN1"	"RHPN1"	chr8	+	143379828	143380175	143380061	143380175	143379314	143379508
1132	"RAMP2"	"RAMP2"	chr17	+	42762339	42762463	42762354	42762463	42761833	42761899
1133	"PDXDC1"	"PDXDC1"	chr16	+	667793	667905	667824	667905	665347	665494
1134	"PDXDC1"	"PDXDC1"	chr16	+	14998339	14998405	14998342	14998405	14997752	14997826
1135	"EXOC1"	"EXOC1"	chr4	+	55892614	55892711	55892634	55892711	55891314	55891422
1136	"PLEKHG3"	"PLEKHG3"	chr14	+	64731360	64731806	64731713	64731806	64731037	64731169
1137	"CLEC18A"	"CLEC18A"	chr16	+	69960447	69960465	69960450	69960465	69960372	69960446
1138	"ZNF346"	"ZNF346"	chr5	+	177050702	177050936	177050750	177050936	177022695	177022913
1139	"ZNF346"	"ZNF346"	chr5	+	177044388	177044533	177044391	177044533	177041125	177041229
1140	"ZNF346"	"ZNF346"	chr5	+	177044388	177044533	177044391	177044533	177041777	177041870
1141	"ZNF346"	"ZNF346"	chr5	+	177050702	177050936	177050750	177050936	177044388	177044533
1142	"KATNA1"	"KATNA1"	chr6	-	149601593	149601799	149601593	149601752	149603267	149603373
1143	"SLC35F2"	"SLC35F2"	chr11	-	107790990	107792800	107790990	107792793	107803000	107803155
1144	"ZWINT"	"ZWINT"	chr10	-	56358555	56358724	56358555	56358687	56358804	56358947
1145	"KLHDC9"	"KLHDC9"	chr1	+	161099578	161099796	161099597	161099796	161099345	161099505
1146	"E2F5"	"E2F5"	chr8	+	85212156	85212204	85212159	85212204	85209141	85209409
1147	"CTC-340A15.2"	"CTC-340A15.2"	chr5	+	164486668	164486741	164486673	164486741	164354140	164354224
1148	"GABPB1"	"GABPB1"	chr15	-	50289482	50289668	50289482	50289665	50300788	50300902
1149	"MIER3"	"MIER3"	chr5	-	56928766	56928861	56928766	56928858	56930663	56930745
1150	"MIER3"	"MIER3"	chr5	-	56946925	56947086	56946925	56947071	56950627	56950652
1151	"CHRD"	"CHRD"	chr3	+	184381075	184381130	184381079	184381130	184380691	184380795
1152	"CHRD"	"CHRD"	chr3	+	184382855	184382938	184382884	184382938	184382633	184382774
1153	"CHRD"	"CHRD"	chr3	+	184389366	184389829	184389369	184389829	184388892	184388995
1154	"HES6"	"HES6"	chr2	-	238239486	238239568	238239486	238239562	238239660	238239747
1155	"APOC2"	"APOC2"	chr19	+	44948700	44948860	44948762	44948860	44948465	44948533
1156	"COMMD4"	"COMMD4"	chr15	+	75338575	75338685	75338645	75338685	75338354	75338420
1157	"COMMD4"	"COMMD4"	chr15	+	75338984	75339104	75339036	75339104	75338645	75338685
1158	"RP5-864K19.6"	"RP5-864K19.6"	chr1	-	38866879	38867009	38866879	38866999	38873017	38873090
1159	"VSIG10"	"VSIG10"	chr12	-	118126480	118126670	118126480	118126663	118135638	118135742
1160	"XPO1"	"XPO1"	chr2	-	61483936	61485962	61483936	61484105	61488164	61488271
1161	"NAP1L1"	"NAP1L1"	chr12	-	76056032	76056161	76056032	76056158	76059797	76059878
1162	"DNAH1"	"DNAH1"	chr3	+	52399544	52399779	52399620	52399779	52398849	52399201
1163	"KLHDC4"	"KLHDC4"	chr16	-	87707811	87708075	87707811	87708072	87708349	87708466
1164	"KLHDC4"	"KLHDC4"	chr16	-	87755193	87755292	87755193	87755254	87756421	87756477
1165	"KLHDC4"	"KLHDC4"	chr16	-	87761948	87762040	87761948	87762036	87765791	87765992
1166	"KREMEN2"	"KREMEN2"	chr16	+	2966641	2966795	2966758	2966795	2966324	2966449
1167	"SULT1A4"	"SULT1A4"	chr16	+	29464141	29464340	29464159	29464340	29463566	29463661
1168	"SLC37A3"	"SLC37A3"	chr7	-	140351272	140351969	140351272	140351451	140352061	140352146
1169	"SLC37A3"	"SLC37A3"	chr7	-	140352061	140352181	140352061	140352146	140355667	140355764
1170	"ACTR2"	"ACTR2"	chr2	+	65241971	65242063	65242048	65242063	65239851	65239962
1171	"GRK6"	"GRK6"	chr5	+	177433913	177434104	177434015	177434104	177433535	177433676
1172	"ITGA7"	"ITGA7"	chr12	-	55696898	55697068	55696898	55697050	55697215	55697277
1173	"STRADB"	"STRADB"	chr2	+	201480007	201480846	201480031	201480846	201479488	201479531
1174	"MCAM"	"MCAM"	chr11	-	119314832	119315040	119314832	119315031	119315138	119315263
1175	"MCAM"	"MCAM"	chr11	-	119314832	119315263	119314832	119315040	119317034	119317130
1176	"MCAM"	"MCAM"	chr11	-	119315982	119316157	119315982	119316060	119317034	119317130
1177	"ANKS3"	"ANKS3"	chr16	-	4702101	4702242	4702101	4702237	4705094	4705253
1178	"ANKS3"	"ANKS3"	chr16	-	4726658	4726780	4726658	4726776	4726978	4727177
1179	"ANKS3"	"ANKS3"	chr16	-	4726658	4726854	4726658	4726776	4726978	4727177
1180	"ANKS3"	"ANKS3"	chr16	-	4726658	4726854	4726658	4726780	4726978	4727177
1181	"HP"	"HP"	chr16	+	72059113	72059188	72059116	72059188	72058253	72058355
1182	"HP"	"HP"	chr16	+	72060111	72061055	72060662	72061055	72059113	72059188
1183	"KCNK7"	"KCNK7"	chr11	-	65592854	65593383	65592854	65593210	65593475	65593874
1184	"SEMA4B"	"SEMA4B"	chr15	+	90227537	90227642	90227556	90227642	90225660	90225827
1185	"RBMS3"	"RBMS3"	chr3	+	29434742	29434915	29434745	29434915	29281451	29281756
1186	"TEX14"	"TEX14"	chr17	-	58616174	58616323	58616174	58616305	58617537	58617619
1187	"SLC3A2"	"SLC3A2"	chr11	+	62876783	62876879	62876786	62876879	62870813	62870837
1188	"SLC3A2"	"SLC3A2"	chr11	+	62876783	62876879	62876786	62876879	62871576	62871669
1189	"SLC3A2"	"SLC3A2"	chr11	+	62888330	62888860	62888651	62888860	62885464	62885608
1190	"TMEM168"	"TMEM168"	chr7	-	112772780	112773055	112772780	112772818	112775175	112775318
1191	"TMEM168"	"TMEM168"	chr7	-	112783697	112783783	112783697	112783756	112784854	112784953
1192	"PRR13"	"PRR13"	chr12	+	53443390	53443773	53443486	53443773	53442694	53442733
1193	"PRR13"	"PRR13"	chr12	+	53443390	53443773	53443540	53443773	53442694	53442733
1194	"PRR13"	"PRR13"	chr12	+	53443390	53443773	53443566	53443773	53442694	53442733
1195	"PRR13"	"PRR13"	chr12	+	53443390	53443773	53443678	53443773	53442694	53442733
1196	"PRR13"	"PRR13"	chr12	+	53443486	53443773	53443540	53443773	53442694	53442733
1197	"PRR13"	"PRR13"	chr12	+	53443486	53443773	53443566	53443773	53442694	53442733
1198	"PRR13"	"PRR13"	chr12	+	53443486	53443773	53443678	53443773	53442694	53442733
1199	"PRR13"	"PRR13"	chr12	+	53443540	53443773	53443566	53443773	53442694	53442733
1200	"PRR13"	"PRR13"	chr12	+	53443540	53443773	53443678	53443773	53442694	53442733
1201	"PRR13"	"PRR13"	chr12	+	53443566	53443773	53443678	53443773	53442694	53442733
1202	"SNRPD2"	"SNRPD2"	chr19	-	45688386	45688566	45688386	45688466	45691886	45691917
1203	"ADCY9"	"ADCY9"	chr16	-	3992145	3992363	3992145	3992270	3993405	3993510
1204	"EFCAB1"	"EFCAB1"	chr8	-	48729719	48729871	48729719	48729824	48730539	48730644
1205	"CSE1L"	"CSE1L"	chr20	+	49096175	49096952	49096348	49096952	49094731	49094963
1206	"ST3GAL3"	"ST3GAL3"	chr1	+	43824730	43824892	43824831	43824892	43814890	43814933
1207	"ST3GAL3"	"ST3GAL3"	chr1	+	43899508	43899727	43899540	43899727	43899167	43899263
1208	"ST3GAL3"	"ST3GAL3"	chr1	+	43920403	43920550	43920493	43920550	43899540	43899727
1209	"DPH7"	"DPH7"	chr9	-	137574751	137574846	137574751	137574843	137576079	137576167
1210	"ROBO1"	"ROBO1"	chr3	-	78635772	78636108	78635772	78635943	78639743	78639898
1211	"ROBO1"	"ROBO1"	chr3	-	78688647	78688781	78688647	78688772	78714396	78714524
1212	"CETP"	"CETP"	chr16	+	56971216	56971381	56971320	56971381	56971032	56971102
1213	"ATP6V0A1"	"ATP6V0A1"	chr17	+	42477638	42477742	42477659	42477742	42470089	42470218
1214	"WHSC1"	"WHSC1"	chr4	+	1951998	1952231	1952107	1952231	1951071	1951203
1215	"WHSC1"	"WHSC1"	chr4	+	1952751	1953524	1953323	1953524	1952104	1952231
1216	"GPS1"	"GPS1"	chr17	+	82052255	82052459	82052374	82052459	82051499	82051524
1217	"GPS1"	"GPS1"	chr17	+	82052255	82052459	82052258	82052459	82051896	82051964
1218	"GPS1"	"GPS1"	chr17	+	82052255	82052459	82052377	82052459	82051896	82051964
1219	"GPS1"	"GPS1"	chr17	+	82052258	82052459	82052377	82052459	82051896	82051964
1220	"GPS1"	"GPS1"	chr17	+	82053233	82053366	82053273	82053366	82052377	82052459
1221	"GPS1"	"GPS1"	chr17	+	82054497	82054542	82054509	82054542	82053867	82054049
1222	"GPS1"	"GPS1"	chr17	+	82055161	82055222	82055164	82055222	82054897	82054975
1223	"GPS1"	"GPS1"	chr17	+	82056839	82057470	82057052	82057470	82056628	82056766
1224	"CGN"	"CGN"	chr1	+	151520595	151520691	151520619	151520691	151520413	151520483
1225	"FBXO21"	"FBXO21"	chr12	-	117157872	117158084	117157872	117158063	117165484	117165617
1226	"CROCC"	"CROCC"	chr1	+	16946258	16946405	16946299	16946405	16945461	16945606
1227	"ICA1L"	"ICA1L"	chr2	-	202825694	202825767	202825694	202825748	202828847	202829016
1228	"SLC25A40"	"SLC25A40"	chr7	-	87856291	87856389	87856291	87856351	87858630	87858751
1229	"FTX"	"FTX"	chrX	-	74280930	74281085	74280930	74281001	74281701	74281848
1230	"GBA"	"GBA"	chr1	-	44908	45100	44908	44985	45652	45740
1231	"GBA"	"GBA"	chr1	-	155239885	155240077	155239885	155239962	155240629	155240717
1232	"CBX3"	"CBX3"	chr7	+	26208392	26208555	26208465	26208555	26206367	26206510
1233	"ZYX"	"ZYX"	chr7	+	143382247	143382685	143382592	143382685	143381556	143381779
1234	"ZNF84"	"ZNF84"	chr12	+	133041099	133041482	133041284	133041482	133037529	133037554
1235	"ZNF84"	"ZNF84"	chr12	+	133047929	133048081	133047954	133048081	133041277	133041482
1236	"ZNF84"	"ZNF84"	chr12	+	133056953	133059606	133056956	133059606	133048752	133048848
1237	"SCARF2"	"SCARF2"	chr22	-	20429224	20429355	20429224	20429340	20429535	20429653
1238	"PNLIPRP1"	"PNLIPRP1"	chr10	+	116594315	116594864	116594729	116594864	116592415	116592541
1239	"PNLIPRP1"	"PNLIPRP1"	chr10	+	116594315	116596322	116594318	116596322	116592415	116592541
1240	"PNLIPRP1"	"PNLIPRP1"	chr10	+	116594315	116596322	116596213	116596322	116592415	116592541
1241	"PNLIPRP1"	"PNLIPRP1"	chr10	+	116594315	116596322	116596297	116596322	116592415	116592541
1242	"PNLIPRP1"	"PNLIPRP1"	chr10	+	116594318	116596322	116596213	116596322	116592415	116592541
1243	"PNLIPRP1"	"PNLIPRP1"	chr10	+	116594318	116596322	116596297	116596322	116592415	116592541
1244	"PNLIPRP1"	"PNLIPRP1"	chr10	+	116596213	116596322	116596297	116596322	116592415	116592541
1245	"PNLIPRP1"	"PNLIPRP1"	chr10	+	116598038	116598166	116598046	116598166	116597827	116597947
