ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
1817	"CREM"	"CREM"	chr10	+	35148367	35148491	35179133	35179276	35127062	35127193	35188199	35188388
1818	"CREM"	"CREM"	chr10	+	35148367	35148491	35188199	35188388	35127062	35127193	35206894	35207051
1819	"CREM"	"CREM"	chr10	+	35179133	35179276	35188199	35188388	35127062	35127193	35206894	35207051
1820	"CREM"	"CREM"	chr10	+	35179133	35179276	35188199	35188388	35127090	35127193	35201450	35201486
1821	"CREM"	"CREM"	chr10	+	35179133	35179276	35188199	35188388	35148367	35148491	35201450	35201486
1822	"CREM"	"CREM"	chr10	+	35179133	35179276	35188199	35188388	35148367	35148491	35206894	35207051
1823	"CREM"	"CREM"	chr10	+	35188199	35188388	35201450	35201486	35179133	35179276	35206894	35207051
1824	"COA1"	"COA1"	chr7	-	43650611	43650712	43657215	43657269	43648599	43648652	43665657	43665722
1825	"COA1"	"COA1"	chr7	-	43657215	43657269	43665657	43665722	43650611	43650712	43729428	43729505
1826	"GALNT7"	"GALNT7"	chr4	+	173247979	173248440	173292107	173292274	173168752	173168961	173295395	173295526
1827	"GALNT7"	"GALNT7"	chr4	+	173295395	173295526	173302046	173302164	173247979	173248440	173303995	173304118
1828	"GALNT7"	"GALNT7"	chr4	+	173297794	173297977	173298114	173298297	173295763	173295843	173302046	173302164
1829	"PRDX3"	"PRDX3"	chr10	-	119174450	119174592	119177020	119177153	119173736	119173872	119178754	119178833
1830	"ZMYND8"	"ZMYND8"	chr20	-	47221313	47221474	47224316	47224556	47209213	47210897	47227202	47227281
1831	"ZMYND8"	"ZMYND8"	chr20	-	47236325	47236516	47246007	47246517	47229725	47229806	47249286	47249439
1832	"ZMYND8"	"ZMYND8"	chr20	-	47246007	47246517	47249286	47249439	47236325	47236516	47262287	47262428
1833	"ZMYND8"	"ZMYND8"	chr20	-	47249286	47249439	47262287	47262428	47236325	47236516	47276313	47276795
1834	"ZMYND8"	"ZMYND8"	chr20	-	47249286	47249439	47262287	47262428	47246007	47246517	47276313	47276795
1835	"ZMYND8"	"ZMYND8"	chr20	-	47262287	47262428	47276313	47276795	47249286	47249439	47282101	47282217
1836	"ZMYND8"	"ZMYND8"	chr20	-	47291795	47291888	47294665	47294779	47290186	47290274	47298728	47298872
1837	"ZMYND8"	"ZMYND8"	chr20	-	47294665	47294779	47298728	47298872	47291795	47291888	47310055	47310204
1838	"ZMYND8"	"ZMYND8"	chr20	-	47298728	47298872	47310055	47310204	47294665	47294779	47347855	47347926
1839	"ZMYND8"	"ZMYND8"	chr20	-	47298728	47298947	47310055	47310204	47294665	47294779	47318950	47319061
1840	"ZMYND8"	"ZMYND8"	chr20	-	47298728	47298947	47310055	47310204	47294665	47294779	47347855	47347926
1841	"ZMYND8"	"ZMYND8"	chr20	-	47310055	47310204	47347855	47347926	47298728	47298872	47355449	47355520
1842	"ZMYND8"	"ZMYND8"	chr20	-	47310055	47310204	47347855	47347926	47298728	47298872	47356656	47356670
1843	"ZMYND8"	"ZMYND8"	chr20	-	47310055	47310204	47347855	47347926	47298728	47298947	47355449	47355520
1844	"ZMYND8"	"ZMYND8"	chr20	-	47310055	47310204	47347855	47347926	47298728	47298947	47356656	47356670
1845	"ZMYND8"	"ZMYND8"	chr20	-	47347855	47347926	47355449	47355520	47310055	47310204	47356656	47356889
1846	"ZMYND8"	"ZMYND8"	chr20	-	47349860	47349988	47355449	47355520	47347855	47347926	47356656	47356889
1847	"CTD-2323K18.1"	"CTD-2323K18.1"	chr15	-	75570229	75570346	75597339	75597480	75527178	75527261	75598278	75598681
1848	"KHSRP"	"KHSRP"	chr19	-	6421277	6421317	6421649	6421688	6420421	6420471	6422339	6422436
1849	"CCDC66"	"CCDC66"	chr3	+	56560861	56561012	56561256	56561378	56559568	56559594	56563683	56564125
1850	"CCDC66"	"CCDC66"	chr3	+	56571180	56571302	56592969	56593101	56566949	56567053	56593490	56593741
1851	"MTCH1"	"MTCH1"	chr6	-	36977198	36977250	36977633	36977691	36975657	36975717	36978077	36978155
1852	"MCCC2"	"MCCC2"	chr5	+	71636103	71636167	71641002	71641075	71635150	71635246	71643818	71643895
1853	"SLC25A10"	"SLC25A10"	chr17	+	81717693	81717861	81719830	81719887	81717398	81717491	81719975	81720007
1854	"SLC25A10"	"SLC25A10"	chr17	+	81717756	81717861	81719830	81719887	81717398	81717491	81719975	81721012
1855	"SLC25A10"	"SLC25A10"	chr17	+	81717783	81717861	81719830	81719887	81717398	81717491	81719975	81720328
1856	"PBRM1"	"PBRM1"	chr3	-	52554723	52554879	52558248	52558413	52550746	52550817	52561766	52561968
1857	"R3HDM1"	"R3HDM1"	chr2	+	135675331	135675486	135680172	135680324	135661269	135661393	135709432	135709536
1858	"R3HDM1"	"R3HDM1"	chr2	+	135710058	135710231	135715549	135715694	135709432	135709536	135721923	135722006
1859	"SIRT3"	"SIRT3"	chr11	-	218831	219041	224077	224239	215457	216718	230451	230552
1860	"PTTG1"	"PTTG1"	chr5	+	160422339	160422403	160422708	160422893	160422206	160422236	160424236	160424330
1861	"C20orf96"	"C20orf96"	chr20	-	275967	276086	276792	276879	270862	271267	277043	277145
1862	"ZNF174"	"ZNF174"	chr16	+	3401732	3402406	3404425	3404648	3401234	3401270	3408320	3408973
1863	"EEF2KMT"	"EEF2KMT"	chr16	-	5091793	5091895	5093483	5093564	5090431	5090565	5095451	5095514
1864	"BIRC5"	"BIRC5"	chr17	+	78214679	78214789	78216663	78216781	78214185	78214427	78223464	78225636
1865	"BIRC5"	"BIRC5"	chr17	+	78214679	78214789	78216663	78216781	78214262	78214427	78222827	78222992
1866	"BIRC5"	"BIRC5"	chr17	+	78215965	78216034	78216663	78216781	78214679	78214789	78223464	78225636
1867	"RP11-437B10.1"	"RP11-437B10.1"	chr15	+	92901166	92901299	92924320	92924552	92892003	92892072	92927243	92927330
1868	"RP11-437B10.1"	"RP11-437B10.1"	chr15	+	92929029	92929091	92937517	92937625	92927243	92927330	92939577	92939718
1869	"CDC123"	"CDC123"	chr10	+	12210289	12210322	12215739	12215835	12209966	12210024	12217360	12217467
1870	"CDC123"	"CDC123"	chr10	+	12237143	12237266	12238456	12238485	12235047	12235123	12246148	12246277
1871	"CACUL1"	"CACUL1"	chr10	-	118686597	118686641	118691264	118691403	118676410	118686168	118695140	118695230
1872	"CACUL1"	"CACUL1"	chr10	-	118691264	118691403	118695140	118695230	118686597	118686641	118701305	118701408
1873	"IBTK"	"IBTK"	chr6	-	82234158	82234255	82240165	82240843	82231717	82231842	82247561	82247671
1874	"ANKRD36B"	"ANKRD36B"	chr2	-	97549418	97549491	97551288	97551361	97543956	97543985	97551451	97551480
1875	"ANKRD36B"	"ANKRD36B"	chr2	-	97549585	97549614	97551451	97551480	97549418	97549491	97553167	97553240
1876	"UIMC1"	"UIMC1"	chr5	-	176911310	176911389	176943334	176943488	176908522	176908694	176951473	176951577
1877	"UIMC1"	"UIMC1"	chr5	-	176943334	176943488	176951473	176951577	176911310	176911389	176955958	176956035
1878	"UIMC1"	"UIMC1"	chr5	-	176970741	176970866	176975395	176975480	176958092	176958154	176982468	176982623
1879	"UIMC1"	"UIMC1"	chr5	-	176975395	176975480	176982468	176982623	176969940	176970866	177006283	177006365
1880	"UIMC1"	"UIMC1"	chr5	-	176975395	176975480	176982468	176982623	176970741	176970866	177006538	177006581
1881	"UIMC1"	"UIMC1"	chr5	-	176975395	176975480	176982468	176982623	176970741	176970866	177006649	177006715
1882	"CTSC"	"CTSC"	chr11	-	88309162	88309318	88312387	88312554	88300529	88300645	88334936	88335082
1883	"CTSC"	"CTSC"	chr11	-	88312387	88312554	88334936	88335082	88300529	88300645	88337500	88337787
1884	"CTSC"	"CTSC"	chr11	-	88312387	88312554	88334936	88335082	88309162	88309318	88337500	88337787
1885	"CTSC"	"CTSC"	chr11	-	88328111	88328196	88334936	88335082	88320810	88326443	88337500	88337761
1886	"PFKP"	"PFKP"	chr10	+	3119891	3120044	3129818	3129983	3118781	3118869	3132379	3132441
1887	"ISYNA1"	"ISYNA1"	chr19	-	18435247	18435483	18435562	18435676	18434820	18435117	18435756	18435902
1888	"ISYNA1"	"ISYNA1"	chr19	-	18435265	18435483	18435562	18435676	18434387	18435117	18435756	18435921
1889	"ISYNA1"	"ISYNA1"	chr19	-	18436683	18436877	18436972	18437105	18436329	18436479	18437598	18437760
1890	"ISYNA1"	"ISYNA1"	chr19	-	18436683	18436877	18437598	18437760	18436329	18436479	18437859	18437988
1891	"ISYNA1"	"ISYNA1"	chr19	-	18436972	18437105	18437598	18437760	18436329	18436479	18437859	18437988
1892	"ISYNA1"	"ISYNA1"	chr19	-	18436972	18437105	18437598	18437760	18436683	18436877	18437859	18437988
1893	"SORD"	"SORD"	chr15	+	45043256	45043421	45061066	45061226	45040407	45040441	45065270	45065389
1894	"ZBTB7C"	"ZBTB7C"	chr18	-	48072459	48072610	48165130	48165257	48041032	48041123	48185933	48185995
1895	"ZBTB7C"	"ZBTB7C"	chr18	-	48072459	48072610	48180386	48180477	48041032	48041123	48185933	48185995
1896	"ZBTB7C"	"ZBTB7C"	chr18	-	48076935	48077003	48162347	48162397	48041032	48041123	48165130	48165257
1897	"ZBTB7C"	"ZBTB7C"	chr18	-	48087669	48087798	48165130	48165257	48041032	48041123	48185933	48185995
1898	"ZBTB7C"	"ZBTB7C"	chr18	-	48087669	48087798	48180386	48180477	48041032	48041123	48185933	48185995
1899	"ZBTB7C"	"ZBTB7C"	chr18	-	48165130	48165257	48180329	48180477	48041032	48041123	48185323	48185455
1900	"ZBTB7C"	"ZBTB7C"	chr18	-	48165130	48165257	48180386	48180477	48041032	48041123	48185933	48185995
1901	"ZBTB7C"	"ZBTB7C"	chr18	-	48165130	48165257	48185323	48185455	48041051	48041123	48185933	48185995
1902	"ZBTB7C"	"ZBTB7C"	chr18	-	48338173	48338398	48408357	48408655	48185933	48185995	48409225	48409292
1903	"ZBTB7C"	"ZBTB7C"	chr18	-	48364153	48364214	48374221	48374313	48338173	48338398	48375537	48375564
1904	"PPP2R5A"	"PPP2R5A"	chr1	+	212306782	212306900	212313766	212313816	212301862	212302092	212329134	212329331
1905	"CAPZA2"	"CAPZA2"	chr7	+	116888126	116888190	116892993	116893045	116862472	116862650	116898771	116898835
1906	"CRTC2"	"CRTC2"	chr1	-	153949114	153949384	153951259	153951666	153948457	153948644	153952017	153952262
1907	"CRTC2"	"CRTC2"	chr1	-	153951259	153951666	153952017	153952262	153949114	153949384	153952396	153952446
1908	"CRTC2"	"CRTC2"	chr1	-	153953265	153953369	153953537	153953606	153952804	153952834	153954254	153954316
1909	"TPCN2"	"TPCN2"	chr11	+	69062883	69062990	69067502	69067605	69057577	69057694	69070429	69070495
1910	"TPCN2"	"TPCN2"	chr11	+	69063894	69063967	69067502	69067605	69062883	69062990	69070429	69070495
1911	"TPCN2"	"TPCN2"	chr11	+	69079833	69079883	69083944	69084016	69078891	69079020	69085670	69085752
1912	"WIPF2"	"WIPF2"	chr17	+	40256390	40256522	40260534	40260667	40219321	40219492	40262524	40262641
1913	"WIPF2"	"WIPF2"	chr17	+	40256390	40256522	40260534	40260667	40219321	40219492	40264489	40265146
1914	"WIPF2"	"WIPF2"	chr17	+	40260534	40260667	40262524	40262641	40256390	40256522	40264489	40265146
1915	"WIPF2"	"WIPF2"	chr17	+	40260534	40260667	40264489	40265146	40256390	40256522	40273789	40273999
1916	"WIPF2"	"WIPF2"	chr17	+	40264489	40265146	40273789	40273999	40260534	40260667	40277082	40277184
1917	"LMNB2"	"LMNB2"	chr19	-	2431547	2431658	2431782	2431902	2428165	2430952	2432415	2432523
1918	"SHOC2"	"SHOC2"	chr10	+	110964124	110965061	110985627	110985765	110919546	110919657	111000414	111000545
1919	"PPP4R1"	"PPP4R1"	chr18	-	9570156	9570683	9577063	9577191	9563377	9563550	9583116	9583275
1920	"PPP4R1"	"PPP4R1"	chr18	-	9577063	9577191	9583116	9583275	9570156	9570683	9584514	9584580
1921	"PPP4R1"	"PPP4R1"	chr18	-	9583116	9583275	9584514	9584580	9577063	9577191	9584720	9584828
1922	"PPP4R1"	"PPP4R1"	chr18	-	9584514	9584580	9584720	9584828	9583116	9583275	9588088	9588235
1923	"WHSC1L1"	"WHSC1L1"	chr8	-	38299443	38299590	38304586	38304757	38295795	38295952	38305247	38305445
1924	"FHAD1"	"FHAD1"	chr1	+	15383155	15383402	15383806	15383930	15382027	15382193	15388050	15388131
1925	"DET1"	"DET1"	chr15	-	88527598	88527786	88530622	88531473	88516781	88516973	88531612	88531715
1926	"DNAJA1"	"DNAJA1"	chr9	+	33026812	33026990	33029884	33029989	33026474	33026616	33030439	33030667
1927	"ZNF532"	"ZNF532"	chr18	+	58865469	58865579	58918270	58920633	58863612	58863686	58934432	58934614
1928	"ZNF532"	"ZNF532"	chr18	+	58918270	58920633	58934432	58934614	58865469	58865579	58939444	58939621
1929	"ZNF532"	"ZNF532"	chr18	+	58934432	58934614	58939444	58939621	58918270	58920633	58948066	58948229
1930	"ZNF532"	"ZNF532"	chr18	+	58939444	58939621	58953517	58953799	58918270	58920633	58979054	58979167
1931	"ZNF532"	"ZNF532"	chr18	+	58939444	58939621	58948066	58948229	58934432	58934614	58953517	58953799
1932	"ZNF532"	"ZNF532"	chr18	+	58939444	58939621	58953517	58953799	58934432	58934614	58979054	58979167
1933	"ZNF532"	"ZNF532"	chr18	+	58953517	58953799	58979054	58979167	58939444	58939621	58981469	58981617
1934	"ZNF532"	"ZNF532"	chr18	+	58979054	58979167	58981469	58981617	58953517	58953799	58983971	58984656
1935	"SRGAP1"	"SRGAP1"	chr12	+	64091275	64091378	64091892	64091926	64086998	64087026	64094931	64094992
1936	"PIGF"	"PIGF"	chr2	-	46588074	46588179	46591802	46591925	46581284	46581591	46592474	46592583
1937	"OTUD4"	"OTUD4"	chr4	-	145171669	145171720	145174660	145174744	145165150	145165197	145179814	145179928
1938	"NPTN"	"NPTN"	chr15	-	73573661	73573795	73587523	73587618	73570149	73570423	73591965	73592137
1939	"NPTN"	"NPTN"	chr15	-	73587523	73587618	73591965	73592069	73573661	73573795	73633124	73633227
1940	"NPTN"	"NPTN"	chr15	-	73587523	73587618	73591965	73592137	73573661	73573795	73633124	73633243
1941	"INPP5B"	"INPP5B"	chr1	-	37891357	37891454	37931672	37932053	37889556	37889724	37940687	37940798
1942	"EGF"	"EGF"	chr4	+	109994732	109994880	109999678	109999846	109988583	109988709	110004504	110004622
1943	"EGF"	"EGF"	chr4	+	109999678	109999846	110004504	110004622	109994732	109994880	110011201	110011689
1944	"RALYL"	"RALYL"	chr8	+	84804769	84804802	84849979	84850027	84774578	84774654	84862295	84862453
1945	"HJURP"	"HJURP"	chr2	-	233845727	233845820	233847396	233847461	233844204	233844283	233849762	233849859
1946	"HJURP"	"HJURP"	chr2	-	233845727	233845820	233847396	233847461	233844204	233844283	233852564	233852620
1947	"HJURP"	"HJURP"	chr2	-	233845727	233845820	233849762	233849859	233844204	233844283	233852564	233852620
1948	"HJURP"	"HJURP"	chr2	-	233847396	233847461	233849762	233849859	233844204	233844283	233852564	233852620
1949	"HJURP"	"HJURP"	chr2	-	233847396	233847461	233849762	233849859	233845727	233845820	233852564	233852620
1950	"PEX14"	"PEX14"	chr1	+	10536212	10536297	10599237	10599366	10474886	10475002	10618331	10618417
1951	"PEX14"	"PEX14"	chr1	+	10599237	10599366	10618331	10618417	10536212	10536297	10623018	10623121
1952	"FAM188A"	"FAM188A"	chr10	-	15816834	15816915	15821655	15821726	15796099	15796172	15833629	15833709
1953	"NTN4"	"NTN4"	chr12	-	95665809	95665980	95670077	95670146	95657806	95659222	95682706	95682822
1954	"NTN4"	"NTN4"	chr12	-	95713211	95713338	95737865	95738144	95710440	95710629	95786938	95787468
1955	"NTN4"	"NTN4"	chr12	-	95737865	95738144	95786938	95787468	95713211	95713338	95790254	95790309
1956	"NTN4"	"NTN4"	chr12	-	95737865	95738144	95786938	95787468	95713211	95713338	95791111	95791152
1957	"DNAJC8"	"DNAJC8"	chr1	-	28205257	28205349	28208341	28208413	28203746	28203822	28209971	28210066
1958	"DNAJC8"	"DNAJC8"	chr1	-	28208341	28208413	28209971	28210066	28205257	28205349	28210570	28210637
1959	"ATRN"	"ATRN"	chr20	+	3535252	3535336	3540221	3540335	3471039	3471517	3545761	3545890
1960	"ATRN"	"ATRN"	chr20	+	3540221	3540335	3545761	3545890	3535252	3535336	3547283	3547489
1961	"ATRN"	"ATRN"	chr20	+	3638827	3638935	3644153	3644268	3634310	3634389	3646722	3651122
1962	"RAB4B"	"RAB4B"	chr19	+	40783777	40783840	40783920	40784075	40780384	40780499	40786664	40786760
1963	"DIP2B"	"DIP2B"	chr12	+	50625975	50626047	50640723	50640852	50504984	50505240	50660193	50660319
1964	"DIP2B"	"DIP2B"	chr12	+	50640723	50640852	50660193	50660319	50625975	50626047	50671185	50671398
1965	"DIP2B"	"DIP2B"	chr12	+	50660193	50660319	50671185	50671398	50640723	50640852	50674473	50674629
1966	"INTS8"	"INTS8"	chr8	+	94831991	94832174	94836523	94836631	94828974	94829026	94838462	94838618
1967	"INTS8"	"INTS8"	chr8	+	94836523	94836631	94838462	94838618	94831991	94832174	94841490	94841591
1968	"TSN"	"TSN"	chr2	+	121758709	121758806	121761408	121761524	121755659	121755953	121763004	121763084
1969	"TSN"	"TSN"	chr2	+	121758709	121758806	121761408	121761524	121755684	121755845	121763004	121763084
1970	"TSN"	"TSN"	chr2	+	121758709	121758806	121761408	121761524	121757239	121757333	121763004	121763084
1971	"TSN"	"TSN"	chr2	+	121761408	121761524	121763004	121763084	121758709	121758806	121765133	121767853
1972	"STK25"	"STK25"	chr2	-	241500739	241500796	241501477	241501708	241500172	241500281	241508005	241508135
1973	"AZIN1"	"AZIN1"	chr8	-	102834665	102834747	102836255	102836390	102834188	102834263	102838743	102838916
1974	"SBF2"	"SBF2"	chr11	-	9816839	9817024	9828125	9828221	9812531	9812708	9829355	9829496
1975	"SBF2"	"SBF2"	chr11	-	9816839	9817024	9829355	9829496	9812531	9812708	9832223	9832420
1976	"SBF2"	"SBF2"	chr11	-	9829355	9829496	9832223	9832420	9816839	9817024	9839497	9839603
1977	"SPATA7"	"SPATA7"	chr14	+	88406682	88406736	88415204	88415266	88396155	88396203	88416710	88416844
1978	"CCNB1IP1"	"CCNB1IP1"	chr14	-	20317793	20317974	20318255	20318470	20316226	20316560	20325538	20325653
1979	"CCNB1IP1"	"CCNB1IP1"	chr14	-	20317794	20317974	20318255	20318470	20316226	20316560	20325538	20325653
1980	"CCND3"	"CCND3"	chr6	-	41940369	41940585	42030008	42030190	41937234	41937394	42048500	42048688
1981	"GLB1"	"GLB1"	chr3	-	33065462	33065557	33068229	33068290	33053490	33053549	33068819	33068970
1982	"GLB1"	"GLB1"	chr3	-	33068819	33068970	33072543	33072713	33065462	33065557	33097010	33097146
1983	"COG5"	"COG5"	chr7	-	107258272	107258383	107281299	107281399	107248395	107248499	107283570	107283732
1984	"LINC01320"	"LINC01320"	chr2	+	34691590	34691669	34710451	34710513	34677834	34677927	34713578	34713773
1985	"VEGFA"	"VEGFA"	chr6	+	43778459	43778536	43782010	43782087	43777468	43777665	43784540	43784562
1986	"VEGFA"	"VEGFA"	chr6	+	43780731	43780803	43781955	43782052	43778888	43778918	43784540	43784562
1987	"FBXL4"	"FBXL4"	chr6	-	98917373	98917719	98926476	98927060	98905425	98905670	98927704	98927822
1988	"FBXL4"	"FBXL4"	chr6	-	98926476	98927060	98927704	98927822	98905425	98905670	98934761	98934879
1989	"FBXL4"	"FBXL4"	chr6	-	98926476	98927060	98927704	98927822	98917373	98917719	98934761	98934879
1990	"HACL1"	"HACL1"	chr3	-	15582876	15582989	15591599	15591680	15573158	15573242	15596383	15596424
1991	"HACL1"	"HACL1"	chr3	-	15585247	15585342	15586524	15586602	15582876	15582989	15589539	15589612
1992	"HACL1"	"HACL1"	chr3	-	15586524	15586602	15589539	15589612	15582876	15582989	15591599	15591680
1993	"HACL1"	"HACL1"	chr3	-	15586524	15586602	15589539	15589612	15582876	15582989	15601089	15601194
1994	"HACL1"	"HACL1"	chr3	-	15586524	15586602	15596383	15596424	15582876	15582989	15601089	15601194
1995	"HACL1"	"HACL1"	chr3	-	15586524	15586602	15589539	15589612	15585247	15585342	15591599	15591680
1996	"HACL1"	"HACL1"	chr3	-	15586524	15586602	15589539	15589612	15585247	15585342	15601089	15601194
1997	"HACL1"	"HACL1"	chr3	-	15589539	15589612	15591599	15591680	15582876	15582989	15596383	15596424
1998	"HACL1"	"HACL1"	chr3	-	15589539	15589612	15596383	15596424	15582876	15582989	15601089	15601194
1999	"HACL1"	"HACL1"	chr3	-	15589539	15589612	15591599	15591680	15586524	15586602	15596383	15596424
2000	"ZMIZ1-AS1"	"ZMIZ1-AS1"	chr10	-	79050281	79050417	79054595	79054728	79048773	79048932	79065746	79065819
2001	"NDEL1"	"NDEL1"	chr17	+	8444623	8444742	8444953	8445040	8444259	8444357	8445710	8445864
2002	"NDEL1"	"NDEL1"	chr17	+	8454795	8454887	8460008	8460160	8450779	8450953	8466929	8468160
2003	"XPO5"	"XPO5"	chr6	-	43551297	43551453	43553372	43553503	43549892	43549934	43555835	43555964
2004	"CTC-499B15.5"	"CTC-499B15.5"	chr19	+	11648357	11648484	11650356	11650417	11639775	11639896	11651652	11652053
2005	"ADGRL1"	"ADGRL1"	chr19	-	14152308	14152437	14152516	14152613	14152132	14152222	14152783	14152850
2006	"ADGRL1"	"ADGRL1"	chr19	-	14152516	14152613	14152783	14152912	14152308	14152437	14155358	14155527
2007	"GSPT1"	"GSPT1"	chr16	-	11876085	11876175	11877406	11877580	11875760	11875929	11883014	11883095
2008	"GSPT1"	"GSPT1"	chr16	-	11877406	11877580	11883014	11883095	11876085	11876175	11885180	11885274
2009	"GSPT1"	"GSPT1"	chr16	-	11894953	11894987	11896557	11896782	11891061	11891139	11897839	11897881
2010	"GSPT1"	"GSPT1"	chr16	-	11894953	11894987	11896557	11896785	11891061	11891139	11897839	11897881
2011	"GSPT1"	"GSPT1"	chr16	-	11896557	11896785	11897839	11897881	11891061	11891139	11897993	11898035
2012	"GSPT1"	"GSPT1"	chr16	-	11896557	11896785	11897839	11897881	11894953	11894987	11897993	11898035
2013	"EPCAM"	"EPCAM"	chr2	+	47373807	47374048	47375233	47375299	47373462	47373570	47377013	47377077
2014	"EPCAM"	"EPCAM"	chr2	+	47375233	47375299	47377013	47377077	47373774	47374048	47378952	47379054
2015	"PRKDC"	"PRKDC"	chr8	-	47794289	47794501	47798236	47798397	47789150	47789238	47799209	47799390
2016	"PRKDC"	"PRKDC"	chr8	-	47897160	47897294	47898469	47898569	47893138	47893387	47900372	47900467
2017	"FAM21A"	"FAM21A"	chr10	+	50078674	50078692	50084071	50084165	50069546	50069711	50085496	50085558
2018	"FAM21A"	"FAM21A"	chr10	+	50080757	50080931	50084071	50084165	50078674	50078737	50085496	50085558
2019	"FAM21A"	"FAM21A"	chr10	+	50087274	50087322	50090775	50090886	50085496	50085558	50091430	50091505
2020	"FAM21A"	"FAM21A"	chr10	+	50125368	50125449	50126056	50126179	50125112	50125241	50127582	50127795
2021	"FAM21A"	"FAM21A"	chr10	+	50126056	50126179	50127582	50127795	50125368	50125449	50129418	50130039
2022	"NOL11"	"NOL11"	chr17	+	67735899	67736023	67736665	67736754	67726459	67726648	67737070	67737145
2023	"SNAP25"	"SNAP25"	chr20	+	10292881	10292999	10293160	10293278	10284723	10284772	10296924	10297050
2024	"SNRPE"	"SNRPE"	chr1	+	203862181	203862222	203863662	203863725	203861849	203861955	203865040	203865119
2025	"RP11-526A4.1"	"RP11-526A4.1"	chr4	-	149780230	149780324	149793659	149793716	149735375	149735458	149815310	149815348
2026	"TRPV1"	"TRPV1"	chr17	-	3585767	3585926	3588187	3588367	3583337	3583430	3589806	3590105
2027	"NSRP1"	"NSRP1"	chr17	+	30118079	30118173	30163066	30163162	30116818	30116863	30172541	30172598
2028	"NSRP1"	"NSRP1"	chr17	+	30156539	30156662	30168813	30168925	30118079	30118173	30172541	30172598
2029	"GCNT2"	"GCNT2"	chr6	+	10527473	10527660	10528630	10528841	10521331	10521417	10621350	10621443
2030	"GCNT2"	"GCNT2"	chr6	+	10527473	10527660	10528630	10529836	10521350	10521417	10621350	10621443
2031	"GCNT2"	"GCNT2"	chr6	+	10528630	10528841	10621350	10621443	10521331	10521417	10626416	10629367
2032	"RHOH"	"RHOH"	chr4	+	40200511	40200565	40212663	40212791	40196906	40197300	40242713	40242834
2033	"RHOH"	"RHOH"	chr4	+	40200511	40200565	40218146	40218298	40196906	40197300	40242713	40242834
2034	"RHOH"	"RHOH"	chr4	+	40200511	40200565	40235192	40235358	40196906	40197300	40242713	40242834
2035	"RHOH"	"RHOH"	chr4	+	40212663	40212791	40218146	40218298	40196906	40197300	40242713	40242834
2036	"RHOH"	"RHOH"	chr4	+	40212663	40212791	40235192	40235358	40196906	40197300	40242713	40242834
2037	"RHOH"	"RHOH"	chr4	+	40218146	40218298	40235192	40235358	40196906	40197300	40242713	40242834
2038	"COQ10B"	"COQ10B"	chr2	+	197462538	197462731	197470069	197470171	197453492	197453664	197473756	197474168
2039	"COQ10B"	"COQ10B"	chr2	+	197462538	197462731	197470069	197470171	197459931	197460081	197473756	197474410
2040	"GDPD5"	"GDPD5"	chr11	-	75462785	75462889	75477618	75477795	75457692	75457786	75490236	75490320
2041	"SGIP1"	"SGIP1"	chr1	+	66634079	66634163	66635943	66636015	66633069	66633094	66639776	66639833
2042	"SGIP1"	"SGIP1"	chr1	+	66694438	66694504	66695433	66695493	66690189	66690316	66719293	66719405
2043	"SESN3"	"SESN3"	chr11	-	95185255	95185492	95189778	95189961	95184134	95184594	95191403	95191601
2044	"PTPN11"	"PTPN11"	chr12	+	112486453	112486629	112488442	112488510	112482073	112482205	112489023	112489151
2045	"PTPN11"	"PTPN11"	chr12	+	112486462	112486629	112488442	112488510	112482073	112482205	112489023	112489175
2046	"PTPN11"	"PTPN11"	chr12	+	112486474	112486629	112488442	112488510	112482073	112482205	112489023	112489175
2047	"PTPN11"	"PTPN11"	chr12	+	112488442	112488510	112489023	112489175	112482073	112482205	112502143	112502256
2048	"PTPN11"	"PTPN11"	chr12	+	112488442	112488510	112489023	112489175	112486462	112486629	112502143	112502256
2049	"PTPN11"	"PTPN11"	chr12	+	112489023	112489175	112502143	112502256	112482073	112482205	112504694	112504764
2050	"PTPN11"	"PTPN11"	chr12	+	112489023	112489175	112504694	112504796	112482073	112482205	112505824	112509913
2051	"PTPN11"	"PTPN11"	chr12	+	112489023	112489175	112502143	112502256	112488442	112488510	112504694	112504764
2052	"PTPN11"	"PTPN11"	chr12	+	112502143	112502256	112504694	112504796	112482073	112482205	112505824	112509913
2053	"PTPN11"	"PTPN11"	chr12	+	112502143	112502256	112504694	112504796	112489023	112489175	112505824	112509913
2054	"FKTN"	"FKTN"	chr9	+	105598085	105598183	105600917	105601041	105596597	105596657	105601144	105601348
2055	"FKTN"	"FKTN"	chr9	+	105617958	105618092	105619933	105620061	105607818	105607951	105635050	105635148
2056	"LRRC75A-AS1"	"LRRC75A-AS1"	chr17	+	16439326	16439414	16439659	16439703	16439037	16439060	16440184	16440253
2057	"LRRC75A-AS1"	"LRRC75A-AS1"	chr17	+	16439527	16439703	16440110	16440253	16439326	16439414	16441073	16441130
2058	"LRRC75A-AS1"	"LRRC75A-AS1"	chr17	+	16439527	16439703	16440184	16440253	16439326	16439414	16441073	16441130
2059	"LRRC75A-AS1"	"LRRC75A-AS1"	chr17	+	16439580	16439703	16440110	16440253	16439326	16439414	16441073	16441130
