"ID"	"GeneID"	"geneSymbol"	"chr"	"strand"	"X1stExonStart_0base"	"X1stExonEnd"	"X2ndExonStart_0base"	"X2ndExonEnd"	"upstreamES"	"upstreamEE"	"downstreamES"	"downstreamEE"	"ID.1"	"IJC_SAMPLE_1"	"SJC_SAMPLE_1"	"IJC_SAMPLE_2"	"SJC_SAMPLE_2"	"IncFormLen"	"SkipFormLen"	"PValue"	"FDR"	"IncLevel1"	"IncLevel2"	"IncLevelDifference"
1672	"RP11-421L21.3"	"RP11-421L21.3"	chr1	+	101075394	101075716	101077362	101077508	101025918	101026061	101083460	101083574	1672	0,1,1	3,5,2	2,7,4	1,3,1	198	198	2.79291069571e-06	0.00027821687315	0.0,0.167,0.333	0.667,0.7,0.8	-0.556
11489	"ATF2"	"ATF2"	chr2	-	175080659	175080765	175092542	175092616	175074999	175075087	175093060	175093267	11489	15,9,8	70,34,58	1,2,2	50,56,40	172	198	2.86186432419e-06	0.00028237061332	0.198,0.234,0.137	0.023,0.039,0.054	0.151
3747	"RNF181"	"RNF181"	chr2	+	85596856	85596931	85597103	85597178	85596518	85596649	85597444	85597604	3747	38,18,35	484,269,425	3,6,9	271,193,235	173	173	3.2853679266e-06	0.000320430935019	0.073,0.063,0.076	0.011,0.03,0.037	0.045
7918	"ANAPC10"	"ANAPC10"	chr4	-	145064571	145064692	145081659	145081750	145033044	145033371	145095984	145096111	7918	51,21,53	14,6,6	48,33,47	0,4,0	189	198	3.30947008176e-06	0.000320430935019	0.792,0.786,0.902	1.0,0.896,1.0	-0.139
8618	"CSRP1"	"CSRP1"	chr1	-	201490175	201490344	201496191	201496304	201488854	201488984	201507069	201507123	8618	688,356,509	465,271,459	327,227,303	422,285,356	198	198	3.38347427631e-06	0.000324562902802	0.597,0.568,0.526	0.437,0.443,0.46	0.117
5716	"EIF3H"	"EIF3H"	chr8	-	116655855	116656005	116726015	116726172	116646470	116646603	116755665	116755797	5716	402,276,438	21,6,11	741,689,783	10,4,5	198	198	3.89617918894e-06	0.000366949239977	0.95,0.979,0.976	0.987,0.994,0.994	-0.023
9986	"TIMM50"	"TIMM50"	chr19	+	39482884	39482916	39483134	39483156	39480849	39480961	39485687	39485807	9986	9,3,4	9,3,9	10,3,2	1,1,0	130	120	3.86086491677e-06	0.000366949239977	0.48,0.48,0.291	0.902,0.735,1.0	-0.462
5541	"KIAA1191"	"KIAA1191"	chr5	-	176352621	176352748	176355570	176355749	176350612	176350737	176359810	176359918	5541	93,58,101	538,312,558	35,17,39	366,308,320	198	198	4.37477434845e-06	0.000408312272522	0.147,0.157,0.153	0.087,0.052,0.109	0.07
8227	"TMX2"	"TMX2"	chr11	+	57737912	57738026	57738663	57738770	57737607	57737668	57739130	57739260	8227	295,167,360	10,7,14	226,190,221	0,0,0	198	198	4.45319975106e-06	0.000411920976973	0.967,0.96,0.963	1.0,1.0,1.0	-0.037
10614	"POLK"	"POLK"	chr5	+	75534827	75534964	75547009	75547157	75511890	75511914	75552471	75552591	10614	2,0,0	38,19,33	2,5,5	14,13,17	198	198	4.5239562898e-06	0.000414762718251	0.05,0.0,0.0	0.125,0.278,0.227	-0.193
3752	"LDAH"	"LDAH"	chr2	-	20790254	20790398	20801291	20801465	20774809	20774979	20823036	20823130	3752	3,2,2	18,10,13	3,3,16	3,3,8	198	198	5.30175103242e-06	0.000481808251718	0.143,0.167,0.133	0.5,0.5,0.667	-0.408
10687	"ARNTL2"	"ARNTL2"	chr12	+	27370128	27370230	27376345	27376387	27368261	27368412	27380246	27380404	10687	1,3,3	0,0,1	3,2,0	1,1,4	198	140	6.45617006922e-06	0.000581616712323	1.0,1.0,0.68	0.68,0.586,0.0	0.471
6221	"CTH"	"CTH"	chr1	+	70424284	70424416	70429793	70429851	70421565	70421675	70430316	70430394	6221	105,56,103	15,8,15	7,22,22	0,1,0	198	156	7.05732937267e-06	0.000630292519835	0.847,0.847,0.844	1.0,0.945,1.0	-0.136
572	"SETD6"	"SETD6"	chr16	+	58516477	58516672	58516807	58516928	58516201	58516343	58518019	58518231	572	99,63,100	17,10,21	81,46,54	2,2,4	198	198	7.67833389703e-06	0.000664768118711	0.853,0.863,0.826	0.976,0.958,0.931	-0.108
690	"COBLL1"	"COBLL1"	chr2	-	164779654	164779785	164841155	164841246	164743686	164743875	164843651	164843679	690	14,8,14	0,0,1	9,6,8	5,4,1	189	198	7.64032240597e-06	0.000664768118711	1.0,1.0,0.936	0.653,0.611,0.893	0.26
6801	"SLC13A3"	"SLC13A3"	chr20	-	46599970	46600037	46610445	46610609	46596156	46596342	46613459	46613725	6801	18,6,23	7,2,2	3,2,4	0,0,0	198	165	7.70001681905e-06	0.000664768118711	0.682,0.714,0.906	1.0,1.0,1.0	-0.233
8050	"PPID"	"PPID"	chr4	-	158715296	158715403	158715561	158715668	158713118	158713260	158717011	158717055	8050	16,5,23	164,85,155	9,2,1	157,116,140	198	198	7.68664870543e-06	0.000664768118711	0.089,0.056,0.129	0.054,0.017,0.007	0.065
10925	"SLMAP"	"SLMAP"	chr3	+	57864806	57864857	57871635	57871698	57864547	57864716	57896510	57896591	10925	38,33,31	3,10,17	25,12,37	1,0,2	149	161	7.76658213786e-06	0.000664973478911	0.932,0.781,0.663	0.964,1.0,0.952	-0.18
3037	"CCDC90B"	"CCDC90B"	chr11	-	83274638	83274740	83280140	83280260	83273950	83273992	83286099	83286390	3037	27,16,17	139,54,107	2,11,5	118,88,89	198	198	8.0025530419e-06	0.000674036174911	0.163,0.229,0.137	0.017,0.111,0.053	0.116
4774	"COPZ1"	"COPZ1"	chr12	+	54340546	54340615	54343224	54343316	54325126	54325181	54345459	54345515	4774	37,18,33	241,157,259	44,56,69	203,183,230	167	190	7.95623625038e-06	0.000674036174911	0.149,0.115,0.127	0.198,0.258,0.254	-0.106
302	"VPS28"	"VPS28"	chr8	-	144425874	144426063	144426179	144426208	144424945	144425772	144426908	144426983	302	214,128,184	34,18,17	113,70,103	2,1,8	127	198	8.12291192553e-06	0.000678656189907	0.908,0.917,0.944	0.989,0.991,0.953	-0.055
5971	"CTBP2"	"CTBP2"	chr10	-	125038996	125039155	125110989	125111093	125003337	125003492	125160826	125161026	5971	15,21,25	165,80,169	26,20,33	64,61,72	198	198	8.25210794253e-06	0.000683934706277	0.083,0.208,0.129	0.289,0.247,0.314	-0.143
1351	"ZNF346"	"ZNF346"	chr5	+	177062057	177062151	177064511	177064601	177041777	177041870	177079381	177081189	1351	7,1,10	4,4,5	7,2,3	1,0,0	192	188	8.32384718685e-06	0.000684405213141	0.631,0.197,0.662	0.873,1.0,1.0	-0.461
5545	"KIAA1191"	"KIAA1191"	chr5	-	176355570	176355749	176359480	176359567	176350612	176350737	176359810	176359918	5545	132,80,98	93,58,101	86,83,91	35,17,39	185	198	8.75216386909e-06	0.000713956044754	0.603,0.596,0.509	0.725,0.839,0.714	-0.19
6063	"CWF19L1"	"CWF19L1"	chr10	-	100260217	100260319	100260965	100261044	100253420	100253539	100261978	100262063	6063	36,16,28	5,5,4	21,33,26	0,1,0	177	198	9.0876669494e-06	0.000735533043717	0.89,0.782,0.887	1.0,0.974,1.0	-0.138
3975	"DPH5"	"DPH5"	chr1	-	101013709	101013818	101021640	101021765	101001466	101001544	101025308	101025466	3975	30,27,56	8,6,6	44,40,28	1,1,1	198	198	9.75776069145e-06	0.000783646517546	0.789,0.818,0.903	0.978,0.976,0.966	-0.137
7419	"METTL6"	"METTL6"	chr3	-	15415771	15415942	15424954	15425089	15411016	15411437	15426286	15426635	7419	48,28,44	4,5,9	20,28,20	0,1,0	198	198	1.14567427471e-05	0.000910687704245	0.923,0.848,0.83	1.0,0.966,1.0	-0.122
9345	"PTH2R"	"PTH2R"	chr2	+	208489011	208489150	208490638	208490680	208481069	208481164	208493263	208494029	9345	50,16,47	21,11,26	45,34,78	5,8,10	198	140	1.15154526309e-05	0.000910687704245	0.627,0.507,0.561	0.864,0.75,0.847	-0.255
9755	"HAUS4"	"HAUS4"	chr14	-	22950313	22950410	22951554	22951689	22947600	22947731	22952327	22952459	9755	68,37,61	22,10,32	86,44,68	7,6,10	198	195	1.23991878122e-05	0.000973148376776	0.753,0.785,0.652	0.924,0.878,0.87	-0.161
9797	"TBC1D12"	"TBC1D12"	chr10	+	94500220	94500327	94507266	94507347	94493364	94493447	94510090	94510179	9797	7,2,8	18,10,16	0,0,1	7,6,7	198	179	1.31952055324e-05	0.00102783706252	0.26,0.153,0.311	0.0,0.0,0.114	0.203
10972	"STX16"	"STX16"	chr20	+	58659622	58659634	58667200	58667318	58652072	58652087	58667489	58667597	10972	4,14,26	0,0,0	5,7,2	5,0,5	110	198	1.33064184573e-05	0.00102876488968	1.0,1.0,1.0	0.643,1.0,0.419	0.313
10946	"SYDE2"	"SYDE2"	chr1	-	85178145	85178272	85182097	85183200	85169043	85169225	85190056	85190752	10946	30,5,18	11,7,11	6,14,16	1,2,0	198	198	1.36237280242e-05	0.00104549498023	0.732,0.417,0.621	0.857,0.875,1.0	-0.321
9466	"ANXA2"	"ANXA2"	chr15	-	60360940	60361054	60364428	60364523	60357145	60357236	60386027	60386086	9466	138,49,76	2697,1540,2470	74,61,89	3700,2896,3430	193	198	1.41253116565e-05	0.00107601638795	0.05,0.032,0.031	0.02,0.021,0.026	0.015
6488	"CDK11A"	"CDK11A"	chr1	-	1709517	1709640	1712263	1712427	1709037	1709133	1716345	1716478	6488	1,0,1	3,1,4	6,2,4	2,1,2	198	198	1.4454783366e-05	0.0010930770487	0.25,0.0,0.2	0.75,0.667,0.667	-0.545
1612	"HLCS"	"HLCS"	chr21	-	36938831	36938994	36946008	36946154	36936448	36937392	36962035	36962170	1612	28,4,11	136,94,139	3,1,2	81,72,82	198	198	1.54207076819e-05	0.00115767051873	0.171,0.041,0.073	0.036,0.014,0.024	0.07
10157	"TSGA10"	"TSGA10"	chr2	-	99118550	99118686	99118776	99118801	99117566	99117759	99127047	99127176	10157	0,2,2	1,1,0	0,1,0	1,0,2	123	198	1.57666009427e-05	0.00117512219976	0.0,0.763,1.0	0.0,1.0,0.0	0.254
2884	"GATSL2"	"GATSL2"	chr7	+	75021873	75021956	75024439	75024534	75020038	75020149	75024633	75024798	2884	7,2,5	2,6,6	1,0,1	13,4,4	181	193	1.5982541734e-05	0.00118270808832	0.789,0.262,0.471	0.076,0.0,0.21	0.412
2690	"CIZ1"	"CIZ1"	chr9	-	128180720	128180799	128185546	128185776	128180414	128180523	128190328	128190444	2690	46,27,52	182,112,204	16,9,8	119,69,130	198	177	1.76485658278e-05	0.00129673150338	0.184,0.177,0.186	0.107,0.104,0.052	0.095
4963	"DMKN"	"DMKN"	chr19	-	35508204	35508240	35509910	35509961	35505938	35505986	35510183	35510252	4963	188,101,181	21,8,14	145,95,127	1,1,7	149	134	1.90239302092e-05	0.00138794307723	0.89,0.919,0.921	0.992,0.988,0.942	-0.064
4196	"ATP6V1E2"	"ATP6V1E2"	chr2	-	46536610	46536703	46541389	46541453	46535812	46535927	46542216	46542557	4196	10,7,14	18,27,22	0,4,0	24,18,13	162	191	2.00716969424e-05	0.00145414531695	0.396,0.234,0.429	0.0,0.208,0.0	0.284
9753	"PQLC1"	"PQLC1"	chr18	-	79930227	79930311	79933968	79934022	79919183	79919400	79943328	79943462	9753	51,30,53	6,1,11	35,21,29	0,0,1	152	182	2.0416419604e-05	0.00146884796595	0.911,0.973,0.852	1.0,1.0,0.972	-0.079
5532	"KIAA1191"	"KIAA1191"	chr5	-	176350612	176350737	176355570	176355749	176348249	176348356	176359810	176359918	5532	95,58,102	325,215,401	35,17,39	240,180,212	198	198	2.08357986086e-05	0.00148868188679	0.226,0.212,0.203	0.127,0.086,0.155	0.091
965	"DHDDS"	"DHDDS"	chr1	+	26442707	26442873	26457790	26457905	26438167	26438284	26460036	26460144	965	14,8,21	155,92,144	1,1,5	105,80,67	198	198	2.17935317505e-05	0.00154644512969	0.083,0.08,0.127	0.009,0.012,0.069	0.067
9985	"TIMM50"	"TIMM50"	chr19	+	39481882	39482033	39483134	39483156	39480483	39480961	39485687	39485807	9985	173,109,192	9,3,9	124,88,158	1,1,0	198	120	2.20606477843e-05	0.00155475041527	0.921,0.957,0.928	0.987,0.982,1.0	-0.054
5201	"MTMR2"	"MTMR2"	chr11	-	95882373	95882496	95887611	95887684	95866402	95866486	95888155	95888261	5201	9,6,8	13,9,7	0,2,0	7,3,12	171	198	2.30541133852e-05	0.00161378793696	0.445,0.436,0.57	0.0,0.436,0.0	0.338
3577	"U2AF1L5"	"U2AF1L5"	chr21	-	6492130	6492197	6493043	6493110	6487362	6487412	6495992	6496080	3577	0,1,1	10,6,5	1,3,267	14,6,5	165	165	2.44164294901e-05	0.00168636139678	0.0,0.143,0.167	0.067,0.333,0.982	-0.357
7863	"PMM2"	"PMM2"	chr16	+	8802260	8802389	8804766	8804843	8801798	8801910	8806315	8806407	7863	7,11,7	150,73,111	0,0,3	90,65,90	198	175	2.43584522958e-05	0.00168636139678	0.04,0.118,0.053	0.0,0.0,0.029	0.061
1768	"TSPAN5"	"TSPAN5"	chr4	-	98486737	98486884	98507677	98507728	98482004	98482175	98658145	98658198	1768	6,2,4	6,3,10	3,3,4	2,0,0	149	198	2.5098863545e-05	0.00172201474388	0.571,0.47,0.347	0.666,1.0,1.0	-0.426
10929	"SLMAP"	"SLMAP"	chr3	+	57871635	57871698	57890040	57890100	57864547	57864716	57896510	57896591	10929	3,10,17	110,56,94	1,0,2	45,37,51	161	158	2.62155346414e-05	0.00178679565056	0.026,0.149,0.151	0.021,0.0,0.037	0.089
9068	"SNX17"	"SNX17"	chr2	+	27372622	27372740	27373039	27373113	27371268	27371343	27373246	27373311	9068	323,172,276	22,8,12	302,226,286	5,8,0	198	172	2.6389932068e-05	0.00178692611911	0.927,0.949,0.952	0.981,0.961,1.0	-0.038
10158	"RBPJ"	"RBPJ"	chr4	+	26320699	26320815	26362445	26362628	26319661	26319770	26386352	26386391	10158	7,9,4	27,24,29	1,0,3	45,24,29	198	198	2.70587027227e-05	0.00182031272862	0.206,0.273,0.121	0.022,0.0,0.094	0.161
1084	"ARID4B"	"ARID4B"	chr1	-	235154880	235155112	235160510	235160647	235148403	235148447	235160892	235161067	1084	301,146,268	136,63,118	134,113,122	28,22,36	198	198	2.93032057894e-05	0.00195858846438	0.689,0.699,0.694	0.827,0.837,0.772	-0.118
1476	"GYG2"	"GYG2"	chrX	+	2843212	2843354	2853979	2854154	2830060	2830195	2854992	2855155	1476	3,3,2	15,5,10	0,0,0	5,3,2	198	198	3.35583480382e-05	0.00222861849792	0.167,0.375,0.167	0.0,0.0,0.0	0.236
1458	"RUNX1"	"RUNX1"	chr21	-	34834409	34834601	34859473	34859578	34821278	34821696	34880556	34880713	1458	305,169,346	63,54,67	184,153,174	19,14,24	198	198	3.46866279369e-05	0.00228887557596	0.829,0.758,0.838	0.906,0.916,0.879	-0.092
8400	"DPY30"	"DPY30"	chr2	-	31891991	31892134	31932066	31932135	31869847	31869952	31943301	31943383	8400	49,28,125	41,15,20	0,0,43	20,11,32	167	198	3.65008364559e-05	0.00239334598534	0.586,0.689,0.881	0.0,0.0,0.614	0.514
1133	"HNRNPC"	"HNRNPC"	chr14	-	21236372	21236460	21262600	21262768	21233952	21234229	21263310	21263336	1133	51,47,41	14,3,7	21,16,13	14,8,14	198	186	3.68328934264e-05	0.00239992940816	0.774,0.936,0.846	0.585,0.653,0.466	0.284
925	"RAD51D"	"RAD51D"	chr17	-	35106987	35107122	35107365	35107447	35106385	35106481	35116858	35117037	925	0,0,1	6,6,11	3,6,1	8,7,10	180	198	3.73143980574e-05	0.00241610727422	0.0,0.0,0.091	0.292,0.485,0.099	-0.262
3683	"USF2"	"USF2"	chr19	+	35275081	35275425	35275782	35275900	35271082	35271141	35278697	35278792	3683	6,1,1	4,1,13	0,0,0	1,1,1	198	198	4.06361572488e-05	0.00261484837949	0.6,0.5,0.071	0.0,0.0,0.0	0.39
4115	"ALDH7A1"	"ALDH7A1"	chr5	-	126577078	126577211	126582850	126582974	126575419	126575464	126583931	126584012	4115	162,90,159	121,69,113	162,157,155	81,61,57	198	198	4.36434199724e-05	0.00279102364762	0.572,0.566,0.585	0.667,0.72,0.731	-0.132
3384	"TCEB1"	"TCEB1"	chr8	-	73964486	73964625	73970578	73970634	73959764	73959818	73971869	73971908	3384	0,0,1	30,16,41	3,3,7	35,43,39	154	198	4.54642727742e-05	0.00287201137769	0.0,0.0,0.03	0.099,0.082,0.188	-0.113
11419	"DNMT1"	"DNMT1"	chr19	-	10177291	10177367	10180349	10180529	10175539	10175618	10180777	10180885	11419	36,17,39	476,284,502	11,16,11	485,307,404	198	174	4.53107506996e-05	0.00287201137769	0.062,0.05,0.064	0.02,0.044,0.023	0.03
112	"LINC01399"	"LINC01399"	chr22	-	35120012	35120067	35171434	35171602	35119823	35119904	35172338	35172460	112	2,4,4	0,0,0	3,3,5	3,2,1	198	153	4.61516879784e-05	0.0028803101654	1.0,1.0,1.0	0.436,0.537,0.794	0.411
2895	"GRB2"	"GRB2"	chr17	-	75332699	75332797	75393550	75393765	75325897	75326020	75405488	75405653	2895	227,144,239	506,258,446	138,93,136	379,357,400	198	196	4.61031181365e-05	0.0028803101654	0.308,0.356,0.347	0.265,0.205,0.252	0.096
3920	"GTF2H3"	"GTF2H3"	chr12	+	123659429	123659475	123659515	123659584	123655770	123655824	123659794	123659930	3920	15,10,13	94,70,87	2,2,3	68,61,51	144	167	4.78168180564e-05	0.00295863867277	0.156,0.142,0.148	0.033,0.037,0.064	0.104
5383	"LTBP4"	"LTBP4"	chr19	+	40616888	40617020	40617099	40617225	40614314	40614446	40619346	40619493	5383	3,3,2	1,0,0	2,1,0	1,1,3	198	198	4.79779244233e-05	0.00295863867277	0.75,1.0,1.0	0.667,0.5,0.0	0.528
4866	"CCDC122"	"CCDC122"	chr13	-	43868693	43868803	43869330	43869489	43859671	43860070	43874841	43874927	4866	3,1,1	0,0,0	6,0,2	2,2,2	198	198	4.86624550996e-05	0.00298309488066	1.0,1.0,1.0	0.75,0.0,0.5	0.583
1260	"NUMA1"	"NUMA1"	chr11	-	72049418	72049539	72068495	72068617	72035901	72035975	72069841	72069911	1260	4,4,7	22,12,10	0,1,1	20,12,5	198	198	5.01886100343e-05	0.0030567762676	0.154,0.25,0.412	0.0,0.077,0.167	0.191
11528	"DOCK8"	"DOCK8"	chr9	+	420400	420583	420948	421078	420115	420180	422047	422135	11528	9,1,2	9,0,3	2,0,0	14,7,5	198	198	5.04545117528e-05	0.0030567762676	0.5,1.0,0.4	0.125,0.0,0.0	0.592
10348	"ETHE1"	"ETHE1"	chr19	-	43508774	43508864	43511436	43511566	43507636	43508060	43526514	43526659	10348	13,11,26	61,36,48	2,2,4	34,25,35	198	188	5.33790984693e-05	0.00321515965199	0.168,0.225,0.34	0.053,0.071,0.098	0.17
3284	"UBE2J2"	"UBE2J2"	chr1	-	1264782	1264830	1266097	1266290	1263345	1263386	1267732	1267992	3284	14,8,12	5,5,6	16,2,5	1,0,1	198	146	5.54924401515e-05	0.0033040326435	0.674,0.541,0.596	0.922,1.0,0.787	-0.299
11687	"GUSBP11"	"GUSBP11"	chr22	-	23695172	23695517	23705428	23705541	23683724	23683867	23709129	23709241	11687	2,3,10	0,0,0	2,2,5	2,1,3	198	198	5.54712759094e-05	0.0033040326435	1.0,1.0,1.0	0.5,0.667,0.625	0.403
1483	"DYX1C1-CCPG1"	"DYX1C1-CCPG1"	chr15	-	55359538	55360944	55365187	55365309	55355247	55356409	55371792	55372044	1483	34,24,26	7,2,9	20,14,17	17,10,15	198	198	5.65015929546e-05	0.00334489430291	0.829,0.923,0.743	0.541,0.583,0.531	0.28
3658	"PTPN20"	"PTPN20"	chr10	+	46984229	46984564	46987339	46987555	46964985	46965137	46999911	46999974	3658	1,0,0	4,9,5	0,6,6	13,4,4	198	198	6.31420687848e-05	0.0037167717762	0.2,0.0,0.0	0.0,0.6,0.6	-0.333
964	"DHDDS"	"DHDDS"	chr1	+	26442707	26442873	26447558	26447660	26438167	26438284	26457790	26457905	964	16,8,21	61,40,60	1,1,5	38,29,31	198	198	6.45167740879e-05	0.00377623604266	0.208,0.167,0.259	0.026,0.033,0.139	0.145
2434	"FCHO2"	"FCHO2"	chr5	+	73017211	73017308	73034656	73034701	73015625	73015724	73037142	73037215	2434	10,6,7	1,0,0	7,12,6	4,2,1	195	143	6.5227389453e-05	0.00378423739149	0.88,1.0,1.0	0.562,0.815,0.815	0.229
11086	"TMEM126B"	"TMEM126B"	chr11	+	85629131	85629262	85631144	85631316	85628592	85628688	85631686	85631808	11086	58,39,62	144,53,102	45,40,40	168,154,152	198	198	6.53840244282e-05	0.00378423739149	0.287,0.424,0.378	0.211,0.206,0.208	0.155
4750	"MST1R"	"MST1R"	chr3	-	49895166	49895373	49895714	49895880	49891757	49891838	49896194	49896404	4750	4,5,4	15,9,21	2,2,0	45,31,29	198	198	6.65469782724e-05	0.00383014830501	0.211,0.357,0.16	0.043,0.061,0.0	0.208
1866	"BIRC5"	"BIRC5"	chr17	+	78215965	78216034	78216663	78216781	78214679	78214789	78223464	78225636	1866	95,45,67	716,449,594	43,34,54	746,584,637	167	198	6.74513459901e-05	0.00386075107435	0.136,0.106,0.118	0.064,0.065,0.091	0.047
1925	"DET1"	"DET1"	chr15	-	88527598	88527786	88530622	88531473	88516781	88516973	88531612	88531715	1925	14,0,8	22,22,34	0,0,1	10,5,10	198	198	6.82977157525e-05	0.00386192742947	0.389,0.0,0.19	0.0,0.0,0.091	0.163
7956	"APP"	"APP"	chr21	-	25891721	25891868	25897572	25897673	25881609	25881771	25911740	25911962	7956	64,41,76	4256,2524,5053	73,61,72	3025,2185,2712	198	198	6.85548796749e-05	0.00386192742947	0.015,0.016,0.015	0.024,0.027,0.026	-0.01
11099	"HKR1"	"HKR1"	chr19	+	37335168	37335257	37347776	37347872	37334711	37334782	37359425	37359776	11099	28,11,35	3,1,8	4,7,6	0,0,0	187	194	6.8590216894e-05	0.00386192742947	0.906,0.919,0.819	1.0,1.0,1.0	-0.119
1025	"NUP85"	"NUP85"	chr17	+	75215753	75215823	75225102	75225237	75213075	75213119	75225341	75225464	1025	60,22,54	266,137,267	71,53,68	197,143,187	168	198	7.2386921901e-05	0.00403187371449	0.21,0.159,0.192	0.298,0.304,0.3	-0.114
1118	"BORA"	"BORA"	chr13	+	72731280	72731387	72734959	72735005	72728925	72729093	72737961	72738043	1118	21,4,13	8,3,13	11,12,7	0,1,2	198	144	7.22862690294e-05	0.00403187371449	0.656,0.492,0.421	1.0,0.897,0.718	-0.349
9981	"SRRM1"	"SRRM1"	chr1	+	24663182	24663224	24666814	24666925	24662659	24662804	24669122	24669587	9981	30,18,27	299,191,398	16,6,10	361,246,277	140	198	7.77372472964e-05	0.00428176788139	0.124,0.118,0.088	0.059,0.033,0.049	0.063
10933	"LRRC45"	"LRRC45"	chr17	+	82028396	82028508	82028612	82028683	82028233	82028311	82029018	82029185	10933	78,47,71	5,6,9	96,58,92	2,1,2	198	169	7.81133329713e-05	0.00428176788139	0.93,0.87,0.871	0.976,0.98,0.975	-0.087
11761	"CALU"	"CALU"	chr7	+	128754261	128754455	128754528	128754722	128748572	128748804	128758870	128759037	11761	847,543,881	335,201,300	400,378,429	213,203,254	198	198	7.79807007547e-05	0.00428176788139	0.717,0.73,0.746	0.653,0.651,0.628	0.087
2992	"SUZ12"	"SUZ12"	chr17	+	31988319	31988497	31993241	31993333	31976520	31976614	31993864	31994008	2992	28,9,24	118,70,129	3,6,7	66,102,70	198	190	8.14575853906e-05	0.0043754438552	0.185,0.11,0.151	0.042,0.053,0.088	0.088
3245	"CPNE2"	"CPNE2"	chr16	+	57134774	57134826	57137148	57137282	57127848	57127903	57146084	57146321	3245	73,57,94	66,37,67	76,60,67	111,88,88	150	198	8.15116471095e-05	0.0043754438552	0.593,0.67,0.649	0.475,0.474,0.501	0.154
5972	"CTBP2"	"CTBP2"	chr10	-	125133511	125133612	125160318	125160520	125038996	125039155	125160826	125161170	5972	50,42,42	4,0,5	22,17,26	7,6,8	198	198	8.09762450871e-05	0.0043754438552	0.926,1.0,0.894	0.759,0.739,0.765	0.186
11743	"ARIH2"	"ARIH2"	chr3	+	48927461	48927813	48945135	48945181	48924717	48924839	48961611	48961679	11743	230,103,198	23,9,9	113,81,91	3,3,0	198	144	8.10699858319e-05	0.0043754438552	0.879,0.893,0.941	0.965,0.952,1.0	-0.068
4777	"COPZ1"	"COPZ1"	chr12	+	54342205	54342287	54343224	54343316	54325138	54325181	54345459	54345515	4777	21,18,20	241,157,259	7,11,3	203,183,230	180	190	8.24997141499e-05	0.00440565483811	0.084,0.108,0.075	0.035,0.06,0.014	0.053
9948	"BANP"	"BANP"	chr16	+	87984059	87984259	88006089	88006265	87981035	87981127	88018427	88018455	9948	57,23,40	60,32,66	50,39,47	33,19,28	198	198	8.87781569854e-05	0.00471662413522	0.487,0.418,0.377	0.602,0.672,0.627	-0.206
5690	"CDK5RAP2"	"CDK5RAP2"	chr9	-	120467859	120467997	120470110	120470220	120458449	120458622	120471747	120471878	5690	20,10,9	18,8,28	2,12,9	1,0,3	198	198	9.06245721743e-05	0.00479015595778	0.526,0.556,0.243	0.667,1.0,0.75	-0.364
7671	"WDSUB1"	"WDSUB1"	chr2	-	159259809	159259843	159282671	159283093	159256195	159256375	159286582	159286669	7671	15,8,10	1,4,2	8,4,8	1,0,0	198	132	9.1530034837e-05	0.0048134576696	0.909,0.571,0.769	0.842,1.0,1.0	-0.198
4707	"SPAG1"	"SPAG1"	chr8	+	100231155	100231288	100239239	100239404	100220278	100220431	100240402	100240771	4707	10,3,10	147,108,147	0,0,2	95,57,82	198	198	9.5270273018e-05	0.00498484862862	0.064,0.027,0.064	0.0,0.0,0.024	0.044
3118	"RAB5A"	"RAB5A"	chr3	+	19970547	19970717	19975642	19975752	19950805	19951061	19976046	19976169	3118	6,10,17	240,112,248	2,2,1	139,105,112	198	198	9.62414035385e-05	0.00501035648572	0.024,0.082,0.064	0.014,0.019,0.009	0.043
8048	"MORN3"	"MORN3"	chr12	-	121654273	121654433	121659190	121659348	121652727	121652808	121669338	121669512	8048	140,74,132	15,16,17	16,8,6	0,1,0	198	198	9.83886059137e-05	0.00509652978633	0.903,0.822,0.886	1.0,0.889,1.0	-0.093
11010	"ADNP"	"ADNP"	chr20	-	50902016	50902109	50928650	50928825	50888918	50894512	50930825	50930990	11010	75,41,65	331,205,326	13,8,2	92,80,81	198	191	0.000100600425764	0.00518517617371	0.179,0.162,0.161	0.12,0.088,0.023	0.09
9598	"PITPNA"	"PITPNA"	chr17	-	1548295	1548387	1553003	1553149	1543019	1543027	1558528	1558559	9598	58,39,50	23,2,7	46,38,62	1,3,2	198	190	0.000110490222414	0.00566672625846	0.708,0.949,0.873	0.978,0.924,0.967	-0.113
2691	"CIZ1"	"CIZ1"	chr9	-	128180720	128180814	128185546	128185776	128180414	128180523	128190328	128190444	2691	46,27,52	295,168,329	16,9,8	164,113,175	198	192	0.000114672441252	0.00585224872596	0.131,0.135,0.133	0.086,0.072,0.042	0.066
154	"RFWD2"	"RFWD2"	chr1	-	176149005	176149074	176162868	176162988	176116623	176116681	176163826	176163891	154	20,18,23	5,6,3	18,7,19	2,0,0	198	167	0.000119550439185	0.00607128700959	0.771,0.717,0.866	0.884,1.0,1.0	-0.177
9328	"PPCDC"	"PPCDC"	chr15	+	75028246	75028453	75044385	75044514	75023554	75023626	75048552	75048721	9328	57,20,48	154,73,155	43,38,29	67,50,52	198	198	0.000124570782789	0.00629538199851	0.27,0.215,0.236	0.391,0.432,0.358	-0.153
