ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
19971	"TYW1"	"TYW1"	chr7	+	67098540	67098718	67083429	67083539	67117482	67117618
19978	"G3BP2"	"G3BP2"	chr4	-	75646337	75646456	75642781	75645702	75647028	75647157
19994	"NRIP3"	"NRIP3"	chr11	-	8988117	8988261	8987547	8987630	9003761	9004001
19995	"NRIP3"	"NRIP3"	chr11	-	8988117	8988282	8987547	8987630	9003761	9004049
19997	"IPO9"	"IPO9"	chr1	+	201847551	201847638	201847278	201847340	201848392	201848594
19998	"IPO9"	"IPO9"	chr1	+	201848392	201848594	201847551	201847638	201852103	201852192
19999	"IPO9"	"IPO9"	chr1	+	201855782	201855934	201855123	201855182	201857095	201857194
20000	"IPO9"	"IPO9"	chr1	+	201857095	201857194	201855782	201855934	201858446	201858553
20001	"IPO9"	"IPO9"	chr1	+	201863447	201863607	201858854	201858994	201866732	201866959
20002	"IPO9"	"IPO9"	chr1	+	201874831	201874936	201874249	201874372	201875151	201875228
20003	"IPO9"	"IPO9"	chr1	+	201875151	201875228	201874831	201874936	201875943	201884294
20007	"ZNF471"	"ZNF471"	chr19	+	56516274	56516401	56511516	56511604	56518481	56518551
20008	"ERAP1"	"ERAP1"	chr5	-	96788530	96788685	96786469	96786549	96790295	96790367
20009	"ERAP1"	"ERAP1"	chr5	-	96797174	96797309	96795041	96795162	96800861	96801000
20011	"ERAP1"	"ERAP1"	chr5	-	96804820	96804940	96803539	96803939	96807859	96807922
20012	"FGFR1"	"FGFR1"	chr8	-	38417305	38417416	38415869	38416060	38417869	38417991
20019	"FGFR1"	"FGFR1"	chr8	-	38428345	38428435	38427920	38428093	38457355	38457476
20020	"FGFR1"	"FGFR1"	chr8	-	38428351	38428435	38427920	38428093	38457355	38457503
20023	"FGFR1"	"FGFR1"	chr8	-	38429681	38429948	38428345	38428435	38440305	38440373
20029	"FGFR1"	"FGFR1"	chr8	-	38458846	38458969	38457355	38457534	38466541	38466695
20030	"FGFR1"	"FGFR1"	chr8	-	38458846	38458984	38457355	38457534	38467671	38467712
20031	"FGFR1"	"FGFR1"	chr8	-	38461095	38461255	38457355	38457534	38467671	38467724
20041	"FAM3A"	"FAM3A"	chrX	-	154507405	154507490	154507202	154507329	154507810	154507861
20044	"FAM3A"	"FAM3A"	chrX	-	154508288	154508347	154507679	154507861	154508473	154508597
20048	"FAM3A"	"FAM3A"	chrX	-	154511847	154511871	154508452	154508597	154512822	154512936
20052	"FAM3A"	"FAM3A"	chrX	-	154515759	154515812	154512822	154512936	154515909	154516160
20054	"FAM91A1"	"FAM91A1"	chr8	+	123808271	123808376	123806079	123806229	123808892	123809016
20059	"TSPAN4"	"TSPAN4"	chr11	+	850287	850367	847169	847300	864436	864511
20060	"TSPAN4"	"TSPAN4"	chr11	+	862549	862741	847200	847300	864436	864511
20062	"TSPAN4"	"TSPAN4"	chr11	+	865512	865614	864436	864511	865693	865740
20064	"SNX12"	"SNX12"	chrX	-	71062853	71062949	71061842	71061967	71068141	71068322
20073	"HSDL2"	"HSDL2"	chr9	+	112405623	112405722	112380103	112380180	112416840	112416944
20074	"HSDL2"	"HSDL2"	chr9	+	112405623	112405722	112403994	112404158	112408906	112409021
20075	"HSDL2"	"HSDL2"	chr9	+	112408906	112409021	112405623	112405722	112416840	112416944
20079	"HSDL2"	"HSDL2"	chr9	+	112418859	112418958	112405623	112405722	112438430	112438625
20080	"HSDL2"	"HSDL2"	chr9	+	112438430	112438625	112418859	112418958	112441698	112441770
20081	"HSDL2"	"HSDL2"	chr9	+	112438742	112438812	112438430	112438625	112441698	112441770
20085	"KB-1572G7.2"	"KB-1572G7.2"	chr22	-	23686830	23686995	23683724	23683867	23690231	23690356
20086	"KB-1572G7.2"	"KB-1572G7.2"	chr22	-	23686837	23686995	23683724	23683867	23690231	23690293
20087	"KB-1572G7.2"	"KB-1572G7.2"	chr22	-	23690231	23690356	23683724	23683867	23694118	23695517
20088	"KB-1572G7.2"	"KB-1572G7.2"	chr22	-	23694118	23695517	23683724	23683867	23705428	23705541
20089	"DCAF8"	"DCAF8"	chr1	-	160220458	160220532	160218848	160218968	160221086	160221210
20093	"DCAF8"	"DCAF8"	chr1	-	160221086	160221210	160220458	160220532	160222650	160222781
20094	"DCAF8"	"DCAF8"	chr1	-	160225061	160225119	160224441	160224549	160225590	160225663
20095	"DCAF8"	"DCAF8"	chr1	-	160225590	160225663	160224441	160224549	160231296	160231407
20096	"DCAF8"	"DCAF8"	chr1	-	160239696	160240370	160238606	160238747	160262448	160262501
20098	"DCAF8"	"DCAF8"	chr1	-	160243959	160244034	160239221	160240370	160262116	160262407
20099	"DCAF8"	"DCAF8"	chr1	-	160243959	160244034	160239221	160240370	160262448	160262514
20105	"SENP7"	"SENP7"	chr3	-	101327665	101327816	101324204	101326080	101328477	101328546
20106	"SENP7"	"SENP7"	chr3	-	101328645	101328689	101328477	101328546	101330333	101330386
20107	"SENP7"	"SENP7"	chr3	-	101337508	101337631	101332769	101332862	101340094	101340211
20113	"RP11-159G9.5"	"RP11-159G9.5"	chr3	+	88126133	88126269	88113114	88113196	88128808	88129011
20114	"RP11-159G9.5"	"RP11-159G9.5"	chr3	+	88126133	88126269	88113114	88113196	88129686	88129826
20115	"RP11-159G9.5"	"RP11-159G9.5"	chr3	+	88128808	88129011	88113114	88113196	88129686	88129826
20116	"RP11-159G9.5"	"RP11-159G9.5"	chr3	+	88128808	88129011	88126133	88126269	88129686	88129826
20118	"UACA"	"UACA"	chr15	-	70682757	70682795	70679607	70679676	70687539	70687643
20119	"UACA"	"UACA"	chr15	-	70684264	70684446	70682757	70682795	70687539	70687643
20121	"PARP4"	"PARP4"	chr13	-	24453586	24453654	24451971	24452593	24455016	24455134
20122	"PARP4"	"PARP4"	chr13	-	24456340	24456478	24455016	24455212	24459043	24459122
20123	"PARP4"	"PARP4"	chr13	-	24492420	24492594	24490667	24490828	24493595	24493733
20124	"PARP4"	"PARP4"	chr13	-	24499300	24499376	24498115	24498229	24500315	24500382
20125	"PARP4"	"PARP4"	chr13	-	24503644	24503777	24501632	24501834	24512705	24512810
20128	"FKBP9"	"FKBP9"	chr7	+	32988506	32988652	32980363	32980553	32996162	32996349
20129	"FKBP9"	"FKBP9"	chr7	+	32996162	32996349	32988506	32988652	33000114	33000260
20130	"FKBP9"	"FKBP9"	chr7	+	33000114	33000260	32996162	32996349	33002675	33002839
20137	"UBE2J2"	"UBE2J2"	chr1	-	1256044	1256125	1253908	1255487	1256991	1257130
20138	"UBE2J2"	"UBE2J2"	chr1	-	1257207	1257310	1256991	1257130	1263345	1263386
20141	"UBE2J2"	"UBE2J2"	chr1	-	1263345	1263386	1257207	1257310	1267861	1267992
20142	"UBE2J2"	"UBE2J2"	chr1	-	1263345	1263386	1257207	1257310	1273665	1273827
20148	"UBE2J2"	"UBE2J2"	chr1	-	1267861	1267992	1257207	1257310	1273665	1273833
20149	"UBE2J2"	"UBE2J2"	chr1	-	1267861	1267992	1262852	1263386	1272852	1273471
20161	"TMEM254-AS1"	"TMEM254-AS1"	chr10	-	80053395	80053586	80046859	80049178	80060789	80060933
20162	"TMEM254-AS1"	"TMEM254-AS1"	chr10	-	80055915	80056126	80053395	80053586	80056318	80056405
20163	"TMEM254-AS1"	"TMEM254-AS1"	chr10	-	80055915	80056126	80053395	80053586	80060789	80060933
20164	"TMEM254-AS1"	"TMEM254-AS1"	chr10	-	80056318	80056405	80053395	80053586	80060789	80060933
20168	"CLPB"	"CLPB"	chr11	-	72294324	72294444	72294021	72294126	72294619	72294693
20170	"CLPB"	"CLPB"	chr11	-	72358879	72359008	72329706	72329804	72380280	72380384
20172	"CLPB"	"CLPB"	chr11	-	72402965	72403052	72380280	72380384	72430311	72430363
20193	"L3MBTL1"	"L3MBTL1"	chr20	+	43515008	43515159	43514412	43514776	43515291	43515415
20195	"L3MBTL1"	"L3MBTL1"	chr20	+	43516092	43516177	43515291	43515415	43528656	43528745
20207	"MAP2"	"MAP2"	chr2	+	209507591	209507641	209424057	209424276	209580035	209580100
20208	"MAP2"	"MAP2"	chr2	+	209580035	209580100	209424057	209424276	209625052	209625129
20223	"DDX41"	"DDX41"	chr5	-	177513352	177513484	177513010	177513082	177513684	177513847
20226	"DDX41"	"DDX41"	chr5	-	177516287	177516447	177515185	177516193	177516724	177516835
20227	"DDX41"	"DDX41"	chr5	-	177516287	177516516	177516118	177516193	177516724	177516835
20230	"PISD"	"PISD"	chr22	-	31621648	31621885	31620995	31621472	31623683	31623849
20231	"PISD"	"PISD"	chr22	-	31621648	31621885	31620995	31621472	31648100	31648276
20232	"PISD"	"PISD"	chr22	-	31623683	31623849	31620995	31621472	31648100	31648276
20233	"PISD"	"PISD"	chr22	-	31623683	31623849	31621648	31621885	31625762	31626016
20234	"PISD"	"PISD"	chr22	-	31623683	31623849	31621648	31621885	31630803	31630862
20237	"PISD"	"PISD"	chr22	-	31625762	31626016	31621648	31621885	31630803	31630831
20239	"PISD"	"PISD"	chr22	-	31625762	31626016	31623683	31623849	31630803	31630831
20240	"PISD"	"PISD"	chr22	-	31625762	31626016	31623683	31623849	31638365	31638405
20241	"PISD"	"PISD"	chr22	-	31628002	31628210	31625762	31626016	31628852	31628981
20242	"PISD"	"PISD"	chr22	-	31628002	31628210	31625762	31626016	31630803	31630824
20243	"PISD"	"PISD"	chr22	-	31628852	31628981	31625877	31626016	31630521	31630799
20244	"PISD"	"PISD"	chr22	-	31628852	31628981	31625877	31626016	31630803	31630862
20245	"PISD"	"PISD"	chr22	-	31628852	31628981	31625877	31626016	31648100	31648276
20247	"PISD"	"PISD"	chr22	-	31629775	31629884	31628852	31628981	31630521	31630799
20248	"PISD"	"PISD"	chr22	-	31629775	31629884	31628852	31628981	31630803	31630862
20250	"PISD"	"PISD"	chr22	-	31650698	31650778	31648100	31648276	31662143	31662180
20252	"AC002398.9"	"AC002398.9"	chr19	+	35752803	35752833	35752433	35752484	35752913	35752999
20253	"AC002398.9"	"AC002398.9"	chr19	+	35752913	35752999	35752803	35752833	35753086	35753253
20254	"AC002398.9"	"AC002398.9"	chr19	+	35754245	35754319	35754016	35754157	35754392	35754519
20263	"ADCY6"	"ADCY6"	chr12	-	48773468	48773647	48772507	48772543	48773939	48774024
20265	"ADCY6"	"ADCY6"	chr12	-	48774401	48774518	48773468	48774098	48774690	48774754
20266	"ADCY6"	"ADCY6"	chr12	-	48774401	48774518	48773468	48774098	48775302	48775450
20267	"ADCY6"	"ADCY6"	chr12	-	48774690	48774778	48773939	48774098	48775302	48775450
20268	"ADCY6"	"ADCY6"	chr12	-	48774690	48774778	48774401	48774518	48775302	48775450
20269	"ADCY6"	"ADCY6"	chr12	-	48774956	48775054	48774690	48774778	48775302	48775450
20270	"ADCY6"	"ADCY6"	chr12	-	48777409	48777521	48777103	48777231	48777614	48777736
20271	"MARK4"	"MARK4"	chr19	+	45258988	45259189	45251257	45251639	45263112	45263166
20272	"MARK4"	"MARK4"	chr19	+	45264683	45264749	45263318	45263367	45264839	45264910
20273	"MARK4"	"MARK4"	chr19	+	45277922	45278042	45271471	45271708	45278515	45278615
20277	"TMEM5"	"TMEM5"	chr12	+	63802090	63802405	63784969	63785072	63805233	63805404
20278	"TMEM5"	"TMEM5"	chr12	+	63805233	63805404	63784969	63785072	63808674	63809100
20279	"SLC25A12"	"SLC25A12"	chr2	-	171787570	171787661	171784369	171785475	171787788	171787947
20280	"SLC25A12"	"SLC25A12"	chr2	-	171809605	171809686	171793626	171793767	171810223	171810276
20281	"SLC25A12"	"SLC25A12"	chr2	-	171809605	171809686	171793626	171793767	171826797	171826882
20282	"SLC25A12"	"SLC25A12"	chr2	-	171813338	171813497	171810223	171810276	171815120	171815202
20283	"SLC25A12"	"SLC25A12"	chr2	-	171826797	171826882	171815108	171815202	171833962	171834056
20288	"SLC25A12"	"SLC25A12"	chr2	-	171868680	171868823	171855800	171855949	171893204	171893258
20289	"SLC25A12"	"SLC25A12"	chr2	-	171893204	171893258	171868680	171868823	171999678	171999855
20290	"SLC25A12"	"SLC25A12"	chr2	-	171921079	171921231	171893204	171893258	171999678	171999859
20291	"SLC25A12"	"SLC25A12"	chr2	-	171991346	171991442	171893204	171893258	171999678	171999792
20292	"SLCO3A1"	"SLCO3A1"	chr15	+	92104278	92104542	92094880	92094979	92120464	92120629
20293	"SLCO3A1"	"SLCO3A1"	chr15	+	92150949	92151014	92146983	92147159	92162755	92162998
20294	"SLCO3A1"	"SLCO3A1"	chr15	+	92150954	92151014	92146983	92147159	92162755	92162946
20304	"WNT6"	"WNT6"	chr2	+	218871484	218871819	218871026	218871247	218873383	218874233
20305	"COMMD9"	"COMMD9"	chr11	-	36276136	36276240	36272291	36274772	36277088	36277123
20314	"SIDT2"	"SIDT2"	chr11	+	117186583	117186636	117185950	117186223	117187377	117187449
20319	"CTBP1"	"CTBP1"	chr4	-	1213477	1213605	1212912	1213030	1214342	1214462
20320	"CTBP1"	"CTBP1"	chr4	-	1214190	1214473	1213477	1213605	1215990	1216205
20321	"CTBP1"	"CTBP1"	chr4	-	1214342	1214473	1213477	1213605	1215990	1216205
20322	"CTBP1"	"CTBP1"	chr4	-	1225359	1225566	1215990	1216205	1228198	1228343
20323	"CTBP1"	"CTBP1"	chr4	-	1238182	1238337	1228198	1228343	1241324	1241463
20326	"CTBP1"	"CTBP1"	chr4	-	1241324	1241519	1238182	1238337	1248660	1248740
20329	"SLC35F5"	"SLC35F5"	chr2	-	113717752	113717848	113714646	113715195	113719153	113719244
20331	"SLC35F5"	"SLC35F5"	chr2	-	113717752	113717850	113712791	113715195	113719153	113719280
20333	"SLC35F5"	"SLC35F5"	chr2	-	113746276	113746339	113743712	113743794	113755164	113755306
20334	"SLC35F5"	"SLC35F5"	chr2	-	113750424	113750568	113746276	113746339	113755164	113755306
20341	"THAP6"	"THAP6"	chr4	+	75539858	75539959	75521735	75521861	75542408	75542486
20343	"BPHL"	"BPHL"	chr6	+	3138040	3138179	3137361	3137422	3140385	3140509
20344	"BPHL"	"BPHL"	chr6	+	3138040	3140509	3137361	3137493	3152487	3153062
20345	"BPHL"	"BPHL"	chr6	+	3140385	3140509	3137361	3137493	3152487	3152533
20358	"TIMM23B"	"TIMM23B"	chr10	+	49945031	49945090	49943234	49943358	49952125	49952219
20359	"TIMM23B"	"TIMM23B"	chr10	+	49952448	49952533	49952125	49952219	49955001	49955060
20368	"NBPF14"	"NBPF14"	chr1	-	148584470	148584676	148583140	148583192	148585140	148585213
20370	"VPS54"	"VPS54"	chr2	-	63897495	63897590	63892145	63893535	63899473	63899581
20371	"VPS54"	"VPS54"	chr2	-	63912344	63912425	63899473	63899581	63912539	63912661
20374	"VPS54"	"VPS54"	chr2	-	63981645	63981851	63972165	63972244	63983863	63984019
20375	"VPS54"	"VPS54"	chr2	-	63981645	63981887	63972165	63972244	63983863	63984019
20376	"C17orf49"	"C17orf49"	chr17	+	7015773	7015875	7015039	7015156	7016494	7016685
20377	"C17orf49"	"C17orf49"	chr17	+	7016909	7017014	7016494	7016525	7017256	7017375
20378	"C17orf49"	"C17orf49"	chr17	+	7016909	7017014	7016494	7016525	7017260	7017519
20379	"C17orf49"	"C17orf49"	chr17	+	7016909	7017014	7016494	7016685	7017256	7017375
20380	"C17orf49"	"C17orf49"	chr17	+	7016909	7017014	7016494	7016685	7017260	7017519
20386	"TLK2"	"TLK2"	chr17	+	62523133	62523177	62522203	62522273	62536169	62536337
20388	"TLK2"	"TLK2"	chr17	+	62552301	62552397	62536169	62536337	62553662	62553755
20389	"TLK2"	"TLK2"	chr17	+	62553662	62553755	62536169	62536337	62560015	62560034
20391	"TLK2"	"TLK2"	chr17	+	62560015	62560126	62536169	62536337	62565000	62565137
20393	"TLK2"	"TLK2"	chr17	+	62596584	62596674	62585595	62586226	62600650	62600820
20398	"EXOSC8"	"EXOSC8"	chr13	+	37002272	37002309	37001473	37001801	37002487	37002551
20399	"EXOSC8"	"EXOSC8"	chr13	+	37002487	37002551	37002267	37002309	37002933	37003001
20400	"EXOSC8"	"EXOSC8"	chr13	+	37003494	37003517	37002933	37003007	37004476	37004561
20401	"EXOSC8"	"EXOSC8"	chr13	+	37003494	37003517	37002933	37003007	37004515	37004525
20402	"EXOSC8"	"EXOSC8"	chr13	+	37004476	37004561	37002933	37003007	37005919	37006025
20403	"EXOSC8"	"EXOSC8"	chr13	+	37004515	37004561	37002933	37003007	37005919	37006025
20404	"EXOSC8"	"EXOSC8"	chr13	+	37005919	37006025	37004217	37004561	37006114	37006153
20405	"EXOSC8"	"EXOSC8"	chr13	+	37005956	37006025	37002933	37004561	37006114	37006160
20406	"EXOSC8"	"EXOSC8"	chr13	+	37006114	37006160	37005919	37006025	37006974	37007071
20411	"ZNF433"	"ZNF433"	chr19	-	12030139	12030198	12018165	12018301	12034827	12034874
20419	"HSPB11"	"HSPB11"	chr1	-	53928371	53928440	53923532	53923947	53930038	53930145
20420	"HSPB11"	"HSPB11"	chr1	-	53928371	53928440	53923532	53923947	53939984	53940097
20421	"HSPB11"	"HSPB11"	chr1	-	53930038	53930145	53923532	53923947	53939984	53940097
20422	"HSPB11"	"HSPB11"	chr1	-	53930038	53930145	53928371	53928440	53939984	53940097
20423	"HSPB11"	"HSPB11"	chr1	-	53939984	53940097	53930038	53930145	53945554	53945572
20424	"ANO8"	"ANO8"	chr19	-	17327437	17327569	17327234	17327345	17327688	17327880
20425	"ANO8"	"ANO8"	chr19	-	17333421	17333554	17333100	17333239	17333689	17333800
20428	"PSMD1"	"PSMD1"	chr2	+	231077033	231077162	231075510	231075571	231078658	231078747
20429	"PSMD1"	"PSMD1"	chr2	+	231087116	231087181	231085018	231085114	231146239	231146356
20430	"PSMD1"	"PSMD1"	chr2	+	231138735	231138850	231087116	231087181	231146239	231146356
20431	"PSMD1"	"PSMD1"	chr2	+	231153563	231153666	231146239	231146356	231161339	231161509
20432	"PSMD1"	"PSMD1"	chr2	+	231163634	231163727	231161339	231161509	231165199	231165235
20433	"PSMD1"	"PSMD1"	chr2	+	231165199	231165286	231163634	231163727	231165870	231166017
20434	"PSMD1"	"PSMD1"	chr2	+	231170565	231170721	231165870	231166017	231172534	231172824
20435	"DOK1"	"DOK1"	chr2	+	74549412	74549571	74549070	74549172	74554793	74554859
20436	"DOK1"	"DOK1"	chr2	+	74554721	74554814	74549070	74549172	74555155	74555231
20449	"RP1-130H16.18"	"RP1-130H16.18"	chr22	-	30295736	30295843	30294940	30295055	30299443	30299476
20450	"SLC50A1"	"SLC50A1"	chr1	+	155136298	155136376	155135343	155135680	155136827	155136951
20451	"SLC50A1"	"SLC50A1"	chr1	+	155136298	155136376	155135343	155135680	155137560	155137722
20452	"SLC50A1"	"SLC50A1"	chr1	+	155136298	155136376	155135356	155135598	155136827	155136951
20453	"SLC50A1"	"SLC50A1"	chr1	+	155136298	155136376	155135827	155135991	155136827	155136951
20454	"SLC50A1"	"SLC50A1"	chr1	+	155136298	155136376	155135827	155135991	155137560	155137722
20455	"SLC50A1"	"SLC50A1"	chr1	+	155136298	155136376	155135827	155135991	155137978	155138098
20456	"SLC50A1"	"SLC50A1"	chr1	+	155136298	155136396	155135866	155135991	155136827	155136951
20457	"SLC50A1"	"SLC50A1"	chr1	+	155136298	155136396	155135866	155135991	155137560	155137722
20458	"SLC50A1"	"SLC50A1"	chr1	+	155136827	155136951	155135390	155135680	155137560	155137596
20459	"SLC50A1"	"SLC50A1"	chr1	+	155136827	155136951	155135811	155135972	155137560	155137596
20460	"SLC50A1"	"SLC50A1"	chr1	+	155136827	155136951	155135849	155135991	155137560	155137596
20461	"SLC50A1"	"SLC50A1"	chr1	+	155136827	155136951	155135849	155135991	155137978	155138098
20464	"SLC50A1"	"SLC50A1"	chr1	+	155136827	155136951	155136298	155136396	155137560	155137596
20466	"SLC50A1"	"SLC50A1"	chr1	+	155137560	155137722	155135827	155135991	155137978	155138094
20469	"SLC50A1"	"SLC50A1"	chr1	+	155137560	155137722	155136827	155136951	155137978	155138094
20470	"SLC50A1"	"SLC50A1"	chr1	+	155137578	155137722	155136827	155136951	155137978	155138098
20471	"RP11-35G9.5"	"RP11-35G9.5"	chr18	+	57731413	57732023	57641558	57642052	57735150	57735592
20472	"RP11-35G9.5"	"RP11-35G9.5"	chr18	+	57734025	57734096	57731413	57732023	57735150	57735592
20473	"RP11-35G9.5"	"RP11-35G9.5"	chr18	+	57737035	57737091	57735399	57735592	57737761	57738044
20475	"SSH2"	"SSH2"	chr17	-	29635967	29636802	29625937	29632931	29648143	29648344
20476	"SSH2"	"SSH2"	chr17	-	29648143	29648344	29635967	29636802	29650653	29650800
20477	"SSH2"	"SSH2"	chr17	-	29650653	29650800	29647693	29648344	29655560	29655607
20479	"DNM1"	"DNM1"	chr9	+	128219987	128220086	128219048	128219252	128220180	128220341
20482	"DNM1"	"DNM1"	chr9	+	128240986	128241047	128240511	128240532	128242231	128242345
20484	"DNM1"	"DNM1"	chr9	+	128247923	128247935	128247374	128247486	128248582	128248753
20486	"DNM1"	"DNM1"	chr9	+	128253100	128253137	128250724	128250940	128254008	128254055
20501	"PAIP1"	"PAIP1"	chr5	-	43533737	43533792	43529785	43529879	43534852	43534970
20503	"PAIP1"	"PAIP1"	chr5	-	43543003	43543116	43538923	43539035	43547727	43547913
20504	"PAIP1"	"PAIP1"	chr5	-	43547727	43547913	43543003	43543116	43555829	43555961
20506	"SH3KBP1"	"SH3KBP1"	chrX	-	19537716	19537780	19533974	19536458	19541924	19542193
20507	"SH3KBP1"	"SH3KBP1"	chrX	-	19541924	19542193	19537716	19537780	19549973	19550083
20508	"SH3KBP1"	"SH3KBP1"	chrX	-	19545921	19546050	19541924	19542193	19549973	19550083
20510	"SH3KBP1"	"SH3KBP1"	chrX	-	19631863	19631958	19607937	19608045	19645399	19645475
20512	"SH3KBP1"	"SH3KBP1"	chrX	-	19683822	19684028	19645399	19645475	19695611	19695741
20513	"SH3KBP1"	"SH3KBP1"	chrX	-	19687616	19687691	19683822	19684028	19694994	19695051
20515	"SH3KBP1"	"SH3KBP1"	chrX	-	19706880	19706984	19695611	19695741	19746317	19746411
20516	"SH3KBP1"	"SH3KBP1"	chrX	-	19836124	19836282	19746317	19746441	19887306	19887459
20517	"TCEB3"	"TCEB3"	chr1	+	23756273	23756385	23755842	23756023	23756952	23757125
20524	"AMPD2"	"AMPD2"	chr1	+	109625661	109625792	109619846	109620278	109626159	109626198
20525	"AMPD2"	"AMPD2"	chr1	+	109628642	109628806	109628363	109628495	109629108	109629235
20529	"SMARCA5"	"SMARCA5"	chr4	+	143517354	143517429	143513462	143514101	143521428	143521595
20530	"SMARCA5"	"SMARCA5"	chr4	+	143538785	143538938	143538589	143538711	143540362	143540495
20531	"SMARCA5"	"SMARCA5"	chr4	+	143544736	143544847	143543852	143543972	143545469	143545583
20532	"SMARCA5"	"SMARCA5"	chr4	+	143545924	143546047	143545469	143545583	143546775	143546908
20533	"FGF11"	"FGF11"	chr17	+	7442593	7442792	7441775	7441879	7443075	7443331
20535	"KLHL8"	"KLHL8"	chr4	-	87163877	87164079	87160102	87163642	87170078	87170238
20536	"KLHL8"	"KLHL8"	chr4	-	87178476	87178620	87176756	87176868	87183202	87183389
20538	"KLHL8"	"KLHL8"	chr4	-	87185250	87185571	87183202	87183389	87195323	87195690
20539	"KLHL8"	"KLHL8"	chr4	-	87185250	87185799	87183202	87183389	87195323	87195690
20541	"KLHL8"	"KLHL8"	chr4	-	87195323	87195690	87185250	87185799	87220417	87220463
20548	"ATRX"	"ATRX"	chrX	-	77521402	77521498	77520787	77520916	77522262	77522388
20549	"ATRX"	"ATRX"	chrX	-	77574249	77574358	77558668	77558846	77589833	77589940
20556	"DNAJB13"	"DNAJB13"	chr11	+	73967938	73968162	73965235	73966251	73968255	73968458
20558	"GNS"	"GNS"	chr12	-	64723005	64723113	64721594	64721705	64728955	64729057
20560	"GNS"	"GNS"	chr12	-	64739380	64739499	64737003	64737107	64740605	64740688
20565	"ISCU"	"ISCU"	chr12	+	108567189	108567268	108565320	108565431	108568830	108569368
20583	"NKTR"	"NKTR"	chr3	+	42627199	42630575	42620015	42621516	42631170	42631316
20584	"NKTR"	"NKTR"	chr3	+	42630545	42630575	42619818	42621516	42631170	42631316
20587	"RALA"	"RALA"	chr7	+	39686630	39686781	39623482	39623825	39690381	39690570
20589	"RALA"	"RALA"	chr7	+	39696684	39696859	39623564	39623825	39706122	39706391
20591	"TPPP"	"TPPP"	chr5	-	677749	678064	665969	666123	693277	693395
20593	"TCEA1"	"TCEA1"	chr8	-	53979024	53979171	53970391	53970463	53984362	53984517
20595	"TCEA1"	"TCEA1"	chr8	-	53993667	53993755	53988113	53988259	53999944	54000050
20596	"TCEA1"	"TCEA1"	chr8	-	53999944	54000050	53993375	53993755	54010429	54010492
20597	"TCEA1"	"TCEA1"	chr8	-	53999944	54000050	53993375	53993755	54022062	54022448
20601	"TCEA1"	"TCEA1"	chr8	-	54010429	54010492	53993375	53993755	54022062	54022148
20602	"TCEA1"	"TCEA1"	chr8	-	54010429	54010492	53999624	54000050	54022062	54022148
20603	"TCEA1"	"TCEA1"	chr8	-	54021525	54021586	54010429	54010492	54022062	54022310
20613	"EFHD2"	"EFHD2"	chr1	+	15427149	15427284	15425870	15426018	15428592	15430343
20616	"KIAA1324"	"KIAA1324"	chr1	+	109173473	109173557	109172487	109172568	109188176	109188354
20620	"KIAA1324"	"KIAA1324"	chr1	+	109191725	109191863	109191365	109191471	109192610	109192874
20625	"PDHA1"	"PDHA1"	chrX	+	19349311	19349371	19343892	19344094	19349936	19350098
20626	"PDHA1"	"PDHA1"	chrX	+	19349936	19350110	19343892	19344094	19351280	19351407
20627	"PDHA1"	"PDHA1"	chrX	+	19353081	19353173	19351259	19351407	19354490	19354570
20628	"PDHA1"	"PDHA1"	chrX	+	19353081	19353173	19351259	19351407	19355348	19355504
20629	"PDHA1"	"PDHA1"	chrX	+	19354490	19354583	19351259	19351407	19355348	19355445
20631	"PDHA1"	"PDHA1"	chrX	+	19355348	19355504	19351259	19351407	19355685	19355757
20633	"UBE2E1"	"UBE2E1"	chr3	+	23887566	23887699	23811457	23811510	23890508	23890872
20635	"UBE2E1"	"UBE2E1"	chr3	+	23889111	23889259	23887566	23887699	23890508	23890872
20636	"NAT9"	"NAT9"	chr17	-	74771959	74771977	74771767	74771858	74772217	74772277
20637	"NAT9"	"NAT9"	chr17	-	74771959	74772039	74771388	74771858	74772217	74772277
20638	"NAT9"	"NAT9"	chr17	-	74771959	74772054	74770546	74771858	74772217	74772277
20640	"NAT9"	"NAT9"	chr17	-	74772895	74773039	74771959	74772277	74773575	74773685
20666	"ERI3"	"ERI3"	chr1	-	44241914	44242080	44221503	44221640	44284834	44284907
20667	"ERI3"	"ERI3"	chr1	-	44247938	44248038	44221069	44221640	44284834	44284907
20669	"ERI3"	"ERI3"	chr1	-	44284834	44284907	44247938	44248038	44308309	44308401
20670	"ERI3"	"ERI3"	chr1	-	44308309	44308401	44284829	44284907	44313168	44313228
20671	"ERI3"	"ERI3"	chr1	-	44308309	44308401	44284829	44284907	44319627	44319744
20672	"ERI3"	"ERI3"	chr1	-	44313168	44313228	44284829	44284907	44319627	44319744
20673	"ERI3"	"ERI3"	chr1	-	44313168	44313228	44308309	44308401	44319627	44319744
20674	"ERI3"	"ERI3"	chr1	-	44313168	44313228	44308309	44308401	44339044	44339316
20675	"ERI3"	"ERI3"	chr1	-	44319627	44319744	44308309	44308401	44339044	44339316
20676	"ERI3"	"ERI3"	chr1	-	44319627	44319744	44313168	44313228	44339044	44339316
20677	"ERI3"	"ERI3"	chr1	-	44319627	44319744	44313168	44313228	44354891	44355260
