ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
1608	"XPO5"	"XPO5"	chr6	-	43525838	43525954	43525838	43525921	43526684	43526747	1608	1,1,2	121,150,64	2,0,0	143,87,76	132	99	1	1.0	0.006,0.005,0.023	0.01,0.0,0.0	0.008
1609	"ADGRL1"	"ADGRL1"	chr19	-	14152132	14152222	14152132	14152150	14152308	14152437	1609	27,33,12	47,38,23	23,26,7	43,26,18	171	99	0.849288092391	1.0	0.25,0.335,0.232	0.236,0.367,0.184	0.01
1610	"GSPT1"	"GSPT1"	chr16	-	11896557	11896785	11896557	11896782	11897839	11897881	1610	256,265,156	64,43,22	309,259,160	46,45,32	102	99	0.533700459064	1.0	0.795,0.857,0.873	0.867,0.848,0.829	-0.006
1611	"GSPT1"	"GSPT1"	chr16	-	11896557	11896785	11896557	11896782	11897993	11898035	1611	23,26,13	0,0,0	30,25,17	0,0,2	102	99	1	1.0	1.0,1.0,1.0	1.0,1.0,0.892	0.036
1612	"NAB1"	"NAB1"	chr2	+	190649830	190649982	190649845	190649982	190648897	190648971	1612	0,1,1	3,0,0	2,1,1	1,3,0	114	99	0.31364300288	1.0	0.0,1.0,1.0	0.635,0.224,1.0	0.047
1613	"NAB1"	"NAB1"	chr2	+	190649830	190649982	190649845	190649982	190649232	190649360	1613	8,18,7	14,13,10	11,5,6	13,8,3	114	99	0.876481783633	1.0	0.332,0.546,0.378	0.424,0.352,0.635	-0.052
1614	"NAB1"	"NAB1"	chr2	+	190685475	190685638	190685478	190685638	190673100	190673152	1614	8,5,2	0,0,0	8,4,5	1,0,0	102	99	1	1.0	1.0,1.0,1.0	0.886,1.0,1.0	0.038
1615	"NAB1"	"NAB1"	chr2	+	190685475	190685638	190685478	190685638	190683737	190683827	1615	125,127,66	24,21,14	110,94,66	14,18,9	102	99	0.34947052257	1.0	0.835,0.854,0.821	0.884,0.835,0.877	-0.029
1616	"PSMC5"	"PSMC5"	chr17	+	63827673	63827923	63827850	63827923	63827459	63827514	1616	41,32,23	0,0,0	61,28,31	1,0,0	276	99	1	1.0	1.0,1.0,1.0	0.956,1.0,1.0	0.015
1617	"PSMC5"	"PSMC5"	chr17	+	63831019	63831226	63831035	63831226	63830808	63830935	1617	3,3,1	200,194,100	0,3,0	260,166,145	115	99	1	1.0	0.013,0.013,0.009	0.0,0.015,0.0	0.007
1619	"ADGRL2"	"ADGRL2"	chr1	+	81987259	81987341	81987288	81987341	81985258	81985355	1619	2,1,2	4,6,2	9,6,6	11,17,6	128	99	0.21310691873	1.0	0.279,0.114,0.436	0.388,0.214,0.436	-0.07
1622	"HMGCL"	"HMGCL"	chr1	-	23808134	23808323	23808134	23808215	23810735	23810799	1622	87,99,62	0,3,1	55,52,38	0,0,0	207	99	0.391598048219	1.0	1.0,0.94,0.967	1.0,1.0,1.0	-0.031
1625	"KRT15"	"KRT15"	chr17	-	41516807	41517165	41516807	41516964	41518329	41518461	1625	336,302,162	1,1,0	214,117,118	0,0,3	300	99	1	1.0	0.991,0.99,1.0	1.0,1.0,0.928	0.018
1628	"MVP"	"MVP"	chr16	+	29830473	29830674	29830514	29830674	29820472	29820510	1628	21,28,10	22,32,11	44,26,37	70,51,29	140	99	0.462318486818	1.0	0.403,0.382,0.391	0.308,0.265,0.474	0.043
1630	"CRNDE"	"CRNDE"	chr16	-	54920297	54920338	54920297	54920327	54923584	54923650	1630	8,5,2	12,9,8	8,3,5	5,5,5	110	99	0.144778653935	0.897849729914	0.375,0.333,0.184	0.59,0.351,0.474	-0.174
1631	"CRNDE"	"CRNDE"	chr16	-	54920297	54920410	54920297	54920327	54923584	54923650	1631	225,227,109	12,9,8	180,121,125	5,5,5	182	99	0.169016092067	0.958907926047	0.911,0.932,0.881	0.951,0.929,0.932	-0.029
1632	"CRNDE"	"CRNDE"	chr16	-	54920297	54920410	54920297	54920338	54923584	54923650	1632	218,222,108	1,0,1	174,118,123	2,0,3	171	99	0.536688767093	1.0	0.992,1.0,0.984	0.981,1.0,0.96	0.012
1634	"BACE1"	"BACE1"	chr11	-	117293870	117294008	117293870	117293933	117295130	117295347	1634	72,55,30	5,4,0	77,74,63	5,7,2	174	99	0.708438092871	1.0	0.891,0.887,1.0	0.898,0.857,0.947	0.025
1636	"CTDNEP1"	"CTDNEP1"	chr17	-	7247063	7247182	7247063	7247177	7247276	7247343	1636	227,251,129	2,3,2	258,215,166	3,1,1	104	99	1	1.0	0.991,0.988,0.984	0.988,0.995,0.994	-0.005
1638	"PTK7"	"PTK7"	chr6	+	43143384	43143620	43143416	43143620	43142171	43142299	1638	2,0,1	126,115,74	2,1,3	137,73,87	131	99	0.780962133526	1.0	0.012,0.0,0.01	0.011,0.01,0.025	-0.008
1639	"DNASE1L3"	"DNASE1L3"	chr3	-	58210765	58211003	58210765	58210932	58214107	58214196	1639	1,1,4	0,0,1	0,0,0	1,1,0	170	99	1	1.0	1.0,1.0,0.7	0.0,0.0,NA	0.9
1640	"PTPN11"	"PTPN11"	chr12	+	112486453	112486629	112486462	112486629	112482073	112482205	1640	0,0,0	36,66,15	1,0,0	35,23,42	108	99	1	1.0	0.0,0.0,0.0	0.026,0.0,0.0	-0.009
1641	"PTPN11"	"PTPN11"	chr12	+	112486453	112486629	112486474	112486629	112482073	112482205	1641	3,3,0	147,184,85	7,3,2	160,104,82	120	99	0.072522446959	0.628446204222	0.017,0.013,0.0	0.035,0.023,0.02	-0.016
1642	"PTPN11"	"PTPN11"	chr12	+	112486462	112486629	112486474	112486629	112482073	112482205	1642	39,69,15	147,184,85	41,26,44	160,104,82	111	99	0.52307643583	1.0	0.191,0.251,0.136	0.186,0.182,0.324	-0.038
1643	"RARRES3"	"RARRES3"	chr11	+	63544599	63544889	63544620	63544889	63539525	63539624	1643	1,3,0	70,81,36	2,2,0	46,45,35	120	99	0.451731203179	1.0	0.012,0.03,0.0	0.035,0.035,0.0	-0.009
1644	"LRRC75A-AS1"	"LRRC75A-AS1"	chr17	+	16439527	16439703	16439580	16439703	16439326	16439414	1644	1158,1340,554	534,655,399	981,500,412	451,339,303	152	99	0.412980085248	1.0	0.585,0.571,0.475	0.586,0.49,0.47	0.028
1645	"LRRC75A-AS1"	"LRRC75A-AS1"	chr17	+	16439527	16439703	16439659	16439703	16439326	16439414	1645	1874,2173,1117	273,360,195	1601,938,719	229,182,158	231	99	0.290068868931	1.0	0.746,0.721,0.711	0.75,0.688,0.661	0.026
1646	"LRRC75A-AS1"	"LRRC75A-AS1"	chr17	+	16439580	16439703	16439659	16439703	16439326	16439414	1646	1250,1488,962	273,360,195	1071,777,610	229,182,158	178	99	0.610087102285	1.0	0.718,0.697,0.733	0.722,0.704,0.682	0.013
1647	"LRRC75A-AS1"	"LRRC75A-AS1"	chr17	+	16439580	16440253	16440110	16440253	16439326	16439414	1647	1117,1362,801	0,0,1	896,650,549	0,0,0	629	99	1	1.0	1.0,1.0,0.992	1.0,1.0,1.0	-0.003
1648	"LRRC75A-AS1"	"LRRC75A-AS1"	chr17	+	16439580	16440253	16440184	16440253	16439326	16439414	1648	1163,1420,835	1285,1396,851	917,667,557	821,687,533	703	99	0.409161477913	1.0	0.113,0.125,0.121	0.136,0.12,0.128	-0.008
1649	"LRRC75A-AS1"	"LRRC75A-AS1"	chr17	+	16440110	16440253	16440184	16440253	16439326	16439414	1649	46,58,35	1285,1396,851	21,17,8	821,687,533	173	99	0.00150442094249	0.0735017089045	0.02,0.023,0.023	0.014,0.014,0.009	0.01
1650	"LRRC75A-AS1"	"LRRC75A-AS1"	chr17	+	16440110	16440253	16440184	16440253	16439527	16439703	1650	47,63,36	742,968,629	29,22,9	692,483,368	173	99	0.00445667595112	0.129168065702	0.035,0.036,0.032	0.023,0.025,0.014	0.014
1651	"LRRC75A-AS1"	"LRRC75A-AS1"	chr17	+	16463163	16463247	16463166	16463247	16462832	16462941	1651	2,4,2	6,2,4	2,3,1	2,1,0	102	99	0.0250635067947	0.350313613689	0.244,0.66,0.327	0.493,0.744,1.0	-0.335
1653	"ZBTB44"	"ZBTB44"	chr11	-	130238443	130238556	130238443	130238553	130239811	130239896	1653	4,5,6	3,9,1	6,2,4	1,6,2	102	99	0.880807211157	1.0	0.564,0.35,0.853	0.853,0.244,0.66	0.003
1654	"ZBTB44"	"ZBTB44"	chr11	-	130238443	130238607	130238443	130238553	130239811	130239896	1654	72,77,42	3,9,1	55,29,42	1,6,2	153	99	0.913854876419	1.0	0.94,0.847,0.965	0.973,0.758,0.931	0.03
1655	"ZBTB44"	"ZBTB44"	chr11	-	130238443	130238607	130238443	130238556	130239811	130239896	1655	70,77,42	2,5,6	53,29,42	4,2,4	150	99	0.736395229818	1.0	0.959,0.91,0.822	0.897,0.905,0.874	0.005
1657	"KATNB1"	"KATNB1"	chr16	+	57755789	57755917	57755840	57755917	57755344	57755494	1657	27,19,15	45,33,29	14,11,16	37,23,31	150	99	0.344178243422	1.0	0.284,0.275,0.254	0.2,0.24,0.254	0.04
1659	"TUBA1B"	"TUBA1B"	chr12	-	49130118	49130402	49130118	49130344	49131297	49131395	1659	1,1,1	0,0,0	2,0,1	0,0,1	157	99	1	1.0	1.0,1.0,1.0	1.0,NA,0.387	0.306
1661	"CDC27"	"CDC27"	chr17	-	47122443	47122600	47122443	47122536	47123885	47123960	1661	84,77,55	4,6,2	79,61,56	7,4,7	163	99	0.161023716084	0.941906115748	0.927,0.886,0.944	0.873,0.903,0.829	0.051
1662	"CDC27"	"CDC27"	chr17	-	47141852	47142025	47141852	47142022	47142228	47142436	1662	21,35,14	14,30,11	41,18,26	22,17,18	102	99	0.589932453627	1.0	0.593,0.531,0.553	0.644,0.507,0.584	-0.019
1663	"CDC27"	"CDC27"	chr17	-	47151805	47151936	47151805	47151918	47154671	47154786	1663	7,7,3	42,45,30	5,9,5	48,45,27	117	99	0.789021203801	1.0	0.124,0.116,0.078	0.081,0.145,0.135	-0.014
1664	"CDC27"	"CDC27"	chr17	-	47154671	47154864	47154671	47154786	47156912	47157124	1664	0,0,0	58,66,20	3,1,3	62,57,44	177	99	0.840846756714	1.0	0.0,0.0,0.0	0.026,0.01,0.037	-0.024
1665	"CDC27"	"CDC27"	chr17	-	47156912	47157124	47156912	47156983	47157229	47157384	1665	60,90,29	1,0,0	72,63,61	3,2,0	240	99	0.274609642356	1.0	0.961,1.0,1.0	0.908,0.929,1.0	0.041
1667	"ZSWIM8"	"ZSWIM8"	chr10	+	73794540	73794639	73794555	73794639	73794146	73794330	1667	30,38,10	12,13,7	17,17,15	16,10,11	114	99	0.077127556362	0.651835855251	0.685,0.717,0.554	0.48,0.596,0.542	0.113
1668	"ZSWIM8"	"ZSWIM8"	chr10	+	73796752	73797014	73796773	73797014	73795538	73795663	1668	0,0,1	58,63,48	0,1,1	41,40,28	120	99	1	1.0	0.0,0.0,0.017	0.0,0.02,0.029	-0.011
1669	"ZSWIM8"	"ZSWIM8"	chr10	+	73797780	73798070	73797935	73798070	73797376	73797605	1669	123,150,95	4,0,0	109,77,56	1,1,1	254	99	0.453612579306	1.0	0.923,1.0,1.0	0.977,0.968,0.956	0.007
1670	"ZSWIM8"	"ZSWIM8"	chr10	+	73801016	73801195	73801084	73801195	73800639	73800759	1670	71,66,50	4,5,2	76,56,50	0,1,1	167	99	0.000832127636243	0.0527014169621	0.913,0.887,0.937	1.0,0.971,0.967	-0.067
1671	"SCFD1"	"SCFD1"	chr14	+	30634794	30635034	30634921	30635034	30633946	30634037	1671	0,0,1	0,0,0	0,0,0	0,3,0	226	99	1	1.0	NA,NA,1.0	NA,0.0,NA	1.0
1673	"DUT"	"DUT"	chr15	+	48341462	48341585	48341514	48341585	48341288	48341363	1673	0,1,5	127,108,65	0,0,0	131,89,86	151	99	0.915830827478	1.0	0.0,0.006,0.048	0.0,0.0,0.0	0.018
1674	"ZNF227"	"ZNF227"	chr19	+	44213086	44213244	44213089	44213244	44212622	44212763	1674	0,0,1	0,0,0	3,1,1	1,1,0	102	99	1	1.0	NA,NA,1.0	0.744,0.493,1.0	0.254
1675	"ZNF227"	"ZNF227"	chr19	+	44228445	44228572	44228486	44228572	44217790	44217852	1675	25,20,8	0,2,4	10,9,2	2,0,0	140	99	0.0357755370426	0.441174290934	1.0,0.876,0.586	0.78,1.0,1.0	-0.106
1676	"AREL1"	"AREL1"	chr14	-	74669946	74670142	74669946	74670126	74670761	74670871	1676	0,0,0	10,30,18	1,0,0	36,17,17	115	99	1	1.0	0.0,0.0,0.0	0.023,0.0,0.0	-0.008
1677	"CD27-AS1"	"CD27-AS1"	chr12	-	6448639	6448757	6448639	6448737	6450340	6451517	1677	2,12,2	3,5,0	6,8,4	3,0,2	119	99	0.386593078454	1.0	0.357,0.666,1.0	0.625,1.0,0.625	-0.076
1679	"ARL16"	"ARL16"	chr17	-	81682033	81682675	81682033	81682149	81683012	81683126	1679	137,132,78	133,142,80	117,73,67	149,109,75	625	99	0.0896788748545	0.703769139023	0.14,0.128,0.134	0.111,0.096,0.124	0.024
1680	"ARL16"	"ARL16"	chr17	-	81682033	81683126	81682033	81682675	81683535	81683594	1680	159,169,106	0,0,1	145,128,102	0,0,0	550	99	1	1.0	1.0,1.0,0.95	1.0,1.0,1.0	-0.017
1681	"LSM7"	"LSM7"	chr19	-	2324124	2324196	2324124	2324192	2324741	2324906	1681	2,4,1	1,0,0	4,3,5	0,0,0	103	99	1	1.0	0.658,1.0,1.0	1.0,1.0,1.0	-0.114
1682	"LSM7"	"LSM7"	chr19	-	2324124	2324196	2324124	2324192	2328386	2328477	1682	386,450,267	121,147,90	424,305,237	116,108,68	103	99	0.563826086712	1.0	0.754,0.746,0.74	0.778,0.731,0.77	-0.013
1683	"C1RL-AS1"	"C1RL-AS1"	chr12	+	7111024	7111606	7111370	7111606	7110297	7110572	1683	10,14,15	0,0,0	10,12,10	3,0,0	445	99	0.251328068537	1.0	1.0,1.0,1.0	0.426,1.0,1.0	0.191
1684	"ENOSF1"	"ENOSF1"	chr18	-	690548	690745	690548	690631	693881	693908	1684	4,5,1	0,5,1	2,2,3	0,1,0	213	99	0.00216652222706	0.0926188252068	1.0,0.317,0.317	1.0,0.482,1.0	-0.283
1685	"ENOSF1"	"ENOSF1"	chr18	-	690548	691276	690548	690631	693881	693908	1685	93,93,53	0,5,1	73,40,39	0,1,0	744	99	0.00554955071867	0.149106054947	1.0,0.712,0.876	1.0,0.842,1.0	-0.085
1690	"FOXRED1"	"FOXRED1"	chr11	+	126273315	126273454	126273335	126273454	126272968	126273079	1690	1,2,0	93,133,70	0,0,1	110,87,87	119	99	1	1.0	0.009,0.012,0.0	0.0,0.0,0.009	0.004
1691	"FOXRED1"	"FOXRED1"	chr11	+	126273315	126273454	126273338	126273454	126272968	126273079	1691	1,2,1	3,3,1	2,0,1	2,5,1	122	99	0.334192644534	1.0	0.213,0.351,0.448	0.448,0.0,0.448	0.039
1692	"FOXRED1"	"FOXRED1"	chr11	+	126273335	126273454	126273338	126273454	126272968	126273079	1692	93,133,71	3,3,1	112,87,87	2,5,1	102	99	0.729724866229	1.0	0.968,0.977,0.986	0.982,0.944,0.988	0.006
1694	"FOXRED1"	"FOXRED1"	chr11	+	126276997	126277175	126277070	126277175	126276393	126276523	1694	0,0,0	92,96,61	4,1,0	122,81,59	172	99	1	1.0	0.0,0.0,0.0	0.019,0.007,0.0	-0.009
1695	"APOL3"	"APOL3"	chr22	-	36149045	36149371	36149045	36149142	36160668	36160929	1695	1,0,0	0,0,0	0,0,0	0,0,1	328	99	1	1.0	1.0,NA,NA	NA,NA,0.0	1.0
1703	"ABCD4"	"ABCD4"	chr14	-	74292747	74293248	74292747	74292869	74295147	74295198	1703	31,31,25	1,2,6	19,20,10	2,1,1	478	99	0.528891264703	1.0	0.865,0.762,0.463	0.663,0.806,0.674	-0.018
1704	"ABCD4"	"ABCD4"	chr14	-	74293153	74293279	74293153	74293248	74295147	74295198	1704	1,1,0	23,24,19	0,1,0	14,18,6	130	99	1	1.0	0.032,0.031,0.0	0.0,0.041,0.0	0.007
1705	"ABCD4"	"ABCD4"	chr14	-	74293153	74293310	74293153	74293248	74295147	74295198	1705	1,1,0	23,24,19	0,1,2	14,18,6	161	99	1	1.0	0.026,0.025,0.0	0.0,0.033,0.17	-0.051
1711	"PIF1"	"PIF1"	chr15	-	64819846	64820019	64819846	64819986	64820981	64821088	1711	4,3,2	13,20,3	16,4,4	10,7,13	132	99	0.0340862669977	0.426494023654	0.188,0.101,0.333	0.545,0.3,0.188	-0.137
1714	"ABCB9"	"ABCB9"	chr12	-	122949787	122949918	122949787	122949904	122950450	122950565	1714	8,5,5	0,0,1	7,16,4	1,1,0	113	99	1	1.0	1.0,1.0,0.814	0.86,0.933,1.0	0.007
1716	"TIAM2"	"TIAM2"	chr6	+	155256459	155257190	155256483	155257190	155254418	155254573	1716	1,0,0	3,3,3	0,0,0	3,4,1	123	99	1	1.0	0.212,0.0,0.0	0.0,0.0,0.0	0.071
1717	"SC5D"	"SC5D"	chr11	+	121304339	121304493	121304360	121304493	121303365	121303585	1717	0,0,2	143,159,99	0,0,3	140,77,94	120	99	1	1.0	0.0,0.0,0.016	0.0,0.0,0.026	-0.003
1718	"SEMA3F"	"SEMA3F"	chr3	+	50159574	50159734	50159691	50159734	50155090	50155147	1718	38,42,26	0,3,0	139,97,80	2,1,0	216	99	1	1.0	1.0,0.865,1.0	0.97,0.978,1.0	-0.028
1719	"SEMA3F"	"SEMA3F"	chr3	+	50159574	50159734	50159691	50159734	50155128	50155564	1719	42,47,30	0,0,0	158,113,86	0,1,0	216	99	1	1.0	1.0,1.0,1.0	1.0,0.981,1.0	0.006
1721	"RP4-639F20.1"	"RP4-639F20.1"	chr1	+	94962924	94963270	94962978	94963270	94931871	94931985	1721	4,4,10	4,0,0	2,13,1	4,1,2	153	99	0.0501180615758	0.539005567891	0.393,1.0,1.0	0.244,0.894,0.244	0.337
1722	"CLK1"	"CLK1"	chr2	-	200856890	200857884	200856890	200856985	200857972	200858089	1722	90,98,62	1,0,1	89,51,48	2,1,0	998	99	1	1.0	0.899,1.0,0.86	0.815,0.835,1.0	0.036
1724	"HMGN5"	"HMGN5"	chrX	-	81118729	81118780	81118729	81118759	81119787	81119817	1724	0,1,0	57,49,27	0,0,0	69,58,41	120	99	1	1.0	0.0,0.017,0.0	0.0,0.0,0.0	0.006
1725	"CEP128"	"CEP128"	chr14	-	80916400	80916562	80916400	80916540	80939384	80939540	1725	5,13,2	0,0,0	18,10,6	0,0,1	121	99	1	1.0	1.0,1.0,1.0	1.0,1.0,0.831	0.056
1730	"PAF1"	"PAF1"	chr19	-	39389479	39389761	39389479	39389546	39390068	39390161	1730	263,271,131	0,0,0	263,179,138	1,0,0	314	99	1	1.0	1.0,1.0,1.0	0.988,1.0,1.0	0.004
1731	"PAF1"	"PAF1"	chr19	-	39390068	39390289	39390068	39390161	39390817	39391154	1731	136,165,111	2,2,1	146,115,76	4,4,1	227	99	0.103113341106	0.751928392729	0.967,0.973,0.98	0.941,0.926,0.971	0.027
1736	"PCDH9"	"PCDH9"	chr13	-	66631209	66631411	66631209	66631285	66903503	66903605	1736	12,6,9	0,2,0	13,8,3	3,0,1	225	99	0.276291084883	1.0	1.0,0.569,1.0	0.656,1.0,0.569	0.115
1737	"EXOSC2"	"EXOSC2"	chr9	+	130702133	130702310	130702157	130702310	130700866	130700935	1737	86,129,53	1,1,0	98,65,55	3,0,0	123	99	1	1.0	0.986,0.99,1.0	0.963,1.0,1.0	0.004
1738	"PLEKHG2"	"PLEKHG2"	chr19	+	39414988	39415260	39414991	39415260	39414064	39414195	1738	11,15,7	9,4,1	6,9,5	6,5,5	102	99	0.159782020577	0.93677916064	0.543,0.784,0.872	0.493,0.636,0.493	0.192
1739	"PLEKHG2"	"PLEKHG2"	chr19	+	39414988	39415260	39415168	39415260	39414064	39414195	1739	47,57,37	0,0,0	41,23,19	1,0,0	279	99	1	1.0	1.0,1.0,1.0	0.936,1.0,1.0	0.021
1740	"PLEKHG2"	"PLEKHG2"	chr19	+	39414991	39415260	39415168	39415260	39414064	39414195	1740	45,46,31	0,0,0	41,19,19	1,0,0	276	99	1	1.0	1.0,1.0,1.0	0.936,1.0,1.0	0.021
1742	"IGSF9"	"IGSF9"	chr1	-	159934189	159934332	159934189	159934284	159934424	159934570	1742	32,41,10	3,3,3	33,40,20	3,1,1	147	99	0.18389286533	0.999375464804	0.878,0.902,0.692	0.881,0.964,0.931	-0.101
1757	"TPM1"	"TPM1"	chr15	+	63043468	63043831	63043705	63043831	63042750	63042943	1757	16,9,8	50,66,51	10,13,10	46,42,53	336	99	0.570700579153	1.0	0.086,0.039,0.044	0.06,0.084,0.053	-0.009
1758	"PCBP4"	"PCBP4"	chr3	-	51960525	51960642	51960525	51960637	51960865	51960898	1758	41,45,27	0,0,2	51,21,31	4,2,0	104	99	0.0812442339486	0.671148019575	1.0,1.0,0.928	0.924,0.909,1.0	0.032
1759	"PCBP4"	"PCBP4"	chr3	-	51961159	51961304	51961159	51961270	51961940	51962088	1759	17,11,9	0,0,2	29,26,14	0,0,0	133	99	1	1.0	1.0,1.0,0.77	1.0,1.0,1.0	-0.077
1762	"TP53"	"TP53"	chr17	-	7676381	7676622	7676381	7676403	7687376	7687481	1762	352,429,229	0,2,0	376,284,224	0,0,0	318	99	1	1.0	1.0,0.985,1.0	1.0,1.0,1.0	-0.005
1763	"TP53"	"TP53"	chr17	-	7676520	7676622	7676520	7676619	7687376	7687487	1763	345,423,227	18,0,0	371,283,220	12,0,0	102	99	0.391778678903	1.0	0.949,1.0,1.0	0.968,1.0,1.0	-0.006
1764	"SDHA"	"SDHA"	chr5	+	254357	254506	254392	254506	240357	240476	1764	1,3,2	11,11,2	1,3,3	14,5,5	134	99	0.731194905024	1.0	0.063,0.168,0.425	0.05,0.307,0.307	-0.003
1765	"SDHA"	"SDHA"	chr5	+	254357	254506	254392	254506	253007	253080	1765	1,5,2	0,1,0	1,3,3	5,4,0	134	99	4.30898473891e-05	0.00736836390354	1.0,0.787,1.0	0.129,0.357,1.0	0.434
1766	"SDHA"	"SDHA"	chr5	+	256333	256679	256350	256679	254392	254506	1766	572,609,326	0,0,0	702,443,355	2,0,0	116	99	1	1.0	1.0,1.0,1.0	0.997,1.0,1.0	0.001
1768	"TANGO2"	"TANGO2"	chr22	+	20053359	20053551	20053436	20053551	20052464	20052584	1768	1,1,0	27,24,10	2,1,0	17,10,8	176	99	0.641617213285	1.0	0.02,0.023,0.0	0.062,0.053,0.0	-0.024
1769	"TRABD"	"TRABD"	chr22	+	50197822	50198186	50198074	50198186	50197448	50197588	1769	322,320,195	2,1,1	444,323,244	0,2,0	351	99	1	1.0	0.978,0.989,0.982	1.0,0.979,1.0	-0.01
1770	"SLC22A23"	"SLC22A23"	chr6	-	3271773	3273412	3271773	3272491	3283851	3283975	1770	233,254,138	0,0,1	365,309,215	0,0,0	1020	99	1	1.0	1.0,1.0,0.931	1.0,1.0,1.0	-0.023
1771	"PHB2"	"PHB2"	chr12	-	6967170	6967335	6967170	6967238	6967891	6968021	1771	54,81,40	3,5,1	70,69,44	3,2,1	196	99	0.314349357974	1.0	0.901,0.891,0.953	0.922,0.946,0.957	-0.027
1772	"PHB2"	"PHB2"	chr12	-	6968410	6968595	6968410	6968587	6969497	6969577	1772	428,523,312	0,2,0	493,355,285	0,2,0	107	99	1	1.0	1.0,0.996,1.0	1.0,0.994,1.0	0.001
1774	"PRKAG1"	"PRKAG1"	chr12	-	49005305	49005391	49005305	49005364	49005461	49005543	1774	3,1,0	71,75,55	0,0,0	83,60,49	126	99	1	1.0	0.032,0.01,0.0	0.0,0.0,0.0	0.014
1775	"PRKAG1"	"PRKAG1"	chr12	-	49005461	49005592	49005461	49005543	49005742	49005852	1775	2,2,1	73,104,58	1,0,1	96,57,48	148	99	1	1.0	0.018,0.013,0.011	0.007,0.0,0.014	0.007
1776	"PRKAG1"	"PRKAG1"	chr12	-	49005742	49005881	49005742	49005852	49013061	49013110	1776	0,0,0	137,157,83	0,1,0	164,86,81	128	99	1	1.0	0.0,0.0,0.0	0.0,0.009,0.0	-0.003
1777	"SPATA20"	"SPATA20"	chr17	+	50550207	50550312	50550229	50550312	50549984	50550115	1777	22,22,10	0,1,0	21,25,13	0,0,0	121	99	1	1.0	1.0,0.947,1.0	1.0,1.0,1.0	-0.018
1778	"DSN1"	"DSN1"	chr20	-	36770872	36771024	36770872	36770977	36771424	36771473	1778	23,33,17	0,0,0	25,21,12	1,0,0	146	99	1	1.0	1.0,1.0,1.0	0.944,1.0,1.0	0.019
1779	"DSN1"	"DSN1"	chr20	-	36770872	36771193	36770872	36770977	36771424	36771473	1779	182,174,85	0,0,0	112,82,70	1,0,0	315	99	1	1.0	1.0,1.0,1.0	0.972,1.0,1.0	0.009
1780	"DSN1"	"DSN1"	chr20	-	36770872	36771193	36770872	36771024	36771424	36771473	1780	160,144,68	1,3,0	89,63,58	2,2,0	268	99	0.667111250474	1.0	0.983,0.947,1.0	0.943,0.921,1.0	0.022
1782	"GPX8"	"GPX8"	chr5	+	55160993	55161255	55161119	55161255	55160329	55160396	1782	152,206,122	0,1,0	222,167,113	0,0,0	225	99	1	1.0	1.0,0.989,1.0	1.0,1.0,1.0	-0.004
1783	"GPX8"	"GPX8"	chr5	+	55161051	55161255	55161119	55161255	55160329	55160396	1783	42,49,36	0,1,0	50,39,32	0,0,0	167	99	1	1.0	1.0,0.967,1.0	1.0,1.0,1.0	-0.011
1785	"CDCA3"	"CDCA3"	chr12	-	6849322	6849429	6849322	6849413	6849564	6849858	1785	69,67,38	3,2,5	90,47,40	11,10,6	115	99	0.00423857460217	0.126593574	0.952,0.966,0.867	0.876,0.802,0.852	0.085
1786	"CDCA3"	"CDCA3"	chr12	-	6849564	6849858	6849564	6849783	6850466	6850596	1786	75,83,40	2,1,0	102,60,46	0,0,0	174	99	0.764576173476	1.0	0.955,0.979,1.0	1.0,1.0,1.0	-0.022
1790	"HSP90AB1"	"HSP90AB1"	chr6	+	44248616	44248776	44248629	44248776	44247086	44247195	1790	4,4,6	2321,2717,1600	6,5,4	2482,1649,1827	112	99	1	1.0	0.002,0.001,0.003	0.002,0.003,0.002	-0.0
1794	"CTB-50L17.10"	"CTB-50L17.10"	chr19	+	4496918	4498031	4497957	4498031	4496301	4496405	1794	1,2,0	126,139,69	1,0,0	111,106,66	1138	99	1	1.0	0.001,0.001,0.0	0.001,0.0,0.0	0.0
1795	"MTMR3"	"MTMR3"	chr22	+	29978424	29978531	29978441	29978531	29970975	29971062	1795	0,0,2	28,35,20	0,0,0	34,21,24	116	99	1	1.0	0.0,0.0,0.079	0.0,0.0,0.0	0.026
1799	"RAB3IP"	"RAB3IP"	chr12	+	69812777	69813033	69812963	69813033	69801608	69801721	1799	62,50,21	0,0,1	42,29,29	0,0,0	285	99	1	1.0	1.0,1.0,0.879	1.0,1.0,1.0	-0.04
1810	"NDUFB7"	"NDUFB7"	chr19	-	14566764	14566933	14566764	14566931	14571888	14572062	1810	507,617,368	0,0,0	768,503,422	1,1,0	101	99	1	1.0	1.0,1.0,1.0	0.999,0.998,1.0	0.001
1811	"GEN1"	"GEN1"	chr2	+	17759911	17760104	17759928	17760104	17753857	17753967	1811	1,2,0	3,0,5	1,2,1	2,5,0	116	99	0.736483826841	1.0	0.221,1.0,0.0	0.299,0.254,1.0	-0.111
