ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
1907	"NRD1"	"NRD1"	chr1	-	51789211	51789433	51789211	51789315	51789316	51789433
1915	"ANK3"	"ANK3"	chr10	-	60059339	60060006	60059339	60059430	60059697	60060006
1918	"ALAD"	"ALAD"	chr9	-	113390592	113390933	113390592	113390676	113390797	113390933
1930	"COL7A1"	"COL7A1"	chr3	-	48571242	48572045	48571242	48571278	48572000	48572045
1953	"CDK18"	"CDK18"	chr1	+	205529520	205530349	205529520	205529563	205530185	205530349
1954	"CDK18"	"CDK18"	chr1	+	205529520	205530349	205529520	205529563	205530258	205530349
1955	"EIF2B4"	"EIF2B4"	chr2	-	27367745	27367822	27367745	27367802	27367804	27367822
1961	"PINK1"	"PINK1"	chr1	+	20648504	20649231	20648504	20648632	20648994	20649231
1963	"ZSCAN25"	"ZSCAN25"	chr7	+	99619560	99621574	99619560	99619993	99621372	99621574
1964	"ZSCAN25"	"ZSCAN25"	chr7	+	99619560	99621574	99619560	99619997	99621372	99621574
1968	"WDR73"	"WDR73"	chr15	-	84647889	84648625	84647889	84647954	84648536	84648625
1976	"IL17RB"	"IL17RB"	chr3	+	53857615	53858818	53857615	53857690	53858718	53858818
1977	"RUSC1"	"RUSC1"	chr1	+	155325101	155325490	155325101	155325178	155325315	155325490
1978	"RUSC1"	"RUSC1"	chr1	+	155325863	155327132	155325863	155325910	155326579	155327132
1979	"RUSC1"	"RUSC1"	chr1	+	155325863	155327132	155325863	155325910	155326609	155327132
1980	"RUSC1"	"RUSC1"	chr1	+	155325863	155327132	155325863	155325910	155326897	155327132
1987	"CLEC7A"	"CLEC7A"	chr12	-	10116776	10118590	10116776	10117249	10118153	10118590
1989	"CLEC7A"	"CLEC7A"	chr12	-	10129979	10130257	10129979	10130097	10130202	10130257
1991	"OGFOD2"	"OGFOD2"	chr12	+	122975810	122976767	122975810	122975867	122976583	122976767
1992	"OGFOD2"	"OGFOD2"	chr12	+	122975810	122976767	122975810	122975867	122976600	122976767
1993	"OGFOD2"	"OGFOD2"	chr12	+	122975810	122976767	122975810	122975867	122976653	122976767
1994	"OGFOD2"	"OGFOD2"	chr12	+	122978324	122978569	122978324	122978359	122978441	122978569
1997	"RHBDF2"	"RHBDF2"	chr17	-	76478805	76479277	76478805	76479009	76479081	76479277
2003	"GPAA1"	"GPAA1"	chr8	+	144083388	144083861	144083388	144083424	144083713	144083861
2004	"GPAA1"	"GPAA1"	chr8	+	144083388	144083861	144083388	144083500	144083713	144083861
2005	"GPAA1"	"GPAA1"	chr8	+	144083388	144083861	144083388	144083424	144083817	144083861
2006	"GPAA1"	"GPAA1"	chr8	+	144083388	144083861	144083388	144083500	144083817	144083861
2007	"GPAA1"	"GPAA1"	chr8	+	144085288	144085743	144085288	144085479	144085572	144085743
2013	"RMND5B"	"RMND5B"	chr5	+	178143626	178144108	178143626	178143727	178143941	178144108
2022	"SAP30BP"	"SAP30BP"	chr17	+	75705610	75706092	75705610	75705693	75706007	75706092
2028	"MCM3AP"	"MCM3AP"	chr21	-	46246306	46246886	46246306	46246404	46246627	46246886
2029	"PRR11"	"PRR11"	chr17	+	59185053	59185562	59185053	59185204	59185439	59185562
2031	"METTL4"	"METTL4"	chr18	-	2552694	2555038	2552694	2552764	2554668	2555038
2034	"TCAIM"	"TCAIM"	chr3	+	44400354	44401334	44400354	44400587	44401202	44401334
2057	"REV3L"	"REV3L"	chr6	-	111482749	111483229	111482749	111482931	111483189	111483229
2058	"RNF181"	"RNF181"	chr2	+	85597103	85597581	85597103	85597178	85597444	85597581
2069	"CAPRIN2"	"CAPRIN2"	chr12	-	30714958	30716676	30714958	30715081	30716507	30716676
2070	"CAPRIN2"	"CAPRIN2"	chr12	-	30714958	30716676	30714958	30715141	30716507	30716676
2071	"CAPRIN2"	"CAPRIN2"	chr12	-	30714958	30716676	30714958	30715144	30716507	30716676
2074	"PDCD2L"	"PDCD2L"	chr19	+	34404648	34404990	34404648	34404815	34404929	34404990
2077	"FASTK"	"FASTK"	chr7	-	151077100	151077401	151077100	151077236	151077309	151077401
2078	"FASTK"	"FASTK"	chr7	-	151077309	151077780	151077309	151077401	151077620	151077780
2079	"FASTK"	"FASTK"	chr7	-	151076912	151078092	151076912	151077780	151077878	151078092
2085	"DDX51"	"DDX51"	chr12	-	132140830	132141420	132140830	132141020	132141102	132141420
2086	"DDX51"	"DDX51"	chr12	-	132140830	132141420	132140830	132141020	132141274	132141420
2090	"PSMD4"	"PSMD4"	chr1	+	151264831	151265234	151264831	151264918	151265165	151265234
2091	"PSMD4"	"PSMD4"	chr1	+	151266003	151266439	151266003	151266112	151266307	151266439
2092	"PSMD4"	"PSMD4"	chr1	+	151266003	151266439	151266003	151266121	151266307	151266439
2094	"DCAF7"	"DCAF7"	chr17	+	63588999	63594266	63588999	63589237	63594202	63594266
2099	"S100A13"	"S100A13"	chr1	-	153626319	153627598	153626319	153626533	153627482	153627598
2105	"NABP2"	"NABP2"	chr12	+	56226178	56226419	56226178	56226260	56226355	56226419
2108	"C11orf95"	"C11orf95"	chr11	-	63764867	63765254	63764867	63764919	63765042	63765254
2111	"RBM6"	"RBM6"	chr3	+	50061461	50062108	50061461	50061547	50061961	50062108
2117	"NPAS2"	"NPAS2"	chr2	+	100982230	100988276	100982230	100982377	100988078	100988276
2118	"GPAT4"	"GPAT4"	chr8	+	41598291	41599304	41598291	41598476	41599233	41599304
2130	"TSPYL2"	"TSPYL2"	chrX	+	53084531	53084866	53084531	53084622	53084754	53084866
2137	"AP3D1"	"AP3D1"	chr19	-	2109085	2109958	2109085	2109125	2109872	2109958
2138	"AP3D1"	"AP3D1"	chr19	-	2109085	2109958	2109085	2109207	2109872	2109958
2141	"GAPDH"	"GAPDH"	chr12	+	6536683	6537010	6536683	6536790	6536919	6537010
2142	"GAPDH"	"GAPDH"	chr12	+	6536683	6537010	6536683	6536817	6536919	6537010
2144	"GPR137"	"GPR137"	chr11	+	64287720	64288013	64287720	64287907	64287908	64288013
2147	"JMJD8"	"JMJD8"	chr16	-	683321	683598	683321	683441	683529	683598
2155	"DPH5"	"DPH5"	chr1	-	101021640	101021765	101021640	101021647	101021648	101021765
2158	"RSRC2"	"RSRC2"	chr12	-	122518838	122521428	122518838	122519029	122521295	122521428
2159	"RSRC2"	"RSRC2"	chr12	-	122518838	122521428	122518838	122519029	122521384	122521428
2160	"RSRC2"	"RSRC2"	chr12	-	122518838	122521428	122518838	122519051	122521384	122521428
2166	"ZSWIM7"	"ZSWIM7"	chr17	-	15976559	15978163	15976559	15977092	15978043	15978163
2167	"ZSWIM7"	"ZSWIM7"	chr17	-	15977726	15978163	15977726	15977913	15978043	15978163
2202	"GAS5"	"GAS5"	chr1	-	173863900	173864304	173863900	173864075	173864256	173864304
2203	"GAS5"	"GAS5"	chr1	-	173864256	173864506	173864256	173864304	173864483	173864506
2204	"GAS5"	"GAS5"	chr1	-	173864256	173864704	173864256	173864304	173864674	173864704
2205	"GAS5"	"GAS5"	chr1	-	173864483	173864704	173864483	173864506	173864674	173864704
2206	"GAS5"	"GAS5"	chr1	-	173864256	173865282	173864256	173864304	173865228	173865282
2207	"GAS5"	"GAS5"	chr1	-	173864256	173865282	173864256	173864704	173865228	173865282
2208	"GAS5"	"GAS5"	chr1	-	173865228	173865547	173865228	173865282	173865470	173865547
2209	"GAS5"	"GAS5"	chr1	-	173865228	173865547	173865228	173865282	173865509	173865547
2210	"GAS5"	"GAS5"	chr1	-	173865856	173866206	173865856	173865894	173866176	173866206
2211	"GAS5"	"GAS5"	chr1	-	173866527	173866796	173866527	173866567	173866760	173866796
2221	"TMEM52"	"TMEM52"	chr1	-	1919044	1919269	1919044	1919088	1919181	1919269
2226	"ATXN2L"	"ATXN2L"	chr16	+	28835277	28835758	28835277	28835399	28835545	28835758
2227	"ATXN2L"	"ATXN2L"	chr16	+	28835277	28835758	28835277	28835399	28835548	28835758
2228	"ATXN2L"	"ATXN2L"	chr16	+	28835277	28835758	28835277	28835399	28835554	28835758
2229	"ATXN2L"	"ATXN2L"	chr16	+	28835932	28836485	28835932	28836122	28836448	28836485
2230	"ATXN2L"	"ATXN2L"	chr16	+	28835932	28836485	28835932	28836176	28836448	28836485
2231	"ATXN2L"	"ATXN2L"	chr16	+	28835932	28837237	28835932	28836122	28836727	28837237
2232	"ATXN2L"	"ATXN2L"	chr16	+	28835932	28837237	28835932	28836485	28836727	28837237
2233	"ATXN2L"	"ATXN2L"	chr16	+	28835932	28837237	28835932	28836122	28836747	28837237
2234	"ATXN2L"	"ATXN2L"	chr16	+	28835932	28837237	28835932	28836176	28836747	28837237
2235	"ATXN2L"	"ATXN2L"	chr16	+	28835932	28837237	28835932	28836122	28836750	28837237
2255	"NSD1"	"NSD1"	chr5	+	177135086	177136030	177135086	177135200	177135940	177136030
2266	"SIRT2"	"SIRT2"	chr19	-	38889688	38889961	38889688	38889745	38889854	38889961
2267	"SH3BGRL3"	"SH3BGRL3"	chr1	+	26279175	26280203	26279175	26279841	26279843	26280203
2271	"TNFAIP3"	"TNFAIP3"	chr6	+	137878431	137879351	137878431	137879323	137879325	137879351
2289	"SSX2IP"	"SSX2IP"	chr1	-	84662197	84662530	84662197	84662375	84662454	84662530
2290	"SSX2IP"	"SSX2IP"	chr1	-	84669680	84670815	84669680	84669893	84670645	84670815
2292	"CAPN1"	"CAPN1"	chr11	+	65210813	65212005	65210813	65210872	65211259	65212005
2300	"DTX3"	"DTX3"	chr12	+	57605988	57606252	57605988	57606029	57606189	57606252
2301	"EFEMP1"	"EFEMP1"	chr2	-	55922359	55922691	55922359	55922447	55922570	55922691
2302	"EFEMP1"	"EFEMP1"	chr2	-	55922359	55922691	55922359	55922447	55922609	55922691
2323	"PRMT5"	"PRMT5"	chr14	-	22920528	22921056	22920528	22920731	22920839	22921056
2324	"PRMT5"	"PRMT5"	chr14	-	22920528	22921056	22920528	22920731	22920987	22921056
2325	"PRMT5"	"PRMT5"	chr14	-	22928125	22928615	22928125	22928211	22928496	22928615
2326	"PRMT5"	"PRMT5"	chr14	-	22928125	22928615	22928125	22928241	22928496	22928615
2331	"IFT27"	"IFT27"	chr22	-	36758210	36764036	36758210	36758409	36763918	36764036
2340	"TONSL"	"TONSL"	chr8	-	144438652	144438735	144438652	144438664	144438665	144438735
2346	"PROSER3"	"PROSER3"	chr19	+	35766767	35768065	35766767	35766955	35767803	35768065
2348	"RPL4"	"RPL4"	chr15	-	66500948	66501504	66500948	66501105	66501374	66501504
2354	"DBNL"	"DBNL"	chr7	+	44057781	44058280	44057781	44057859	44058128	44058280
2359	"U2AF1L4"	"U2AF1L4"	chr19	-	35744069	35744421	35744069	35744145	35744322	35744421
2364	"ATF3"	"ATF3"	chr1	+	212615017	212615261	212615017	212615022	212615061	212615261
2365	"ATF3"	"ATF3"	chr1	+	212615021	212615261	212615021	212615060	212615147	212615261
2366	"ATF3"	"ATF3"	chr1	+	212615017	212615261	212615017	212615045	212615151	212615261
2367	"ATF3"	"ATF3"	chr1	+	212615021	212615261	212615021	212615060	212615151	212615261
2406	"STARD10"	"STARD10"	chr11	-	72780974	72781294	72780974	72781274	72781275	72781294
2409	"INVS"	"INVS"	chr9	+	100292325	100293043	100292325	100292436	100292946	100293043
2420	"HDAC10"	"HDAC10"	chr22	-	50250770	50251385	50250770	50250905	50250973	50251385
2422	"ILVBL"	"ILVBL"	chr19	-	15116407	15118015	15116407	15116522	15117880	15118015
2428	"TOM1"	"TOM1"	chr22	+	35323495	35323630	35323495	35323621	35323622	35323630
2429	"CNBP"	"CNBP"	chr3	-	129171078	129171538	129171078	129171277	129171445	129171538
2430	"CNBP"	"CNBP"	chr3	-	129171078	129171538	129171078	129171280	129171445	129171538
2431	"CNBP"	"CNBP"	chr3	-	129171078	129171538	129171078	129171283	129171445	129171538
2432	"UBQLN1"	"UBQLN1"	chr9	-	83666349	83669327	83666349	83666433	83669184	83669327
2454	"TRMT2B"	"TRMT2B"	chrX	-	101051250	101051733	101051250	101051366	101051643	101051733
2460	"CD55"	"CD55"	chr1	+	207336692	207337409	207336692	207336943	207336946	207337409
2461	"CD55"	"CD55"	chr1	+	207336692	207337409	207336692	207336818	207337328	207337409
2462	"NBPF12"	"NBPF12"	chr1	+	146987953	146988126	146987953	146988008	146988012	146988126
2476	"EPB41L2"	"EPB41L2"	chr6	-	130869811	130870126	130869811	130870089	130870090	130870126
2483	"CASC3"	"CASC3"	chr17	+	40163480	40164166	40163480	40163602	40163885	40164166
2490	"TRIM14"	"TRIM14"	chr9	-	98084354	98088005	98084354	98084466	98087441	98088005
2491	"POLR2J3"	"POLR2J3"	chr7	-	102566996	102568184	102566996	102567083	102568009	102568184
2501	"METTL22"	"METTL22"	chr16	+	8628729	8629110	8628729	8628876	8629044	8629110
2502	"MTA1"	"MTA1"	chr14	+	105450057	105450324	105450057	105450184	105450260	105450324
2519	"FUK"	"FUK"	chr16	+	70466881	70467471	70466881	70466954	70467373	70467471
2523	"CENPE"	"CENPE"	chr4	-	103136140	103136359	103136140	103136171	103136279	103136359
2528	"MUTYH"	"MUTYH"	chr1	-	45332917	45333324	45332917	45332959	45333284	45333324
2535	"ANXA6"	"ANXA6"	chr5	-	151138677	151139447	151138677	151138791	151139352	151139447
2537	"PSRC1"	"PSRC1"	chr1	-	109280776	109281251	109280776	109280916	109281107	109281251
2538	"PSRC1"	"PSRC1"	chr1	-	109280776	109281251	109280776	109281046	109281136	109281251
2540	"PSRC1"	"PSRC1"	chr1	-	109282679	109283122	109282679	109282789	109283073	109283122
2541	"PEAR1"	"PEAR1"	chr1	+	156907914	156908340	156907914	156908051	156908127	156908340
2543	"WRAP53"	"WRAP53"	chr17	+	7701656	7702846	7701656	7701789	7702742	7702846
2546	"GRSF1"	"GRSF1"	chr4	-	70825295	70826245	70825295	70825431	70826123	70826245
2551	"TRPT1"	"TRPT1"	chr11	-	64224800	64225580	64224800	64224970	64225498	64225580
2552	"BRMS1"	"BRMS1"	chr11	-	66338242	66338785	66338242	66338282	66338720	66338785
2553	"BRMS1"	"BRMS1"	chr11	-	66340773	66341046	66340773	66340870	66340966	66341046
2557	"LARP4B"	"LARP4B"	chr10	-	806913	813213	806913	808272	812920	813213
2558	"MOGS"	"MOGS"	chr2	-	74464895	74465410	74464895	74464987	74465313	74465410
2562	"PXDN"	"PXDN"	chr2	-	1663604	1665074	1663604	1663763	1664957	1665074
2566	"LAMA4"	"LAMA4"	chr6	-	112253955	112254538	112253955	112254291	112254401	112254538
2573	"NBPF10"	"NBPF10"	chr1	-	146144594	146144804	146144594	146144647	146144649	146144804
2586	"KRI1"	"KRI1"	chr19	-	10559358	10559708	10559358	10559529	10559612	10559708
2587	"KRI1"	"KRI1"	chr19	-	10561666	10561845	10561666	10561716	10561790	10561845
2593	"ARMC10"	"ARMC10"	chr7	+	103083681	103084062	103083681	103083830	103084029	103084062
2605	"ACTB"	"ACTB"	chr7	-	5528280	5529400	5528280	5528719	5529160	5529400
2613	"FCHSD1"	"FCHSD1"	chr5	-	141646086	141646722	141646086	141646191	141646602	141646722
2618	"COMMD7"	"COMMD7"	chr20	-	32702702	32704071	32702702	32703458	32704022	32704071
2626	"CALCOCO1"	"CALCOCO1"	chr12	-	53721466	53722183	53721466	53721615	53722024	53722183
2639	"GON4L"	"GON4L"	chr1	-	155764999	155766709	155764999	155765350	155766656	155766709
2640	"GON4L"	"GON4L"	chr1	-	155815804	155816262	155815804	155815900	155816211	155816262
2642	"SMARCC2"	"SMARCC2"	chr12	-	56178403	56178847	56178403	56178534	56178809	56178847
2643	"SMARCC2"	"SMARCC2"	chr12	-	56180976	56181597	56180976	56181101	56181481	56181597
2670	"TCEAL4"	"TCEAL4"	chrX	+	103585858	103586291	103585858	103586107	103586218	103586291
2672	"DMKN"	"DMKN"	chr19	-	35499957	35500580	35499957	35500029	35500532	35500580
2673	"DMKN"	"DMKN"	chr19	-	35500377	35500580	35500377	35500419	35500532	35500580
2674	"DMKN"	"DMKN"	chr19	-	35510183	35510427	35510183	35510252	35510370	35510427
2675	"DMKN"	"DMKN"	chr19	-	35510183	35510510	35510183	35510252	35510378	35510510
2678	"HMGN2"	"HMGN2"	chr1	+	26473482	26473732	26473482	26473527	26473702	26473732
2679	"HMGN2"	"HMGN2"	chr1	+	26473482	26473732	26473482	26473585	26473702	26473732
2681	"HMGN2"	"HMGN2"	chr1	+	26473482	26474135	26473482	26473732	26474084	26474135
2682	"HMGN2"	"HMGN2"	chr1	+	26473702	26474135	26473702	26473817	26474084	26474135
2686	"ANKRD11"	"ANKRD11"	chr16	-	89286662	89288670	89286662	89287113	89288527	89288670
2696	"POMT2"	"POMT2"	chr14	-	77279536	77279928	77279536	77279586	77279683	77279928
2697	"POMT2"	"POMT2"	chr14	-	77278728	77279928	77278728	77278869	77279822	77279928
2698	"POMT2"	"POMT2"	chr14	-	77278728	77279928	77278728	77278961	77279822	77279928
2699	"POMT2"	"POMT2"	chr14	-	77279536	77279928	77279536	77279586	77279822	77279928
2704	"TMEM259"	"TMEM259"	chr19	-	1012065	1012573	1012065	1012188	1012462	1012573
2725	"BCAM"	"BCAM"	chr19	+	44819581	44820822	44819581	44819726	44820704	44820822
2737	"EIF3G"	"EIF3G"	chr19	-	10118867	10119171	10118867	10118956	10119066	10119171
2738	"EIF3G"	"EIF3G"	chr19	-	10118867	10119171	10118867	10118956	10119087	10119171
2741	"MED25"	"MED25"	chr19	+	49829785	49829948	49829785	49829860	49829862	49829948
2743	"MED25"	"MED25"	chr19	+	49835726	49835945	49835726	49835882	49835883	49835945
2744	"MED25"	"MED25"	chr19	+	49836225	49836979	49836225	49836406	49836846	49836979
2747	"LLGL1"	"LLGL1"	chr17	+	18236834	18237773	18236834	18236939	18237480	18237773
2748	"CUL1"	"CUL1"	chr7	+	148753975	148754150	148753975	148754009	148754081	148754150
2749	"LUC7L"	"LUC7L"	chr16	-	188968	190135	188968	189339	189967	190135
2750	"LUC7L"	"LUC7L"	chr16	-	227241	228402	227241	227336	228332	228402
2754	"PTBP1"	"PTBP1"	chr19	+	804035	804438	804035	804208	804291	804438
2755	"PTBP1"	"PTBP1"	chr19	+	804291	804702	804291	804438	804531	804702
2756	"PTBP1"	"PTBP1"	chr19	+	804291	804702	804291	804438	804540	804702
2758	"SPAG4"	"SPAG4"	chr20	+	35618449	35618720	35618449	35618475	35618611	35618720
2760	"RAVER1"	"RAVER1"	chr19	-	10320654	10320951	10320654	10320763	10320857	10320951
2761	"RAVER1"	"RAVER1"	chr19	-	10320654	10320951	10320654	10320782	10320857	10320951
2762	"ERICH1"	"ERICH1"	chr8	-	625674	627238	625674	625968	627002	627238
2787	"ZMIZ2"	"ZMIZ2"	chr7	+	44761448	44761905	44761448	44761593	44761694	44761905
2788	"TINAGL1"	"TINAGL1"	chr1	+	31583148	31583575	31583148	31583241	31583460	31583575
2789	"TINAGL1"	"TINAGL1"	chr1	+	31583148	31584801	31583148	31583241	31584677	31584801
2790	"TINAGL1"	"TINAGL1"	chr1	+	31583148	31584801	31583148	31583575	31584677	31584801
2791	"TINAGL1"	"TINAGL1"	chr1	+	31584885	31585340	31584885	31585036	31585150	31585340
2795	"BAK1"	"BAK1"	chr6	-	33575792	33575928	33575792	33575803	33575863	33575928
2806	"RPL13A"	"RPL13A"	chr19	+	49490231	49490576	49490231	49490297	49490474	49490576
2840	"CREB3L2"	"CREB3L2"	chr7	-	137915836	137916012	137915836	137915911	137915958	137916012
2844	"KRT17"	"KRT17"	chr17	-	41621592	41622511	41621592	41621754	41622354	41622511
2851	"NFE2L1"	"NFE2L1"	chr17	+	48050606	48051628	48050606	48050819	48051116	48051628
2853	"EPOR"	"EPOR"	chr19	-	11382846	11383232	11382846	11382949	11383096	11383232
2854	"EPOR"	"EPOR"	chr19	-	11382846	11383232	11382846	11382982	11383096	11383232
2855	"UBE2D3"	"UBE2D3"	chr4	-	102801453	102802638	102801453	102801559	102802560	102802638
2864	"GSTK1"	"GSTK1"	chr7	+	143264547	143265092	143264547	143264676	143264991	143265092
2865	"GSTK1"	"GSTK1"	chr7	+	143264991	143265296	143264991	143265092	143265260	143265296
2877	"YBX1"	"YBX1"	chr1	+	42697179	42697262	42697179	42697227	42697228	42697262
2878	"YBX1"	"YBX1"	chr1	+	42700780	42701046	42700780	42700788	42700790	42701046
2880	"DCLRE1B"	"DCLRE1B"	chr1	+	113911130	113914086	113911130	113911838	113912131	113914086
2882	"DNAJC4"	"DNAJC4"	chr11	+	64233893	64234281	64233893	64233980	64234072	64234281
2889	"SHANK2"	"SHANK2"	chr11	-	71118828	71119032	71118828	71118846	71118902	71119032
2905	"HDAC1"	"HDAC1"	chr1	+	32331675	32332242	32331675	32331806	32332089	32332242
2940	"NUBP2"	"NUBP2"	chr16	+	1787940	1788207	1787940	1788051	1788137	1788207
2941	"NUBP2"	"NUBP2"	chr16	+	1787940	1788207	1787940	1788051	1788160	1788207
2944	"ZNF692"	"ZNF692"	chr1	-	248855557	248855946	248855557	248855635	248855724	248855946
2947	"RPS7"	"RPS7"	chr2	+	3575324	3575684	3575324	3575448	3575591	3575684
2958	"ASXL1"	"ASXL1"	chr20	+	32428127	32428422	32428127	32428248	32428324	32428422
2960	"RASAL1"	"RASAL1"	chr12	-	113119127	113119443	113119127	113119259	113119361	113119443
2961	"RASAL1"	"RASAL1"	chr12	-	113127811	113128178	113127811	113127873	113128064	113128178
2964	"FAF2"	"FAF2"	chr5	+	176493998	176494275	176493998	176494084	176494183	176494275
2965	"GPX4"	"GPX4"	chr19	+	1105365	1105510	1105365	1105402	1105405	1105510
2971	"RGS3"	"RGS3"	chr9	+	113583449	113584427	113583449	113583716	113584181	113584427
2972	"VPS9D1"	"VPS9D1"	chr16	-	89710585	89711010	89710585	89710768	89710769	89711010
3001	"NCAPG2"	"NCAPG2"	chr7	-	158655117	158655455	158655117	158655258	158655338	158655455
3004	"STARD3NL"	"STARD3NL"	chr7	+	38215027	38217305	38215027	38215105	38217187	38217305
3007	"C19orf68"	"C19orf68"	chr19	+	48194652	48197620	48194652	48195918	48197229	48197620
3014	"ECI2"	"ECI2"	chr6	-	4125249	4126237	4125249	4125370	4126134	4126237
3018	"CPSF3L"	"CPSF3L"	chr1	-	1312592	1312949	1312592	1312700	1312786	1312949
3021	"CPSF3L"	"CPSF3L"	chr1	-	1313034	1313592	1313034	1313124	1313508	1313592
3024	"PCYT1A"	"PCYT1A"	chr3	-	196247366	196248323	196247366	196247518	196248206	196248323
3025	"PCYT1A"	"PCYT1A"	chr3	-	196247366	196248323	196247366	196247643	196248206	196248323
3030	"ACBD4"	"ACBD4"	chr17	+	45136107	45136776	45136107	45136232	45136499	45136776
3031	"ACBD4"	"ACBD4"	chr17	+	45136107	45136776	45136107	45136232	45136691	45136776
3032	"ACBD4"	"ACBD4"	chr17	+	45136499	45136776	45136499	45136620	45136691	45136776
3034	"KDELC1"	"KDELC1"	chr13	-	102790900	102791430	102790900	102791138	102791257	102791430
3055	"CLUH"	"CLUH"	chr17	-	2693899	2694276	2693899	2694039	2694122	2694276
3080	"CERS2"	"CERS2"	chr1	-	150966755	150967202	150966755	150966862	150967073	150967202
3082	"ERCC3"	"ERCC3"	chr2	-	127289336	127289824	127289336	127289501	127289688	127289824
3083	"ERCC3"	"ERCC3"	chr2	-	127289336	127289824	127289336	127289519	127289688	127289824
3094	"TMEM147"	"TMEM147"	chr19	+	35546671	35547029	35546671	35546808	35546944	35547029
3095	"TMEM147"	"TMEM147"	chr19	+	35546671	35547240	35546671	35546808	35547118	35547240
3096	"TMEM147"	"TMEM147"	chr19	+	35546671	35547240	35546671	35547029	35547118	35547240
3108	"PLCD1"	"PLCD1"	chr3	-	38009903	38010275	38009903	38010053	38010130	38010275
3111	"SYT8"	"SYT8"	chr11	+	1835885	1836861	1835885	1836592	1836755	1836861
3113	"IQCE"	"IQCE"	chr7	+	2571525	2571654	2571525	2571545	2571604	2571654
3124	"PIDD1"	"PIDD1"	chr11	-	801444	802090	801444	801624	801964	802090
3125	"PIDD1"	"PIDD1"	chr11	-	802681	803647	802681	802891	803173	803647
3128	"FTH1"	"FTH1"	chr11	-	61967311	61967631	61967311	61967371	61967457	61967631
3129	"FTH1"	"FTH1"	chr11	-	61967311	61967631	61967311	61967453	61967547	61967631
3135	"LPCAT2"	"LPCAT2"	chr16	+	55545734	55545817	55545734	55545768	55545770	55545817
3141	"PHF23"	"PHF23"	chr17	-	7235929	7236767	7235929	7236118	7236480	7236767
3148	"PRPF4B"	"PRPF4B"	chr6	+	4060412	4061147	4060412	4060644	4061014	4061147
3149	"PRPF4B"	"PRPF4B"	chr6	+	4060412	4061147	4060412	4060686	4061014	4061147
3152	"PRPF4B"	"PRPF4B"	chr6	+	4061654	4062299	4061654	4061700	4062212	4062299
3174	"GTPBP4"	"GTPBP4"	chr10	+	996105	997308	996105	996242	997207	997308
3177	"CLN3"	"CLN3"	chr16	-	28482326	28482545	28482326	28482382	28482476	28482545
3178	"CLN3"	"CLN3"	chr16	-	28482326	28482672	28482326	28482382	28482607	28482672
3179	"CLN3"	"CLN3"	chr16	-	28482326	28482672	28482326	28482545	28482625	28482672
3180	"CLN3"	"CLN3"	chr16	-	28491481	28491835	28491481	28491560	28491713	28491835
3181	"CLN3"	"CLN3"	chr16	-	28491713	28492042	28491713	28491835	28492019	28492042
3185	"RIN3"	"RIN3"	chr14	+	92651581	92653075	92651581	92651943	92652159	92653075
3186	"RIN3"	"RIN3"	chr14	+	92684986	92688049	92684986	92685150	92687685	92688049
3192	"SFT2D1"	"SFT2D1"	chr6	-	166322856	166324595	166322856	166322886	166324536	166324595
3224	"CDK5RAP3"	"CDK5RAP3"	chr17	+	47981436	47981768	47981436	47981459	47981586	47981768
3233	"CPSF1"	"CPSF1"	chr8	-	144394233	144394555	144394233	144394300	144394378	144394555
3236	"POLR3GL"	"POLR3GL"	chr1	+	145977777	145978096	145977777	145977851	145977982	145978096
3258	"NUCB1"	"NUCB1"	chr19	+	48919029	48919286	48919029	48919122	48919193	48919286
3263	"BBS1"	"BBS1"	chr11	+	66515539	66515731	66515539	66515586	66515692	66515731
3264	"BBS1"	"BBS1"	chr11	+	66515692	66515933	66515692	66515731	66515860	66515933
3265	"BBS1"	"BBS1"	chr11	+	66531655	66532219	66531655	66531742	66531950	66532219
3269	"KANK1"	"KANK1"	chr9	+	732377	734835	732377	732617	734747	734835
3272	"HSF1"	"HSF1"	chr8	+	144313845	144314054	144313845	144313911	144313984	144314054
3274	"VWA3A"	"VWA3A"	chr16	+	22100193	22100493	22100193	22100318	22100415	22100493
3294	"STIL"	"STIL"	chr1	-	47299904	47300152	47299904	47299968	47300109	47300152
3305	"DDX50"	"DDX50"	chr10	+	68906710	68907007	68906710	68906810	68906812	68907007
3306	"DDX50"	"DDX50"	chr10	+	68946351	68946847	68946351	68946606	68946608	68946847
3310	"RASSF4"	"RASSF4"	chr10	+	44970164	44971848	44970164	44970264	44971772	44971848
3330	"TAF9B"	"TAF9B"	chrX	-	78137748	78138098	78137748	78137883	78137961	78138098
3339	"CHKB"	"CHKB"	chr22	-	50580189	50580416	50580189	50580271	50580357	50580416
3340	"CHKB"	"CHKB"	chr22	-	50581748	50582357	50581748	50581862	50582248	50582357
3355	"TMUB2"	"TMUB2"	chr17	+	44188934	44189299	44188934	44189091	44189206	44189299
3359	"RMDN3"	"RMDN3"	chr15	-	40754596	40754790	40754596	40754630	40754728	40754790
3363	"RPS21"	"RPS21"	chr20	+	62388308	62388519	62388308	62388364	62388456	62388519
3366	"AP2A1"	"AP2A1"	chr19	+	49799967	49800150	49799967	49800017	49800096	49800150
3368	"ILKAP"	"ILKAP"	chr2	-	238194274	238194870	238194274	238194331	238194781	238194870
