"ID"	"GeneID"	"geneSymbol"	"chr"	"strand"	"riExonStart_0base"	"riExonEnd"	"upstreamES"	"upstreamEE"	"downstreamES"	"downstreamEE"	"ID.1"	"IJC_SAMPLE_1"	"SJC_SAMPLE_1"	"IJC_SAMPLE_2"	"SJC_SAMPLE_2"	"IncFormLen"	"SkipFormLen"	"PValue"	"FDR"	"IncLevel1"	"IncLevel2"	"IncLevelDifference"
454	"RPL10"	"RPL10"	chrX	+	154399337	154399594	154399337	154399396	154399486	154399594	454	155,154,80	3160,3844,2120	198,124,196	3011,1771,2642	189	99	3.69080376883e-06	0.000110542598125	0.025,0.021,0.019	0.033,0.035,0.037	-0.013
5362	"SMOX"	"SMOX"	chr20	+	4182088	4182848	4182088	4182323	4182482	4182848	5362	46,59,32	1,3,1	99,77,83	17,12,20	258	99	3.74055792951e-06	0.000111121940443	0.946,0.883,0.925	0.691,0.711,0.614	0.246
4806	"STX4"	"STX4"	chr16	+	31034225	31034536	31034225	31034325	31034461	31034536	4806	8,12,3	59,65,41	30,14,29	57,43,64	235	99	3.85708449946e-06	0.000113659570653	0.054,0.072,0.03	0.181,0.121,0.16	-0.102
2078	"CAPRIN2"	"CAPRIN2"	chr12	-	30714958	30716676	30714958	30715144	30716507	30716676	2078	19,24,15	0,0,0	35,28,35	2,0,5	1462	99	4.01186593357e-06	0.00011727486497	1.0,1.0,1.0	0.542,1.0,0.322	0.379
5134	"KLF8"	"KLF8"	chrX	+	56265179	56269489	56265179	56265744	56269377	56269489	5134	34,47,18	27,22,14	158,79,114	27,16,42	3732	99	4.14548604888e-06	0.000120219095418	0.032,0.054,0.033	0.134,0.116,0.067	-0.066
5192	"HDAC6"	"HDAC6"	chrX	+	48805630	48806464	48805630	48805671	48806367	48806464	5192	9,7,1	22,29,21	21,8,21	15,17,16	795	99	4.36415700344e-06	0.000125564013312	0.048,0.029,0.006	0.148,0.055,0.14	-0.087
5445	"HERPUD2"	"HERPUD2"	chr7	-	35694183	35695135	35694183	35694627	35694800	35695135	5445	15,13,12	1,0,0	36,26,31	4,5,8	272	99	7.11293482847e-06	0.000203052061431	0.845,1.0,1.0	0.766,0.654,0.585	0.28
5082	"PPFIBP2"	"PPFIBP2"	chr11	+	7653023	7653756	7653023	7653200	7653501	7653756	5082	14,23,12	0,0,0	24,10,23	2,1,4	400	99	7.26899063486e-06	0.00020589838589	1.0,1.0,1.0	0.748,0.712,0.587	0.318
3755	"ZGPAT"	"ZGPAT"	chr20	+	63733586	63734824	63733586	63733739	63734644	63734824	3755	32,38,32	1,0,0	66,38,50	3,2,7	1004	99	7.63445461682e-06	0.000213504636406	0.759,1.0,1.0	0.684,0.652,0.413	0.337
6315	"MOB2"	"MOB2"	chr11	-	1480392	1480885	1480392	1480486	1480724	1480885	6315	5,20,7	52,48,29	11,6,10	164,98,168	337	99	7.65438077976e-06	0.000213504636406	0.027,0.109,0.066	0.019,0.018,0.017	0.049
2103	"SLC35A5"	"SLC35A5"	chr3	+	112580545	112581326	112580545	112580706	112581178	112581326	2103	245,338,173	2,1,0	355,197,388	5,1,21	571	99	7.99437733456e-06	0.000221298899852	0.955,0.983,1.0	0.925,0.972,0.762	0.093
3014	"PIGS"	"PIGS"	chr17	-	28570851	28571188	28570851	28570963	28571048	28571188	3014	1,3,0	72,73,37	9,7,12	73,44,97	184	99	8.36526669146e-06	0.000229824695418	0.007,0.022,0.0	0.062,0.079,0.062	-0.058
2769	"PTBP1"	"PTBP1"	chr19	+	804035	804438	804035	804208	804291	804438	2769	3,3,3	435,456,261	32,6,26	591,363,512	182	99	8.60628755672e-06	0.000233708926253	0.004,0.004,0.006	0.029,0.009,0.027	-0.017
5320	"NEMF"	"NEMF"	chr14	-	49784924	49785320	49784924	49785004	49785219	49785320	5320	7,9,1	0,0,0	4,4,15	4,0,3	314	99	8.63456624089e-06	0.000233708926253	1.0,1.0,1.0	0.24,1.0,0.612	0.383
3034	"CPSF3L"	"CPSF3L"	chr1	-	1313034	1313592	1313034	1313124	1313508	1313592	3034	93,124,61	272,290,166	86,40,80	364,208,403	483	99	9.03463505542e-06	0.000242739385974	0.065,0.081,0.07	0.046,0.038,0.039	0.031
2436	"FXR1"	"FXR1"	chr3	+	180962882	180963090	180962882	180962940	180963027	180963090	2436	81,63,37	182,209,108	115,62,100	142,90,177	186	99	9.3118893757e-06	0.000248362363349	0.192,0.138,0.154	0.301,0.268,0.231	-0.105
6681	"DCTN2"	"DCTN2"	chr12	-	57532983	57533303	57532983	57533022	57533237	57533303	6681	6,10,3	183,192,109	27,5,10	116,74,117	314	99	1.02346934127e-05	0.000270996882101	0.01,0.016,0.009	0.068,0.021,0.026	-0.027
401	"SAT2"	"SAT2"	chr17	-	7627362	7627805	7627362	7627414	7627569	7627805	401	12,21,11	14,18,17	56,28,63	14,13,10	254	99	1.07369941224e-05	0.000282251629664	0.25,0.313,0.201	0.609,0.456,0.711	-0.337
2693	"HMGN2"	"HMGN2"	chr1	+	26473482	26473732	26473482	26473527	26473702	26473732	2693	59,58,26	1375,1410,850	116,75,67	1512,802,1388	274	99	1.08225918208e-05	0.000282469646523	0.015,0.015,0.011	0.027,0.033,0.017	-0.012
5944	"ATG4D"	"ATG4D"	chr19	+	10546838	10547253	10546838	10547075	10547188	10547253	5944	50,33,36	0,0,0	84,43,80	4,1,9	212	99	1.13099251378e-05	0.000293095506763	1.0,1.0,1.0	0.907,0.953,0.806	0.111
1142	"CLK1"	"CLK1"	chr2	-	200859679	200861466	200859679	200859746	200861237	200861466	1142	136,151,100	30,54,26	339,191,295	39,16,47	1590	99	1.15407116533e-05	0.000294893429239	0.22,0.148,0.193	0.351,0.426,0.281	-0.166
2213	"GAS5"	"GAS5"	chr1	-	173864256	173864704	173864256	173864304	173864674	173864704	2213	412,535,259	17,22,16	422,209,363	44,27,32	469	99	1.14981059943e-05	0.000294893429239	0.836,0.837,0.774	0.669,0.62,0.705	0.151
1417	"DRG2"	"DRG2"	chr17	+	18099016	18100435	18099016	18099093	18099632	18100435	1417	7,8,8	0,1,0	7,3,5	1,1,3	638	99	1.18450139944e-05	0.000300567230108	1.0,0.554,1.0	0.521,0.318,0.205	0.503
2055	"FAM135A"	"FAM135A"	chr6	+	70524930	70526698	70524930	70525191	70525863	70526698	2055	34,50,20	0,0,1	48,24,50	1,4,6	771	99	1.31887334421e-05	0.000332356082741	1.0,1.0,0.72	0.86,0.435,0.517	0.303
5506	"SNX16"	"SNX16"	chr8	-	81839611	81840082	81839611	81839751	81839838	81840082	5506	9,20,9	1,0,0	42,22,38	4,5,10	186	99	1.36688372471e-05	0.000342095419869	0.827,1.0,1.0	0.848,0.701,0.669	0.203
2067	"FIBP"	"FIBP"	chr11	-	65884569	65884998	65884569	65884656	65884934	65884998	2067	21,16,7	201,233,148	57,30,39	260,169,311	377	99	1.44537372109e-05	0.000359278610671	0.027,0.018,0.012	0.054,0.045,0.032	-0.025
4574	"TAF1C"	"TAF1C"	chr16	-	84181745	84182058	84181745	84181863	84181941	84182058	4574	22,30,14	24,13,14	15,14,20	64,33,50	177	99	1.53708364928e-05	0.000379493490167	0.339,0.563,0.359	0.116,0.192,0.183	0.257
3415	"NOP56"	"NOP56"	chr20	+	2657080	2658393	2657080	2657218	2657928	2658393	3415	169,209,108	357,431,221	154,73,141	455,268,532	809	99	1.70277248761e-05	0.000417579239579	0.055,0.056,0.056	0.04,0.032,0.031	0.021
3633	"SH3TC2"	"SH3TC2"	chr5	-	149026859	149028718	149026859	149028554	149028676	149028718	3633	4,7,11	6,13,4	3,1,2	25,11,22	221	99	1.72780751648e-05	0.000420893911015	0.23,0.194,0.552	0.051,0.039,0.039	0.282
4997	"PFDN5"	"PFDN5"	chr12	+	53295838	53296467	53295838	53295941	53296429	53296467	4997	60,45,26	3,0,1	79,46,60	11,7,19	587	99	1.89940765699e-05	0.000459631495274	0.771,1.0,0.814	0.548,0.526,0.348	0.388
5157	"CHD4"	"CHD4"	chr12	-	6583026	6583378	6583026	6583113	6583197	6583378	5157	18,7,7	169,150,105	25,19,31	160,114,113	183	99	2.04986927335e-05	0.000492777784528	0.054,0.025,0.035	0.078,0.083,0.129	-0.059
2613	"TPCN1"	"TPCN1"	chr12	+	113291873	113293073	113291873	113291958	113292933	113293073	2613	39,22,22	19,26,19	3,8,8	17,12,22	1074	99	2.06801003483e-05	0.000493889455377	0.159,0.072,0.096	0.016,0.058,0.032	0.074
