ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
765	"MAP2K2"	"MAP2K2"	chr19	-	4094452	4095449	4094452	4094498	4095387	4095449	765	7,10,8	368,378,209	16,5,7	323,184,296	198	99	0.360150842788	0.898516148785	0.009,0.013,0.019	0.024,0.013,0.012	-0.003
766	"DPH7"	"DPH7"	chr9	-	137564892	137565154	137564892	137564958	137565084	137565154	766	6,7,0	37,37,21	35,24,29	101,39,78	198	99	7.75106233484e-05	0.00180338028219	0.075,0.086,0.0	0.148,0.235,0.157	-0.126
767	"DPH7"	"DPH7"	chr9	-	137575708	137576167	137575708	137575892	137576079	137576167	767	6,4,2	0,0,0	4,4,5	0,0,1	198	99	1	1.0	1.0,1.0,1.0	1.0,1.0,0.714	0.095
770	"GPS1"	"GPS1"	chr17	+	82053867	82054810	82053867	82054049	82054497	82054810	770	2,0,1	74,80,43	1,3,1	66,64,111	198	99	1	1.0	0.013,0.0,0.011	0.008,0.023,0.004	-0.004
771	"GPS1"	"GPS1"	chr17	+	82053867	82054810	82053867	82054049	82054509	82054810	771	9,11,6	206,230,105	12,10,10	299,176,298	198	99	0.691297585932	1.0	0.021,0.023,0.028	0.02,0.028,0.017	0.002
772	"GPS1"	"GPS1"	chr17	+	82056285	82056550	82056285	82056391	82056469	82056550	772	15,25,7	350,421,208	25,14,29	431,218,541	176	99	0.354120523003	0.891433955195	0.024,0.032,0.019	0.032,0.035,0.029	-0.007
773	"GPS1"	"GPS1"	chr17	+	82056628	82057470	82056628	82056766	82056839	82057470	773	19,8,2	332,365,209	23,14,13	441,232,439	171	99	0.129442686756	0.458293623169	0.032,0.013,0.006	0.029,0.034,0.017	-0.01
774	"GPS1"	"GPS1"	chr17	+	82056628	82057470	82056628	82056766	82057052	82057470	774	22,16,13	1,0,0	43,22,40	3,6,1	198	99	0.000327925684693	0.00573150111344	0.917,1.0,1.0	0.878,0.647,0.952	0.147
775	"GPS1"	"GPS1"	chr17	+	82056839	82057470	82056839	82056974	82057052	82057470	775	25,24,20	383,436,219	41,28,53	500,265,518	176	99	0.0382283250655	0.203003349089	0.035,0.03,0.049	0.044,0.056,0.054	-0.013
776	"CROCC"	"CROCC"	chr1	+	16953301	16954357	16953301	16953481	16954222	16954357	776	1,8,2	6,7,1	5,2,5	3,7,3	198	99	0.664640982927	1.0	0.077,0.364,0.5	0.455,0.125,0.455	-0.031
780	"ZYX"	"ZYX"	chr7	+	143382247	143382685	143382247	143382447	143382592	143382685	780	7,15,6	290,340,187	15,3,21	330,197,295	198	99	0.212633322583	0.645727862852	0.012,0.022,0.016	0.022,0.008,0.034	-0.005
782	"PLCB2"	"PLCB2"	chr15	-	40290576	40290837	40290576	40290672	40290760	40290837	782	3,2,5	2,5,1	13,5,18	6,9,9	186	99	0.786091800612	1.0	0.444,0.176,0.727	0.536,0.228,0.516	0.022
784	"NARFL"	"NARFL"	chr16	-	730842	732900	730842	731000	732300	732900	784	1,1,0	0,0,0	1,3,1	0,1,0	198	99	1	1.0	1.0,1.0,NA	1.0,0.6,1.0	0.133
786	"CEP350"	"CEP350"	chr1	+	180110996	180113380	180110996	180111195	180112436	180113380	786	23,20,9	2,0,0	30,23,24	15,4,7	198	99	1.5822813334e-06	6.74918335425e-05	0.852,1.0,1.0	0.5,0.742,0.632	0.326
788	"CCNK"	"CCNK"	chr14	+	99500765	99502376	99500765	99500871	99502206	99502376	788	1,2,4	1,0,0	0,0,4	3,4,6	198	99	8.95582377147e-07	4.4136841009e-05	0.333,1.0,1.0	0.0,0.0,0.25	0.694
789	"CCNK"	"CCNK"	chr14	+	99502718	99503644	99502718	99502984	99503610	99503644	789	0,2,0	127,121,75	0,0,2	156,108,192	198	99	1	1.0	0.0,0.008,0.0	0.0,0.0,0.005	0.001
797	"HEXA"	"HEXA"	chr15	-	72353690	72355624	72353690	72353737	72355558	72355624	797	1,0,0	98,111,53	0,1,0	103,58,125	198	99	1	1.0	0.005,0.0,0.0	0.0,0.009,0.0	-0.001
805	"RPL31"	"RPL31"	chr2	+	101002292	101002808	101002292	101002315	101002701	101002808	805	91,96,29	1824,2086,1184	108,74,116	1864,1067,1674	198	99	0.000270467381705	0.00502116387901	0.024,0.022,0.012	0.028,0.034,0.033	-0.012
807	"TPM3"	"TPM3"	chr1	-	154170648	154172978	154170648	154170711	154172907	154172978	807	5,9,4	0,1,0	9,4,8	0,0,0	198	99	1	1.0	1.0,0.818,1.0	1.0,1.0,1.0	-0.061
808	"CARM1"	"CARM1"	chr19	+	10920833	10921127	10920833	10920946	10921049	10921127	808	8,0,4	115,132,63	15,5,8	176,79,203	198	99	0.116697774311	0.424330596225	0.034,0.0,0.031	0.041,0.031,0.019	-0.009
809	"DYNC1H1"	"DYNC1H1"	chr14	+	102049439	102049882	102049439	102049582	102049713	102049882	809	3,6,0	100,125,100	1,0,4	168,109,174	198	99	0.781919381274	1.0	0.015,0.023,0.0	0.003,0.0,0.011	0.008
811	"NKIRAS2"	"NKIRAS2"	chr17	+	42022398	42022640	42022398	42022472	42022564	42022640	811	114,109,78	1,11,4	187,119,188	14,8,18	190	99	0.116374749849	0.424330596225	0.983,0.838,0.91	0.874,0.886,0.845	0.042
814	"TMEM94"	"TMEM94"	chr17	+	75485870	75486426	75485870	75485998	75486289	75486426	814	2,1,0	23,25,16	1,1,2	29,11,21	198	99	1	1.0	0.042,0.02,0.0	0.017,0.043,0.045	-0.014
815	"TMEM94"	"TMEM94"	chr17	+	75492928	75493593	75492928	75493102	75493490	75493593	815	11,5,2	42,42,32	9,5,12	33,16,27	198	99	0.0210430080063	0.129326068073	0.116,0.056,0.03	0.12,0.135,0.182	-0.078
816	"TMEM94"	"TMEM94"	chr17	+	75498443	75498722	75498443	75498538	75498628	75498722	816	5,9,2	52,80,39	12,7,8	49,31,61	188	99	0.0258665984358	0.151934462616	0.048,0.056,0.026	0.114,0.106,0.065	-0.052
817	"HMG20B"	"HMG20B"	chr19	+	3572978	3573347	3572978	3572994	3573291	3573347	817	5,1,3	3,0,0	9,9,5	0,0,0	198	99	0.279668121434	0.769337266618	0.455,1.0,1.0	1.0,1.0,1.0	-0.182
819	"HMG20B"	"HMG20B"	chr19	+	3573691	3574586	3573691	3573800	3574369	3574586	819	46,47,30	0,0,0	110,55,72	0,0,5	198	99	0.492616764193	1.0	1.0,1.0,1.0	1.0,1.0,0.878	0.041
820	"HMG20B"	"HMG20B"	chr19	+	3573691	3574586	3573691	3573800	3574382	3574586	820	49,48,33	76,87,49	117,53,80	71,35,69	198	99	8.320959346e-07	4.19915455447e-05	0.244,0.216,0.252	0.452,0.431,0.367	-0.179
821	"HMG20B"	"HMG20B"	chr19	+	3576260	3576625	3576260	3576307	3576552	3576625	821	5,3,1	291,321,139	5,3,4	310,180,346	198	99	1	1.0	0.009,0.005,0.004	0.008,0.008,0.006	-0.001
822	"PRRT3"	"PRRT3"	chr3	-	9945541	9948001	9945541	9945711	9946084	9948001	822	0,3,3	1,1,0	5,5,4	1,0,0	198	99	1	1.0	0.0,0.6,1.0	0.714,1.0,1.0	-0.371
823	"PITRM1"	"PITRM1"	chr10	-	3156929	3157531	3156929	3157064	3157434	3157531	823	2,2,3	155,196,66	0,1,6	223,103,209	198	99	1	1.0	0.006,0.005,0.022	0.0,0.005,0.014	0.005
831	"INO80E"	"INO80E"	chr16	+	29996243	29996617	29996243	29996391	29996546	29996617	831	19,12,5	132,124,76	45,40,68	244,120,251	198	99	1.42884723486e-05	0.000441341348492	0.067,0.046,0.032	0.084,0.143,0.119	-0.067
832	"INO80E"	"INO80E"	chr16	+	30001211	30004657	30001211	30001530	30004567	30004657	832	8,6,2	8,5,5	14,7,9	5,1,5	198	99	0.0210818479633	0.129342913104	0.333,0.375,0.167	0.583,0.778,0.474	-0.32
833	"AMD1"	"AMD1"	chr6	+	110892298	110892827	110892298	110892443	110892734	110892827	833	1,0,0	355,402,231	0,0,0	472,262,393	198	99	1	1.0	0.001,0.0,0.0	0.0,0.0,0.0	0.0
834	"TRMT112"	"TRMT112"	chr11	-	64316690	64317147	64316690	64316968	64317057	64317147	834	46,25,33	365,381,217	63,51,76	554,319,634	187	99	0.271619397886	0.75442814157	0.063,0.034,0.075	0.057,0.078,0.06	-0.008
842	"ADD1"	"ADD1"	chr4	+	2908514	2909431	2908514	2908604	2909338	2909431	842	0,0,1	6,8,6	3,3,2	4,3,7	198	99	0.000193584057038	0.00389669481105	0.0,0.0,0.077	0.273,0.333,0.125	-0.218
860	"EME1"	"EME1"	chr17	+	50375184	50375983	50375184	50375512	50375796	50375983	860	20,35,5	0,0,1	58,34,40	1,0,0	198	99	1	1.0	1.0,1.0,0.714	0.967,1.0,1.0	-0.084
861	"APEH"	"APEH"	chr3	+	49675182	49675787	49675182	49675309	49675693	49675787	861	4,4,0	151,183,107	8,3,6	181,112,180	198	99	0.217581401629	0.655959768027	0.013,0.011,0.0	0.022,0.013,0.016	-0.009
862	"APEH"	"APEH"	chr3	+	49676055	49676515	49676055	49676219	49676377	49676515	862	5,9,2	348,352,199	17,8,19	350,239,408	198	99	0.00223366789695	0.0254432034363	0.007,0.013,0.005	0.024,0.016,0.023	-0.013
867	"TNS1"	"TNS1"	chr2	-	217880897	217882411	217880897	217881014	217882345	217882411	867	2,1,0	27,15,8	2,5,1	7,3,9	198	99	0.0030788753033	0.0317913838955	0.036,0.032,0.0	0.125,0.455,0.053	-0.188
868	"KANSL2"	"KANSL2"	chr12	-	48681381	48682225	48681381	48681641	48682186	48682225	868	0,0,0	14,29,25	2,2,3	65,34,32	198	99	0.594359890177	1.0	0.0,0.0,0.0	0.015,0.029,0.045	-0.03
869	"NAA25"	"NAA25"	chr12	-	112039228	112040578	112039228	112039339	112040480	112040578	869	1,3,2	33,24,31	2,0,3	39,46,75	198	99	0.37462843291	0.917493967954	0.015,0.059,0.031	0.025,0.0,0.02	0.02
870	"CDC23"	"CDC23"	chr5	-	138191861	138192388	138191861	138191937	138192268	138192388	870	0,2,0	32,24,15	0,0,2	26,23,20	198	99	1	1.0	0.0,0.04,0.0	0.0,0.0,0.048	-0.003
871	"OVGP1"	"OVGP1"	chr1	-	111421275	111421673	111421275	111421461	111421564	111421673	871	4,8,1	3,3,2	10,4,6	5,1,3	198	99	0.470938664842	1.0	0.4,0.571,0.2	0.5,0.667,0.5	-0.165
872	"SIRT6"	"SIRT6"	chr19	-	4175027	4175760	4175027	4175111	4175679	4175760	872	20,20,12	4,3,1	29,13,29	4,0,3	198	99	0.42633273638	0.996415554846	0.714,0.769,0.857	0.784,1.0,0.829	-0.091
873	"SIRT6"	"SIRT6"	chr19	-	4175027	4175760	4175027	4175151	4175679	4175760	873	3,5,2	51,39,18	11,1,8	57,48,71	198	99	0.505458028317	1.0	0.029,0.06,0.053	0.088,0.01,0.053	-0.003
874	"SIRT6"	"SIRT6"	chr19	-	4175027	4175937	4175027	4175151	4175841	4175937	874	6,4,1	0,0,0	10,1,6	0,0,3	198	99	0.349911958737	0.885162510302	1.0,1.0,1.0	1.0,1.0,0.5	0.167
875	"SIRT6"	"SIRT6"	chr19	-	4175027	4175937	4175027	4175760	4175841	4175937	875	7,7,1	67,54,38	13,5,7	92,45,84	179	99	0.509402283162	1.0	0.055,0.067,0.014	0.072,0.058,0.044	-0.013
876	"TBCA"	"TBCA"	chr5	-	77691240	77693352	77691240	77691498	77693265	77693352	876	3,4,2	453,531,292	3,1,0	404,243,453	198	99	1	1.0	0.003,0.004,0.003	0.004,0.002,0.0	0.001
877	"MRPS22"	"MRPS22"	chr3	+	139350178	139351060	139350178	139350322	139350976	139351060	877	4,9,2	78,139,57	4,4,8	114,63,87	198	99	0.772587525625	1.0	0.025,0.031,0.017	0.017,0.031,0.044	-0.006
878	"MRPS22"	"MRPS22"	chr3	+	139350178	139351060	139350178	139350322	139351030	139351060	878	34,35,30	4,3,0	34,14,29	0,0,0	198	99	0.00200832245152	0.0233768721424	0.81,0.854,1.0	1.0,1.0,1.0	-0.112
879	"SF1"	"SF1"	chr11	-	64764605	64766155	64764605	64765518	64765950	64766155	879	353,363,234	8,5,4	402,244,462	15,9,5	198	99	0.174887708019	0.564524916966	0.957,0.973,0.967	0.931,0.931,0.979	0.019
880	"ADRBK1"	"ADRBK1"	chr11	+	67280731	67281184	67280731	67280783	67281092	67281184	880	7,1,0	148,216,127	4,2,4	286,141,287	198	99	1	1.0	0.023,0.002,0.0	0.007,0.007,0.007	0.001
881	"ADRBK1"	"ADRBK1"	chr11	+	67281821	67282542	67281821	67281952	67282270	67282542	881	9,5,4	141,162,72	8,4,4	207,128,205	198	99	0.203696580574	0.629560078758	0.031,0.015,0.027	0.019,0.015,0.01	0.01
882	"ADRBK1"	"ADRBK1"	chr11	+	67282270	67282542	67282270	67282365	67282434	67282542	882	2,6,6	146,196,87	7,4,7	228,144,210	167	99	0.947497505299	1.0	0.008,0.018,0.039	0.018,0.016,0.019	0.004
883	"ADRBK1"	"ADRBK1"	chr11	+	67283706	67283949	67283706	67283773	67283853	67283949	883	1,1,1	134,156,103	3,1,1	195,95,207	178	99	1	1.0	0.004,0.004,0.005	0.008,0.006,0.003	-0.001
884	"ADRBK1"	"ADRBK1"	chr11	+	67284846	67285188	67284846	67284983	67285074	67285188	884	6,2,4	144,166,84	10,7,20	210,121,184	189	99	0.00396751244758	0.0379285771545	0.021,0.006,0.024	0.024,0.029,0.054	-0.019
886	"RP11-295P9.3"	"RP11-295P9.3"	chr10	+	13654352	13655482	13654352	13654427	13655377	13655482	886	2,0,0	5,2,2	2,0,0	5,4,8	198	99	1	1.0	0.167,0.0,0.0	0.167,0.0,0.0	0.0
888	"PYCR2"	"PYCR2"	chr1	-	225921857	225923771	225921857	225922079	225923700	225923771	888	4,2,1	0,0,0	13,3,8	1,0,0	198	99	1	1.0	1.0,1.0,1.0	0.867,1.0,1.0	0.044
890	"PTMA"	"PTMA"	chr2	+	231711347	231711983	231711347	231711419	231711886	231711983	890	28,32,15	842,981,467	24,26,34	788,448,798	198	99	0.194706491019	0.609819368288	0.016,0.016,0.016	0.015,0.028,0.021	-0.005
891	"PTMA"	"PTMA"	chr2	+	231711347	231711983	231711347	231711419	231711889	231711983	891	37,36,22	6709,7091,4005	24,31,36	5511,3523,6020	198	99	1	1.0	0.003,0.003,0.003	0.002,0.004,0.003	0.0
894	"TNFRSF25"	"TNFRSF25"	chr1	-	6462862	6463127	6462862	6462956	6463071	6463127	894	6,8,12	2,0,0	10,3,8	0,0,0	198	99	1	1.0	0.6,1.0,1.0	1.0,1.0,1.0	-0.133
895	"TNFRSF25"	"TNFRSF25"	chr1	-	6462862	6463127	6462862	6462970	6463071	6463127	895	5,8,7	0,2,0	10,3,8	0,0,1	198	99	1	1.0	1.0,0.667,1.0	1.0,1.0,0.8	-0.044
897	"PCIF1"	"PCIF1"	chr20	+	45947262	45948023	45947262	45947438	45947523	45948023	897	5,1,4	39,47,26	2,0,4	60,42,58	183	99	0.0798381391064	0.335882065218	0.065,0.011,0.077	0.018,0.0,0.036	0.033
901	"EXOC3"	"EXOC3"	chr5	+	464289	465272	464289	464412	465110	465272	901	6,3,1	135,150,98	2,2,5	242,133,223	198	99	0.845919642398	1.0	0.022,0.01,0.005	0.004,0.007,0.011	0.005
902	"KLK5"	"KLK5"	chr19	-	50948639	50949115	50948639	50948773	50948858	50949115	902	24,32,15	2107,2537,1392	24,17,35	3422,2007,3508	183	99	1	1.0	0.006,0.007,0.006	0.004,0.005,0.005	0.002
904	"NDUFS2"	"NDUFS2"	chr1	+	161213863	161214395	161213863	161213921	161214155	161214395	904	0,3,4	109,111,53	0,0,2	66,40,58	198	99	0.912652655762	1.0	0.0,0.013,0.036	0.0,0.0,0.017	0.011
905	"RASGRP4"	"RASGRP4"	chr19	-	38409057	38410096	38409057	38409370	38409954	38410096	905	0,0,0	1,0,0	0,2,5	0,0,0	198	99	1	1.0	0.0,NA,NA	NA,1.0,1.0	-1.0
923	"RIOK1"	"RIOK1"	chr6	+	7402602	7402897	7402602	7402715	7402816	7402897	923	5,2,2	191,196,112	1,4,7	277,156,259	198	99	1	1.0	0.013,0.005,0.009	0.002,0.013,0.013	-0.0
928	"PTPN18"	"PTPN18"	chr2	+	130370556	130370782	130370556	130370623	130370704	130370782	928	1,1,0	12,21,4	1,0,2	5,2,8	179	99	1	1.0	0.044,0.026,0.0	0.1,0.0,0.121	-0.05
930	"RRNAD1"	"RRNAD1"	chr1	+	156731990	156732473	156731990	156732115	156732280	156732473	930	19,21,11	15,19,11	11,8,11	26,15,33	198	99	0.000549870820974	0.00817505042137	0.388,0.356,0.333	0.175,0.211,0.143	0.183
931	"RRNAD1"	"RRNAD1"	chr1	+	156731990	156732473	156731990	156732115	156732365	156732473	931	38,53,32	2,0,0	44,23,37	1,0,0	198	99	1	1.0	0.905,1.0,1.0	0.957,1.0,1.0	-0.017
932	"SF3B1"	"SF3B1"	chr2	-	197418795	197420542	197418795	197418951	197420427	197420542	932	10,19,9	0,1,0	27,9,22	2,1,4	198	99	0.00091299542223	0.0123540861233	1.0,0.905,1.0	0.871,0.818,0.733	0.161
933	"TMEM116"	"TMEM116"	chr12	-	111933885	111936830	111933885	111934030	111936691	111936830	933	1,3,2	12,19,8	0,0,2	15,3,9	198	99	0.0683469932163	0.297720884814	0.04,0.073,0.111	0.0,0.0,0.1	0.041
937	"TUBA1A"	"TUBA1A"	chr12	-	49186309	49186833	49186309	49186458	49186610	49186833	937	2,1,2	179,174,92	0,1,0	53,32,58	198	99	1	1.0	0.006,0.003,0.011	0.0,0.015,0.0	0.002
940	"MED23"	"MED23"	chr6	-	131592387	131593171	131592387	131592460	131593005	131593171	940	4,6,3	52,49,18	5,4,11	49,35,57	198	99	0.419614115044	0.989129851449	0.037,0.058,0.077	0.049,0.054,0.088	-0.006
951	"REC8"	"REC8"	chr14	+	24178605	24178916	24178605	24178672	24178776	24178916	951	0,2,0	0,0,1	1,0,0	1,1,2	198	99	1	1.0	NA,1.0,0.0	0.333,0.0,0.0	0.389
952	"REC8"	"REC8"	chr14	+	24179799	24180254	24179799	24179906	24180009	24180254	952	0,0,1	0,3,1	2,3,5	0,0,3	198	99	1	1.0	NA,0.0,0.333	1.0,1.0,0.455	-0.652
953	"RPL12"	"RPL12"	chr9	-	127449609	127451405	127449609	127449708	127451049	127451405	953	7,10,9	0,1,0	7,10,7	0,0,0	198	99	1	1.0	1.0,0.833,1.0	1.0,1.0,1.0	-0.056
954	"RPL12"	"RPL12"	chr9	-	127449609	127451405	127449609	127449708	127451280	127451405	954	47,53,36	7,3,2	59,36,50	3,3,7	198	99	0.945034763916	1.0	0.77,0.898,0.9	0.908,0.857,0.781	0.007
955	"ZC3H14"	"ZC3H14"	chr14	+	88567857	88568153	88567857	88567916	88568038	88568153	955	1,4,0	0,2,0	12,4,14	0,0,0	198	99	1	1.0	1.0,0.5,NA	1.0,1.0,1.0	-0.25
956	"ZC3H14"	"ZC3H14"	chr14	+	88609266	88609803	88609266	88609403	88609678	88609803	956	2,1,1	0,0,0	6,3,2	0,0,2	198	99	0.57239906076	1.0	1.0,1.0,1.0	1.0,1.0,0.333	0.222
957	"ZC3H14"	"ZC3H14"	chr14	+	88609266	88609803	88609266	88609403	88609711	88609803	957	1,1,0	36,49,36	6,3,2	128,56,136	198	99	0.701506247675	1.0	0.014,0.01,0.0	0.023,0.026,0.007	-0.011
958	"ZC3H14"	"ZC3H14"	chr14	+	88609266	88609803	88609266	88609403	88609714	88609803	958	1,1,0	29,36,21	6,3,2	64,42,88	198	99	0.0858800997317	0.353588937951	0.017,0.014,0.0	0.045,0.034,0.011	-0.02
960	"ARHGAP4"	"ARHGAP4"	chrX	-	153910170	153910611	153910170	153910404	153910505	153910611	960	2,3,1	2,3,3	5,3,11	1,0,0	198	99	8.49086958521e-08	5.96525210271e-06	0.333,0.333,0.143	0.714,1.0,1.0	-0.635
961	"ARHGAP4"	"ARHGAP4"	chrX	-	153913217	153913600	153913217	153913302	153913408	153913600	961	2,2,1	4,0,3	4,4,12	0,2,2	198	99	0.0337460311047	0.185732764129	0.2,1.0,0.143	1.0,0.5,0.75	-0.302
962	"MRPL4"	"MRPL4"	chr19	+	10252396	10252701	10252396	10252463	10252550	10252701	962	0,1,0	545,450,272	6,6,9	986,544,984	185	99	1	1.0	0.0,0.001,0.0	0.003,0.006,0.005	-0.004
963	"ANKRD52"	"ANKRD52"	chr12	-	56237806	56243392	56237806	56237968	56243237	56243392	963	36,50,20	5,6,2	62,24,64	2,3,4	198	99	0.104018220626	0.395225116122	0.783,0.806,0.833	0.939,0.8,0.889	-0.069
964	"URM1"	"URM1"	chr9	+	128389260	128392016	128389260	128389309	128389665	128392016	964	4,5,2	72,100,47	8,3,4	146,64,115	198	99	0.889524349095	1.0	0.027,0.024,0.021	0.027,0.023,0.017	0.002
965	"NOP16"	"NOP16"	chr5	-	176388234	176388598	176388234	176388343	176388432	176388598	965	18,25,8	474,637,328	46,20,28	950,569,910	187	99	0.566083374487	1.0	0.02,0.02,0.013	0.025,0.018,0.016	-0.002
970	"PGAP2"	"PGAP2"	chr11	+	3823882	3824376	3823882	3824135	3824269	3824376	970	3,1,5	38,34,34	4,0,5	31,12,29	198	99	0.661264295584	1.0	0.038,0.014,0.068	0.061,0.0,0.079	-0.007
975	"CUL9"	"CUL9"	chr6	+	43196068	43196862	43196068	43196265	43196644	43196862	975	5,4,2	21,40,24	5,4,13	40,31,27	198	99	0.129968790868	0.459702051017	0.106,0.048,0.04	0.059,0.061,0.194	-0.04
976	"ALKBH2"	"ALKBH2"	chr12	-	109092506	109093472	109092506	109092787	109093246	109093472	976	62,80,59	36,39,20	100,35,92	200,90,160	198	99	7.21644966006e-15	1.84689565229e-12	0.463,0.506,0.596	0.2,0.163,0.223	0.326
979	"MTCH1"	"MTCH1"	chr6	-	36970405	36970694	36970405	36970473	36970646	36970694	979	9,5,2	502,643,347	5,6,16	452,271,491	198	99	0.79458484953	1.0	0.009,0.004,0.003	0.006,0.011,0.016	-0.006
983	"CNTD2"	"CNTD2"	chr19	-	40222207	40223303	40222207	40222472	40223151	40223303	983	0,4,0	0,0,0	1,3,3	1,0,0	198	99	1	1.0	NA,1.0,NA	0.333,1.0,1.0	0.222
984	"PTTG1"	"PTTG1"	chr5	+	160422301	160422893	160422301	160422403	160422708	160422893	984	4,3,1	744,903,472	9,7,7	797,465,855	198	99	1	1.0	0.003,0.002,0.001	0.006,0.007,0.004	-0.004
985	"HSDL1"	"HSDL1"	chr16	-	84129985	84130431	84129985	84130171	84130336	84130431	985	79,104,35	5,0,0	107,60,116	0,0,0	198	99	0.432034980267	1.0	0.888,1.0,1.0	1.0,1.0,1.0	-0.037
986	"SEPT5"	"SEPT5"	chr22	+	19721821	19722339	19721821	19721957	19722236	19722339	986	1,0,0	1,1,0	0,0,0	1,0,1	198	99	1	1.0	0.333,0.0,NA	0.0,NA,0.0	0.167
988	"EEF2KMT"	"EEF2KMT"	chr16	-	5090083	5090565	5090083	5090349	5090431	5090565	988	4,0,0	14,20,16	6,5,3	29,23,42	180	99	0.0413122814822	0.21115820906	0.136,0.0,0.0	0.102,0.107,0.038	-0.037
990	"BIRC5"	"BIRC5"	chr17	+	78215965	78216781	78215965	78216034	78216663	78216781	990	4,4,1	60,45,18	7,5,8	78,35,85	198	99	0.251197633903	0.721765134141	0.032,0.043,0.027	0.043,0.067,0.045	-0.018
991	"BIRC5"	"BIRC5"	chr17	+	78215965	78216781	78215965	78216066	78216663	78216781	991	3,3,1	1,1,0	6,5,5	2,6,1	198	99	0.00498584496876	0.0453408185865	0.6,0.6,1.0	0.6,0.294,0.714	0.197
992	"CHCHD7"	"CHCHD7"	chr8	+	56211788	56214667	56211788	56211837	56214597	56214667	992	3,0,3	48,56,31	3,0,5	55,42,43	198	99	0.579501629067	1.0	0.03,0.0,0.046	0.027,0.0,0.055	-0.002
994	"GYLTL1B"	"GYLTL1B"	chr11	+	45922820	45923167	45922820	45922964	45923057	45923167	994	0,1,0	1,0,0	1,0,0	0,0,0	191	99	1	1.0	0.0,1.0,NA	1.0,NA,NA	-0.5
995	"GYLTL1B"	"GYLTL1B"	chr11	+	45926038	45926347	45926038	45926151	45926221	45926347	995	3,2,3	50,43,24	6,2,5	22,13,22	168	99	0.0116979234874	0.0838273197107	0.034,0.027,0.069	0.138,0.083,0.118	-0.07
996	"IBTK"	"IBTK"	chr6	-	82191072	82191879	82191072	82191216	82191786	82191879	996	1,1,0	52,47,27	0,1,0	140,72,135	198	99	1	1.0	0.01,0.011,0.0	0.0,0.007,0.0	0.005
998	"ISYNA1"	"ISYNA1"	chr19	-	18436329	18437105	18436329	18436479	18436972	18437105	998	36,41,20	3,0,1	29,13,27	1,0,2	198	99	0.690219399335	1.0	0.857,1.0,0.909	0.935,1.0,0.871	-0.013
999	"ISYNA1"	"ISYNA1"	chr19	-	18437598	18437988	18437598	18437760	18437859	18437988	999	22,27,16	336,265,223	18,10,21	182,109,186	197	99	0.270376344046	0.752141646519	0.032,0.049,0.035	0.047,0.044,0.054	-0.01
1000	"ISYNA1"	"ISYNA1"	chr19	-	18437859	18438162	18437859	18437988	18438092	18438162	1000	8,4,2	328,226,200	3,4,15	164,91,171	198	99	0.00811999493671	0.0653796446252	0.012,0.009,0.005	0.009,0.022,0.042	-0.016
1001	"LIMS2"	"LIMS2"	chr2	-	127640069	127640318	127640069	127640145	127640269	127640318	1001	1,0,0	0,0,1	0,0,0	1,0,1	198	99	1	1.0	1.0,NA,0.0	0.0,NA,0.0	0.5
1017	"CRTC2"	"CRTC2"	chr1	-	153954872	153955166	153954872	153954989	153955064	153955166	1017	3,3,2	24,52,21	9,2,0	54,22,53	173	99	0.785270953688	1.0	0.067,0.032,0.052	0.087,0.049,0.0	0.005
1022	"TMEM150A"	"TMEM150A"	chr2	-	85601020	85601482	85601020	85601107	85601305	85601482	1022	11,20,13	0,0,1	37,23,44	2,1,0	198	99	0.466510656373	1.0	1.0,1.0,0.867	0.902,0.92,1.0	0.015
1023	"TMEM150A"	"TMEM150A"	chr2	-	85601020	85601482	85601020	85601107	85601434	85601482	1023	13,16,16	60,77,37	54,28,47	85,57,92	198	99	0.000324568113134	0.00570062524196	0.098,0.094,0.178	0.241,0.197,0.203	-0.09
1024	"DET1"	"DET1"	chr15	-	88530622	88531715	88530622	88531473	88531612	88531715	1024	10,11,4	4,1,4	19,11,20	14,0,8	198	99	0.844475328363	1.0	0.556,0.846,0.333	0.404,1.0,0.556	-0.075
1032	"HARS2"	"HARS2"	chr5	+	140693490	140693665	140693490	140693508	140693590	140693665	1032	3,3,1	0,1,0	7,7,13	0,0,0	180	99	1	1.0	1.0,0.623,1.0	1.0,1.0,1.0	-0.126
1035	"STUB1"	"STUB1"	chr16	+	681792	682076	681792	681880	682019	682076	1035	91,139,62	203,249,122	110,70,122	253,164,240	198	99	0.449888911049	1.0	0.183,0.218,0.203	0.179,0.176,0.203	0.015
1036	"STUB1"	"STUB1"	chr16	+	681792	682076	681792	681903	682019	682076	1036	98,140,65	14,7,5	117,71,123	7,8,13	198	99	0.915146500197	1.0	0.778,0.909,0.867	0.893,0.816,0.826	0.006
1037	"STUB1"	"STUB1"	chr16	+	681792	682076	681792	681880	682058	682076	1037	138,186,96	10,6,3	190,98,198	5,0,9	198	99	0.203709285145	0.629560078758	0.873,0.939,0.941	0.95,1.0,0.917	-0.038
