ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
1169	"PCBP4"	"PCBP4"	chr3	-	51959894	51960320	51959894	51960023	51960188	51960320	1169	1,2,1	33,41,26	5,2,1	39,12,31	264	99	0.124335027727	0.410961176859	0.011,0.018,0.014	0.046,0.059,0.012	-0.025
1170	"PCBP4"	"PCBP4"	chr3	-	51960525	51960898	51960525	51960637	51960865	51960898	1170	1,1,0	0,0,2	5,3,0	4,0,2	327	99	0.117073491581	0.395732227786	1.0,1.0,0.0	0.275,1.0,0.0	0.242
1171	"PCBP4"	"PCBP4"	chr3	-	51960525	51960898	51960525	51960642	51960865	51960898	1171	1,1,0	41,45,27	5,2,0	22,21,27	322	99	0.435854070211	0.94573086256	0.007,0.007,0.0	0.065,0.028,0.0	-0.026
1172	"TP53"	"TP53"	chr17	-	7676381	7676622	7676381	7676403	7676520	7676622	1172	7,9,2	248,314,180	10,4,7	213,103,218	216	99	0.183146691009	0.531746460754	0.013,0.013,0.005	0.021,0.017,0.015	-0.007
1175	"TRABD"	"TRABD"	chr22	+	50197822	50198186	50197822	50197995	50198074	50198186	1175	34,21,13	138,62,50	43,20,46	140,90,140	178	99	0.686631193611	1.0	0.121,0.159,0.126	0.146,0.11,0.155	-0.002
1177	"STX18"	"STX18"	chr4	-	4418967	4420944	4418967	4420129	4420863	4420944	1177	3,1,1	25,30,17	4,0,4	64,30,78	833	99	1	1.0	0.014,0.004,0.007	0.007,0.0,0.006	0.004
1178	"STX18"	"STX18"	chr4	-	4457190	4457500	4457190	4457257	4457422	4457500	1178	1,3,0	32,31,17	1,0,2	51,31,46	264	99	1	1.0	0.012,0.035,0.0	0.007,0.0,0.016	0.008
1179	"PHB2"	"PHB2"	chr12	-	6967675	6968021	6967675	6967779	6967891	6968021	1179	20,11,15	735,804,381	39,25,28	802,488,945	211	99	0.00513857855338	0.0397804365128	0.013,0.006,0.018	0.022,0.023,0.014	-0.007
1180	"PHB2"	"PHB2"	chr12	-	6970195	6970645	6970195	6970280	6970416	6970645	1180	8,8,4	317,256,189	19,10,19	277,187,309	235	99	0.000981274305707	0.0117175696505	0.011,0.013,0.009	0.028,0.022,0.025	-0.014
1181	"PRKAG1"	"PRKAG1"	chr12	-	49004506	49005018	49004506	49004633	49004963	49005018	1181	1,2,3	175,155,116	1,0,1	236,155,264	429	99	1	1.0	0.001,0.003,0.006	0.001,0.0,0.001	0.003
1182	"PRKAG1"	"PRKAG1"	chr12	-	49005305	49005543	49005305	49005364	49005461	49005543	1182	2,0,2	71,75,55	3,1,4	90,73,109	196	99	0.680147935295	1.0	0.014,0.0,0.018	0.017,0.007,0.018	-0.003
1183	"PRKAG1"	"PRKAG1"	chr12	-	49005305	49005543	49005305	49005391	49005461	49005543	1183	2,0,2	3,1,0	3,1,4	2,0,1	169	99	0.0598692629781	0.250014042197	0.281,0.0,1.0	0.468,1.0,0.701	-0.296
1184	"SPATA20"	"SPATA20"	chr17	+	50548282	50548618	50548282	50548453	50548553	50548618	1184	0,0,1	54,25,16	1,0,2	41,24,45	199	99	1	1.0	0.0,0.0,0.03	0.012,0.0,0.022	-0.001
1186	"SPATA20"	"SPATA20"	chr17	+	50549984	50550312	50549984	50550115	50550207	50550312	1186	8,11,0	19,17,7	8,5,3	31,17,30	191	99	0.13113989412	0.424433279995	0.179,0.251,0.0	0.118,0.132,0.049	0.044
1187	"SPATA20"	"SPATA20"	chr17	+	50549984	50550312	50549984	50550115	50550229	50550312	1187	11,16,3	0,1,0	14,9,9	0,0,0	213	99	1	1.0	1.0,0.881,1.0	1.0,1.0,1.0	-0.04
1188	"SPATA20"	"SPATA20"	chr17	+	50550707	50551190	50550707	50550917	50550997	50551190	1188	4,0,1	13,17,15	2,0,3	19,16,22	179	99	0.745803760135	1.0	0.145,0.0,0.036	0.055,0.0,0.07	0.019
1190	"DSN1"	"DSN1"	chr20	-	36770872	36771473	36770872	36770977	36771424	36771473	1190	164,154,74	0,0,0	208,133,174	2,0,0	546	99	1	1.0	1.0,1.0,1.0	0.95,1.0,1.0	0.017
1191	"DSN1"	"DSN1"	chr20	-	36770872	36771473	36770872	36771024	36771424	36771473	1191	142,124,57	1,3,0	174,103,132	1,3,6	499	99	0.0698995298083	0.276451305807	0.966,0.891,1.0	0.972,0.872,0.814	0.066
1192	"DSN1"	"DSN1"	chr20	-	36770872	36771473	36770872	36771193	36771424	36771473	1192	9,10,6	27,30,17	16,11,12	67,35,32	330	99	0.774340527171	1.0	0.091,0.091,0.096	0.067,0.086,0.101	0.008
1193	"ZC3H18"	"ZC3H18"	chr16	+	88622196	88623344	88622196	88622388	88623218	88623344	1193	1,1,0	125,168,86	2,0,1	274,138,284	929	99	1	1.0	0.001,0.001,0.0	0.001,0.0,0.0	0.0
1194	"HELLS"	"HELLS"	chr10	+	94592228	94592514	94592228	94592312	94592394	94592514	1194	0,0,0	35,25,24	1,0,0	35,29,44	181	99	1	1.0	0.0,0.0,0.0	0.015,0.0,0.0	-0.005
1195	"FAM102A"	"FAM102A"	chr9	-	127940880	127944684	127940880	127943237	127944614	127944684	1195	3,7,8	68,71,36	2,5,5	64,42,80	1476	99	1	1.0	0.003,0.007,0.015	0.002,0.008,0.004	0.004
1196	"CDCA3"	"CDCA3"	chr12	-	6849322	6849858	6849322	6849413	6849564	6849858	1196	6,2,1	3,2,5	12,10,13	9,6,6	250	99	0.122930929331	0.407967428832	0.442,0.284,0.073	0.346,0.398,0.462	-0.136
1197	"CDCA3"	"CDCA3"	chr12	-	6849322	6849858	6849322	6849429	6849564	6849858	1197	3,2,1	66,67,38	11,7,5	93,44,98	234	99	0.00431304706822	0.034772947864	0.019,0.012,0.011	0.048,0.063,0.021	-0.03
1198	"CDCA3"	"CDCA3"	chr12	-	6850466	6851009	6850466	6850596	6850832	6851009	1198	6,7,5	42,65,56	14,9,20	118,90,128	335	99	0.453808703941	0.967571235512	0.041,0.031,0.026	0.034,0.029,0.044	-0.003
1200	"MPHOSPH8"	"MPHOSPH8"	chr13	+	19670839	19671289	19670839	19670964	19671205	19671289	1200	13,16,11	0,0,0	13,21,20	3,4,1	340	99	5.58353485225e-07	2.31843594888e-05	1.0,1.0,1.0	0.558,0.605,0.853	0.328
1204	"SGK494"	"SGK494"	chr17	-	28611392	28611656	28611392	28611481	28611566	28611656	1204	4,3,1	0,0,0	9,11,4	1,0,2	184	99	0.555208321894	1.0	1.0,1.0,1.0	0.829,1.0,0.518	0.218
1205	"RAB3IP"	"RAB3IP"	chr12	+	69812777	69813033	69812777	69812877	69812963	69813033	1205	3,1,3	34,34,27	2,2,0	58,44,60	185	99	0.152105321014	0.468098821423	0.045,0.015,0.056	0.018,0.024,0.0	0.025
1207	"MAGOHB"	"MAGOHB"	chr12	-	10607853	10609941	10607853	10607936	10609830	10609941	1207	13,16,14	15,31,27	34,20,30	34,19,50	1993	99	0.150995433525	0.465994353125	0.041,0.025,0.025	0.047,0.05,0.029	-0.012
1208	"LPCAT4"	"LPCAT4"	chr15	-	34359588	34360209	34359588	34359745	34360110	34360209	1208	9,19,10	48,51,24	13,4,3	31,22,38	464	99	0.205782384052	0.576190675346	0.038,0.074,0.082	0.082,0.037,0.017	0.019
1210	"TMEM175"	"TMEM175"	chr4	+	947708	948154	947708	947892	948115	948154	1210	8,2,6	12,13,21	9,7,5	14,8,18	322	99	0.286433063898	0.726635429	0.17,0.045,0.081	0.165,0.212,0.079	-0.053
1211	"TMEM175"	"TMEM175"	chr4	+	948115	948615	948115	948154	948410	948615	1211	6,10,4	1,0,1	9,6,5	1,3,2	355	99	0.00238871565809	0.0227055501198	0.626,1.0,0.527	0.715,0.358,0.411	0.223
1212	"TMEM175"	"TMEM175"	chr4	+	948115	948615	948115	948154	948510	948615	1212	11,18,8	0,1,0	17,8,10	0,0,0	455	99	1	1.0	1.0,0.797,1.0	1.0,1.0,1.0	-0.068
1218	"ABCC3"	"ABCC3"	chr17	+	50677743	50678219	50677743	50677943	50678092	50678219	1218	9,8,4	17,15,10	16,10,6	12,6,37	248	99	0.485333772239	1.0	0.174,0.176,0.138	0.347,0.4,0.061	-0.107
1220	"CREB3"	"CREB3"	chr9	+	35732995	35733282	35732995	35733143	35733214	35733282	1220	1,4,0	134,121,64	4,2,7	184,80,151	170	99	0.37846357987	0.865939837724	0.004,0.019,0.0	0.013,0.014,0.026	-0.01
1223	"RPL38"	"RPL38"	chr17	+	74203703	74203958	74203703	74203770	74203917	74203958	1223	89,87,68	3,12,6	157,113,160	8,5,10	246	99	0.212154300625	0.587281677639	0.923,0.745,0.82	0.888,0.901,0.866	-0.056
1224	"BID"	"BID"	chr22	-	17739348	17740176	17739348	17739488	17740081	17740176	1224	9,9,4	0,0,0	7,0,1	2,0,1	692	99	1	1.0	1.0,1.0,1.0	0.334,NA,0.125	0.77
1225	"DHRS1"	"DHRS1"	chr14	-	24291138	24291625	24291138	24291219	24291555	24291625	1225	16,10,11	39,26,16	26,17,40	20,7,23	435	99	3.63090447653e-06	0.000109647313696	0.085,0.08,0.135	0.228,0.356,0.284	-0.189
1226	"DHRS1"	"DHRS1"	chr14	-	24292183	24292784	24292183	24292330	24292651	24292784	1226	19,23,9	48,55,30	25,17,24	40,11,34	420	99	0.00526651049556	0.040513324949	0.085,0.09,0.066	0.128,0.267,0.143	-0.099
1228	"TMEM33"	"TMEM33"	chr4	+	41935128	41935529	41935128	41935262	41935466	41935529	1228	259,337,215	43,46,27	482,244,439	41,36,43	303	99	0.0723148088775	0.282305888503	0.663,0.705,0.722	0.793,0.689,0.769	-0.054
1229	"TMEM33"	"TMEM33"	chr4	+	41935128	41935529	41935128	41935310	41935466	41935529	1229	199,279,172	17,22,8	394,186,345	17,6,8	255	99	0.00175678845247	0.0180825493108	0.82,0.831,0.893	0.9,0.923,0.944	-0.074
1230	"TBRG4"	"TBRG4"	chr7	-	45108826	45109287	45108826	45109083	45109222	45109287	1230	479,564,323	3,1,0	812,449,752	5,0,1	238	99	1	1.0	0.985,0.996,1.0	0.985,1.0,0.997	-0.0
1231	"TBC1D20"	"TBC1D20"	chr20	-	441587	442043	441587	441689	441856	442043	1231	1,1,2	51,55,33	6,4,6	104,42,86	266	99	0.0512349844037	0.224542556475	0.007,0.007,0.022	0.021,0.034,0.025	-0.015
1232	"EFTUD2"	"EFTUD2"	chr17	-	44853516	44854356	44853516	44853635	44854268	44854356	1232	3,7,6	82,82,74	18,8,10	122,64,120	732	99	0.114573712041	0.39104932287	0.005,0.011,0.011	0.02,0.017,0.011	-0.007
1233	"EFTUD2"	"EFTUD2"	chr17	-	44859904	44860543	44859904	44860045	44860431	44860543	1233	2,2,2	191,173,119	10,2,4	270,193,280	485	99	1	1.0	0.002,0.002,0.003	0.008,0.002,0.003	-0.002
1234	"NCK1"	"NCK1"	chr3	+	136945582	136946295	136945582	136945752	136946151	136946295	1234	254,253,138	3,6,8	604,381,545	125,62,117	498	99	6.66133814775e-16	1.21702647959e-13	0.944,0.893,0.774	0.49,0.55,0.481	0.363
1235	"OBSL1"	"OBSL1"	chr2	-	219550728	219551798	219550728	219550842	219551528	219551798	1235	1,3,1	1,0,3	4,1,0	2,1,0	785	99	1	1.0	0.112,1.0,0.04	0.201,0.112,NA	0.228
1238	"SYNE4"	"SYNE4"	chr19	-	36005332	36006671	36005332	36005437	36006422	36006671	1238	4,9,2	10,13,12	1,5,6	5,4,5	1084	99	0.322082547469	0.781643857006	0.035,0.059,0.015	0.018,0.102,0.099	-0.037
1240	"RPLP1"	"RPLP1"	chr15	+	69453646	69455287	69453646	69453721	69455169	69455287	1240	127,140,79	1878,2075,1177	93,46,130	2140,1187,2124	1547	99	1	1.0	0.004,0.004,0.004	0.003,0.002,0.004	0.001
1241	"F12"	"F12"	chr5	-	177403480	177404090	177403480	177403617	177403858	177404090	1241	32,24,7	4,5,4	20,13,13	2,1,2	340	99	0.121386926977	0.405436774382	0.7,0.583,0.338	0.744,0.791,0.654	-0.189
1242	"F12"	"F12"	chr5	-	177403480	177404472	177403480	177404090	177404195	177404472	1242	2,0,3	2,0,4	2,0,0	0,0,2	204	99	1	1.0	0.327,NA,0.267	1.0,NA,0.0	-0.203
1243	"AMZ2"	"AMZ2"	chr17	+	68250187	68250967	68250187	68250470	68250793	68250967	1243	1,2,0	48,73,33	1,3,4	96,47,107	422	99	1	1.0	0.005,0.006,0.0	0.002,0.015,0.009	-0.005
1244	"NICN1"	"NICN1"	chr3	-	49424948	49425438	49424948	49425053	49425366	49425438	1244	5,5,2	11,17,7	5,2,2	13,5,7	412	99	0.925045164458	1.0	0.098,0.066,0.064	0.085,0.088,0.064	-0.003
1248	"EGLN2"	"EGLN2"	chr19	+	40807137	40807551	40807137	40807274	40807483	40807551	1248	1,2,0	116,106,42	6,1,10	422,219,434	308	99	1	1.0	0.003,0.006,0.0	0.005,0.001,0.007	-0.001
1250	"LZTR1"	"LZTR1"	chr22	+	20995962	20996801	20995962	20996112	20996695	20996801	1250	18,23,19	58,67,37	50,13,22	53,31,61	682	99	0.0420738796615	0.194605007953	0.043,0.047,0.069	0.12,0.057,0.05	-0.023
1251	"LZTR1"	"LZTR1"	chr22	+	20996695	20996966	20996695	20996801	20996885	20996966	1251	13,7,4	47,55,30	9,12,16	63,42,57	183	99	0.373094350672	0.857858844648	0.13,0.064,0.067	0.072,0.134,0.132	-0.026
1252	"CNKSR1"	"CNKSR1"	chr1	+	26188233	26188503	26188233	26188307	26188441	26188503	1252	2,5,2	23,24,14	2,2,3	40,25,50	233	99	0.122394554032	0.406942402578	0.036,0.081,0.057	0.021,0.033,0.025	0.032
1255	"DPP9"	"DPP9"	chr19	-	4684662	4685771	4684662	4684809	4685625	4685771	1255	21,18,5	30,31,18	14,17,15	60,36,38	915	99	0.0969956873606	0.348840788992	0.07,0.059,0.029	0.025,0.049,0.041	0.014
1256	"PWP2"	"PWP2"	chr21	+	44120951	44122357	44120951	44121102	44122176	44122357	1256	0,1,1	68,96,84	1,0,0	498,262,381	1173	99	1	1.0	0.0,0.001,0.001	0.0,0.0,0.0	0.001
1257	"PWP2"	"PWP2"	chr21	+	44124579	44126119	44124579	44124727	44126010	44126119	1257	1,0,3	123,133,84	0,0,0	332,142,285	1382	99	1	1.0	0.001,0.0,0.003	0.0,0.0,0.0	0.001
1258	"KAT8"	"KAT8"	chr16	+	31130455	31130900	31130455	31130606	31130745	31130900	1258	2,5,1	39,49,24	4,6,7	32,27,33	238	99	0.0176023780526	0.102910543047	0.021,0.041,0.017	0.049,0.085,0.081	-0.045
1259	"KAT8"	"KAT8"	chr16	+	31130455	31131393	31130455	31130606	31131194	31131393	1259	35,60,27	0,0,0	44,16,56	1,0,0	687	99	1	1.0	1.0,1.0,1.0	0.864,1.0,1.0	0.045
1260	"ZKSCAN1"	"ZKSCAN1"	chr7	+	100023418	100023932	100023418	100023461	100023551	100023932	1260	58,50,41	0,2,0	130,50,99	0,1,0	189	99	1	1.0	1.0,0.929,1.0	1.0,0.963,1.0	-0.011
1266	"PTCH1"	"PTCH1"	chr9	-	95449840	95453620	95449840	95449940	95453477	95453620	1266	4,2,1	1,6,2	6,1,10	14,7,12	3636	99	0.820879302923	1.0	0.098,0.009,0.013	0.012,0.004,0.022	0.027
1267	"RP11-864I4.1"	"RP11-864I4.1"	chr11	-	62572583	62574908	62572583	62572742	62574676	62574908	1267	205,258,147	0,0,1	186,116,186	6,2,7	2033	99	4.98280673389e-08	2.85918239247e-06	1.0,1.0,0.877	0.602,0.739,0.564	0.324
1268	"CEP131"	"CEP131"	chr17	-	81189596	81189975	81189596	81189843	81189914	81189975	1268	0,0,1	35,39,14	0,1,0	50,25,49	170	99	1	1.0	0.0,0.0,0.04	0.0,0.023,0.0	0.006
1269	"PLEKHJ1"	"PLEKHJ1"	chr19	-	2235761	2235990	2235761	2235828	2235922	2235990	1269	0,1,2	130,119,59	0,1,13	194,88,177	193	99	0.595189874877	1.0	0.0,0.004,0.017	0.0,0.006,0.036	-0.007
1271	"ILK"	"ILK"	chr11	+	6608693	6608967	6608693	6608790	6608883	6608967	1271	11,7,3	210,231,119	12,9,3	234,129,235	192	99	0.786876732999	1.0	0.026,0.015,0.013	0.026,0.035,0.007	-0.005
1272	"ILK"	"ILK"	chr11	+	6608693	6609156	6608693	6608967	6609070	6609156	1272	2,6,5	106,145,77	7,7,5	105,48,105	202	99	0.0864553961659	0.323014332914	0.009,0.02,0.031	0.032,0.067,0.023	-0.021
1273	"ILK"	"ILK"	chr11	+	6608883	6609408	6608883	6608967	6609298	6609408	1273	13,18,5	0,0,0	21,16,19	4,1,1	430	99	0.000126641195314	0.0021423468874	1.0,1.0,1.0	0.547,0.786,0.814	0.284
1274	"WDR6"	"WDR6"	chr3	+	49011634	49014293	49011634	49014116	49014209	49014293	1274	26,24,10	79,79,48	79,36,70	28,14,14	192	99	0	0.0	0.145,0.135,0.097	0.593,0.57,0.721	-0.502
1275	"RNF126"	"RNF126"	chr19	-	648881	649748	648881	648975	649678	649748	1275	27,22,5	140,160,97	73,41,82	208,141,243	802	99	3.04554189978e-07	1.40865950656e-05	0.023,0.017,0.006	0.042,0.035,0.04	-0.024
1290	"CIRBP"	"CIRBP"	chr19	+	1270927	1271467	1270927	1271036	1271139	1271467	1290	8,11,4	552,672,389	30,10,19	518,290,446	202	99	2.65240674097e-05	0.000594594738129	0.007,0.008,0.005	0.028,0.017,0.02	-0.015
1291	"CIRBP"	"CIRBP"	chr19	+	1271139	1271365	1271139	1271246	1271328	1271365	1291	17,12,10	360,335,204	39,22,42	225,147,206	181	99	1.84585680074e-12	2.17572927416e-10	0.025,0.019,0.026	0.087,0.076,0.1	-0.064
1292	"CIRBP"	"CIRBP"	chr19	+	1270927	1271467	1270927	1271036	1271328	1271467	1292	42,35,20	1,3,1	85,43,65	7,1,6	391	99	0.264809013399	0.693580516006	0.914,0.747,0.835	0.755,0.916,0.733	0.031
1293	"CIRBP"	"CIRBP"	chr19	+	1271139	1271632	1271139	1271365	1271550	1271632	1293	223,217,121	0,2,0	210,121,211	0,0,0	284	99	1	1.0	1.0,0.974,1.0	1.0,1.0,1.0	-0.009
1294	"CIRBP"	"CIRBP"	chr19	+	1271139	1271632	1271139	1271467	1271550	1271632	1294	6,12,4	7,7,8	44,12,37	19,11,13	182	99	0.0669015291413	0.268046258204	0.318,0.483,0.214	0.557,0.372,0.608	-0.174
1295	"CIRBP"	"CIRBP"	chr19	+	1271980	1273172	1271980	1272051	1272426	1273172	1295	64,85,52	123,136,87	88,42,86	88,65,64	474	99	0.00120086896743	0.0137554081724	0.098,0.115,0.111	0.173,0.119,0.219	-0.062
1296	"CIRBP"	"CIRBP"	chr19	+	1271980	1274440	1271980	1272051	1274306	1274440	1296	961,1048,645	20,28,17	789,481,784	18,17,26	2354	99	0.341582592325	0.812592963773	0.669,0.612,0.615	0.648,0.543,0.559	0.049
1297	"CIRBP"	"CIRBP"	chr19	+	1274306	1274810	1274306	1274440	1274648	1274810	1297	16,21,6	10,16,5	39,30,51	12,7,12	307	99	0.000792467652674	0.00998509242369	0.34,0.297,0.279	0.512,0.58,0.578	-0.251
1302	"CASKIN2"	"CASKIN2"	chr17	-	75503388	75503760	75503388	75503527	75503658	75503760	1302	4,1,2	50,53,27	17,7,13	120,54,80	230	99	0.00184532093718	0.0188874025335	0.033,0.008,0.031	0.057,0.053,0.065	-0.034
1303	"TCF25"	"TCF25"	chr16	+	89904117	89905096	89904117	89904205	89904937	89905096	1303	99,94,61	296,344,194	77,61,87	371,240,393	831	99	0.0222120899057	0.123724049566	0.038,0.032,0.036	0.024,0.029,0.026	0.009
1304	"HSP90B1"	"HSP90B1"	chr12	+	103942526	103943319	103942526	103942796	103943073	103943319	1304	0,3,2	831,956,513	0,5,0	1065,571,1046	376	99	1	1.0	0.0,0.001,0.001	0.0,0.002,0.0	0.0
1306	"ZNF131"	"ZNF131"	chr5	+	43161248	43161931	43161248	43161606	43161708	43161931	1306	46,41,25	42,62,21	37,27,34	206,107,153	201	99	1.63469238146e-12	1.99105532062e-10	0.35,0.246,0.37	0.081,0.111,0.099	0.225
1307	"ZNF131"	"ZNF131"	chr5	+	43161248	43161931	43161248	43161613	43161708	43161931	1307	43,39,23	9,8,2	28,24,30	28,4,28	194	99	0.00762589779451	0.0535865971945	0.709,0.713,0.854	0.338,0.754,0.353	0.277
1308	"UNC93B1"	"UNC93B1"	chr11	-	68003021	68003798	68003021	68003175	68003656	68003798	1308	2,0,0	45,46,35	0,0,0	57,33,70	580	99	1	1.0	0.008,0.0,0.0	0.0,0.0,0.0	0.003
1309	"CLK3"	"CLK3"	chr15	+	74620008	74622216	74620008	74620225	74622119	74622216	1309	31,28,19	31,33,25	65,21,48	49,27,60	1993	99	0.544680116677	1.0	0.047,0.04,0.036	0.062,0.037,0.038	-0.005
1310	"CLK3"	"CLK3"	chr15	+	74622119	74622560	74622119	74622216	74622493	74622560	1310	4,6,2	26,20,15	1,0,4	45,15,35	376	99	0.00871878415406	0.0598842806371	0.039,0.073,0.034	0.006,0.0,0.029	0.037
1312	"HERPUD1"	"HERPUD1"	chr16	+	56939894	56940245	56939894	56940088	56940176	56940245	1312	264,275,185	0,1,0	377,193,366	1,0,0	187	99	1	1.0	1.0,0.993,1.0	0.995,1.0,1.0	-0.001
1313	"MEGF6"	"MEGF6"	chr1	-	3494370	3494741	3494370	3494499	3494612	3494741	1313	1,3,0	18,6,21	1,2,0	3,2,4	212	99	0.880191442763	1.0	0.025,0.189,0.0	0.135,0.318,0.0	-0.08
1315	"EPC1"	"EPC1"	chr10	-	32291162	32292644	32291162	32291322	32292495	32292644	1315	0,0,3	27,9,9	1,2,1	38,16,23	1272	99	1	1.0	0.0,0.0,0.025	0.002,0.01,0.003	0.003
1326	"LZTFL1"	"LZTFL1"	chr3	-	45834237	45835784	45834237	45834298	45835589	45835784	1326	0,0,0	35,36,15	1,2,2	67,42,84	1390	99	1	1.0	0.0,0.0,0.0	0.001,0.003,0.002	-0.002
1333	"TM7SF2"	"TM7SF2"	chr11	+	65112810	65113414	65112810	65112865	65113219	65113414	1333	9,13,2	2,13,4	2,0,2	2,0,1	453	99	1	1.0	0.496,0.179,0.099	0.179,NA,0.304	0.017
1335	"TM7SF2"	"TM7SF2"	chr11	+	65114712	65115081	65114712	65114832	65114912	65115081	1335	5,5,0	38,34,20	1,3,4	14,4,8	179	99	0.126403256586	0.414984276339	0.068,0.075,0.0	0.038,0.293,0.217	-0.135
1336	"TM7SF2"	"TM7SF2"	chr11	+	65114912	65115598	65114912	65115081	65115475	65115598	1336	2,4,1	0,0,0	7,1,4	0,0,2	493	99	0.508813263687	1.0	1.0,1.0,1.0	1.0,1.0,0.287	0.238
1337	"APBA3"	"APBA3"	chr19	-	3751188	3751553	3751188	3751329	3751433	3751553	1337	1,0,0	12,21,7	2,0,0	24,11,39	203	99	1	1.0	0.039,0.0,0.0	0.039,0.0,0.0	0.0
1338	"SETD5"	"SETD5"	chr3	+	9474448	9475156	9474448	9474582	9475067	9475156	1338	5,5,4	98,79,53	17,6,9	195,107,151	584	99	0.811644168233	1.0	0.009,0.011,0.013	0.015,0.009,0.01	-0.0
1343	"NDRG4"	"NDRG4"	chr16	+	58507807	58507999	58507807	58507864	58507947	58507999	1343	2,1,4	0,1,0	8,3,7	0,0,0	182	99	1	1.0	1.0,0.352,1.0	1.0,1.0,1.0	-0.216
1347	"ARHGAP9"	"ARHGAP9"	chr12	-	57476589	57476963	57476589	57476651	57476870	57476963	1347	3,0,0	0,0,1	1,0,0	3,0,1	318	99	1	1.0	1.0,NA,0.0	0.094,NA,0.0	0.453
1349	"SCN2A"	"SCN2A"	chr2	+	165370125	165373347	165370125	165370299	165373224	165373347	1349	0,0,0	0,2,1	3,0,0	1,0,1	3024	99	1	1.0	NA,0.0,0.0	0.089,NA,0.0	-0.044
1350	"SCN2A"	"SCN2A"	chr2	+	165380591	165381197	165380591	165380729	165381092	165381197	1350	1,0,2	0,0,3	0,0,0	0,1,1	462	99	1	1.0	1.0,NA,0.125	NA,0.0,0.0	0.563
1351	"DEF8"	"DEF8"	chr16	+	89964220	89964575	89964220	89964310	89964465	89964575	1351	0,0,2	20,27,10	3,2,4	54,32,50	254	99	0.223123277509	0.612081423437	0.0,0.0,0.072	0.021,0.024,0.03	-0.001
1353	"COPS6"	"COPS6"	chr7	+	100090591	100091152	100090591	100090654	100091037	100091152	1353	5,13,5	0,0,1	9,7,7	2,2,1	482	99	9.89667884185e-05	0.00175545944117	1.0,1.0,0.507	0.48,0.418,0.59	0.34
1378	"NPM2"	"NPM2"	chr8	+	22024723	22025306	22024723	22024830	22025215	22025306	1378	18,11,11	2,0,0	20,9,13	0,0,1	484	99	1	1.0	0.648,1.0,1.0	1.0,1.0,0.727	-0.026
1380	"ACTR10"	"ACTR10"	chr14	+	58223621	58223856	58223621	58223701	58223782	58223856	1380	0,0,0	120,116,75	0,0,2	145,86,133	180	99	1	1.0	0.0,0.0,0.0	0.0,0.0,0.008	-0.003
1381	"DNAJB2"	"DNAJB2"	chr2	+	219280577	219281771	219280577	219280687	219281717	219281771	1381	20,24,12	158,140,96	31,23,22	204,100,177	1129	99	0.559349315038	1.0	0.011,0.015,0.011	0.013,0.02,0.011	-0.002
1382	"DNAJB2"	"DNAJB2"	chr2	+	219282836	219283489	219282836	219282929	219283418	219283489	1382	17,23,15	0,2,0	22,17,18	2,0,0	588	99	1	1.0	1.0,0.659,1.0	0.649,1.0,1.0	0.003
1384	"C1R"	"C1R"	chr12	-	7091451	7092441	7091451	7091680	7092386	7092441	1384	0,0,0	7,10,6	1,0,0	0,5,1	805	99	1	1.0	0.0,0.0,0.0	1.0,0.0,0.0	-0.333
1386	"BIRC2"	"BIRC2"	chr11	+	102348597	102350749	102348597	102348764	102349877	102350749	1386	346,412,229	0,0,0	392,261,393	0,0,3	1212	99	0.87820317851	1.0	1.0,1.0,1.0	1.0,1.0,0.915	0.028
1387	"BIRC2"	"BIRC2"	chr11	+	102348597	102350749	102348597	102348719	102350000	102350749	1387	422,505,272	0,1,0	492,302,476	0,0,0	1380	99	1	1.0	1.0,0.973,1.0	1.0,1.0,1.0	-0.009
1391	"TMPRSS12"	"TMPRSS12"	chr12	+	50885245	50887884	50885245	50885388	50887261	50887884	1391	0,0,1	1,0,0	0,0,0	0,1,0	1972	99	1	1.0	0.0,NA,1.0	NA,0.0,NA	0.5
1392	"ZDHHC13"	"ZDHHC13"	chr11	+	19166301	19170568	19166301	19166385	19170410	19170568	1392	36,27,14	17,28,23	33,24,25	39,19,44	4124	99	0.191164308861	0.548715148922	0.048,0.023,0.014	0.02,0.029,0.013	0.008
1395	"RAPGEF3"	"RAPGEF3"	chr12	-	47748453	47748931	47748453	47748542	47748818	47748931	1395	2,0,0	0,5,2	1,0,1	1,0,4	375	99	1	1.0	1.0,0.0,0.0	0.209,NA,0.062	0.198
1396	"RAPGEF3"	"RAPGEF3"	chr12	-	47748453	47749536	47748453	47748931	47749389	47749536	1396	3,0,0	3,6,2	2,0,1	3,3,1	557	99	0.842812014181	1.0	0.151,0.0,0.0	0.106,0.0,0.151	-0.035
1399	"NDUFS7"	"NDUFS7"	chr19	+	1388524	1388938	1388524	1388593	1388832	1388938	1399	9,13,5	360,344,205	7,6,22	439,260,440	338	99	0.874427945451	1.0	0.007,0.011,0.007	0.005,0.007,0.014	-0.0
