ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
1309	"CLK3"	"CLK3"	chr15	+	74620008	74622216	74620008	74620225	74622119	74622216
1310	"CLK3"	"CLK3"	chr15	+	74622119	74622560	74622119	74622216	74622493	74622560
1311	"MPP2"	"MPP2"	chr17	-	43882902	43883355	43882902	43883052	43883202	43883355
1312	"HERPUD1"	"HERPUD1"	chr16	+	56939894	56940245	56939894	56940088	56940176	56940245
1313	"MEGF6"	"MEGF6"	chr1	-	3494370	3494741	3494370	3494499	3494612	3494741
1314	"HSPBP1"	"HSPBP1"	chr19	-	55279398	55279856	55279398	55279702	55279806	55279856
1315	"EPC1"	"EPC1"	chr10	-	32291162	32292644	32291162	32291322	32292495	32292644
1316	"TPSAB1"	"TPSAB1"	chr16	+	1241433	1241990	1241433	1241699	1241826	1241990
1317	"LILRB2"	"LILRB2"	chr19	-	251545	252339	251545	251668	252288	252339
1318	"LILRB2"	"LILRB2"	chr19	-	251774	252568	251774	251897	252517	252568
1319	"LILRB2"	"LILRB2"	chr19	-	251788	252582	251788	251911	252531	252582
1320	"LILRB2"	"LILRB2"	chr19	-	251800	252594	251800	251923	252543	252594
1321	"LILRB2"	"LILRB2"	chr19	-	255002	255283	255002	255038	255201	255283
1322	"LILRB2"	"LILRB2"	chr19	-	255002	255283	255002	255053	255201	255283
1323	"LILRB2"	"LILRB2"	chr19	-	255257	255538	255257	255293	255456	255538
1324	"LILRB2"	"LILRB2"	chr19	-	255257	255538	255257	255308	255456	255538
1325	"LILRB2"	"LILRB2"	chr19	-	54276806	54277600	54276806	54276929	54277549	54277600
1326	"LZTFL1"	"LZTFL1"	chr3	-	45834237	45835784	45834237	45834298	45835589	45835784
1327	"PTPN9"	"PTPN9"	chr15	-	75578713	75579289	75578713	75578752	75578827	75579289
1328	"TREH"	"TREH"	chr11	-	118660865	118661282	118660865	118660915	118661159	118661282
1329	"GCGR"	"GCGR"	chr17	+	81811403	81811810	81811403	81811560	81811650	81811810
1330	"GCGR"	"GCGR"	chr17	+	81812806	81813057	81812806	81812945	81813015	81813057
1331	"DNAJA3"	"DNAJA3"	chr16	+	144590	145487	144590	144743	145339	145487
1332	"DNAJA3"	"DNAJA3"	chr16	+	4442267	4443164	4442267	4442420	4443016	4443164
1333	"TM7SF2"	"TM7SF2"	chr11	+	65112810	65113414	65112810	65112865	65113219	65113414
1334	"TM7SF2"	"TM7SF2"	chr11	+	65112810	65113414	65112810	65112894	65113219	65113414
1335	"TM7SF2"	"TM7SF2"	chr11	+	65114712	65115081	65114712	65114832	65114912	65115081
1336	"TM7SF2"	"TM7SF2"	chr11	+	65114912	65115598	65114912	65115081	65115475	65115598
1337	"APBA3"	"APBA3"	chr19	-	3751188	3751553	3751188	3751329	3751433	3751553
1338	"SETD5"	"SETD5"	chr3	+	9474448	9475156	9474448	9474582	9475067	9475156
1339	"CYP11B1"	"CYP11B1"	chr8	-	142875711	142876395	142875711	142875878	142876240	142876395
1340	"MAGEA11"	"MAGEA11"	chrX	+	149713142	149714576	149713142	149713255	149714480	149714576
1341	"NDRG4"	"NDRG4"	chr16	+	58503797	58504274	58503797	58503903	58504153	58504274
1342	"NDRG4"	"NDRG4"	chr16	+	58503797	58504274	58503797	58503957	58504153	58504274
1343	"NDRG4"	"NDRG4"	chr16	+	58507807	58507999	58507807	58507864	58507947	58507999
1344	"NDRG4"	"NDRG4"	chr16	+	58508961	58509189	58508961	58509009	58509153	58509189
1345	"PDLIM2"	"PDLIM2"	chr8	+	22585016	22585162	22585016	22585088	22585089	22585162
1346	"ARHGAP9"	"ARHGAP9"	chr12	-	57476070	57476454	57476070	57476166	57476363	57476454
1347	"ARHGAP9"	"ARHGAP9"	chr12	-	57476589	57476963	57476589	57476651	57476870	57476963
1348	"ARHGAP9"	"ARHGAP9"	chr12	-	57477155	57477680	57477155	57477269	57477458	57477680
1349	"SCN2A"	"SCN2A"	chr2	+	165370125	165373347	165370125	165370299	165373224	165373347
1350	"SCN2A"	"SCN2A"	chr2	+	165380591	165381197	165380591	165380729	165381092	165381197
1351	"DEF8"	"DEF8"	chr16	+	89964220	89964575	89964220	89964310	89964465	89964575
1352	"GAPVD1"	"GAPVD1"	chr9	+	125331925	125332060	125331925	125331972	125331973	125332060
1353	"COPS6"	"COPS6"	chr7	+	100090591	100091152	100090591	100090654	100091037	100091152
1354	"RSPH10B2"	"RSPH10B2"	chr7	+	6754116	6754509	6754116	6754277	6754456	6754509
1355	"RSPH10B2"	"RSPH10B2"	chr7	+	6757356	6757931	6757356	6757476	6757592	6757931
1356	"C6orf25"	"C6orf25"	chr6	+	2972348	2972606	2972348	2972389	2972507	2972606
1357	"C6orf25"	"C6orf25"	chr6	+	2972348	2972606	2972348	2972389	2972526	2972606
1358	"C6orf25"	"C6orf25"	chr6	+	2972507	2974472	2972507	2972606	2972731	2974472
1359	"C6orf25"	"C6orf25"	chr6	+	2980397	2980655	2980397	2980438	2980556	2980655
1360	"C6orf25"	"C6orf25"	chr6	+	2980397	2980655	2980397	2980438	2980575	2980655
1361	"C6orf25"	"C6orf25"	chr6	+	2980556	2982521	2980556	2980655	2980780	2982521
1362	"C6orf25"	"C6orf25"	chr6	+	3023882	3024140	3023882	3023923	3024041	3024140
1363	"C6orf25"	"C6orf25"	chr6	+	3023882	3024140	3023882	3023923	3024060	3024140
1364	"C6orf25"	"C6orf25"	chr6	+	3024041	3026006	3024041	3024140	3024265	3026006
1365	"C6orf25"	"C6orf25"	chr6	+	3029632	3029890	3029632	3029673	3029791	3029890
1366	"C6orf25"	"C6orf25"	chr6	+	3029632	3029890	3029632	3029673	3029810	3029890
1367	"C6orf25"	"C6orf25"	chr6	+	3029791	3031757	3029791	3029890	3030016	3031757
1368	"C6orf25"	"C6orf25"	chr6	+	3066461	3066719	3066461	3066502	3066620	3066719
1369	"C6orf25"	"C6orf25"	chr6	+	3066461	3066719	3066461	3066502	3066639	3066719
1370	"C6orf25"	"C6orf25"	chr6	+	3066620	3068585	3066620	3066719	3066844	3068585
1371	"C6orf25"	"C6orf25"	chr6	+	3201874	3202132	3201874	3201915	3202033	3202132
1372	"C6orf25"	"C6orf25"	chr6	+	3201874	3202132	3201874	3201915	3202052	3202132
1373	"C6orf25"	"C6orf25"	chr6	+	3202033	3203998	3202033	3202132	3202257	3203998
1374	"C6orf25"	"C6orf25"	chr6	+	31724586	31724844	31724586	31724627	31724745	31724844
1375	"C6orf25"	"C6orf25"	chr6	+	31724586	31724844	31724586	31724627	31724764	31724844
1376	"C6orf25"	"C6orf25"	chr6	+	31724745	31725074	31724745	31724844	31724969	31725074
1377	"TEKT3"	"TEKT3"	chr17	-	15331006	15331614	15331006	15331325	15331576	15331614
1378	"NPM2"	"NPM2"	chr8	+	22024723	22025306	22024723	22024830	22025215	22025306
1379	"PNMA5"	"PNMA5"	chrX	-	152991901	152992217	152991901	152991977	152992077	152992217
1380	"ACTR10"	"ACTR10"	chr14	+	58223621	58223856	58223621	58223701	58223782	58223856
1381	"DNAJB2"	"DNAJB2"	chr2	+	219280577	219281771	219280577	219280687	219281717	219281771
1382	"DNAJB2"	"DNAJB2"	chr2	+	219282836	219283489	219282836	219282929	219283418	219283489
1383	"C1R"	"C1R"	chr12	-	7088838	7089489	7088838	7088986	7089292	7089489
1384	"C1R"	"C1R"	chr12	-	7091451	7092441	7091451	7091680	7092386	7092441
1385	"BTK"	"BTK"	chrX	-	101353869	101353988	101353869	101353917	101353918	101353988
1386	"BIRC2"	"BIRC2"	chr11	+	102348597	102350749	102348597	102348764	102349877	102350749
1387	"BIRC2"	"BIRC2"	chr11	+	102348597	102350749	102348597	102348719	102350000	102350749
1388	"NAGS"	"NAGS"	chr17	+	44006528	44007494	44006528	44006709	44007322	44007494
1389	"GOLGA6L2"	"GOLGA6L2"	chr15	-	23439497	23441682	23439497	23439878	23440844	23441682
1390	"GOLGA6L2"	"GOLGA6L2"	chr15	-	23439497	23441682	23439497	23439866	23441517	23441682
1391	"TMPRSS12"	"TMPRSS12"	chr12	+	50885245	50887884	50885245	50885388	50887261	50887884
1392	"ZDHHC13"	"ZDHHC13"	chr11	+	19166301	19170568	19166301	19166385	19170410	19170568
1393	"LINC00917"	"LINC00917"	chr16	-	86337360	86338661	86337360	86337592	86337681	86338661
1394	"KIF12"	"KIF12"	chr9	-	114093228	114093497	114093228	114093333	114093406	114093497
1395	"RAPGEF3"	"RAPGEF3"	chr12	-	47748453	47748931	47748453	47748542	47748818	47748931
1396	"RAPGEF3"	"RAPGEF3"	chr12	-	47748453	47749536	47748453	47748931	47749389	47749536
1397	"TM4SF5"	"TM4SF5"	chr17	+	4782502	4783037	4782502	4782639	4782853	4783037
1398	"NDUFS7"	"NDUFS7"	chr19	+	1388524	1388938	1388524	1388593	1388742	1388938
1399	"NDUFS7"	"NDUFS7"	chr19	+	1388524	1388938	1388524	1388593	1388832	1388938
1400	"NDUFS7"	"NDUFS7"	chr19	+	1388832	1391050	1388832	1388938	1390870	1391050
1401	"NDUFS7"	"NDUFS7"	chr19	+	1390870	1391165	1390870	1391050	1391118	1391165
1402	"NDUFS7"	"NDUFS7"	chr19	+	1393241	1395584	1393241	1393330	1395390	1395584
1403	"MUS81"	"MUS81"	chr11	+	65864719	65865145	65864719	65864815	65865016	65865145
1404	"MUS81"	"MUS81"	chr11	+	65864719	65865145	65864719	65864815	65865114	65865145
1405	"MUS81"	"MUS81"	chr11	+	65864719	65865323	65864719	65865145	65865219	65865323
1406	"MUS81"	"MUS81"	chr11	+	65865810	65866439	65865810	65865894	65865985	65866439
1407	"WWC1"	"WWC1"	chr5	+	168467839	168467888	168467839	168467878	168467879	168467888
1408	"LCN2"	"LCN2"	chr9	+	128153099	128153453	128153099	128153126	128153310	128153453
1409	"TAPBPL"	"TAPBPL"	chr12	+	6457405	6457744	6457405	6457543	6457668	6457744
1410	"CBLB"	"CBLB"	chr3	-	105680991	105681818	105680991	105681610	105681723	105681818
1411	"MROH2B"	"MROH2B"	chr5	-	41049100	41049436	41049100	41049141	41049279	41049436
1412	"CCDC28A"	"CCDC28A"	chr6	+	138776078	138776278	138776078	138776196	138776198	138776278
1413	"CLDN19"	"CLDN19"	chr1	-	42733092	42736030	42733092	42735134	42735877	42736030
1414	"SLC13A2"	"SLC13A2"	chr17	+	28490306	28490590	28490306	28490368	28490453	28490590
1415	"SLC13A2"	"SLC13A2"	chr17	+	28493570	28494105	28493570	28493789	28494016	28494105
1416	"DRG2"	"DRG2"	chr17	+	18099016	18100435	18099016	18099077	18099632	18100435
1417	"DRG2"	"DRG2"	chr17	+	18099016	18100435	18099016	18099093	18099632	18100435
1418	"DRG2"	"DRG2"	chr17	+	18099016	18100435	18099016	18099093	18100362	18100435
1419	"DRG2"	"DRG2"	chr17	+	18099632	18100435	18099632	18099715	18100362	18100435
1420	"DRG2"	"DRG2"	chr17	+	18099632	18100435	18099632	18099723	18100362	18100435
1421	"DMRTC1"	"DMRTC1"	chrX	-	72873549	72873942	72873549	72873697	72873881	72873942
1422	"MAN2B1"	"MAN2B1"	chr19	-	12655693	12656687	12655693	12655862	12656570	12656687
1423	"MAN2B1"	"MAN2B1"	chr19	-	12655693	12656687	12655693	12655879	12656570	12656687
1424	"GFAP"	"GFAP"	chr17	-	44915025	44915500	44915025	44915135	44915305	44915500
1425	"ETV2"	"ETV2"	chr19	+	35642433	35642698	35642433	35642530	35642614	35642698
1426	"CCHCR1"	"CCHCR1"	chr6	-	2402704	2403091	2402704	2402806	2402902	2403091
1427	"CCHCR1"	"CCHCR1"	chr6	-	2404008	2404395	2404008	2404110	2404206	2404395
1428	"CCHCR1"	"CCHCR1"	chr6	-	2414758	2415117	2414758	2414972	2415050	2415117
1429	"CCHCR1"	"CCHCR1"	chr6	-	2416046	2416405	2416046	2416260	2416338	2416405
1430	"CCHCR1"	"CCHCR1"	chr6	-	2416338	2416405	2416338	2416387	2416390	2416405
1431	"CCHCR1"	"CCHCR1"	chr6	-	2455201	2455588	2455201	2455303	2455399	2455588
1432	"CCHCR1"	"CCHCR1"	chr6	-	2467261	2467620	2467261	2467475	2467553	2467620
1433	"CCHCR1"	"CCHCR1"	chr6	-	2467553	2467620	2467553	2467602	2467605	2467620
1434	"CCHCR1"	"CCHCR1"	chr6	-	2488814	2489201	2488814	2488916	2489012	2489201
1435	"CCHCR1"	"CCHCR1"	chr6	-	2500875	2501234	2500875	2501089	2501167	2501234
1436	"CCHCR1"	"CCHCR1"	chr6	-	2501167	2501234	2501167	2501216	2501219	2501234
1437	"CCHCR1"	"CCHCR1"	chr6	-	2627117	2627504	2627117	2627219	2627315	2627504
1438	"CCHCR1"	"CCHCR1"	chr6	-	2639154	2639513	2639154	2639368	2639446	2639513
1439	"CCHCR1"	"CCHCR1"	chr6	-	2639446	2639513	2639446	2639495	2639498	2639513
1440	"CCHCR1"	"CCHCR1"	chr6	-	31144686	31145073	31144686	31144788	31144884	31145073
1441	"CCHCR1"	"CCHCR1"	chr6	-	31156730	31157089	31156730	31156836	31157022	31157089
1442	"CCHCR1"	"CCHCR1"	chr6	-	31156730	31157089	31156730	31156944	31157022	31157089
1443	"POLE3"	"POLE3"	chr9	-	113409609	113410140	113409609	113409728	113410054	113410140
1444	"JMJD7-PLA2G4B"	"JMJD7-PLA2G4B"	chr15	+	41834739	41835223	41834739	41834893	41834969	41835223
1445	"JMJD7-PLA2G4B"	"JMJD7-PLA2G4B"	chr15	+	41836474	41836940	41836474	41836551	41836780	41836940
1446	"JMJD7-PLA2G4B"	"JMJD7-PLA2G4B"	chr15	+	41837067	41840230	41837067	41837374	41840024	41840230
1447	"JMJD7-PLA2G4B"	"JMJD7-PLA2G4B"	chr15	+	41842192	41842591	41842192	41842276	41842553	41842591
1448	"JMJD7-PLA2G4B"	"JMJD7-PLA2G4B"	chr15	+	41845202	41845775	41845202	41845320	41845637	41845775
1449	"JMJD7-PLA2G4B"	"JMJD7-PLA2G4B"	chr15	+	41845942	41846382	41845942	41846047	41846202	41846382
1450	"AL136419.6"	"AL136419.6"	chr14	-	24215551	24215797	24215551	24215662	24215736	24215797
1451	"PTPRM"	"PTPRM"	chr18	+	8376461	8378414	8376461	8376597	8378264	8378414
1452	"PLXNB2"	"PLXNB2"	chr22	-	50277852	50278013	50277852	50277959	50277960	50278013
1453	"PLXNB2"	"PLXNB2"	chr22	-	50277852	50278013	50277852	50277964	50277966	50278013
1454	"PLXNB2"	"PLXNB2"	chr22	-	50278116	50278271	50278116	50278264	50278265	50278271
1455	"PLXNB2"	"PLXNB2"	chr22	-	50278434	50278519	50278434	50278437	50278439	50278519
1456	"PLXNB2"	"PLXNB2"	chr22	-	50278595	50278696	50278595	50278665	50278666	50278696
1457	"PLXNB2"	"PLXNB2"	chr22	-	50278854	50279011	50278854	50278881	50278882	50279011
1458	"PLXNB2"	"PLXNB2"	chr22	-	50281359	50281742	50281359	50281499	50281565	50281742
1459	"KCP"	"KCP"	chr7	-	128878557	128879623	128878557	128878722	128879521	128879623
1460	"KCP"	"KCP"	chr7	-	128893805	128894055	128893805	128893899	128893975	128894055
1461	"RP11-526I2.1"	"RP11-526I2.1"	chr15	+	100559312	100559798	100559312	100559445	100559634	100559798
1462	"ZNF711"	"ZNF711"	chrX	+	85246929	85247651	85246929	85247183	85247546	85247651
1463	"SAMD4A"	"SAMD4A"	chr14	+	54784339	54784620	54784339	54784381	54784536	54784620
1464	"SAMD4A"	"SAMD4A"	chr14	+	54784339	54784620	54784339	54784447	54784536	54784620
1465	"ARHGAP32"	"ARHGAP32"	chr11	-	128972452	128975002	128972452	128973432	128974123	128975002
1466	"WDR83"	"WDR83"	chr19	+	12669754	12670080	12669754	12669893	12669976	12670080
1467	"PAX4"	"PAX4"	chr7	-	127610810	127610985	127610810	127610851	127610854	127610985
1468	"GLS2"	"GLS2"	chr12	-	56475623	56475977	56475623	56475682	56475944	56475977
1469	"ABCB8"	"ABCB8"	chr7	+	151034272	151034599	151034272	151034428	151034504	151034599
1470	"MSH2"	"MSH2"	chr2	+	47416295	47416429	47416295	47416370	47416372	47416429
1471	"MSH2"	"MSH2"	chr2	+	47429741	47429941	47429741	47429802	47429803	47429941
1472	"MSH2"	"MSH2"	chr2	+	47463030	47463154	47463030	47463090	47463092	47463154
1473	"MSH2"	"MSH2"	chr2	+	47466657	47466808	47466657	47466734	47466736	47466808
1474	"MSH2"	"MSH2"	chr2	+	47478271	47478519	47478271	47478407	47478408	47478519
1475	"RASGRP2"	"RASGRP2"	chr11	-	64735541	64735980	64735541	64735664	64735902	64735980
1476	"ZMYM5"	"ZMYM5"	chr13	-	19851354	19852190	19851354	19851448	19851688	19852190
1477	"MYO7A"	"MYO7A"	chr11	+	77211820	77213035	77211820	77211931	77212951	77213035
1478	"MYO7A"	"MYO7A"	chr11	+	77211820	77213035	77211820	77211937	77212951	77213035
1479	"EIF5"	"EIF5"	chr14	+	103339171	103339803	103339171	103339333	103339638	103339803
1480	"KRT5"	"KRT5"	chr12	-	52517896	52518163	52517896	52517992	52518102	52518163
1481	"PSMB10"	"PSMB10"	chr16	-	67935962	67936312	67935962	67936103	67936214	67936312
1482	"PCBP2"	"PCBP2"	chr12	+	53455346	53455493	53455346	53455370	53455460	53455493
1483	"GCDH"	"GCDH"	chr19	+	12891159	12891395	12891159	12891202	12891270	12891395
1484	"GCDH"	"GCDH"	chr19	+	12891486	12891974	12891486	12891522	12891830	12891974
1485	"GCDH"	"GCDH"	chr19	+	12891486	12891974	12891486	12891660	12891830	12891974
1486	"GCDH"	"GCDH"	chr19	+	12897302	12897863	12897302	12897428	12897702	12897863
1487	"LAT"	"LAT"	chr16	+	28986539	28986714	28986539	28986569	28986656	28986714
1488	"ARHGAP26"	"ARHGAP26"	chr5	+	143207197	143207473	143207197	143207308	143207443	143207473
1489	"SH3TC1"	"SH3TC1"	chr4	+	8235432	8237670	8235432	8235555	8236277	8237670
1490	"SH3TC1"	"SH3TC1"	chr4	+	8235432	8237670	8235432	8235555	8237473	8237670
1491	"SH3TC1"	"SH3TC1"	chr4	+	8236277	8237670	8236277	8236428	8237473	8237670
1492	"CIZ1"	"CIZ1"	chr9	-	128178708	128179415	128178708	128178904	128178988	128179415
1493	"CIZ1"	"CIZ1"	chr9	-	128178708	128179415	128178708	128178904	128179072	128179415
1494	"CIZ1"	"CIZ1"	chr9	-	128178708	128179415	128178708	128178904	128179243	128179415
1495	"ZC3H8"	"ZC3H8"	chr2	-	112230902	112230950	112230902	112230922	112230923	112230950
1496	"PREX1"	"PREX1"	chr20	-	48632276	48632639	48632276	48632391	48632495	48632639
1497	"HPS4"	"HPS4"	chr22	-	26465454	26466262	26465454	26465551	26466225	26466262
1498	"HPS4"	"HPS4"	chr22	-	26466225	26468623	26466225	26466262	26468550	26468623
1499	"DCUN1D4"	"DCUN1D4"	chr4	+	51886567	51887244	51886567	51886638	51887122	51887244
1500	"RSPH10B"	"RSPH10B"	chr7	-	5966862	5967437	5966862	5967201	5967317	5967437
1501	"CYBA"	"CYBA"	chr16	-	88646115	88646838	88646115	88646197	88646754	88646838
1502	"CYBA"	"CYBA"	chr16	-	88646754	88647175	88646754	88646838	88647100	88647175
1503	"GPC1"	"GPC1"	chr2	+	240463346	240464746	240463346	240463512	240464615	240464746
1504	"KDM2B"	"KDM2B"	chr12	-	121429508	121430469	121429508	121430163	121430276	121430469
1505	"KDM2B"	"KDM2B"	chr12	-	121439856	121440977	121439856	121440075	121440815	121440977
1506	"KDM2B"	"KDM2B"	chr12	-	121444449	121445418	121444449	121444536	121445274	121445418
1507	"ABO"	"ABO"	chr9	-	133257408	133257542	133257408	133257521	133257523	133257542
1508	"KRT13"	"KRT13"	chr17	-	41505055	41505597	41505055	41505235	41505446	41505597
1509	"C3orf35"	"C3orf35"	chr3	+	37417018	37418101	37417018	37417142	37417252	37418101
1510	"ATG16L1"	"ATG16L1"	chr2	+	233272965	233273777	233272965	233273052	233273720	233273777
1511	"ATG16L1"	"ATG16L1"	chr2	+	233289853	233290353	233289853	233289974	233290247	233290353
1512	"ZNF213-AS1"	"ZNF213-AS1"	chr16	-	3129247	3129653	3129247	3129310	3129460	3129653
1513	"AASS"	"AASS"	chr7	-	122078861	122079712	122078861	122078950	122079596	122079712
1514	"SNRPB"	"SNRPB"	chr20	-	2462635	2462761	2462635	2462644	2462645	2462761
1515	"SYT4"	"SYT4"	chr18	-	43273579	43274394	43273579	43273812	43274297	43274394
1516	"GPR61"	"GPR61"	chr1	+	109542421	109544639	109542421	109542606	109542955	109544639
1517	"MAGED4"	"MAGED4"	chrX	+	52186396	52187845	52186396	52187230	52187641	52187845
1518	"MAGED4"	"MAGED4"	chrX	+	52188205	52188765	52188205	52188285	52188673	52188765
1519	"MAGED4"	"MAGED4"	chrX	+	52191430	52191861	52191430	52191729	52191843	52191861
1520	"SUSD2"	"SUSD2"	chr22	+	24183494	24184303	24183494	24183646	24184135	24184303
1521	"CCDC64B"	"CCDC64B"	chr16	-	3029544	3030595	3029544	3029739	3030448	3030595
1522	"CD9"	"CD9"	chr12	+	6235475	6235565	6235475	6235481	6235483	6235565
1523	"SSFA2"	"SSFA2"	chr2	+	181915215	181918675	181915215	181916427	181918597	181918675
1524	"SSFA2"	"SSFA2"	chr2	+	181915215	181918675	181915215	181917005	181918597	181918675
1525	"TRAF3IP3"	"TRAF3IP3"	chr1	+	209775348	209775736	209775348	209775489	209775598	209775736
1526	"ABCB6"	"ABCB6"	chr2	-	219210380	219210823	219210380	219210475	219210710	219210823
1527	"RREB1"	"RREB1"	chr6	+	7181123	7182082	7181123	7181246	7181869	7182082
1528	"RREB1"	"RREB1"	chr6	+	7181123	7182082	7181123	7181289	7181869	7182082
1529	"ATP4A"	"ATP4A"	chr19	-	35554921	35555334	35554921	35555076	35555165	35555334
1530	"GPAT2"	"GPAT2"	chr2	-	96024772	96025603	96024772	96024843	96025484	96025603
1531	"GPAT2"	"GPAT2"	chr2	-	96026182	96027106	96026182	96026305	96027006	96027106
1532	"GPAT2"	"GPAT2"	chr2	-	96027418	96028090	96027418	96027552	96027990	96028090
1533	"NOS2"	"NOS2"	chr17	-	27780766	27780906	27780766	27780835	27780877	27780906
1534	"MMAA"	"MMAA"	chr4	+	145655146	145655568	145655146	145655416	145655417	145655568
1535	"LGI4"	"LGI4"	chr19	-	35126269	35127017	35126269	35126775	35126852	35127017
1536	"LGI4"	"LGI4"	chr19	-	35133692	35134104	35133692	35133764	35134032	35134104
1537	"SLC2A11"	"SLC2A11"	chr22	+	119120	120386	119120	119231	120235	120386
1538	"SLC2A11"	"SLC2A11"	chr22	+	119120	120386	119120	119231	120310	120386
1539	"SLC2A11"	"SLC2A11"	chr22	+	23882758	23884024	23882758	23882869	23883873	23884024
1540	"SLC2A11"	"SLC2A11"	chr22	+	23882758	23884024	23882758	23882869	23883948	23884024
1541	"TMEM106A"	"TMEM106A"	chr17	+	43213020	43213252	43213020	43213045	43213189	43213252
1542	"IDH3B"	"IDH3B"	chr20	-	2658394	2658837	2658394	2658522	2658637	2658837
1543	"IDH3B"	"IDH3B"	chr20	-	2658394	2658837	2658394	2658522	2658758	2658837
1544	"IDH3B"	"IDH3B"	chr20	-	2659698	2660176	2659698	2659793	2660029	2660176
1545	"IDH3B"	"IDH3B"	chr20	-	2659698	2660176	2659698	2659793	2660067	2660176
1546	"IDH3B"	"IDH3B"	chr20	-	2660456	2660829	2660456	2660590	2660696	2660829
1547	"POP5"	"POP5"	chr12	-	120579513	120579923	120579513	120579597	120579773	120579923
1548	"TFEB"	"TFEB"	chr6	-	41705646	41705940	41705646	41705752	41705916	41705940
1549	"PCSK4"	"PCSK4"	chr19	-	1483649	1483941	1483649	1483767	1483837	1483941
1550	"PCSK4"	"PCSK4"	chr19	-	1486852	1487313	1486852	1486973	1487140	1487313
1551	"PCSK4"	"PCSK4"	chr19	-	1486852	1487313	1486852	1487065	1487140	1487313
1552	"NR2C1"	"NR2C1"	chr12	-	95057730	95058489	95057730	95057878	95058309	95058489
1553	"TSEN54"	"TSEN54"	chr17	+	75516745	75517072	75516745	75516910	75517008	75517072
1554	"DDX47"	"DDX47"	chr12	+	12823202	12824016	12823202	12823319	12823869	12824016
1555	"DDX47"	"DDX47"	chr12	+	12823202	12824677	12823202	12823319	12824539	12824677
1556	"DDX47"	"DDX47"	chr12	+	12823202	12824677	12823202	12824016	12824539	12824677
1557	"TTN-AS1"	"TTN-AS1"	chr2	+	178537360	178537691	178537360	178537447	178537603	178537691
1558	"TPRN"	"TPRN"	chr9	-	137191616	137192365	137191616	137192174	137192258	137192365
1559	"GLT6D1"	"GLT6D1"	chr9	-	135623655	135624670	135623655	135624096	135624099	135624670
1560	"PPM1J"	"PPM1J"	chr1	-	112712743	112713031	112712743	112712803	112712920	112713031
1561	"SLC17A9"	"SLC17A9"	chr20	+	62962623	62963369	62962623	62962734	62963272	62963369
1562	"SLC17A9"	"SLC17A9"	chr20	+	62962623	62963369	62962623	62962754	62963272	62963369
1563	"SLC17A9"	"SLC17A9"	chr20	+	62966702	62968597	62966702	62966732	62967336	62968597
1564	"FMNL1"	"FMNL1"	chr17	+	45241846	45242146	45241846	45241890	45242079	45242146
1565	"FMNL1"	"FMNL1"	chr17	+	45243790	45244244	45243790	45244025	45244175	45244244
1566	"FMNL1"	"FMNL1"	chr17	+	45246209	45246604	45246209	45246330	45246504	45246604
1567	"OGT"	"OGT"	chrX	+	71544566	71548023	71544566	71544635	71547906	71548023
1568	"HDAC3"	"HDAC3"	chr5	-	141628113	141628639	141628113	141628187	141628558	141628639
1569	"HDAC3"	"HDAC3"	chr5	-	141629859	141630125	141629859	141629916	141630043	141630125
1570	"HAX1"	"HAX1"	chr1	+	154273335	154273961	154273335	154273598	154273749	154273961
1571	"HAX1"	"HAX1"	chr1	+	154273335	154273961	154273335	154273534	154273773	154273961
1572	"HAX1"	"HAX1"	chr1	+	154273335	154273961	154273335	154273598	154273773	154273961
1573	"HAX1"	"HAX1"	chr1	+	154274949	154275260	154274949	154275001	154275077	154275260
1574	"HAX1"	"HAX1"	chr1	+	154274949	154275260	154274949	154275001	154275153	154275260
1575	"HAX1"	"HAX1"	chr1	+	154275153	154275483	154275153	154275260	154275392	154275483
1576	"AC091801.1"	"AC091801.1"	chr7	-	3158137	3158571	3158137	3158255	3158490	3158571
1577	"LMNTD2"	"LMNTD2"	chr11	-	84963	85589	84963	85162	85392	85589
1578	"LMNTD2"	"LMNTD2"	chr11	-	555304	555930	555304	555503	555733	555930
1579	"NCLN"	"NCLN"	chr19	+	3207628	3209575	3207628	3207747	3209477	3209575
1580	"EPSTI1"	"EPSTI1"	chr13	-	42969093	42970670	42969093	42969177	42970611	42970670
1581	"MERTK"	"MERTK"	chr2	+	111997322	111997476	111997322	111997407	111997411	111997476
1582	"MSRB1"	"MSRB1"	chr16	-	1940777	1940892	1940777	1940811	1940814	1940892
1583	"MSRB1"	"MSRB1"	chr16	-	1940777	1941405	1940777	1940892	1941256	1941405
1584	"MYOT"	"MYOT"	chr5	+	137870440	137871007	137870440	137870525	137870876	137871007
1585	"ZFYVE19"	"ZFYVE19"	chr15	+	40809851	40810216	40809851	40809970	40810070	40810216
1586	"ZFYVE19"	"ZFYVE19"	chr15	+	40813337	40813811	40813337	40813417	40813712	40813811
1587	"ZFYVE19"	"ZFYVE19"	chr15	+	40813942	40814569	40813942	40814070	40814147	40814569
1588	"OXSM"	"OXSM"	chr3	+	25790989	25791997	25790989	25791315	25791769	25791997
1589	"OXSM"	"OXSM"	chr3	+	25790989	25791997	25790989	25791696	25791945	25791997
1590	"CD164L2"	"CD164L2"	chr1	-	27379175	27380195	27379175	27379509	27380050	27380195
