ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
777	"CENPH"	"CENPH"	chr5	+	69194646	69194695	69195716	69195791	69191794	69191850	69197052	69197109
779	"CENPH"	"CENPH"	chr5	+	69202505	69202569	69208195	69208359	69195716	69195791	69209706	69210356
780	"CENPH"	"CENPH"	chr5	+	69202918	69202970	69208195	69208359	69202505	69202569	69209706	69209929
782	"RPL10"	"RPL10"	chrX	+	154399802	154399941	154400463	154400626	154399486	154399594	154400701	154400917
783	"KPNA5"	"KPNA5"	chr6	+	116692054	116692156	116692292	116692392	116689319	116689453	116698703	116698798
785	"STOML2"	"STOML2"	chr9	-	35102094	35102194	35102685	35102823	35101903	35101962	35103049	35103195
786	"DDHD2"	"DDHD2"	chr8	+	38246232	38246300	38247712	38247835	38245741	38245950	38249707	38249747
787	"DDHD2"	"DDHD2"	chr8	+	38247712	38247835	38249707	38249803	38246183	38246300	38251911	38252028
788	"NME6"	"NME6"	chr3	-	48295074	48295235	48296118	48296158	48293263	48294803	48296726	48296829
789	"NME6"	"NME6"	chr3	-	48295074	48295235	48296118	48296236	48294523	48294803	48296726	48296829
790	"MROH7-TTC4"	"MROH7-TTC4"	chr1	+	54728345	54728432	54731485	54731700	54722674	54722799	54733628	54733710
791	"MROH7-TTC4"	"MROH7-TTC4"	chr1	+	54731485	54731700	54733628	54733710	54728345	54728432	54737581	54737664
792	"MROH7-TTC4"	"MROH7-TTC4"	chr1	+	54733628	54733710	54737581	54737664	54728345	54728432	54741410	54741733
793	"MROH7-TTC4"	"MROH7-TTC4"	chr1	+	54733628	54733710	54737581	54737664	54731485	54731700	54741410	54742231
794	"COX18"	"COX18"	chr4	-	73065249	73065413	73068028	73068129	73061812	73061920	73069316	73069741
795	"RHBDD1"	"RHBDD1"	chr2	+	226908821	226908878	226914207	226914351	226906792	226906881	226995430	226999201
796	"SAR1B"	"SAR1B"	chr5	-	134612690	134612756	134620932	134621052	134609570	134609674	134623961	134624037
797	"SAR1B"	"SAR1B"	chr5	-	134620932	134621052	134623961	134624037	134612690	134612756	134632727	134632988
798	"CA13"	"CA13"	chr8	+	85250739	85250937	85259420	85259539	85230084	85230200	85266607	85266703
800	"DDX55"	"DDX55"	chr12	+	123605930	123605981	123607431	123607523	123602098	123602256	123607599	123607662
801	"DDX55"	"DDX55"	chr12	+	123605930	123606159	123607431	123607523	123602098	123602256	123607599	123607662
802	"DDX55"	"DDX55"	chr12	+	123606072	123606159	123607431	123607662	123605930	123605981	123608679	123608829
803	"DDX55"	"DDX55"	chr12	+	123606072	123606159	123607599	123607662	123605930	123605981	123608679	123608829
805	"TBC1D5"	"TBC1D5"	chr3	-	17258505	17258591	17291894	17292001	17238162	17238419	17307991	17308134
807	"TBC1D5"	"TBC1D5"	chr3	-	17508473	17508605	17622647	17622765	17428449	17428519	17623848	17623913
813	"HIF1A"	"HIF1A"	chr14	+	61738086	61738373	61740504	61740627	61736888	61737109	61740754	61741188
814	"HIF1A"	"HIF1A"	chr14	+	61744704	61744813	61745690	61745817	61738086	61738373	61746933	61748258
815	"TMEM245"	"TMEM245"	chr9	-	109057190	109057322	109060353	109060452	109050569	109050692	109064476	109064567
816	"TMEM245"	"TMEM245"	chr9	-	109073247	109073438	109080838	109080943	109064476	109064567	109087172	109087342
817	"TMEM245"	"TMEM245"	chr9	-	109073355	109073438	109080838	109080943	109064476	109064567	109087172	109087293
818	"TMEM245"	"TMEM245"	chr9	-	109087172	109087342	109090921	109091155	109073247	109073438	109093474	109093591
819	"TMEM245"	"TMEM245"	chr9	-	109090921	109091155	109093474	109093591	109087172	109087342	109106507	109106609
820	"TMEM245"	"TMEM245"	chr9	-	109093474	109093591	109106507	109106609	109090921	109091155	109108452	109108488
822	"CCDC163P"	"CCDC163P"	chr1	-	45496555	45496623	45497298	45497383	45495417	45495545	45499344	45499443
823	"GUK1"	"GUK1"	chr1	+	228146012	228146067	228146841	228146938	228145510	228145624	228147614	228147699
824	"GUK1"	"GUK1"	chr1	+	228146025	228146067	228146841	228146938	228145510	228145624	228147614	228147699
825	"XRN2"	"XRN2"	chr20	+	21328558	21328670	21330480	21330539	21326489	21326601	21330615	21330705
826	"PRR5-ARHGAP8"	"PRR5-ARHGAP8"	chr22	+	44714590	44714671	44725243	44725292	44702232	44702608	44726576	44726634
827	"XRCC6"	"XRCC6"	chr22	+	41653528	41653690	41656902	41657032	41650722	41650891	41658251	41658352
828	"XRCC6"	"XRCC6"	chr22	+	41656902	41657032	41658251	41658352	41653528	41653690	41661330	41661444
829	"XRCC6"	"XRCC6"	chr22	+	41656902	41657032	41661330	41661444	41653528	41653690	41663621	41664034
830	"XRCC6"	"XRCC6"	chr22	+	41658251	41658352	41661330	41661444	41653528	41653690	41663621	41664034
831	"XRCC6"	"XRCC6"	chr22	+	41658251	41658352	41661330	41661444	41656902	41657032	41663621	41664034
832	"DYNC1I2"	"DYNC1I2"	chr2	+	171690146	171690263	171692776	171692894	171687671	171687873	171707286	171707377
833	"DYNC1I2"	"DYNC1I2"	chr2	+	171692776	171692894	171707286	171707377	171687671	171687873	171715327	171715443
834	"DYNC1I2"	"DYNC1I2"	chr2	+	171692776	171692894	171707286	171707377	171690146	171690263	171715327	171715443
835	"KLK10"	"KLK10"	chr19	-	51015881	51016156	51017109	51017290	51015416	51015550	51019042	51019139
838	"YY1"	"YY1"	chr14	+	100262303	100262466	100274697	100274758	100239758	100239923	100277417	100278142
841	"PHF6"	"PHF6"	chrX	+	134378004	134378106	134393500	134393634	134377571	134377755	134393908	134393952
842	"AC008074.1"	"AC008074.1"	chr2	-	64569622	64569679	64572945	64573068	64569091	64569218	64579485	64579543
843	"AFTPH"	"AFTPH"	chr2	+	64572945	64573068	64579485	64579546	64569622	64569679	64585421	64585545
844	"AFTPH"	"AFTPH"	chr2	+	64572945	64573068	64579485	64581273	64569622	64569679	64585421	64585545
846	"UFD1L"	"UFD1L"	chr22	-	19471686	19471808	19475067	19475100	19467402	19468003	19475469	19475602
847	"UFD1L"	"UFD1L"	chr22	-	19471686	19471808	19475067	19475100	19467872	19468003	19475495	19475602
848	"UFD1L"	"UFD1L"	chr22	-	19475067	19475100	19475495	19475602	19471686	19471808	19479082	19479172
849	"RP11-432B6.3"	"RP11-432B6.3"	chr3	-	160280666	160280814	160285803	160285868	160279192	160279364	160300882	160301046
850	"TNRC6A"	"TNRC6A"	chr16	+	24730252	24730300	24750725	24750813	24729694	24729846	24758338	24758360
851	"TNRC6A"	"TNRC6A"	chr16	+	24730252	24730300	24776932	24777358	24729694	24729846	24789231	24791817
853	"NUFIP1"	"NUFIP1"	chr13	-	44959380	44959574	44965843	44965936	44949721	44949838	44979189	44979266
854	"NUFIP1"	"NUFIP1"	chr13	-	44965843	44965936	44979189	44979266	44959380	44959574	44979889	44979952
855	"PSME3"	"PSME3"	chr17	+	42834343	42834376	42834771	42834876	42833141	42833673	42837648	42837697
856	"PSME3"	"PSME3"	chr17	+	42834514	42834577	42834771	42834876	42833141	42833673	42837648	42837697
859	"B4GALT6"	"B4GALT6"	chr18	-	31645354	31645479	31657975	31658089	31638643	31638760	31666255	31666372
860	"GOLGA4"	"GOLGA4"	chr3	+	37251394	37251484	37273535	37273601	37243251	37243622	37281957	37282272
861	"GOLGA4"	"GOLGA4"	chr3	+	37273535	37273601	37281957	37282272	37243251	37243622	37286013	37286061
863	"GOLGA4"	"GOLGA4"	chr3	+	37281957	37282272	37286013	37286061	37273535	37273601	37289234	37289291
866	"NUBP1"	"NUBP1"	chr16	+	10747142	10747276	10752609	10752678	10743960	10744065	10755720	10755753
867	"NUBP1"	"NUBP1"	chr16	+	10747142	10747276	10752609	10752678	10743960	10744065	10756689	10756780
869	"NUBP1"	"NUBP1"	chr16	+	10752609	10752678	10756689	10756780	10747142	10747276	10757872	10758027
871	"ST7"	"ST7"	chr7	+	117138434	117138532	117170861	117170976	117136080	117136235	117189320	117189393
872	"ST7"	"ST7"	chr7	+	117190833	117190936	117209786	117209937	117189320	117189393	117219083	117219090
873	"ST7"	"ST7"	chr7	+	117190833	117190936	117209786	117209922	117189320	117189393	117219083	117219176
874	"ST7"	"ST7"	chr7	+	117209786	117209937	117219083	117219176	117190833	117190936	117221922	117222062
881	"REXO2"	"REXO2"	chr11	+	114443855	114443933	114444540	114444652	114440655	114440739	114445978	114446087
882	"SERPINB6"	"SERPINB6"	chr6	-	2955523	2955670	2959167	2959342	2954591	2954709	2968778	2968913
883	"SERPINB6"	"SERPINB6"	chr6	-	2955523	2955670	2959167	2959342	2954591	2954709	2971247	2971305
884	"OTUB1"	"OTUB1"	chr11	+	63988336	63988398	63988653	63988752	63985852	63986514	63996529	63996648
885	"OTUB1"	"OTUB1"	chr11	+	63988336	63988398	63996529	63996941	63985852	63986514	63997049	63997244
886	"BTF3L4"	"BTF3L4"	chr1	+	52064824	52064938	52083339	52083541	52056303	52056379	52086111	52086171
888	"USP43"	"USP43"	chr17	+	9700171	9700249	9701118	9701245	9693126	9693230	9701351	9701685
889	"USP43"	"USP43"	chr17	+	9701351	9701700	9709955	9710114	9693126	9693230	9711967	9712132
890	"ZCCHC17"	"ZCCHC17"	chr1	+	31310043	31310164	31319108	31319166	31296981	31297075	31337174	31337275
892	"ZCCHC17"	"ZCCHC17"	chr1	+	31319108	31319166	31337174	31337275	31296981	31297075	31338956	31339048
893	"ZCCHC17"	"ZCCHC17"	chr1	+	31319108	31319166	31338956	31339048	31296981	31297075	31346639	31346740
894	"ZCCHC17"	"ZCCHC17"	chr1	+	31319108	31319166	31337174	31337275	31310043	31310164	31338956	31339048
895	"ZCCHC17"	"ZCCHC17"	chr1	+	31337174	31337275	31338956	31339048	31296981	31297075	31346639	31346740
897	"ZCCHC17"	"ZCCHC17"	chr1	+	31338956	31339048	31346639	31346740	31319108	31319166	31364031	31364953
898	"ZCCHC17"	"ZCCHC17"	chr1	+	31338956	31339048	31346639	31346740	31337174	31337275	31364031	31364953
907	"RAD51D"	"RAD51D"	chr17	-	35107365	35107447	35119110	35119172	35106987	35107122	35121290	35121522
913	"RNF14"	"RNF14"	chr5	+	141980122	141980351	141983379	141983552	141974803	141974955	141984802	141984933
916	"UEVLD"	"UEVLD"	chr11	-	18564891	18565010	18570213	18570377	18558227	18558330	18575346	18575412
919	"UEVLD"	"UEVLD"	chr11	-	18570213	18570377	18578723	18578808	18566346	18566482	18588612	18588681
920	"UEVLD"	"UEVLD"	chr11	-	18575346	18575412	18578723	18578808	18566346	18566482	18588612	18588681
922	"TAF2"	"TAF2"	chr8	-	119806282	119806401	119819345	119819506	119803877	119804019	119831676	119831731
923	"SLC2A9"	"SLC2A9"	chr4	-	9920384	9920572	9980591	9980737	9908234	9908345	9985668	9985793
924	"SLC2A9"	"SLC2A9"	chr4	-	9996780	9996941	10025903	10026006	9985668	9985793	10054832	10054936
925	"ANKRD39"	"ANKRD39"	chr2	-	96848268	96848444	96853400	96853604	96842364	96842511	96854337	96854441
926	"ANKRD39"	"ANKRD39"	chr2	-	96853400	96853604	96854337	96854441	96847984	96848444	96857887	96858095
927	"RP11-141M3.6"	"RP11-141M3.6"	chr3	+	42819630	42819711	42839093	42839279	42809413	42809532	42887537	42887701
928	"RP11-141M3.6"	"RP11-141M3.6"	chr3	+	42819630	42819711	42839093	42839279	42809444	42809532	42908021	42908105
932	"GPSM2"	"GPSM2"	chr1	+	108901789	108901945	108903125	108903234	108898878	108898994	108904124	108904254
933	"GPSM2"	"GPSM2"	chr1	+	108914337	108914408	108918612	108918789	108904124	108904254	108922416	108922576
934	"GPSM2"	"GPSM2"	chr1	+	108918612	108918789	108922416	108922576	108914337	108914408	108923999	108924214
935	"GPSM2"	"GPSM2"	chr1	+	108922416	108922576	108923999	108924214	108918612	108918789	108929700	108930421
936	"DHDDS"	"DHDDS"	chr1	+	26442707	26442873	26446315	26446432	26438167	26438284	26457790	26457905
937	"DHDDS"	"DHDDS"	chr1	+	26442707	26442873	26447558	26447660	26438167	26438284	26457790	26457905
938	"DHDDS"	"DHDDS"	chr1	+	26442730	26442873	26446315	26446432	26438167	26438284	26447558	26447660
939	"DHDDS"	"DHDDS"	chr1	+	26442730	26442873	26446315	26446432	26438167	26438284	26457790	26457905
940	"DHDDS"	"DHDDS"	chr1	+	26442730	26442873	26447558	26447660	26438167	26438284	26457790	26457905
941	"DHDDS"	"DHDDS"	chr1	+	26446315	26446432	26447558	26447660	26438167	26438284	26457790	26457905
943	"DHDDS"	"DHDDS"	chr1	+	26447558	26447660	26457790	26457905	26438167	26438284	26460036	26460144
944	"DHDDS"	"DHDDS"	chr1	+	26447558	26447660	26457790	26457905	26442730	26442873	26460036	26460144
946	"DHDDS"	"DHDDS"	chr1	+	26457790	26457905	26460036	26460144	26438167	26438284	26468891	26471294
947	"DHDDS"	"DHDDS"	chr1	+	26457790	26457905	26460036	26460144	26438167	26438284	26468894	26469226
948	"DHDDS"	"DHDDS"	chr1	+	26457790	26457905	26460036	26460144	26447558	26447660	26468891	26471294
949	"DHDDS"	"DHDDS"	chr1	+	26457790	26457905	26460036	26460144	26447558	26447660	26468894	26469226
950	"NDUFAF6"	"NDUFAF6"	chr8	+	94980854	94980973	95023169	95023319	94957994	94958179	95031994	95032098
954	"UBA52"	"UBA52"	chr19	+	18573661	18573748	18574869	18574972	18573264	18573403	18575056	18575241
962	"SLF1"	"SLF1"	chr5	+	94653271	94653421	94654629	94654752	94651701	94651845	94662297	94662351
964	"STAG1"	"STAG1"	chr3	-	136359147	136359296	136363365	136363467	136349157	136349363	136366942	136367082
965	"STAG1"	"STAG1"	chr3	-	136586801	136586926	136591444	136591549	136568764	136568861	136604308	136604473
966	"EIF3K"	"EIF3K"	chr19	+	38620336	38620435	38632429	38632496	38619210	38619327	38634992	38635118
967	"POLG"	"POLG"	chr15	-	89322741	89322902	89323403	89323511	89319227	89319350	89323814	89323901
968	"POLG"	"POLG"	chr15	-	89322741	89322902	89323403	89323552	89319227	89319350	89323814	89323901
970	"SCEL"	"SCEL"	chr13	+	77572123	77572189	77589143	77589224	77569370	77569451	77597544	77597589
974	"WDR41"	"WDR41"	chr5	-	77436260	77436394	77438239	77438361	77430932	77433287	77440812	77440997
975	"WDR41"	"WDR41"	chr5	-	77449759	77449860	77451290	77451353	77440812	77440997	77453816	77453928
978	"EGFR"	"EGFR"	chr7	+	55165279	55165437	55171174	55171213	55157662	55157753	55172982	55173124
979	"NUP85"	"NUP85"	chr17	+	75213075	75213119	75215753	75215823	75211991	75212062	75225102	75225237
980	"NUP85"	"NUP85"	chr17	+	75215753	75215823	75225102	75225237	75213075	75213119	75225341	75225464
982	"NUP85"	"NUP85"	chr17	+	75218184	75218306	75225341	75225464	75215753	75215823	75225697	75225829
983	"UBL7-AS1"	"UBL7-AS1"	chr15	+	74461882	74462031	74466035	74466130	74461264	74461418	74479059	74479222
984	"MGAT4B"	"MGAT4B"	chr5	-	179799202	179799250	179799505	179799636	179798927	179799121	179799953	179800068
985	"MGAT4B"	"MGAT4B"	chr5	-	179800906	179800953	179801333	179801467	179800183	179800259	179801553	179801694
986	"TPGS2"	"TPGS2"	chr18	-	36798448	36798609	36800197	36800311	36794105	36797050	36805373	36805502
987	"TPGS2"	"TPGS2"	chr18	-	36800197	36800311	36805373	36805502	36798017	36798609	36807846	36807934
988	"TPGS2"	"TPGS2"	chr18	-	36800197	36800311	36805373	36805397	36798448	36798609	36807846	36807934
991	"CTTN"	"CTTN"	chr11	+	70415662	70415717	70417012	70417123	70414541	70414652	70419745	70419856
992	"CTTN"	"CTTN"	chr11	+	70417012	70417123	70419745	70419856	70415662	70415717	70420399	70420510
993	"CTTN"	"CTTN"	chr11	+	70419745	70419856	70420399	70420510	70417012	70417123	70421469	70421580
994	"CTTN"	"CTTN"	chr11	+	70419745	70419856	70420399	70420510	70417012	70417123	70422939	70422995
995	"CTTN"	"CTTN"	chr11	+	70420399	70420510	70421469	70421580	70419745	70419856	70422939	70422995
996	"CTTN"	"CTTN"	chr11	+	70420399	70420510	70422939	70422995	70419745	70419856	70425331	70425401
997	"ZDHHC9"	"ZDHHC9"	chrX	-	129828980	129829141	129841778	129841956	129823678	129823837	129843695	129843909
998	"SH3PXD2B"	"SH3PXD2B"	chr5	-	172382035	172382127	172394562	172394639	172373789	172373815	172406276	172406352
999	"SH3PXD2B"	"SH3PXD2B"	chr5	-	172394562	172394639	172406276	172406352	172382035	172382127	172422415	172422496
1002	"DSCC1"	"DSCC1"	chr8	-	119841793	119841948	119842775	119842828	119838258	119838407	119843608	119843747
1004	"NSUN4"	"NSUN4"	chr1	+	46352867	46353028	46360703	46360828	46344800	46345144	46361569	46362191
1005	"POLR3C"	"POLR3C"	chr1	+	145836493	145836574	145838055	145838206	145833489	145833582	145842338	145842493
1006	"PEX16"	"PEX16"	chr11	-	45915467	45915568	45915702	45915836	45914603	45914684	45916226	45916303
1007	"PEX16"	"PEX16"	chr11	-	45915467	45915568	45916226	45916303	45914603	45914684	45917457	45917493
1009	"USP14"	"USP14"	chr18	+	163307	163453	178932	179037	158535	158714	180235	180339
1011	"CD82"	"CD82"	chr11	+	44594642	44594725	44600157	44600230	44587474	44587556	44605057	44605125
1015	"SMU1"	"SMU1"	chr9	-	33068823	33068934	33071739	33071892	33062048	33062177	33073595	33073806
1016	"SMU1"	"SMU1"	chr9	-	33068823	33068934	33073595	33073806	33062048	33062177	33076582	33076659
1017	"SMU1"	"SMU1"	chr9	-	33071739	33071892	33073595	33073806	33062048	33062177	33076582	33076659
1018	"SMU1"	"SMU1"	chr9	-	33071739	33071892	33073595	33073806	33068823	33068934	33076582	33076659
1019	"CORO1C"	"CORO1C"	chr12	-	108662028	108662158	108678271	108678394	108654305	108654410	108701123	108701323
1021	"PRSS16"	"PRSS16"	chr6	+	27252807	27252949	27254692	27254872	27251193	27251264	27254985	27255131
1022	"FNDC3B"	"FNDC3B"	chr3	+	172247532	172247776	172251259	172251541	172226870	172226947	172285925	172285984
1023	"BCAS4"	"BCAS4"	chr20	+	50841765	50841900	50875996	50876093	50830278	50830380	50876485	50877177
1024	"MAP4K5"	"MAP4K5"	chr14	-	50423120	50423176	50425906	50425977	50418500	50420106	50428661	50428754
1025	"MAP4K5"	"MAP4K5"	chr14	-	50476258	50476306	50482360	50482416	50476127	50476170	50485577	50485642
1027	"PCYT2"	"PCYT2"	chr17	-	81905669	81905735	81906099	81906177	81905381	81905447	81906463	81906546
1028	"MPHOSPH9"	"MPHOSPH9"	chr12	-	123198246	123198334	123202163	123202319	123194385	123194601	123202623	123203084
1030	"MPHOSPH9"	"MPHOSPH9"	chr12	-	123214743	123214834	123218375	123218499	123210055	123210162	123221371	123221723
1031	"MPHOSPH9"	"MPHOSPH9"	chr12	-	123223037	123223127	123227462	123227616	123221692	123221723	123230260	123230522
1032	"STK26"	"STK26"	chrX	+	132023507	132023659	132054630	132054861	132023264	132023407	132063432	132063489
1034	"FOXRED2"	"FOXRED2"	chr22	-	36495966	36496208	36497990	36498156	36493632	36493803	36501240	36501407
1036	"ARID4B"	"ARID4B"	chr1	-	235148403	235148447	235152705	235152765	235138090	235138174	235154880	235155112
1037	"ARID4B"	"ARID4B"	chr1	-	235152705	235152765	235154880	235155112	235148403	235148447	235160510	235160647
1038	"ARID4B"	"ARID4B"	chr1	-	235152705	235152765	235160510	235160647	235148403	235148447	235160892	235161067
1039	"ARID4B"	"ARID4B"	chr1	-	235154880	235155112	235160510	235160647	235148403	235148447	235160892	235161067
1040	"ARID4B"	"ARID4B"	chr1	-	235154880	235155112	235160510	235160647	235152705	235152765	235160892	235161067
1041	"ARID4B"	"ARID4B"	chr1	-	235255659	235255750	235257159	235257225	235252729	235252809	235260641	235260752
1042	"PABPC4"	"PABPC4"	chr1	-	39561684	39561787	39562072	39562203	39560815	39561122	39562322	39562416
1043	"PABPC4"	"PABPC4"	chr1	-	39561727	39561787	39562072	39562203	39560815	39561122	39562322	39562416
1044	"PABPC4"	"PABPC4"	chr1	-	39562072	39562203	39562322	39562416	39560815	39561122	39563613	39563741
1045	"PABPC4"	"PABPC4"	chr1	-	39562072	39562203	39562322	39562416	39561684	39561787	39563613	39563741
1046	"PABPC4"	"PABPC4"	chr1	-	39562072	39562203	39562322	39562380	39561686	39561787	39563613	39563741
1047	"KIF21A"	"KIF21A"	chr12	-	39309585	39309766	39311416	39311553	39307564	39307729	39319905	39320013
1050	"LYPLA1"	"LYPLA1"	chr8	-	54055059	54055133	54062253	54062324	54052653	54052756	54063327	54063375
1051	"LYPLA1"	"LYPLA1"	chr8	-	54055059	54055133	54062253	54062324	54052654	54052756	54065747	54065813
1053	"LYPLA1"	"LYPLA1"	chr8	-	54063327	54063375	54065747	54065813	54054452	54055133	54100907	54100939
1055	"CCSER1"	"CCSER1"	chr4	+	90911254	90911357	90918229	90918327	90815761	90815845	90923369	90923447
1056	"WDR59"	"WDR59"	chr16	-	74923925	74924003	74938149	74938266	74921946	74922103	74942737	74942826
1057	"WDR59"	"WDR59"	chr16	-	74938149	74938266	74942737	74942826	74923925	74924003	74948518	74948556
1058	"N6AMT2"	"N6AMT2"	chr13	-	20731840	20732121	20757454	20757617	20728730	20729216	20773920	20773949
1059	"ANXA4"	"ANXA4"	chr2	+	69781493	69781574	69788053	69788141	69742101	69742175	69804532	69804627
1060	"ANXA4"	"ANXA4"	chr2	+	69781519	69781574	69788053	69788141	69741973	69742175	69804532	69804627
1068	"REXO4"	"REXO4"	chr9	-	133408767	133408842	133410984	133411073	133407806	133407881	133412298	133412492
1069	"REXO4"	"REXO4"	chr9	-	133410984	133411073	133412298	133412492	133408767	133408842	133412777	133412921
1070	"NCAPH2"	"NCAPH2"	chr22	+	50518132	50518278	50518648	50518732	50517972	50518052	50519189	50519320
1071	"TMEM189-UBE2V1"	"TMEM189-UBE2V1"	chr20	-	50129545	50129690	50143501	50143621	50127974	50128187	50153516	50153637
1072	"BORA"	"BORA"	chr13	+	72728925	72729093	72737961	72738043	72727748	72728007	72743536	72743602
1075	"RAI14"	"RAI14"	chr5	+	34686871	34686955	34757467	34757598	34656236	34656475	34795938	34796027
1076	"RAI14"	"RAI14"	chr5	+	34686871	34686955	34757467	34757614	34656400	34656475	34795938	34796027
1078	"RAI14"	"RAI14"	chr5	+	34757467	34757598	34795938	34796027	34686871	34686955	34803711	34803768
1079	"RAI14"	"RAI14"	chr5	+	34795938	34796027	34803711	34803776	34757467	34757598	34807799	34807820
1080	"RAI14"	"RAI14"	chr5	+	34812179	34812208	34813573	34813660	34811766	34811945	34814582	34814669
1081	"NT5C3A"	"NT5C3A"	chr7	-	33024038	33024108	33026816	33026915	33022052	33022099	33035933	33035983
1082	"NT5C3A"	"NT5C3A"	chr7	-	33026816	33026915	33035933	33035988	33024038	33024108	33062567	33062797
1084	"RBM28"	"RBM28"	chr7	-	128337130	128337202	128338249	128338342	128335846	128336042	128338725	128338801
1085	"HNRNPC"	"HNRNPC"	chr14	-	21212959	21213044	21230318	21230366	21211809	21211923	21230957	21231072
1086	"HNRNPC"	"HNRNPC"	chr14	-	21212959	21213117	21230318	21230366	21211809	21211923	21230957	21231072
1087	"HNRNPC"	"HNRNPC"	chr14	-	21230957	21231072	21263310	21263336	21212959	21213117	21268622	21268668
1088	"HNRNPC"	"HNRNPC"	chr14	-	21230957	21231072	21263310	21263336	21212959	21213117	21269297	21269421
1089	"HNRNPC"	"HNRNPC"	chr14	-	21230957	21231072	21263310	21263336	21230318	21230366	21268622	21268668
1090	"HNRNPC"	"HNRNPC"	chr14	-	21230957	21231072	21263310	21263336	21230318	21230366	21269297	21269411
1091	"HNRNPC"	"HNRNPC"	chr14	-	21230996	21231072	21263310	21263336	21230318	21230366	21268622	21268668
1092	"HNRNPC"	"HNRNPC"	chr14	-	21230996	21231072	21263310	21263336	21230318	21230366	21269297	21269403
1096	"HNRNPC"	"HNRNPC"	chr14	-	21263310	21263336	21268622	21268668	21233952	21234229	21269297	21269442
1097	"FAM177A1"	"FAM177A1"	chr14	+	35053277	35053451	35077149	35077216	35046402	35046628	35078926	35079024
1098	"AARSD1"	"AARSD1"	chr17	-	42951799	42951894	42953723	42953778	42950545	42950728	42954875	42954967
1099	"AARSD1"	"AARSD1"	chr17	-	42955841	42955972	42956203	42956320	42955089	42955367	42956403	42956525
1100	"AARSD1"	"AARSD1"	chr17	-	42955841	42955972	42956203	42956320	42955157	42955224	42956403	42956560
1101	"MOV10"	"MOV10"	chr1	+	112691664	112691799	112692760	112692929	112689839	112690098	112694017	112694172
1102	"NCOA4"	"NCOA4"	chr10	-	46009410	46009551	46010222	46011206	46005087	46006597	46012882	46013026
1103	"ACOX3"	"ACOX3"	chr4	-	8370907	8370994	8373560	8373628	8366281	8367080	8374977	8375152
1104	"ACOX3"	"ACOX3"	chr4	-	8405954	8406043	8414291	8414381	8399555	8399652	8414853	8414928
1105	"C19orf54"	"C19orf54"	chr19	-	40745129	40745198	40749480	40749607	40744558	40744683	40750284	40750302
1107	"ARHGAP1"	"ARHGAP1"	chr11	-	46679647	46679776	46680204	46680282	46679364	46679468	46680486	46680563
1108	"RANBP9"	"RANBP9"	chr6	-	13652658	13652681	13657108	13657276	13644544	13644729	13658779	13658832
1109	"DUS2"	"DUS2"	chr16	+	68056363	68056424	68061065	68061113	68054573	68054617	68066316	68066373
1127	"IRF1"	"IRF1"	chr5	-	132485666	132485716	132486250	132486373	132484361	132484497	132486556	132486686
1129	"RAB22A"	"RAB22A"	chr20	+	58343717	58343799	58353272	58353344	58311042	58311122	58353431	58353538
1131	"RARRES1"	"RARRES1"	chr3	-	158697907	158697970	158704790	158704927	158696891	158697827	158710737	158710933
1132	"MAP2K1"	"MAP2K1"	chr15	+	66435026	66435237	66436745	66436892	66386816	66387427	66443279	66443357
1133	"MAP2K1"	"MAP2K1"	chr15	+	66436745	66436892	66443279	66443357	66435026	66435237	66444655	66444707
1134	"MAP2K1"	"MAP2K1"	chr15	+	66481754	66481879	66487227	66487292	66444655	66444707	66489214	66489276
1135	"MAP2K1"	"MAP2K1"	chr15	+	66484989	66485191	66487227	66487292	66444655	66444707	66489214	66489276
1138	"CDC16"	"CDC16"	chr13	+	114236798	114236896	114238989	114239028	114234886	114235132	114239349	114239490
1139	"CDC16"	"CDC16"	chr13	+	114236801	114236896	114238989	114239028	114235060	114235132	114239349	114239490
1140	"IFFO2"	"IFFO2"	chr1	-	18918361	18918502	18919677	18919773	18916902	18917042	18921060	18921121
1141	"ZNF140"	"ZNF140"	chr12	+	133081272	133081329	133083102	133083229	133080473	133080551	133083465	133083561
1144	"LRRFIP2"	"LRRFIP2"	chr3	-	37055085	37055165	37058789	37058910	37054410	37054515	37063741	37063791
1147	"LRRFIP2"	"LRRFIP2"	chr3	-	37109652	37109703	37112914	37112980	37108636	37108684	37129062	37129149
1149	"NUMB"	"NUMB"	chr14	-	73287109	73287314	73292733	73292874	73284080	73284374	73297210	73297285
1150	"NUMB"	"NUMB"	chr14	-	73292733	73292874	73297210	73297285	73286192	73287314	73323129	73323204
1151	"NUMB"	"NUMB"	chr14	-	73297210	73297285	73323129	73323204	73292733	73292874	73355625	73355766
1152	"CASZ1"	"CASZ1"	chr1	-	10693873	10693912	10705491	10705544	10665082	10665571	10760700	10760857
1157	"SLC9A3R1"	"SLC9A3R1"	chr17	+	74762011	74762173	74763366	74763520	74748651	74749287	74766935	74766976
1158	"FBRS"	"FBRS"	chr16	+	30661179	30661215	30661303	30661333	30660262	30660442	30662419	30662468
1160	"SPNS2"	"SPNS2"	chr17	+	4513246	4513312	4525056	4525193	4498837	4499417	4530631	4530783
1161	"SPNS2"	"SPNS2"	chr17	+	4533787	4533853	4536075	4536174	4533242	4533432	4536899	4536946
