ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
3527	"NCAM1"	"NCAM1"	chr11	+	113221295	113221325	113231195	113231273	113214368	113214511	113231644	113231795
3528	"NCAM1"	"NCAM1"	chr11	+	113236300	113236315	113246367	113246370	113235032	113235164	113255876	113256001
3529	"NCAM1"	"NCAM1"	chr11	+	113242804	113242846	113246367	113246370	113240785	113240833	113255876	113256001
3530	"TAF1A"	"TAF1A"	chr1	-	222579758	222579872	222584127	222584297	222577444	222577643	222588442	222588565
3531	"TAF1A"	"TAF1A"	chr1	-	222579758	222579890	222584127	222584297	222577444	222577643	222588442	222588565
3532	"STAM"	"STAM"	chr10	+	17660463	17660548	17688026	17688173	17644207	17644379	17693221	17693312
3533	"IMMT"	"IMMT"	chr2	-	86153559	86153574	86158591	86158721	86151296	86151520	86159535	86159671
3534	"IMMT"	"IMMT"	chr2	-	86161951	86162079	86166507	86166644	86159535	86159671	86170748	86170801
3535	"IMMT"	"IMMT"	chr2	-	86161975	86162079	86166507	86166644	86159246	86159671	86170748	86170844
3536	"IMMT"	"IMMT"	chr2	-	86166507	86166644	86170748	86170841	86161975	86162079	86171207	86171312
3537	"IMMT"	"IMMT"	chr2	-	86166507	86166644	86170748	86170844	86161975	86162079	86171207	86171312
3538	"HTATIP2"	"HTATIP2"	chr11	+	20367173	20367281	20376579	20376717	20363796	20364432	20382177	20382239
3539	"GLS"	"GLS"	chr2	+	190913192	190913364	190920214	190920248	190910262	190910321	190921023	190921056
3540	"GLS"	"GLS"	chr2	+	190924542	190924593	190927305	190927482	190923916	190923983	190930436	190930568
3541	"TCAIM"	"TCAIM"	chr3	+	44354738	44354811	44357740	44357876	44338118	44338319	44361364	44361518
3542	"TCAIM"	"TCAIM"	chr3	+	44392854	44392977	44396399	44396497	44361364	44361518	44396742	44396834
3543	"LINC01435"	"LINC01435"	chr10	-	107854434	107854483	107901008	107901087	107760822	107760875	108040360	108040498
3544	"LINC01435"	"LINC01435"	chr10	-	107901008	107901087	107947275	107947474	107873760	107873852	108040360	108040498
3545	"LINC01435"	"LINC01435"	chr10	-	108053430	108053489	108058845	108058917	108043177	108043324	108070456	108070626
3546	"FAM135A"	"FAM135A"	chr6	+	70415290	70415376	70452491	70452571	70413307	70413702	70475409	70475549
3547	"FAM135A"	"FAM135A"	chr6	+	70426438	70426532	70426569	70426709	70415290	70415376	70428303	70428419
3548	"FAM135A"	"FAM135A"	chr6	+	70452491	70452571	70475458	70475549	70428303	70428419	70475662	70475733
3549	"FAM135A"	"FAM135A"	chr6	+	70538290	70538401	70556749	70556863	70536259	70536411	70559715	70560659
3550	"FANCI"	"FANCI"	chr15	+	89245194	89245311	89247628	89247731	89243989	89244044	89258703	89258776
3551	"FANCI"	"FANCI"	chr15	+	89245194	89245311	89247628	89247731	89244003	89244033	89258703	89258776
3552	"FANCI"	"FANCI"	chr15	+	89245194	89245311	89245755	89245839	89244016	89244067	89247628	89247731
3553	"FANCI"	"FANCI"	chr15	+	89276710	89276891	89278686	89278774	89274167	89274304	89281169	89281300
3554	"FANCI"	"FANCI"	chr15	+	89293832	89293997	89294914	89295094	89292941	89293063	89299799	89299966
3555	"FANCI"	"FANCI"	chr15	+	89306006	89306194	89307475	89307529	89305604	89305698	89312903	89312972
3556	"FANCI"	"FANCI"	chr15	+	89306009	89306194	89307475	89307529	89305604	89305698	89312903	89312972
3557	"PRRC2B"	"PRRC2B"	chr9	+	131484947	131485140	131486084	131486182	131484685	131484790	131487166	131487294
3558	"TNRC6C"	"TNRC6C"	chr17	+	78077184	78077334	78079394	78079541	78075135	78075278	78083046	78083166
3559	"SRP68"	"SRP68"	chr17	-	76040902	76040978	76043828	76043958	76040418	76040474	76045291	76045386
3560	"MYO9B"	"MYO9B"	chr19	+	17156908	17157038	17159394	17159484	17154314	17154415	17162349	17162466
3561	"MYO9B"	"MYO9B"	chr19	+	17175662	17175741	17180926	17181040	17172758	17172963	17183828	17183868
3562	"MYO9B"	"MYO9B"	chr19	+	17177796	17177886	17180926	17181040	17175662	17175741	17183828	17183868
3563	"MYO9B"	"MYO9B"	chr19	+	17185920	17186001	17187934	17188045	17184864	17184987	17191096	17191219
3564	"RPL35A"	"RPL35A"	chr3	+	197950935	197950978	197951158	197951311	197949986	197950221	197954002	197954147
3565	"RPL35A"	"RPL35A"	chr3	+	197950935	197950978	197951158	197951328	197950205	197950221	197954002	197954147
3566	"RPL35A"	"RPL35A"	chr3	+	197952539	197952625	197953487	197953660	197951158	197951311	197954002	197954147
3567	"REV3L"	"REV3L"	chr6	-	111311068	111311259	111313351	111313489	111309852	111310099	111315266	111315381
3568	"RBBP8"	"RBBP8"	chr18	+	22968805	22968918	22975152	22975219	22949617	22949713	22982217	22982393
3569	"RBBP8"	"RBBP8"	chr18	+	23006362	23006432	23016827	23016924	23001585	23001729	23022128	23022270
3570	"RBBP8"	"RBBP8"	chr18	+	23016827	23016924	23022128	23022270	23001585	23001729	23026142	23026467
3571	"RBBP8"	"RBBP8"	chr18	+	23016827	23016924	23022128	23022270	23006362	23006432	23026142	23026486
3572	"RNF181"	"RNF181"	chr2	+	85596821	85596931	85597103	85597178	85596518	85596649	85597444	85597581
3573	"RNF181"	"RNF181"	chr2	+	85596856	85596931	85597103	85597178	85596518	85596649	85597444	85597604
3574	"PI4KB"	"PI4KB"	chr1	-	151307573	151307801	151315572	151316509	151306135	151306363	151326171	151326373
3575	"CENPP"	"CENPP"	chr9	+	92332169	92332351	92337540	92337629	92325483	92326105	92345698	92345787
3576	"CENPP"	"CENPP"	chr9	+	92337540	92337629	92345698	92345787	92332169	92332351	92379762	92379859
3577	"SYNGR2"	"SYNGR2"	chr17	+	78170816	78171054	78171509	78171649	78169157	78169229	78171738	78173527
3578	"LDAH"	"LDAH"	chr2	-	20790254	20790398	20801291	20801465	20774809	20774979	20823036	20823130
3579	"TXLNA"	"TXLNA"	chr1	+	32184524	32184616	32187953	32188124	32181241	32181577	32190054	32190249
3580	"TXLNA"	"TXLNA"	chr1	+	32187953	32188124	32190054	32190249	32184524	32184616	32192310	32192430
3581	"CAMK2D"	"CAMK2D"	chr4	-	113502935	113502977	113508235	113508268	113500462	113500511	113509637	113509675
3582	"CAMK2D"	"CAMK2D"	chr4	-	113547643	113547716	113548656	113548729	113537340	113537443	113552030	113552096
3583	"SLC39A13"	"SLC39A13"	chr11	+	47412345	47412467	47413399	47413507	47411925	47412039	47413596	47413686
3584	"SLC39A13"	"SLC39A13"	chr11	+	47413399	47413507	47413596	47413686	47411925	47412039	47414424	47414475
3585	"SLC39A13"	"SLC39A13"	chr11	+	47413399	47413507	47413596	47413686	47412345	47412467	47414424	47414475
3586	"LBR"	"LBR"	chr1	-	225404625	225404706	225406663	225406832	225404403	225404526	225410290	225410416
3587	"LBR"	"LBR"	chr1	-	225406663	225406832	225410290	225410416	225404625	225404706	225411336	225411440
3588	"LBR"	"LBR"	chr1	-	225410290	225410416	225411336	225411440	225406663	225406832	225412453	225412645
3589	"LBR"	"LBR"	chr1	-	225411336	225411440	225412453	225412645	225410290	225410416	225415277	225415332
3590	"KARS"	"KARS"	chr16	-	75636453	75636547	75640183	75640349	75635911	75636098	75641563	75641723
3591	"KARS"	"KARS"	chr16	-	75640183	75640349	75641563	75641723	75636453	75636547	75644282	75644462
3592	"KARS"	"KARS"	chr16	-	75640183	75640349	75644282	75644462	75636453	75636547	75647577	75647665
3593	"KARS"	"KARS"	chr16	-	75641563	75641723	75644282	75644462	75636453	75636547	75647463	75647655
3594	"KARS"	"KARS"	chr16	-	75641563	75641723	75644282	75644462	75640183	75640349	75647463	75647655
3595	"KARS"	"KARS"	chr16	-	75642752	75642835	75644282	75644462	75641563	75641723	75647463	75647655
3596	"ESCO1"	"ESCO1"	chr18	-	21532472	21532660	21536041	21536185	21529280	21530490	21539919	21540009
3597	"ESCO1"	"ESCO1"	chr18	-	21536041	21536185	21539919	21540009	21532472	21532660	21560858	21560990
3598	"ESCO1"	"ESCO1"	chr18	-	21560858	21560990	21564202	21564317	21536041	21536185	21566145	21566206
3599	"ESCO1"	"ESCO1"	chr18	-	21564202	21564317	21566145	21566206	21560858	21560990	21567979	21568094
3600	"ESCO1"	"ESCO1"	chr18	-	21566145	21566206	21567979	21568094	21564202	21564317	21573313	21575430
3601	"CNN2"	"CNN2"	chr19	+	1032558	1032696	1036129	1036246	1032391	1032458	1036415	1036562
3602	"PPP2R3A"	"PPP2R3A"	chr3	+	136103257	136103376	136106215	136106322	136090577	136090667	136145042	136145384
3603	"UHRF2"	"UHRF2"	chr9	+	6433913	6434173	6460572	6460791	6413150	6413643	6475390	6475500
3604	"HDAC5"	"HDAC5"	chr17	-	44092171	44092284	44092380	44092527	44091699	44091831	44092675	44092806
3605	"TRAF3"	"TRAF3"	chr14	+	102886188	102886269	102889559	102889634	102876357	102876525	102891324	102891417
3606	"TRAF3"	"TRAF3"	chr14	+	102886188	102886269	102891324	102891417	102876357	102876525	102897260	102897401
3607	"TRAF3"	"TRAF3"	chr14	+	102891324	102891417	102897260	102897401	102876357	102876525	102903254	102903429
3608	"TRAF3"	"TRAF3"	chr14	+	102891324	102891417	102897260	102897401	102886188	102886269	102903254	102903429
3609	"CERK"	"CERK"	chr22	-	46711085	46711149	46712167	46712293	46707842	46707988	46720085	46720208
3610	"USP10"	"USP10"	chr16	+	84704739	84704860	84716194	84716258	84699994	84700111	84733434	84733503
3611	"USP10"	"USP10"	chr16	+	84704739	84704860	84740308	84740369	84699994	84700111	84758715	84758807
3612	"USP10"	"USP10"	chr16	+	84704739	84704860	84733434	84733503	84700003	84700111	84758715	84758807
3613	"USP10"	"USP10"	chr16	+	84704739	84704860	84744632	84745673	84700003	84700111	84758715	84758807
3614	"USP10"	"USP10"	chr16	+	84733434	84733503	84740308	84740369	84699977	84700111	84744632	84745673
3615	"USP10"	"USP10"	chr16	+	84733434	84733503	84744632	84745673	84699977	84700111	84758715	84758807
3616	"USP10"	"USP10"	chr16	+	84733434	84733503	84740308	84740369	84699994	84700111	84758715	84758807
3617	"USP10"	"USP10"	chr16	+	84740308	84740369	84744632	84745673	84699977	84700111	84758715	84758807
3618	"USP10"	"USP10"	chr16	+	84740308	84740369	84744632	84745673	84699994	84700111	84759890	84759946
3619	"USP10"	"USP10"	chr16	+	84740308	84740369	84744632	84745673	84733434	84733503	84759890	84759946
3620	"TRIM33"	"TRIM33"	chr1	-	114421435	114421636	114424590	114424755	114410183	114410316	114425448	114425723
3621	"TRIM33"	"TRIM33"	chr1	-	114463411	114463556	114464269	114464388	114463103	114463236	114510550	114511160
3622	"RP11-26L20.3"	"RP11-26L20.3"	chr16	-	55266707	55266794	55282537	55282664	55259968	55260429	55333500	55333588
3623	"CAPRIN2"	"CAPRIN2"	chr12	-	30719078	30719225	30720810	30720915	30716507	30716676	30723258	30723314
3624	"PAX8-AS1"	"PAX8-AS1"	chr2	+	113236512	113236622	113238089	113238212	113235529	113235570	113255389	113255549
3625	"CDKN2B-AS1"	"CDKN2B-AS1"	chr9	+	22029432	22029594	22046316	22046449	21994790	21995161	22046750	22046900
3626	"CDKN2B-AS1"	"CDKN2B-AS1"	chr9	+	22032673	22032986	22046316	22046449	22029432	22029594	22046750	22046900
3627	"CDKN2B-AS1"	"CDKN2B-AS1"	chr9	+	22056251	22056387	22097257	22097364	22049105	22049228	22112319	22112395
3628	"CDKN2B-AS1"	"CDKN2B-AS1"	chr9	+	22063943	22064018	22097257	22097364	22056251	22056387	22112319	22112395
3629	"FNTA"	"FNTA"	chr8	+	43064100	43064215	43069554	43069659	43058951	43059177	43072180	43072307
3630	"FNTA"	"FNTA"	chr8	+	43064100	43064215	43069554	43069659	43059091	43059177	43077215	43077272
3631	"FNTA"	"FNTA"	chr8	+	43069554	43069659	43072180	43072307	43064100	43064215	43077215	43077364
3632	"FNTA"	"FNTA"	chr8	+	43072180	43072307	43077215	43077364	43064100	43064215	43083117	43083180
3633	"FNTA"	"FNTA"	chr8	+	43072180	43072307	43077215	43080441	43064100	43064215	43083117	43083180
3634	"FNTA"	"FNTA"	chr8	+	43072180	43072307	43077215	43077364	43069554	43069659	43083117	43083180
3635	"FNTA"	"FNTA"	chr8	+	43077215	43077364	43083117	43083180	43072180	43072307	43084709	43084798
3636	"CDYL"	"CDYL"	chr6	+	4943545	4943756	4952265	4952409	4937564	4937737	4953897	4954256
3637	"PDCD2L"	"PDCD2L"	chr19	+	34404648	34404815	34404929	34404990	34404383	34404538	34409160	34409510
3638	"PDCD2L"	"PDCD2L"	chr19	+	34404648	34404990	34409160	34409510	34404424	34404538	34413736	34413847
3639	"PDCD2L"	"PDCD2L"	chr19	+	34404929	34404990	34409160	34409510	34404383	34404538	34413736	34413847
3640	"PDCD2L"	"PDCD2L"	chr19	+	34404929	34404990	34409160	34409510	34404648	34404815	34413736	34413847
3641	"PDCD2L"	"PDCD2L"	chr19	+	34409160	34409510	34413736	34413847	34404648	34404990	34421518	34421667
3642	"PDCD2L"	"PDCD2L"	chr19	+	34413736	34413847	34421518	34421667	34409160	34409510	34425989	34426150
3643	"TBC1D31"	"TBC1D31"	chr8	+	123082701	123082817	123084161	123084340	123077110	123077257	123093590	123093742
3644	"TBC1D31"	"TBC1D31"	chr8	+	123084161	123084340	123093590	123093742	123077110	123077257	123097281	123097383
3645	"TBC1D31"	"TBC1D31"	chr8	+	123084161	123084340	123093590	123093742	123082701	123082817	123097281	123097383
3646	"IREB2"	"IREB2"	chr15	+	78466270	78466489	78470531	78470601	78465250	78465388	78471740	78471924
3647	"ORC3"	"ORC3"	chr6	+	87594526	87594613	87601783	87601881	87594352	87594407	87603383	87603528
3648	"PRKCQ"	"PRKCQ"	chr10	-	6430809	6430938	6441892	6442081	6427142	6428362	6456673	6456812
3649	"SLC35B2"	"SLC35B2"	chr6	-	44256341	44256496	44256684	44256878	44254095	44255644	44257399	44257554
3650	"FASTK"	"FASTK"	chr7	-	151076912	151077027	151077100	151077236	151076623	151076832	151077309	151077401
3651	"FASTK"	"FASTK"	chr7	-	151076912	151077236	151077309	151077401	151076625	151076832	151077620	151077780
3652	"FASTK"	"FASTK"	chr7	-	151077100	151077236	151077309	151077401	151076623	151076832	151077620	151077780
3653	"FASTK"	"FASTK"	chr7	-	151077100	151077236	151077309	151077401	151076912	151077027	151077620	151077780
3654	"FASTK"	"FASTK"	chr7	-	151077309	151077401	151077620	151077780	151076912	151077236	151077878	151078092
3655	"FASTK"	"FASTK"	chr7	-	151078561	151078701	151078841	151079021	151077878	151078092	151079499	151079922
3656	"HPSE"	"HPSE"	chr4	-	83310721	83310890	83313113	83313287	83310030	83310078	83319343	83319469
3657	"IL27RA"	"IL27RA"	chr19	+	14032385	14032503	14039507	14039665	14031747	14031972	14039752	14039910
3658	"ATP6V1D"	"ATP6V1D"	chr14	-	67340439	67340518	67343371	67343438	67338070	67338762	67345767	67345871
3659	"ATP6V1D"	"ATP6V1D"	chr14	-	67343371	67343438	67345767	67345871	67340439	67340518	67347408	67347453
3660	"TCEANC2"	"TCEANC2"	chr1	+	54054380	54054524	54068755	54068897	54053600	54053758	54088596	54088790
3661	"FMR1"	"FMR1"	chrX	+	147925539	147925633	147928321	147928393	147921932	147921985	147928658	147928807
3662	"MRPS18C"	"MRPS18C"	chr4	+	83458345	83458429	83459739	83459797	83456908	83456958	83460972	83461032
3663	"CCAR1"	"CCAR1"	chr10	+	68737844	68737889	68740628	68740661	68736875	68737048	68742375	68742569
3664	"CCAR1"	"CCAR1"	chr10	+	68737844	68737889	68740628	68740661	68736875	68737048	68747160	68747275
3665	"CCAR1"	"CCAR1"	chr10	+	68737844	68737889	68742375	68742569	68736875	68737048	68747160	68747275
3666	"CCAR1"	"CCAR1"	chr10	+	68737844	68737889	68742427	68742569	68736875	68737048	68747160	68747275
3667	"CCAR1"	"CCAR1"	chr10	+	68740628	68740661	68742375	68742569	68736875	68737048	68747160	68747275
3668	"CCAR1"	"CCAR1"	chr10	+	68740628	68740661	68742427	68742569	68736875	68737048	68747160	68747275
3669	"CCAR1"	"CCAR1"	chr10	+	68740628	68740661	68742375	68742569	68737844	68737889	68747160	68747275
3670	"CCAR1"	"CCAR1"	chr10	+	68765887	68766079	68771205	68771445	68757293	68757377	68772987	68773099
3671	"CBY1"	"CBY1"	chr22	+	38656955	38657143	38665545	38665685	38656675	38656750	38668016	38668132
3672	"CBY1"	"CBY1"	chr22	+	38665545	38665685	38667568	38667662	38656955	38657143	38668016	38668132
3673	"PPP2R2B"	"PPP2R2B"	chr5	-	146856498	146856583	147040716	147040805	146701044	146701142	147055664	147055931
3674	"HORMAD1"	"HORMAD1"	chr1	-	150708255	150708407	150708893	150708961	150706552	150706809	150711544	150711571
3675	"HORMAD1"	"HORMAD1"	chr1	-	150708255	150708407	150708893	150708961	150706552	150706809	150711832	150711853
3676	"HORMAD1"	"HORMAD1"	chr1	-	150708893	150708961	150711544	150711571	150708255	150708407	150711832	150711853
3677	"HORMAD1"	"HORMAD1"	chr1	-	150711544	150711571	150711832	150711853	150708255	150708407	150714084	150714121
3678	"HORMAD1"	"HORMAD1"	chr1	-	150711544	150711571	150714084	150714121	150708255	150708407	150717137	150717282
3679	"HORMAD1"	"HORMAD1"	chr1	-	150711544	150711571	150711832	150711853	150708893	150708961	150714084	150714121
3680	"HORMAD1"	"HORMAD1"	chr1	-	150714084	150714121	150717137	150717282	150706552	150706809	150719472	150719538
3681	"HORMAD1"	"HORMAD1"	chr1	-	150714084	150714121	150717137	150717282	150711544	150711571	150719472	150719538
3682	"HORMAD1"	"HORMAD1"	chr1	-	150714614	150714678	150717137	150717282	150714084	150714121	150719472	150719538
3683	"RHPN2"	"RHPN2"	chr19	-	33008013	33008180	33011678	33011803	33002812	33003000	33012646	33012724
3684	"RHPN2"	"RHPN2"	chr19	-	33011678	33011803	33012646	33012724	33002812	33003000	33021570	33021646
3685	"RHPN2"	"RHPN2"	chr19	-	33011678	33011803	33012646	33012724	33008013	33008180	33021570	33021646
3686	"RHPN2"	"RHPN2"	chr19	-	33012646	33012724	33021570	33021646	33011678	33011803	33026503	33026632
3687	"RHPN2"	"RHPN2"	chr19	-	33021570	33021646	33026503	33026632	33012646	33012724	33044248	33044364
3688	"RHPN2"	"RHPN2"	chr19	-	33026503	33026632	33044248	33044364	33021570	33021646	33064783	33064888
3689	"GNB1L"	"GNB1L"	chr22	-	19806658	19806757	19812284	19812447	19801998	19802216	19854442	19854816
3690	"GNB1L"	"GNB1L"	chr22	-	19806658	19806757	19812284	19812447	19802000	19802216	19820597	19820723
3691	"PLA2G5"	"PLA2G5"	chr1	+	20063483	20063602	20066023	20066129	20059631	20059692	20068872	20069032
3692	"EPB41"	"EPB41"	chr1	+	28993329	28993542	28997214	28997319	28987430	28987905	29011864	29011907
3693	"EPB41"	"EPB41"	chr1	+	29097806	29097935	29109335	29109437	29064981	29065158	29112367	29112448
3694	"EPB41"	"EPB41"	chr1	+	29112367	29112448	29115698	29115803	29097806	29097935	29116818	29117114
3695	"PSMD4"	"PSMD4"	chr1	+	151262160	151262301	151263913	151264028	151254702	151254808	151264831	151264918
3696	"PSMD4"	"PSMD4"	chr1	+	151265165	151265234	151265393	151265609	151264831	151264918	151266003	151266112
3697	"ARHGEF18"	"ARHGEF18"	chr19	+	7444203	7444454	7447042	7447168	7441911	7442052	7451148	7451266
3698	"ARHGEF18"	"ARHGEF18"	chr19	+	7456326	7456403	7458511	7458690	7453466	7453715	7459902	7459994
3699	"ZNF274"	"ZNF274"	chr19	+	58183920	58183998	58185711	58185838	58183062	58183442	58186946	58187042
3700	"ZNF274"	"ZNF274"	chr19	+	58183920	58183998	58185711	58185838	58183086	58183442	58206719	58207202
3701	"NSUN2"	"NSUN2"	chr5	-	6625563	6625669	6631872	6631977	6623213	6623285	6632598	6632756
3702	"RUVBL1"	"RUVBL1"	chr3	-	128082482	128082574	128087705	128087808	128080959	128081409	128097299	128097498
3703	"RUVBL1"	"RUVBL1"	chr3	-	128082482	128082574	128087705	128087844	128081181	128081409	128097299	128097498
3704	"RUVBL1"	"RUVBL1"	chr3	-	128112887	128113020	128119327	128119414	128104772	128104924	128123583	128123824
3705	"RUVBL1"	"RUVBL1"	chr3	-	128112887	128113020	128119327	128119414	128104772	128104924	128153202	128153914
3706	"PARP6"	"PARP6"	chr15	-	72250019	72250092	72250844	72250954	72242619	72242699	72251206	72251255
3707	"PARP6"	"PARP6"	chr15	-	72250019	72250092	72250844	72250957	72242619	72242699	72251206	72251255
3708	"PARP6"	"PARP6"	chr15	-	72254454	72254520	72256464	72256590	72253436	72253504	72257347	72257420
3709	"AP000275.65"	"AP000275.65"	chr21	-	32607648	32607716	32609837	32610005	32604124	32604283	32612104	32612146
3710	"CACNA1A"	"CACNA1A"	chr19	-	13227430	13227527	13228698	13228795	13224666	13224772	13230081	13230209
3711	"CACNA1A"	"CACNA1A"	chr19	-	13236448	13236618	13241520	13241526	13235613	13235730	13245181	13245265
3712	"MDN1"	"MDN1"	chr6	-	89645014	89645157	89646539	89646603	89642498	89644193	89648031	89648146
3713	"CKLF"	"CKLF"	chr16	+	66558189	66558348	66563121	66563217	66552568	66552793	66565885	66566072
3714	"MSH6"	"MSH6"	chr2	+	47790926	47791123	47798610	47801155	47783081	47783493	47803419	47803628
3715	"MSH6"	"MSH6"	chr2	+	47795893	47796063	47798610	47801155	47790926	47791123	47803419	47803685
3716	"RAB13"	"RAB13"	chr1	-	153982534	153982600	153982718	153982808	153982390	153982444	153983218	153983296
3717	"RAB13"	"RAB13"	chr1	-	153982718	153982808	153983218	153983296	153982534	153982600	153983520	153983581
3718	"RGSL1"	"RGSL1"	chr1	+	182460623	182460756	182472395	182472557	182460003	182460133	182488284	182488347
3719	"PKN2"	"PKN2"	chr1	+	88770351	88770469	88771420	88771566	88760221	88760376	88771662	88771879
3720	"PSMD9"	"PSMD9"	chr12	+	121894738	121894841	121899633	121899845	121888730	121888994	121903005	121903107
3721	"PSMD9"	"PSMD9"	chr12	+	121894738	121894841	121899633	121899889	121888844	121888994	121903005	121903107
3722	"FAM207A"	"FAM207A"	chr21	+	44943683	44943792	44960099	44960168	44940011	44940186	44967033	44967181
3723	"NFKB2"	"NFKB2"	chr10	+	102398384	102398523	102398738	102398864	102398211	102398297	102399287	102399497
3724	"C11orf95"	"C11orf95"	chr11	-	63764037	63764598	63764867	63765254	63759891	63763869	63765806	63766304
3725	"MCTP2"	"MCTP2"	chr15	+	94278153	94278263	94292850	94292964	94231571	94231664	94298200	94298730
3726	"DLG3"	"DLG3"	chrX	+	70493375	70493475	70495407	70495453	70492520	70492596	70497179	70497221
3727	"DLG3"	"DLG3"	chrX	+	70493375	70493475	70497179	70497221	70492520	70492596	70498519	70498558
3728	"DLG3"	"DLG3"	chrX	+	70493375	70493475	70495407	70495453	70492520	70492596	70498519	70498570
3729	"DLG3"	"DLG3"	chrX	+	70495407	70495453	70497179	70497221	70492520	70492596	70498519	70498570
3730	"DLG3"	"DLG3"	chrX	+	70495407	70495453	70497179	70497221	70493375	70493475	70498519	70498570
3731	"RAB18"	"RAB18"	chr10	+	27509874	27509930	27532506	27532579	27504173	27504437	27533734	27533853
3732	"RAB18"	"RAB18"	chr10	+	27526827	27526889	27531528	27531615	27509874	27509930	27532506	27532579
3733	"RAB18"	"RAB18"	chr10	+	27526827	27526889	27533734	27533853	27509874	27509930	27533927	27533994
3734	"RBM6"	"RBM6"	chr3	+	49962575	49962685	49967469	49968748	49940032	49940225	49972058	49972148
3735	"RBM6"	"RBM6"	chr3	+	49975322	49975392	49999439	49999513	49962575	49962685	50048244	50048319
3736	"RBM6"	"RBM6"	chr3	+	50048244	50048319	50054334	50054395	49962575	49962685	50057727	50058003
3737	"CAPN3"	"CAPN3"	chr15	+	42405925	42405943	42408210	42408324	42403740	42403777	42409302	42409380
3738	"ADSL"	"ADSL"	chr22	+	40349831	40350035	40353072	40353117	40346499	40346711	40354247	40354327
3739	"ADSL"	"ADSL"	chr22	+	40349831	40350035	40353072	40353117	40346531	40346711	40358863	40359035
3740	"ADSL"	"ADSL"	chr22	+	40353072	40353117	40353332	40353419	40349831	40350035	40354247	40354327
3741	"ADSL"	"ADSL"	chr22	+	40353072	40353117	40354247	40354327	40349831	40350035	40358863	40359035
3742	"HSD11B1L"	"HSD11B1L"	chr19	+	5684818	5684905	5684964	5685119	5681023	5681271	5686899	5686991
3743	"HSD11B1L"	"HSD11B1L"	chr19	+	5684818	5684905	5686899	5686991	5681036	5681271	5687281	5687375
3744	"HSD11B1L"	"HSD11B1L"	chr19	+	5684988	5685119	5686415	5686527	5684818	5684905	5686899	5686991
3745	"HSD11B1L"	"HSD11B1L"	chr19	+	5684992	5685119	5686415	5686527	5684818	5684905	5686899	5686991
3746	"MAPK1"	"MAPK1"	chr22	-	21788256	21788388	21788693	21788808	21772872	21772982	21799011	21799128
3747	"MAPK1"	"MAPK1"	chr22	-	21788693	21788808	21799011	21799128	21788256	21788388	21805849	21806039
3748	"GTF2H3"	"GTF2H3"	chr12	+	123659429	123659475	123659515	123659584	123652706	123652735	123659794	123659930
3749	"GTF2H3"	"GTF2H3"	chr12	+	123659429	123659475	123659515	123659584	123655770	123655824	123659794	123659930
3750	"LARP7"	"LARP7"	chr4	+	112637643	112637787	112644424	112644488	112637125	112637239	112644667	112644871
3751	"MEF2B"	"MEF2B"	chr19	-	19146554	19146648	19146741	19146875	19145567	19146384	19147035	19147183
3752	"GPAT4"	"GPAT4"	chr8	+	41612179	41612273	41612844	41612960	41611902	41611992	41614385	41614441
3753	"TOP3B"	"TOP3B"	chr22	-	21970209	21970406	21971876	21971951	21968618	21968775	21972611	21972718
3754	"LINC01122"	"LINC01122"	chr2	+	58461777	58461845	58656649	58656711	58428337	58428464	58850429	58850606
3755	"ATF7IP"	"ATF7IP"	chr12	+	14438129	14438267	14446987	14447053	14436105	14436251	14456560	14456634
3756	"ST5"	"ST5"	chr11	-	8698932	8698974	8702571	8702720	8697524	8697636	8707084	8707225
3757	"ST5"	"ST5"	chr11	-	8712550	8712735	8713997	8714042	8711121	8711231	8714609	8714706
3758	"ST5"	"ST5"	chr11	-	8750620	8750725	8811246	8811335	8726072	8726209	8831555	8831688
3759	"ST5"	"ST5"	chr11	-	8811246	8811335	8831555	8831688	8750620	8750725	8839309	8839350
3760	"ST5"	"ST5"	chr11	-	8831555	8831688	8839309	8839350	8811246	8811335	8870953	8871088
3761	"CLPP"	"CLPP"	chr19	+	6362445	6362542	6364451	6364639	6361803	6361940	6366257	6366363
3762	"VCAN"	"VCAN"	chr5	+	83519348	83522309	83537006	83542268	83512102	83512396	83545536	83545650
3763	"CELF1"	"CELF1"	chr11	-	47475335	47475521	47478876	47478940	47473087	47473231	47482694	47482856
3764	"CELF1"	"CELF1"	chr11	-	47475335	47475521	47478876	47478952	47473087	47473231	47482694	47482856
3765	"UBA7"	"UBA7"	chr3	-	49808975	49809159	49809389	49809464	49808385	49808468	49809541	49809725
3766	"FHL3"	"FHL3"	chr1	-	37997683	37997870	37997962	37998132	37996769	37997559	37998973	37999148
3767	"RP3-461F17.3"	"RP3-461F17.3"	chr12	+	6975089	6975148	6975228	6975378	6974551	6974693	6983001	6983206
3768	"RP3-461F17.3"	"RP3-461F17.3"	chr12	+	6975228	6975378	6983001	6983206	6975089	6975148	6987781	6987838
3769	"AP3D1"	"AP3D1"	chr19	-	2127151	2127201	2129089	2129163	2123829	2123879	2129317	2129457
3770	"AP3D1"	"AP3D1"	chr19	-	2132470	2132578	2137010	2137091	2130407	2130537	2137726	2137807
3771	"AP3D1"	"AP3D1"	chr19	-	2137010	2137091	2137726	2137807	2132470	2132578	2138618	2138714
