ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
22012	"COQ10A"	"COQ10A"	chr12	+	56269058	56269108	56267799	56267940	56269459	56269561
22013	"COQ10A"	"COQ10A"	chr12	+	56269058	56269251	56267681	56267940	56269459	56269561
22019	"ATP6V0B"	"ATP6V0B"	chr1	+	43975799	43975848	43975099	43975307	43976089	43976173
22023	"NKTR"	"NKTR"	chr3	+	42627199	42630575	42620015	42621516	42631170	42631316
22024	"NKTR"	"NKTR"	chr3	+	42630545	42630575	42619818	42621516	42631170	42631316
22027	"RALA"	"RALA"	chr7	+	39686630	39686781	39623482	39623825	39690381	39690570
22029	"RALA"	"RALA"	chr7	+	39686630	39686781	39623885	39624427	39696684	39696859
22031	"RALA"	"RALA"	chr7	+	39690381	39690590	39686630	39686781	39696684	39696859
22033	"TPPP"	"TPPP"	chr5	-	677749	678064	665969	666123	693277	693395
22035	"TCEA1"	"TCEA1"	chr8	-	53979024	53979171	53970391	53970463	53984362	53984517
22037	"TCEA1"	"TCEA1"	chr8	-	53999944	54000050	53993375	53993755	54010429	54010492
22038	"TCEA1"	"TCEA1"	chr8	-	53999944	54000050	53993375	53993755	54022062	54022448
22042	"TCEA1"	"TCEA1"	chr8	-	54010429	54010492	53993375	53993755	54022062	54022148
22043	"TCEA1"	"TCEA1"	chr8	-	54010429	54010492	53999624	54000050	54021525	54021586
22046	"TCEA1"	"TCEA1"	chr8	-	54021525	54021586	54010429	54010492	54022062	54022310
22056	"EFHD2"	"EFHD2"	chr1	+	15427149	15427284	15425870	15426018	15428592	15430343
22059	"KIAA1324"	"KIAA1324"	chr1	+	109173473	109173557	109172487	109172568	109188176	109188354
22066	"PDHA1"	"PDHA1"	chrX	+	19349311	19349371	19343892	19344094	19349936	19350098
22067	"PDHA1"	"PDHA1"	chrX	+	19349936	19350110	19343892	19344094	19351280	19351407
22068	"PDHA1"	"PDHA1"	chrX	+	19353081	19353173	19351259	19351407	19354490	19354570
22069	"PDHA1"	"PDHA1"	chrX	+	19353081	19353173	19351259	19351407	19355348	19355504
22070	"PDHA1"	"PDHA1"	chrX	+	19354490	19354583	19351259	19351407	19355348	19355445
22072	"PDHA1"	"PDHA1"	chrX	+	19355348	19355504	19351259	19351407	19355685	19355757
22073	"UBE2E1"	"UBE2E1"	chr3	+	23807236	23807421	23805902	23806088	23811459	23811510
22075	"UBE2E1"	"UBE2E1"	chr3	+	23887566	23887699	23811457	23811510	23890508	23890872
22077	"UBE2E1"	"UBE2E1"	chr3	+	23889111	23889259	23887566	23887699	23890508	23890872
22078	"NAT9"	"NAT9"	chr17	-	74771959	74771977	74771767	74771858	74772217	74772277
22079	"NAT9"	"NAT9"	chr17	-	74771959	74772039	74771388	74771858	74772217	74772277
22080	"NAT9"	"NAT9"	chr17	-	74771959	74772054	74770546	74771858	74772217	74772277
22083	"NAT9"	"NAT9"	chr17	-	74772895	74773039	74771959	74772277	74773575	74773685
22101	"ASAH2"	"ASAH2"	chr10	-	50235887	50236064	50234424	50234552	50243201	50243351
22110	"ERI3"	"ERI3"	chr1	-	44247938	44248038	44221069	44221640	44284834	44284907
22111	"ERI3"	"ERI3"	chr1	-	44247938	44248038	44221069	44221640	44308309	44308401
22113	"ERI3"	"ERI3"	chr1	-	44284834	44284907	44221069	44221640	44308309	44308401
22114	"ERI3"	"ERI3"	chr1	-	44284834	44284907	44247938	44248038	44308309	44308401
22115	"ERI3"	"ERI3"	chr1	-	44308309	44308401	44284829	44284907	44313168	44313228
22116	"ERI3"	"ERI3"	chr1	-	44308309	44308401	44284829	44284907	44319627	44319744
22117	"ERI3"	"ERI3"	chr1	-	44313168	44313228	44284829	44284907	44319627	44319744
22118	"ERI3"	"ERI3"	chr1	-	44313168	44313228	44308309	44308401	44319627	44319744
22119	"ERI3"	"ERI3"	chr1	-	44319627	44319744	44313168	44313228	44339044	44339316
22120	"ERI3"	"ERI3"	chr1	-	44319627	44319744	44313168	44313228	44354891	44355260
22121	"ERI3"	"ERI3"	chr1	-	44339044	44339316	44319627	44319744	44352849	44352925
22122	"ERI3"	"ERI3"	chr1	-	44339044	44339322	44313168	44313228	44354891	44355238
22123	"ERI3"	"ERI3"	chr1	-	44339044	44339322	44319627	44319744	44352849	44352925
22124	"ERI3"	"ERI3"	chr1	-	44339044	44339322	44319627	44319744	44354891	44355238
22125	"ERI3"	"ERI3"	chr1	-	44352849	44352925	44319627	44319744	44354891	44355208
22126	"ERI3"	"ERI3"	chr1	-	44352849	44352925	44339044	44339322	44354891	44355208
22128	"SLC8B1"	"SLC8B1"	chr12	-	113310233	113310355	113307690	113307844	113315334	113315476
22130	"SLC8B1"	"SLC8B1"	chr12	-	113332722	113332960	113321195	113321348	113334442	113334833
22131	"SLC8B1"	"SLC8B1"	chr12	-	113332748	113332960	113321195	113321348	113334442	113334613
22141	"UXT"	"UXT"	chrX	-	47657182	47657290	47652080	47652144	47657571	47657639
22143	"PILRB"	"PILRB"	chr7	+	100353209	100353270	100352563	100353123	100353894	100354012
22144	"PILRB"	"PILRB"	chr7	+	100353209	100353270	100352563	100353123	100355142	100355240
22146	"PILRB"	"PILRB"	chr7	+	100353372	100353483	100353209	100353270	100355142	100355240
22147	"PILRB"	"PILRB"	chr7	+	100353372	100354012	100353209	100353270	100355142	100355240
22150	"PILRB"	"PILRB"	chr7	+	100353894	100354012	100353372	100353483	100355142	100355240
22152	"PILRB"	"PILRB"	chr7	+	100356393	100356883	100355142	100355240	100358219	100358259
22153	"PILRB"	"PILRB"	chr7	+	100356749	100356883	100355142	100355240	100358219	100358366
22154	"PILRB"	"PILRB"	chr7	+	100356749	100356938	100355142	100355240	100358219	100358366
22155	"PILRB"	"PILRB"	chr7	+	100358219	100358366	100356393	100356883	100358898	100359014
22156	"PILRB"	"PILRB"	chr7	+	100358219	100358366	100356393	100356883	100358932	100359008
22159	"VIM-AS1"	"VIM-AS1"	chr10	-	17217601	17217675	17216166	17216274	17226855	17226898
22160	"PACS2"	"PACS2"	chr14	+	105348492	105348580	105314414	105315037	105352377	105352467
22162	"PACS2"	"PACS2"	chr14	+	105382476	105382581	105381913	105382046	105382806	105382913
22163	"PACS2"	"PACS2"	chr14	+	105382806	105382913	105381913	105382046	105383358	105383513
22165	"PACS2"	"PACS2"	chr14	+	105389960	105390003	105384878	105384987	105391206	105391249
22166	"PACS2"	"PACS2"	chr14	+	105391206	105391249	105389960	105390003	105391630	105391766
22168	"TSPAN6"	"TSPAN6"	chrX	-	100630758	100630866	100627108	100629986	100632484	100632568
22170	"TSPAN6"	"TSPAN6"	chrX	-	100633404	100633539	100632484	100632568	100633930	100634029
22173	"SNHG1"	"SNHG1"	chr11	-	62854017	62854064	62853800	62853833	62855132	62855236
22174	"SNHG1"	"SNHG1"	chr11	-	62854017	62854064	62853800	62853849	62854518	62854551
22175	"SNHG1"	"SNHG1"	chr11	-	62854518	62854551	62853800	62853833	62855132	62855216
22178	"SNHG1"	"SNHG1"	chr11	-	62855132	62855208	62854887	62854938	62855423	62855867
22179	"SNHG1"	"SNHG1"	chr11	-	62855132	62855216	62854441	62854938	62855423	62855460
22180	"SNHG1"	"SNHG1"	chr11	-	62855423	62855466	62855132	62855216	62855864	62855881
22183	"MARCH2"	"MARCH2"	chr19	+	8426608	8426804	8421788	8422016	8430657	8430867
22184	"MARCH2"	"MARCH2"	chr19	+	8426608	8426804	8421788	8422016	8438387	8439004
22185	"MARCH2"	"MARCH2"	chr19	+	8430657	8430867	8421788	8422016	8438387	8439011
22194	"COPS7A"	"COPS7A"	chr12	+	6724613	6724818	6723740	6724179	6728222	6728311
22196	"COPS7A"	"COPS7A"	chr12	+	6724613	6724818	6724078	6724250	6728222	6728311
22204	"DNAJC16"	"DNAJC16"	chr1	+	15562141	15562325	15559525	15559656	15563928	15564111
22207	"DGKZ"	"DGKZ"	chr11	+	46367651	46367747	46367290	46367399	46368001	46368007
22208	"DGKZ"	"DGKZ"	chr11	+	46367654	46367747	46367290	46367399	46368001	46368079
22212	"DGKZ"	"DGKZ"	chr11	+	46371312	46371384	46368001	46370009	46371486	46371603
22213	"DGKZ"	"DGKZ"	chr11	+	46372616	46372677	46372427	46372510	46372770	46372884
22214	"DGKZ"	"DGKZ"	chr11	+	46374156	46374235	46372960	46373101	46374398	46374454
22215	"DGKZ"	"DGKZ"	chr11	+	46377072	46377212	46376523	46376564	46378197	46378229
22216	"DGKZ"	"DGKZ"	chr11	+	46378456	46378500	46378197	46378229	46378990	46379111
22217	"DGKZ"	"DGKZ"	chr11	+	46378893	46379111	46378456	46378500	46379202	46379236
22218	"DGKZ"	"DGKZ"	chr11	+	46378990	46379111	46378456	46378500	46379202	46379236
22219	"DGKZ"	"DGKZ"	chr11	+	46379453	46379568	46379202	46379236	46379830	46380282
22220	"DGKZ"	"DGKZ"	chr11	+	46379468	46379568	46379202	46379236	46379830	46379947
22222	"OGG1"	"OGG1"	chr3	+	9751769	9751949	9750345	9750423	9754703	9754885
22232	"OGG1"	"OGG1"	chr3	+	9756470	9756621	9754703	9754885	9756766	9756816
22233	"OGG1"	"OGG1"	chr3	+	9756470	9756621	9754703	9754885	9765808	9766540
22234	"OGG1"	"OGG1"	chr3	+	9756470	9756621	9754703	9754885	9781512	9781600
22235	"OGG1"	"OGG1"	chr3	+	9756766	9756816	9754703	9754885	9765808	9766737
22236	"OGG1"	"OGG1"	chr3	+	9756766	9756816	9754703	9754885	9781512	9781600
22237	"OGG1"	"OGG1"	chr3	+	9756766	9756816	9756470	9756621	9765808	9766737
22238	"OGG1"	"OGG1"	chr3	+	9756766	9756816	9756470	9756621	9781512	9781600
22239	"OGG1"	"OGG1"	chr3	+	9759186	9759286	9756766	9756816	9765808	9766737
22240	"OGG1"	"OGG1"	chr3	+	9759233	9759286	9756766	9756816	9765808	9766540
22241	"OGG1"	"OGG1"	chr3	+	9781512	9781600	9751769	9751949	9787727	9788219
22247	"DOCK4"	"DOCK4"	chr7	-	111984305	111984390	111976537	111977283	111989014	111989163
22248	"SUSD6"	"SUSD6"	chr14	+	69703394	69703592	69658512	69658713	69704603	69704742
22253	"CHKB-CPT1B"	"CHKB-CPT1B"	chr22	-	50570292	50570406	50569575	50569668	50570890	50571043
22254	"CHKB-CPT1B"	"CHKB-CPT1B"	chr22	-	50576197	50576335	50576034	50576112	50576535	50576593
22255	"CHKB-CPT1B"	"CHKB-CPT1B"	chr22	-	50576535	50576637	50576197	50576335	50577323	50577463
22256	"CHKB-CPT1B"	"CHKB-CPT1B"	chr22	-	50576856	50577034	50576535	50576637	50577323	50577463
22258	"CHKB-CPT1B"	"CHKB-CPT1B"	chr22	-	50579973	50580082	50579726	50579830	50580189	50580416
22259	"CHKB-CPT1B"	"CHKB-CPT1B"	chr22	-	50580564	50580660	50580189	50580416	50581419	50581553
22260	"CHKB-CPT1B"	"CHKB-CPT1B"	chr22	-	50580564	50580660	50580189	50580416	50581748	50582965
22261	"CHKB-CPT1B"	"CHKB-CPT1B"	chr22	-	50581419	50581553	50580189	50580416	50581748	50582965
22262	"CHKB-CPT1B"	"CHKB-CPT1B"	chr22	-	50581419	50581553	50580564	50580660	50581748	50582965
22264	"TCEB3-AS1"	"TCEB3-AS1"	chr1	-	23772267	23772426	23772110	23772166	23778198	23778287
22271	"HMBS"	"HMBS"	chr11	+	119088254	119088308	119084884	119085157	119088634	119088707
22273	"HMBS"	"HMBS"	chr11	+	119089081	119089131	119088634	119088848	119089216	119089272
22278	"HMBS"	"HMBS"	chr11	+	119092403	119092523	119092124	119092163	119092757	119092811
22280	"GSTM3"	"GSTM3"	chr1	-	109740239	109740511	109739832	109739908	109740952	109741038
22282	"TMEM205"	"TMEM205"	chr19	-	11345251	11345415	11342775	11343120	11346126	11346210
22283	"TMEM205"	"TMEM205"	chr19	-	11345519	11345628	11342849	11343120	11346126	11346300
22288	"RP11-155G14.6"	"RP11-155G14.6"	chr7	+	128457200	128457299	128455936	128456023	128466562	128466685
22289	"RP11-155G14.6"	"RP11-155G14.6"	chr7	+	128466562	128466685	128455936	128456023	128468844	128469197
22314	"TCEB1"	"TCEB1"	chr8	-	73955910	73956054	73945118	73946820	73959764	73959818
22315	"TCEB1"	"TCEB1"	chr8	-	73959764	73959818	73955910	73956054	73964486	73964625
22316	"TCEB1"	"TCEB1"	chr8	-	73959764	73959818	73955910	73956054	73969559	73969673
22318	"TCEB1"	"TCEB1"	chr8	-	73959764	73959818	73955910	73956054	73972244	73972287
22320	"TCEB1"	"TCEB1"	chr8	-	73964486	73964625	73955910	73956054	73972244	73972287
22321	"TCEB1"	"TCEB1"	chr8	-	73964486	73964625	73959764	73959818	73970578	73970634
22322	"TCEB1"	"TCEB1"	chr8	-	73964486	73964625	73959764	73959818	73971869	73971908
22323	"TCEB1"	"TCEB1"	chr8	-	73964486	73964625	73959764	73959818	73972076	73972252
22324	"TCEB1"	"TCEB1"	chr8	-	73964486	73964625	73959764	73959818	73972244	73972287
22326	"TCEB1"	"TCEB1"	chr8	-	73969559	73969673	73955910	73956054	73972244	73972287
22327	"TCEB1"	"TCEB1"	chr8	-	73969559	73969673	73959764	73959818	73972041	73972186
22328	"TCEB1"	"TCEB1"	chr8	-	73969559	73969673	73959764	73959818	73972076	73972232
22329	"TCEB1"	"TCEB1"	chr8	-	73969559	73969673	73959764	73959818	73972244	73972287
22330	"TCEB1"	"TCEB1"	chr8	-	73970578	73970634	73959764	73959818	73971869	73971908
22331	"TCEB1"	"TCEB1"	chr8	-	73970578	73970634	73959764	73959818	73972244	73972287
22332	"TCEB1"	"TCEB1"	chr8	-	73970578	73970634	73964486	73964625	73971869	73971908
22333	"TCEB1"	"TCEB1"	chr8	-	73970578	73970634	73964486	73964625	73972244	73972287
22335	"NFASC"	"NFASC"	chr1	+	204920631	204920740	204828650	204828782	204944225	204944406
22336	"NFASC"	"NFASC"	chr1	+	204950556	204950574	204944225	204944406	204952010	204952116
22339	"NFASC"	"NFASC"	chr1	+	204977680	204977725	204976670	204976795	204978967	204979069
22343	"NFASC"	"NFASC"	chr1	+	204985909	204986114	204984026	204984142	204987417	204987540
22344	"NFASC"	"NFASC"	chr1	+	204991291	204991306	204988632	204988806	204997169	204997406
22345	"NFASC"	"NFASC"	chr1	+	204991291	204991306	204988632	204988806	205001169	205001286
22347	"NFASC"	"NFASC"	chr1	+	204997169	204997406	204988632	204988806	205001169	205001286
22354	"NFASC"	"NFASC"	chr1	+	205002595	205002748	205001169	205001286	205009556	205009688
22383	"STARD13-AS"	"STARD13-AS"	chr13	+	33279460	33279656	33278375	33278669	33281028	33281093
22388	"STARD13-AS"	"STARD13-AS"	chr13	+	33279532	33279656	33278495	33278669	33281028	33281100
22396	"M6PR"	"M6PR"	chr12	-	8943800	8943910	8943295	8943535	8945417	8945479
22399	"MPP5"	"MPP5"	chr14	+	67269700	67269783	67241108	67241533	67279017	67279537
22403	"INO80B"	"INO80B"	chr2	+	74455801	74455936	74455405	74455598	74456102	74456272
22404	"INO80B"	"INO80B"	chr2	+	74455817	74455950	74455491	74455598	74456102	74456272
22406	"C12orf73"	"C12orf73"	chr12	-	103953413	103953534	103950201	103951630	103954874	103954968
22415	"TTLL7"	"TTLL7"	chr1	-	83882962	83883136	83865027	83870082	83890320	83890481
22418	"TTLL7"	"TTLL7"	chr1	-	83902153	83902240	83890320	83890481	83904078	83904159
22424	"TTLL7"	"TTLL7"	chr1	-	83948627	83948695	83947123	83947282	83949864	83949986
22425	"TTLL7"	"TTLL7"	chr1	-	83949864	83949986	83948627	83948695	83951844	83951976
22426	"TTLL7"	"TTLL7"	chr1	-	83952186	83952387	83951844	83951976	83998930	83999092
22427	"PAX7"	"PAX7"	chr1	+	18634302	18634538	18631005	18631688	18635110	18635240
22428	"PAX7"	"PAX7"	chr1	+	18634302	18634538	18631005	18631688	18636236	18636371
22429	"PAX7"	"PAX7"	chr1	+	18635110	18635240	18631005	18631688	18636236	18636371
22430	"PAX7"	"PAX7"	chr1	+	18635110	18635240	18634302	18634538	18636236	18636371
22431	"PAX7"	"PAX7"	chr1	+	18735631	18735878	18703093	18703296	18744813	18748866
22436	"FAM179B"	"FAM179B"	chr14	+	45025782	45025872	45011886	45012075	45027298	45027474
22437	"FAM179B"	"FAM179B"	chr14	+	45025782	45025872	45011886	45012075	45028175	45028296
22438	"FAM179B"	"FAM179B"	chr14	+	45027298	45027474	45011886	45012075	45028175	45028296
22439	"FAM179B"	"FAM179B"	chr14	+	45027298	45027474	45025782	45025872	45028175	45028296
22440	"FAM179B"	"FAM179B"	chr14	+	45032222	45032376	45028175	45028329	45043685	45043791
22441	"FAM179B"	"FAM179B"	chr14	+	45043685	45043791	45032222	45032376	45044634	45044870
22442	"FAM179B"	"FAM179B"	chr14	+	45046544	45046703	45044634	45044870	45052435	45052562
22443	"FAM179B"	"FAM179B"	chr14	+	45068423	45068643	45066577	45066767	45071711	45071798
22448	"TUG1"	"TUG1"	chr22	+	30972047	30972172	30971479	30971610	30972923	30973601
22456	"ABI1"	"ABI1"	chr10	-	26759061	26759238	26751597	26751783	26763879	26763960
22461	"ABI1"	"ABI1"	chr10	-	26768851	26768992	26765217	26765318	26770244	26770345
22462	"ABI1"	"ABI1"	chr10	-	26771074	26771089	26770244	26770345	26777064	26777241
22463	"ABI1"	"ABI1"	chr10	-	26777064	26777241	26770244	26770345	26823137	26823305
22464	"ABI1"	"ABI1"	chr10	-	26823137	26823305	26777064	26777241	26860746	26860863
22466	"COPG2"	"COPG2"	chr7	-	130652868	130652948	130616989	130617065	130662966	130663038
22474	"ADD3"	"ADD3"	chr10	+	110122109	110122292	110119465	110119564	110124016	110124139
22476	"DNAJA2"	"DNAJA2"	chr16	-	46964610	46964807	46959274	46959419	46967512	46967646
22477	"DNAJA2"	"DNAJA2"	chr16	-	46964610	46964807	46959274	46959419	46968083	46968164
22478	"DNAJA2"	"DNAJA2"	chr16	-	46967512	46967646	46959274	46959419	46968083	46968164
22479	"DNAJA2"	"DNAJA2"	chr16	-	46967512	46967646	46964610	46964807	46968083	46968164
22480	"DNAJA2"	"DNAJA2"	chr16	-	46971895	46971955	46971348	46971572	46973494	46973664
22482	"B3GALNT2"	"B3GALNT2"	chr1	-	235458602	235458786	235455558	235455684	235470849	235470960
22483	"B3GALNT2"	"B3GALNT2"	chr1	-	235458602	235458786	235455558	235455684	235480053	235480149
22484	"B3GALNT2"	"B3GALNT2"	chr1	-	235465635	235465714	235455558	235455684	235470849	235470930
22485	"B3GALNT2"	"B3GALNT2"	chr1	-	235465635	235465714	235458602	235458786	235470849	235470930
22486	"B3GALNT2"	"B3GALNT2"	chr1	-	235470849	235470960	235455558	235455684	235480053	235480149
22487	"B3GALNT2"	"B3GALNT2"	chr1	-	235470849	235470960	235458602	235458786	235480053	235480149
22488	"B3GALNT2"	"B3GALNT2"	chr1	-	235484321	235484515	235478907	235480149	235489167	235489268
22490	"B3GALNT2"	"B3GALNT2"	chr1	-	235494680	235494828	235470849	235470960	235504140	235504254
22491	"B3GALNT2"	"B3GALNT2"	chr1	-	235496185	235496308	235494680	235494828	235504140	235504422
22492	"GALK1"	"GALK1"	chr17	-	75758209	75758372	75757893	75758127	75758448	75758599
22493	"GALK1"	"GALK1"	chr17	-	75762703	75762885	75758448	75758599	75763319	75763439
22494	"GALK1"	"GALK1"	chr17	-	75763013	75763149	75762703	75762885	75763319	75763439
22495	"GALK1"	"GALK1"	chr17	-	75763013	75763181	75762703	75762885	75763319	75763439
22496	"GALK1"	"GALK1"	chr17	-	75763319	75763439	75763013	75763149	75763896	75764005
22498	"C15orf52"	"C15orf52"	chr15	-	40335783	40335826	40331451	40335700	40336573	40336664
22500	"C15orf52"	"C15orf52"	chr15	-	40338534	40338660	40337723	40337893	40338747	40338903
22501	"C15orf52"	"C15orf52"	chr15	-	40338747	40338903	40338534	40338660	40339511	40339619
22502	"C15orf52"	"C15orf52"	chr15	-	40339511	40339619	40338747	40338903	40339904	40340015
22504	"SKIV2L2"	"SKIV2L2"	chr5	+	55340009	55340184	55324131	55324198	55341680	55341771
22505	"SKIV2L2"	"SKIV2L2"	chr5	+	55344521	55344620	55343330	55343455	55345093	55345196
22506	"SKIV2L2"	"SKIV2L2"	chr5	+	55350918	55351029	55349572	55349652	55353167	55353269
22507	"SKIV2L2"	"SKIV2L2"	chr5	+	55358572	55358698	55353167	55353269	55366724	55366875
22508	"SKIV2L2"	"SKIV2L2"	chr5	+	55400232	55400421	55397415	55397526	55405424	55405588
22509	"SKIV2L2"	"SKIV2L2"	chr5	+	55415969	55416132	55414181	55414238	55422877	55422982
22510	"TRRAP"	"TRRAP"	chr7	+	98881974	98882024	98881089	98881250	98890334	98890399
22511	"TRRAP"	"TRRAP"	chr7	+	98890334	98890445	98881974	98882024	98892423	98892528
22512	"TRRAP"	"TRRAP"	chr7	+	98942948	98943017	98937649	98937820	98948220	98948340
22515	"TRRAP"	"TRRAP"	chr7	+	98961260	98961474	98959343	98959490	98962301	98962427
22516	"TRRAP"	"TRRAP"	chr7	+	98970111	98970291	98967484	98967698	98971798	98971945
22518	"SAMM50"	"SAMM50"	chr22	+	43963069	43963226	43955441	43955598	43964451	43964553
22519	"SAMM50"	"SAMM50"	chr22	+	43963285	43963396	43955420	43955598	43964451	43964553
22520	"SAMM50"	"SAMM50"	chr22	+	43968730	43968818	43964451	43964553	43972235	43972342
22521	"SAMM50"	"SAMM50"	chr22	+	43973235	43973323	43972870	43973001	43976054	43976183
22523	"RNPS1"	"RNPS1"	chr16	-	2264175	2264331	2263095	2263287	2268054	2268071
22524	"RNPS1"	"RNPS1"	chr16	-	2264572	2264760	2264175	2264331	2267574	2267852
22525	"RNPS1"	"RNPS1"	chr16	-	2264572	2264760	2264175	2264331	2267662	2267848
22526	"RNPS1"	"RNPS1"	chr16	-	2264572	2264760	2264175	2264331	2267932	2268054
22532	"IMPAD1"	"IMPAD1"	chr8	-	56966190	56966352	56957932	56964064	56978049	56978145
22534	"UBAP2L"	"UBAP2L"	chr1	+	154225083	154225213	154220178	154220244	154227281	154227359
22535	"UBAP2L"	"UBAP2L"	chr1	+	154228614	154228725	154227281	154227359	154234590	154234738
22536	"UBAP2L"	"UBAP2L"	chr1	+	154234590	154234738	154228614	154228725	154235195	154235291
22537	"UBAP2L"	"UBAP2L"	chr1	+	154234590	154234759	154228614	154228725	154235195	154235291
22538	"UBAP2L"	"UBAP2L"	chr1	+	154234590	154234759	154228614	154228725	154236565	154236611
22539	"UBAP2L"	"UBAP2L"	chr1	+	154234590	154234792	154228614	154228725	154235195	154235291
22540	"UBAP2L"	"UBAP2L"	chr1	+	154235195	154235291	154228614	154228725	154236565	154236611
22541	"UBAP2L"	"UBAP2L"	chr1	+	154235195	154235291	154234590	154234759	154236565	154236611
22542	"UBAP2L"	"UBAP2L"	chr1	+	154237023	154237136	154236565	154236611	154241512	154241565
22543	"UBAP2L"	"UBAP2L"	chr1	+	154246203	154246375	154242929	154243302	154249238	154249437
22544	"UBAP2L"	"UBAP2L"	chr1	+	154249238	154249437	154242929	154243302	154251040	154251100
22545	"UBAP2L"	"UBAP2L"	chr1	+	154253899	154254089	154251480	154251653	154254835	154254890
22546	"UBAP2L"	"UBAP2L"	chr1	+	154255151	154255326	154254646	154254890	154255682	154255755
22547	"UBAP2L"	"UBAP2L"	chr1	+	154260891	154261109	154259735	154260029	154261591	154261697
22551	"ODF2L"	"ODF2L"	chr1	-	86355344	86355383	86354773	86354859	86356443	86356602
22552	"ODF2L"	"ODF2L"	chr1	-	86355344	86355388	86354773	86354859	86356443	86356544
22553	"ODF2L"	"ODF2L"	chr1	-	86355993	86356007	86355344	86355388	86356443	86356544
22554	"ODF2L"	"ODF2L"	chr1	-	86356443	86356602	86354773	86354859	86358786	86358891
22556	"ODF2L"	"ODF2L"	chr1	-	86371017	86371153	86360425	86360536	86372430	86372540
22560	"ODF2L"	"ODF2L"	chr1	-	86385457	86385590	86384675	86384801	86396032	86396253
22562	"ODF2L"	"ODF2L"	chr1	-	86386914	86387086	86384675	86384801	86396032	86396280
22567	"CLK4"	"CLK4"	chr5	-	178619837	178619896	178616881	178618778	178622392	178622459
22569	"CLK4"	"CLK4"	chr5	-	178619837	178620673	178618555	178618778	178622392	178622459
22579	"PCGF2"	"PCGF2"	chr17	-	38738748	38738861	38738540	38738595	38739067	38739118
22580	"PCGF2"	"PCGF2"	chr17	-	38738752	38738861	38738540	38738595	38739067	38739118
22582	"RPRD1A"	"RPRD1A"	chr18	-	36030990	36031097	36030807	36030905	36033707	36033837
22583	"RPRD1A"	"RPRD1A"	chr18	-	36033707	36033837	36030990	36031097	36040806	36040865
22584	"RPRD1A"	"RPRD1A"	chr18	-	36033707	36033837	36030990	36031097	36067253	36067556
22585	"RPRD1A"	"RPRD1A"	chr18	-	36040806	36040865	36030990	36031097	36067253	36067530
22586	"RPRD1A"	"RPRD1A"	chr18	-	36040806	36040865	36033707	36033837	36062977	36063075
22587	"RPRD1A"	"RPRD1A"	chr18	-	36040806	36040865	36033707	36033837	36067253	36067530
22588	"RPRD1A"	"RPRD1A"	chr18	-	36062977	36063075	36033751	36033837	36067253	36067576
22589	"RPRD1A"	"RPRD1A"	chr18	-	36062977	36063075	36040806	36040865	36067253	36067576
22593	"WDPCP"	"WDPCP"	chr2	-	63404047	63404657	63381905	63382094	63433744	63433930
22597	"WDPCP"	"WDPCP"	chr2	-	63650658	63650838	63492855	63492940	63711496	63711591
22599	"TNFRSF11A"	"TNFRSF11A"	chr18	+	62361679	62361793	62359954	62360049	62366707	62366760
22603	"TNFRSF11A"	"TNFRSF11A"	chr18	+	62368700	62369484	62366707	62366760	62384750	62391292
22621	"UBE3C"	"UBE3C"	chr7	+	157169047	157169122	157163809	157163863	157170303	157170450
22622	"UBE3C"	"UBE3C"	chr7	+	157183877	157184029	157182107	157182328	157186833	157187021
22623	"UBE3C"	"UBE3C"	chr7	+	157201720	157201807	157186833	157187021	157207397	157207555
22624	"UBE3C"	"UBE3C"	chr7	+	157220688	157220776	157216866	157216971	157223253	157223351
22625	"UBE3C"	"UBE3C"	chr7	+	157223253	157223351	157216866	157216971	157225406	157225539
22626	"UBE3C"	"UBE3C"	chr7	+	157225406	157225539	157220667	157223351	157231079	157231327
22627	"UBE3C"	"UBE3C"	chr7	+	157253953	157254142	157248367	157248580	157256913	157257044
22628	"UBE3C"	"UBE3C"	chr7	+	157254243	157254310	157253953	157254142	157256913	157257044
22630	"TUBE1"	"TUBE1"	chr6	-	112075936	112076112	112074709	112074850	112076321	112076509
22631	"TUBE1"	"TUBE1"	chr6	-	112075936	112076171	112074709	112074850	112076321	112076509
22632	"TUBE1"	"TUBE1"	chr6	-	112076321	112076509	112075936	112076112	112079632	112079754
22633	"TUBE1"	"TUBE1"	chr6	-	112084188	112084246	112081091	112081207	112085674	112085701
22635	"TUBE1"	"TUBE1"	chr6	-	112085654	112085743	112081091	112081203	112086555	112086608
22636	"TUBE1"	"TUBE1"	chr6	-	112086555	112086608	112081091	112081207	112087232	112087306
22637	"TUBE1"	"TUBE1"	chr6	-	112087232	112087306	112086555	112086608	112087409	112087466
22638	"RRP7A"	"RRP7A"	chr22	-	42515150	42515268	42514676	42514779	42516010	42516136
22639	"RRP7A"	"RRP7A"	chr22	-	42516010	42516136	42515150	42515268	42519713	42519794
22640	"RRP7A"	"RRP7A"	chr22	-	42518004	42518147	42516010	42516136	42519713	42519796
22648	"KIAA1211"	"KIAA1211"	chr4	+	56298213	56298349	56272320	56272492	56307534	56307565
22652	"CTD-3222D19.2"	"CTD-3222D19.2"	chr19	-	16597429	16597453	16578334	16578409	16627871	16628204
22657	"BCR"	"BCR"	chr22	+	23287158	23287278	23285032	23285201	23288096	23288172
