ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
1092	"LRRC75A-AS1"	"LRRC75A-AS1"	chr17	+	16439326	16439703	16439326	16439414	16439580	16439703	1092	614,316,587	1125,614,954	291,276,298	309,240,286	198	99	7.70090546887e-10	6.63404832099e-08	0.214,0.205,0.235	0.32,0.365,0.343	-0.125
1093	"LRRC75A-AS1"	"LRRC75A-AS1"	chr17	+	16439326	16439703	16439326	16439414	16439659	16439703	1093	1406,849,1387	388,222,399	686,542,631	220,153,179	198	99	0.492244806609	1.0	0.644,0.657,0.635	0.609,0.639,0.638	0.017
1094	"LRRC75A-AS1"	"LRRC75A-AS1"	chr17	+	16439326	16440253	16439326	16439414	16440110	16440253	1094	45,24,47	1,1,4	42,31,32	1,1,0	198	99	1	1.0	0.957,0.923,0.855	0.955,0.939,1.0	-0.053
1096	"LRRC75A-AS1"	"LRRC75A-AS1"	chr17	+	16439326	16440253	16439326	16439414	16440184	16440253	1096	43,31,59	1457,817,1484	43,27,28	832,674,870	198	99	0.393501815156	0.977067601499	0.015,0.019,0.019	0.025,0.02,0.016	-0.003
1097	"LRRC75A-AS1"	"LRRC75A-AS1"	chr17	+	16439326	16440253	16439326	16439703	16440184	16440253	1097	42,28,57	1206,738,1223	57,32,23	640,488,559	198	99	0.00203988242999	0.0215714513255	0.017,0.019,0.023	0.043,0.032,0.02	-0.012
1101	"COQ6"	"COQ6"	chr14	+	73958146	73959078	73958146	73958277	73958970	73959078	1101	21,2,9	13,10,16	14,7,9	15,17,9	198	99	0.94078316615	1.0	0.447,0.091,0.22	0.318,0.171,0.333	-0.021
1102	"COQ6"	"COQ6"	chr14	+	73959414	73961375	73959414	73959522	73961172	73961375	1102	9,3,5	10,11,19	4,0,1	16,16,17	198	99	0.00176169835762	0.0196287652969	0.31,0.12,0.116	0.111,0.0,0.029	0.135
1104	"KATNB1"	"KATNB1"	chr16	+	57755789	57756066	57755789	57755917	57755991	57756066	1104	6,1,5	125,67,91	5,1,6	50,41,32	172	99	0.0935369527022	0.377663191939	0.027,0.009,0.031	0.054,0.014,0.097	-0.033
1107	"TTC14"	"TTC14"	chr3	+	180608700	180610003	180608700	180608810	180609629	180610003	1107	20,14,25	15,12,20	3,7,8	15,1,21	198	99	0.271882391963	0.773802263024	0.4,0.368,0.385	0.091,0.778,0.16	0.041
1108	"TUBA1B"	"TUBA1B"	chr12	-	49129499	49131395	49129499	49129722	49131297	49131395	1108	13,6,11	2512,1360,2488	10,6,14	4969,3359,4403	198	99	1	1.0	0.003,0.002,0.002	0.001,0.001,0.002	0.001
1110	"WDR55"	"WDR55"	chr5	+	140668233	140668502	140668233	140668334	140668414	140668502	1110	29,4,18	113,64,99	18,9,8	71,62,76	178	99	0.659894771759	1.0	0.125,0.034,0.092	0.124,0.075,0.055	-0.001
1111	"WDR55"	"WDR55"	chr5	+	140668890	140669248	140668890	140668990	140669078	140669248	1111	4,3,7	44,26,71	9,6,6	34,8,40	186	99	0.0139807486077	0.0929943579706	0.046,0.058,0.05	0.123,0.285,0.074	-0.109
1112	"PPP1R35"	"PPP1R35"	chr7	-	100435630	100436064	100435630	100435767	100435847	100436064	1112	44,35,37	35,21,49	6,10,19	22,11,15	178	99	0.163961294286	0.552895808104	0.411,0.481,0.296	0.132,0.336,0.413	0.102
1115	"ZSWIM8"	"ZSWIM8"	chr10	+	73794146	73794639	73794146	73794330	73794540	73794639	1115	7,0,0	40,19,35	0,1,1	14,10,11	198	99	1	1.0	0.08,0.0,0.0	0.0,0.048,0.043	-0.004
1116	"ZSWIM8"	"ZSWIM8"	chr10	+	73794146	73794639	73794146	73794330	73794555	73794639	1116	10,2,7	19,12,26	1,3,1	20,5,1	198	99	0.122424716213	0.450890612789	0.208,0.077,0.119	0.024,0.231,0.333	-0.061
1117	"ZSWIM8"	"ZSWIM8"	chr10	+	73800639	73801195	73800639	73800759	73801016	73801195	1117	5,2,1	53,27,34	7,4,1	7,6,15	198	99	0.00158879673216	0.018043826553	0.045,0.036,0.014	0.333,0.25,0.032	-0.173
1118	"ZSWIM8"	"ZSWIM8"	chr10	+	73800639	73801195	73800639	73800759	73801084	73801195	1118	40,34,44	0,3,3	22,7,9	0,0,0	198	99	0.0188286863433	0.117231697379	1.0,0.85,0.88	1.0,1.0,1.0	-0.09
1119	"HNRNPLL"	"HNRNPLL"	chr2	-	38602437	38603036	38602437	38602600	38602856	38603036	1119	15,6,10	14,8,5	26,16,37	10,7,14	198	99	0.0291016936644	0.161108435772	0.349,0.273,0.5	0.565,0.533,0.569	-0.182
1120	"ARL16"	"ARL16"	chr17	-	81682033	81682675	81682033	81682149	81682442	81682675	1120	134,70,135	8,2,2	105,61,85	1,0,1	198	99	0.00221168031302	0.0226151957347	0.893,0.946,0.971	0.981,1.0,0.977	-0.049
1121	"ARL16"	"ARL16"	chr17	-	81682033	81682675	81682033	81682149	81682490	81682675	1121	144,68,140	15,8,15	108,62,80	15,5,12	198	99	0.596411764614	1.0	0.828,0.81,0.824	0.783,0.861,0.769	0.016
1122	"ARL16"	"ARL16"	chr17	-	81682033	81683126	81682033	81682149	81683012	81683126	1122	115,54,115	212,118,206	94,49,73	116,99,116	198	99	0.165539769716	0.554730993014	0.213,0.186,0.218	0.288,0.198,0.239	-0.036
1123	"ARL16"	"ARL16"	chr17	-	81682033	81683126	81682033	81682675	81683012	81683126	1123	94,50,101	71,39,55	89,52,61	20,34,30	198	99	0.0713916228762	0.313625885571	0.398,0.391,0.479	0.69,0.433,0.504	-0.12
1124	"ARL16"	"ARL16"	chr17	-	81682033	81683594	81682033	81682675	81683535	81683594	1124	99,50,101	0,1,0	89,53,60	0,2,0	198	99	1	1.0	1.0,0.962,1.0	1.0,0.93,1.0	0.011
1125	"ARL16"	"ARL16"	chr17	-	81682033	81683594	81682033	81683126	81683535	81683594	1125	20,4,15	175,123,202	6,8,13	159,87,111	198	99	0.883158259152	1.0	0.054,0.016,0.036	0.019,0.044,0.055	-0.004
1126	"ENOSF1"	"ENOSF1"	chr18	-	690548	691276	690548	690631	691203	691276	1126	24,6,12	5,3,7	7,9,14	2,4,2	198	99	0.465062641745	1.0	0.706,0.5,0.462	0.636,0.529,0.778	-0.092
1132	"ABCD4"	"ABCD4"	chr14	-	74292747	74293248	74292747	74292869	74293153	74293248	1132	5,7,4	26,23,29	3,5,8	11,13,7	198	99	0.0626010125437	0.286407741327	0.088,0.132,0.065	0.12,0.161,0.364	-0.12
1134	"ABCD4"	"ABCD4"	chr14	-	74296332	74298069	74296332	74296449	74297929	74298069	1134	2,1,1	29,7,24	0,0,2	14,7,13	198	99	0.332355552487	0.880928818762	0.033,0.067,0.02	0.0,0.0,0.071	0.016
1135	"CLK1"	"CLK1"	chr2	-	200856890	200857884	200856890	200856985	200857717	200857884	1135	3,6,12	21,30,36	10,1,1	27,21,17	198	99	0.362685678465	0.932997681237	0.067,0.091,0.143	0.156,0.023,0.029	0.031
1136	"CLK1"	"CLK1"	chr2	-	200859679	200861466	200859679	200859746	200861237	200861466	1136	55,26,41	39,16,47	14,19,11	21,23,26	198	99	0.0113142988245	0.0802451876469	0.414,0.448,0.304	0.25,0.292,0.175	0.15
1139	"PAF1"	"PAF1"	chr19	-	39389479	39389761	39389479	39389546	39389639	39389761	1139	4,1,3	299,163,336	4,0,3	169,115,170	191	99	1	1.0	0.007,0.003,0.005	0.012,0.0,0.009	-0.002
1140	"PAF1"	"PAF1"	chr19	-	39390068	39390289	39390068	39390161	39390259	39390289	1140	1,1,0	249,141,265	0,0,0	143,117,116	196	99	1	1.0	0.002,0.004,0.0	0.0,0.0,0.0	0.002
1142	"EXOSC2"	"EXOSC2"	chr9	+	130697581	130698251	130697581	130697627	130698161	130698251	1142	9,5,9	176,86,188	1,6,6	113,95,108	198	99	0.413313868983	1.0	0.025,0.028,0.023	0.004,0.031,0.027	0.005
1147	"SLC52A3"	"SLC52A3"	chr20	-	760079	761824	760079	761238	761700	761824	1147	6,7,16	18,10,13	13,9,9	0,1,1	198	99	6.10556938341e-10	5.39121776555e-08	0.143,0.259,0.381	1.0,0.818,0.818	-0.618
1148	"IGSF9"	"IGSF9"	chr1	-	159928157	159929393	159928157	159929018	159929350	159929393	1148	1,0,0	24,19,27	2,1,0	20,11,31	198	99	1	1.0	0.02,0.0,0.0	0.048,0.043,0.0	-0.024
1149	"IGSF9"	"IGSF9"	chr1	-	159929890	159930439	159929890	159929975	159930188	159930439	1149	0,0,0	18,15,21	2,0,0	17,12,20	198	99	1	1.0	0.0,0.0,0.0	0.056,0.0,0.0	-0.019
1161	"TPM1"	"TPM1"	chr15	+	63043705	63044152	63043705	63043831	63044026	63044152	1161	36,13,16	0,0,1	12,0,10	0,0,1	198	99	1	1.0	1.0,1.0,0.889	1.0,NA,0.833	0.047
1162	"TPM1"	"TPM1"	chr15	+	63061197	63062277	63061197	63061273	63062214	63062277	1162	50,9,19	1965,979,1502	16,7,20	1601,1323,1503	198	99	0.824162449665	1.0	0.013,0.005,0.006	0.005,0.003,0.007	0.003
1163	"PCBP4"	"PCBP4"	chr3	-	51959894	51960320	51959894	51960023	51960188	51960320	1163	4,1,0	39,12,31	1,1,1	42,22,26	198	99	0.565504089174	1.0	0.049,0.04,0.0	0.012,0.022,0.019	0.012
1164	"PCBP4"	"PCBP4"	chr3	-	51960525	51960898	51960525	51960637	51960865	51960898	1164	4,2,0	4,0,2	1,0,0	1,0,1	198	99	1	1.0	0.333,1.0,0.0	0.333,NA,0.0	0.278
1165	"PCBP4"	"PCBP4"	chr3	-	51960525	51960898	51960525	51960642	51960865	51960898	1165	4,1,0	22,21,27	1,0,0	39,28,28	198	99	0.664517640664	1.0	0.083,0.023,0.0	0.013,0.0,0.0	0.031
1166	"TP53"	"TP53"	chr17	-	7676381	7676622	7676381	7676403	7676520	7676622	1166	10,4,7	213,103,218	6,0,5	230,182,210	198	99	0.0761664471005	0.326480450436	0.023,0.019,0.016	0.013,0.0,0.012	0.011
1169	"TRABD"	"TRABD"	chr22	+	50197822	50198186	50197822	50197995	50198074	50198186	1169	43,20,46	140,90,140	28,20,36	145,67,161	177	99	0.154758088535	0.534316293945	0.147,0.111,0.155	0.097,0.143,0.111	0.021
1171	"STX18"	"STX18"	chr4	-	4418967	4420944	4418967	4420129	4420863	4420944	1171	2,0,2	64,30,78	0,3,0	49,21,34	198	99	1	1.0	0.015,0.0,0.013	0.0,0.067,0.0	-0.013
1172	"STX18"	"STX18"	chr4	-	4457190	4457500	4457190	4457257	4457422	4457500	1172	1,0,2	51,31,46	0,3,0	34,31,30	198	99	1	1.0	0.01,0.0,0.021	0.0,0.046,0.0	-0.005
1173	"PHB2"	"PHB2"	chr12	-	6967675	6968021	6967675	6967779	6967891	6968021	1173	38,23,28	802,488,945	29,15,15	874,517,677	198	99	0.0644790957708	0.292839464237	0.023,0.023,0.015	0.016,0.014,0.011	0.007
1174	"PHB2"	"PHB2"	chr12	-	6970195	6970645	6970195	6970280	6970416	6970645	1174	18,9,16	277,187,309	7,7,3	318,258,330	198	99	0.000164193839073	0.00295883999799	0.031,0.023,0.025	0.011,0.013,0.005	0.017
1175	"PRKAG1"	"PRKAG1"	chr12	-	49004506	49005018	49004506	49004633	49004963	49005018	1175	1,0,0	236,155,264	1,3,0	196,159,164	198	99	1	1.0	0.002,0.0,0.0	0.003,0.009,0.0	-0.003
1176	"PRKAG1"	"PRKAG1"	chr12	-	49005305	49005543	49005305	49005364	49005461	49005543	1176	3,1,4	90,73,109	3,2,1	57,59,69	195	99	0.864905155974	1.0	0.017,0.007,0.018	0.026,0.017,0.007	-0.003
1177	"PRKAG1"	"PRKAG1"	chr12	-	49005305	49005543	49005305	49005391	49005461	49005543	1177	3,1,4	2,0,1	3,1,0	1,0,0	168	99	1	1.0	0.469,1.0,0.702	0.639,1.0,NA	-0.096
1178	"SPATA20"	"SPATA20"	chr17	+	50548282	50548618	50548282	50548453	50548553	50548618	1178	1,0,2	41,24,45	0,0,0	24,19,17	198	99	1	1.0	0.012,0.0,0.022	0.0,0.0,0.0	0.011
1180	"SPATA20"	"SPATA20"	chr17	+	50549984	50550312	50549984	50550115	50550207	50550312	1180	8,5,3	31,17,30	2,0,2	21,4,16	190	99	0.0282960955932	0.157388676591	0.119,0.133,0.05	0.047,0.0,0.061	0.065
1182	"SPATA20"	"SPATA20"	chr17	+	50550707	50551190	50550707	50550917	50550997	50551190	1182	2,0,3	19,16,22	1,0,1	13,7,7	178	99	1	1.0	0.055,0.0,0.07	0.041,0.0,0.074	0.003
1184	"DSN1"	"DSN1"	chr20	-	36770872	36771473	36770872	36770977	36771424	36771473	1184	89,75,99	2,0,0	52,37,39	0,0,0	198	99	1	1.0	0.957,1.0,1.0	1.0,1.0,1.0	-0.014
1185	"DSN1"	"DSN1"	chr20	-	36770872	36771473	36770872	36771024	36771424	36771473	1185	78,59,77	1,3,6	43,39,45	0,2,2	198	99	0.183357167712	0.593056333662	0.975,0.908,0.865	1.0,0.907,0.918	-0.026
1186	"DSN1"	"DSN1"	chr20	-	36770872	36771473	36770872	36771193	36771424	36771473	1186	7,4,7	67,35,32	4,3,2	15,19,14	198	99	0.851572341149	1.0	0.05,0.054,0.099	0.118,0.073,0.067	-0.018
1187	"ZC3H18"	"ZC3H18"	chr16	+	88622196	88623344	88622196	88622388	88623218	88623344	1187	1,0,1	274,138,284	1,0,1	151,101,128	198	99	1	1.0	0.002,0.0,0.002	0.003,0.0,0.004	-0.001
1188	"PUS7L"	"PUS7L"	chr12	-	43754335	43755261	43754335	43754442	43755216	43755261	1188	78,45,57	0,0,0	44,30,74	1,0,0	198	99	1	1.0	1.0,1.0,1.0	0.957,1.0,1.0	0.014
1189	"HELLS"	"HELLS"	chr10	+	94592228	94592514	94592228	94592312	94592394	94592514	1189	1,0,0	35,29,44	0,0,0	24,24,26	180	99	1	1.0	0.015,0.0,0.0	0.0,0.0,0.0	0.005
1190	"FAM102A"	"FAM102A"	chr9	-	127940880	127944684	127940880	127943237	127944614	127944684	1190	0,0,0	64,42,80	1,0,1	60,34,41	198	99	1	1.0	0.0,0.0,0.0	0.008,0.0,0.012	-0.007
1191	"CDCA3"	"CDCA3"	chr12	-	6849322	6849858	6849322	6849413	6849564	6849858	1191	10,10,13	9,6,6	11,2,6	4,5,3	198	99	0.827937497579	1.0	0.357,0.455,0.52	0.579,0.167,0.5	0.029
1192	"CDCA3"	"CDCA3"	chr12	-	6849322	6849858	6849322	6849429	6849564	6849858	1192	10,7,5	93,44,98	4,0,2	124,89,87	198	99	0.000165902120642	0.00297444817313	0.051,0.074,0.025	0.016,0.0,0.011	0.041
1193	"CDCA3"	"CDCA3"	chr12	-	6850466	6851009	6850466	6850596	6850832	6851009	1193	7,6,13	118,90,128	4,2,5	110,92,81	198	99	0.0325159177713	0.174795778329	0.029,0.032,0.048	0.018,0.011,0.03	0.017
1195	"MPHOSPH8"	"MPHOSPH8"	chr13	+	19670839	19671289	19670839	19670964	19671205	19671289	1195	11,14,17	3,4,1	9,8,9	0,0,2	198	99	0.00221746979894	0.0226151957347	0.647,0.636,0.895	1.0,1.0,0.692	-0.171
1199	"SGK494"	"SGK494"	chr17	-	28611392	28611656	28611392	28611481	28611566	28611656	1199	9,11,4	1,0,2	4,3,9	2,0,0	183	99	0.662184314963	1.0	0.83,1.0,0.52	0.52,1.0,1.0	-0.057
1200	"RAB3IP"	"RAB3IP"	chr12	+	69812777	69813033	69812777	69812877	69812963	69813033	1200	2,2,0	58,44,60	1,0,0	27,31,26	184	99	1	1.0	0.018,0.024,0.0	0.02,0.0,0.0	0.007
1202	"MAGOHB"	"MAGOHB"	chr12	-	10607853	10609941	10607853	10607936	10609830	10609941	1202	3,1,0	34,19,50	0,0,0	54,54,34	198	99	0.810355500311	1.0	0.042,0.026,0.0	0.0,0.0,0.0	0.023
1203	"LPCAT4"	"LPCAT4"	chr15	-	34359588	34360209	34359588	34359745	34360110	34360209	1203	4,4,1	31,22,38	5,3,0	49,24,33	198	99	0.594240866016	1.0	0.061,0.083,0.013	0.049,0.059,0.0	0.016
1205	"TMEM175"	"TMEM175"	chr4	+	947708	948154	947708	947892	948115	948154	1205	3,5,3	14,8,18	6,0,1	12,7,7	198	99	0.67280677406	1.0	0.097,0.238,0.077	0.2,0.0,0.067	0.048
1206	"TMEM175"	"TMEM175"	chr4	+	948115	948615	948115	948154	948410	948615	1206	8,5,4	1,3,2	1,1,3	1,0,0	198	99	0.000706820833761	0.00956072759158	0.8,0.455,0.5	0.333,1.0,1.0	-0.193
1207	"TMEM175"	"TMEM175"	chr4	+	948115	948615	948115	948154	948510	948615	1207	13,4,7	0,0,0	4,3,2	1,0,1	198	99	1	1.0	1.0,1.0,1.0	0.667,1.0,0.5	0.278
1213	"ABCC3"	"ABCC3"	chr17	+	50677743	50678219	50677743	50677943	50678092	50678219	1213	13,9,5	12,6,37	3,2,2	27,5,13	198	99	0.0039656211705	0.0359142922416	0.351,0.429,0.063	0.053,0.167,0.071	0.184
1215	"CREB3"	"CREB3"	chr9	+	35732995	35733282	35732995	35733143	35733214	35733282	1215	4,2,7	184,80,151	1,0,0	84,99,128	169	99	0.377150065121	0.954380237538	0.013,0.014,0.026	0.007,0.0,0.0	0.015
1218	"RPL38"	"RPL38"	chr17	+	74203703	74203958	74203703	74203770	74203917	74203958	1218	139,105,149	8,5,10	92,75,134	11,9,13	198	99	0.0266442349946	0.150571900801	0.897,0.913,0.882	0.807,0.806,0.837	0.081
1219	"BID"	"BID"	chr22	-	17739348	17740176	17739348	17739488	17740081	17740176	1219	5,0,1	2,0,1	2,1,0	0,0,0	198	99	1	1.0	0.556,NA,0.333	1.0,1.0,NA	-0.555
1220	"DHRS1"	"DHRS1"	chr14	-	24291138	24291625	24291138	24291219	24291555	24291625	1220	14,8,15	20,7,23	4,4,5	19,25,21	198	99	0.000173843908426	0.00310002943995	0.259,0.364,0.246	0.095,0.074,0.106	0.198
1221	"DHRS1"	"DHRS1"	chr14	-	24292183	24292784	24292183	24292330	24292651	24292784	1221	10,4,11	40,11,34	10,9,2	51,39,32	198	99	0.114360609272	0.428533418285	0.111,0.154,0.139	0.089,0.103,0.03	0.061
1223	"TMEM33"	"TMEM33"	chr4	+	41935128	41935529	41935128	41935262	41935466	41935529	1223	350,172,302	41,36,43	229,169,226	19,31,41	198	99	0.889098556918	1.0	0.81,0.705,0.778	0.858,0.732,0.734	-0.01
1224	"TMEM33"	"TMEM33"	chr4	+	41935128	41935529	41935128	41935310	41935466	41935529	1224	289,140,242	17,6,8	191,142,175	13,10,14	198	99	0.0806490016906	0.33991918135	0.895,0.921,0.938	0.88,0.877,0.862	0.045
1225	"TBRG4"	"TBRG4"	chr7	-	45108826	45109287	45108826	45109083	45109222	45109287	1225	640,366,586	5,0,1	845,689,731	4,1,1	198	99	1	1.0	0.985,1.0,0.997	0.991,0.997,0.997	-0.001
1226	"TBC1D20"	"TBC1D20"	chr20	-	441587	442043	441587	441689	441856	442043	1226	4,2,4	104,42,86	1,1,0	39,40,58	198	99	0.393230254484	0.977067601499	0.019,0.023,0.023	0.013,0.012,0.0	0.013
1227	"EFTUD2"	"EFTUD2"	chr17	-	44853516	44854356	44853516	44853635	44854268	44854356	1227	5,3,5	122,64,120	1,1,4	101,92,123	198	99	0.18591319361	0.598582862197	0.02,0.023,0.02	0.005,0.005,0.016	0.012
1228	"EFTUD2"	"EFTUD2"	chr17	-	44859904	44860543	44859904	44860045	44860431	44860543	1228	7,0,2	270,193,280	3,0,1	252,172,207	198	99	1	1.0	0.013,0.0,0.004	0.006,0.0,0.002	0.003
1229	"NCK1"	"NCK1"	chr3	+	136945582	136946295	136945582	136945752	136946151	136946295	1229	267,163,253	125,62,117	116,106,158	19,12,8	198	99	2.40341080371e-12	3.14401739211e-10	0.516,0.568,0.52	0.753,0.815,0.908	-0.291
1230	"OBSL1"	"OBSL1"	chr2	-	219550728	219551798	219550728	219550842	219551528	219551798	1230	0,0,0	2,1,0	3,0,2	0,2,1	198	99	1	1.0	0.0,0.0,NA	1.0,0.0,0.5	-0.5
1235	"RPLP1"	"RPLP1"	chr15	+	69453646	69455287	69453646	69453721	69455169	69455287	1235	14,6,15	2140,1187,2124	19,8,20	1538,1352,1585	198	99	1	1.0	0.003,0.003,0.004	0.006,0.003,0.006	-0.002
1236	"F12"	"F12"	chr5	-	177403480	177404090	177403480	177403617	177403858	177404090	1236	11,6,8	2,1,2	29,15,32	7,1,2	198	99	0.534602196092	1.0	0.733,0.75,0.667	0.674,0.882,0.889	-0.098
1237	"F12"	"F12"	chr5	-	177403480	177404472	177403480	177404090	177404195	177404472	1237	2,0,0	0,0,2	1,0,2	6,7,7	198	99	1	1.0	1.0,NA,0.0	0.077,0.0,0.125	0.433
1238	"AMZ2"	"AMZ2"	chr17	+	68250187	68250967	68250187	68250470	68250793	68250967	1238	1,0,2	96,47,107	0,1,0	66,60,47	198	99	1	1.0	0.005,0.0,0.009	0.0,0.008,0.0	0.002
1239	"NICN1"	"NICN1"	chr3	-	49424948	49425438	49424948	49425053	49425366	49425438	1239	3,1,1	13,5,7	0,1,1	3,6,12	198	99	1	1.0	0.103,0.091,0.067	0.0,0.077,0.04	0.048
1243	"EGLN2"	"EGLN2"	chr19	+	40807137	40807551	40807137	40807274	40807483	40807551	1243	1,1,9	422,219,434	0,0,1	66,63,66	198	99	1	1.0	0.001,0.002,0.01	0.0,0.0,0.008	0.002
1245	"LZTR1"	"LZTR1"	chr22	+	20995962	20996801	20995962	20996112	20996695	20996801	1245	15,6,4	53,31,61	7,9,1	30,25,31	198	99	0.920747671367	1.0	0.124,0.088,0.032	0.104,0.153,0.016	-0.01
1246	"LZTR1"	"LZTR1"	chr22	+	20996695	20996966	20996695	20996801	20996885	20996966	1246	9,12,16	63,42,57	8,4,0	65,22,31	182	99	0.00715002222551	0.0573951784102	0.072,0.135,0.132	0.063,0.09,0.0	0.062
1247	"CNKSR1"	"CNKSR1"	chr1	+	26188233	26188503	26188233	26188307	26188441	26188503	1247	2,2,3	40,25,50	1,0,0	34,15,15	198	99	0.421096800377	1.0	0.024,0.038,0.029	0.014,0.0,0.0	0.026
1250	"DPP9"	"DPP9"	chr19	-	4684662	4685771	4684662	4684809	4685625	4685771	1250	4,4,2	60,36,38	3,1,1	52,32,48	198	99	0.114534413041	0.428533418285	0.032,0.053,0.026	0.028,0.015,0.01	0.019
1251	"PWP2"	"PWP2"	chr21	+	44120951	44122357	44120951	44121102	44122176	44122357	1251	1,0,0	498,262,381	0,0,0	115,228,95	198	99	1	1.0	0.001,0.0,0.0	0.0,0.0,0.0	0.0
1253	"KAT8"	"KAT8"	chr16	+	31130455	31130900	31130455	31130606	31130745	31130900	1253	3,6,4	32,27,33	4,5,1	31,19,40	198	99	0.535809552869	1.0	0.045,0.1,0.057	0.061,0.116,0.012	0.004
1254	"KAT8"	"KAT8"	chr16	+	31130455	31131393	31130455	31130606	31131194	31131393	1254	6,5,15	1,0,0	7,7,3	0,0,0	198	99	1	1.0	0.75,1.0,1.0	1.0,1.0,1.0	-0.083
1255	"ZKSCAN1"	"ZKSCAN1"	chr7	+	100023418	100023932	100023418	100023461	100023551	100023932	1255	130,50,99	0,1,0	36,32,34	0,0,0	188	99	1	1.0	1.0,0.963,1.0	1.0,1.0,1.0	-0.012
1262	"RP11-864I4.1"	"RP11-864I4.1"	chr11	-	62572583	62574908	62572583	62572742	62574676	62574908	1262	30,11,18	6,2,7	33,30,37	10,0,0	198	99	0.018781001811	0.117198760418	0.714,0.733,0.563	0.623,1.0,1.0	-0.204
1263	"CEP131"	"CEP131"	chr17	-	81189596	81189975	81189596	81189843	81189914	81189975	1263	0,1,0	50,25,49	0,1,0	32,13,20	169	99	1	1.0	0.0,0.023,0.0	0.0,0.043,0.0	-0.007
1264	"PLEKHJ1"	"PLEKHJ1"	chr19	-	2235761	2235990	2235761	2235828	2235922	2235990	1264	0,1,13	194,88,177	1,1,5	105,79,83	192	99	0.536814400173	1.0	0.0,0.006,0.036	0.005,0.006,0.03	0.0
1266	"ILK"	"ILK"	chr11	+	6608693	6608967	6608693	6608790	6608883	6608967	1266	12,9,3	234,129,235	14,3,6	225,151,178	191	99	0.858165270867	1.0	0.026,0.035,0.007	0.031,0.01,0.017	0.003
1267	"ILK"	"ILK"	chr11	+	6608693	6609156	6608693	6608967	6609070	6609156	1267	7,7,5	105,48,105	2,6,3	115,82,92	198	99	0.066025990102	0.296696942799	0.032,0.068,0.023	0.009,0.035,0.016	0.021
1268	"ILK"	"ILK"	chr11	+	6608883	6609408	6608883	6608967	6609298	6609408	1268	9,7,5	4,1,1	3,7,1	0,0,0	198	99	7.38467217398e-05	0.00158076740112	0.529,0.778,0.714	1.0,1.0,1.0	-0.326
1269	"WDR6"	"WDR6"	chr3	+	49011634	49014293	49011634	49014116	49014209	49014293	1269	79,36,70	28,14,14	12,11,8	40,28,42	191	99	0	0.0	0.594,0.571,0.722	0.135,0.169,0.09	0.498
1270	"RNF126"	"RNF126"	chr19	-	648881	649748	648881	648975	649678	649748	1270	52,33,60	208,141,243	5,0,8	136,98,116	198	99	9.21485110439e-15	1.54985019527e-12	0.111,0.105,0.11	0.018,0.0,0.033	0.092
1285	"CIRBP"	"CIRBP"	chr19	+	1270927	1271467	1270927	1271036	1271139	1271467	1285	30,9,19	518,290,446	9,7,11	307,220,296	198	99	0.129441628699	0.467472221436	0.028,0.015,0.021	0.014,0.016,0.018	0.005
1286	"CIRBP"	"CIRBP"	chr19	+	1271139	1271365	1271139	1271246	1271328	1271365	1286	39,22,42	225,147,206	6,6,21	143,135,149	180	99	5.32624562005e-05	0.00122956206079	0.087,0.076,0.101	0.023,0.024,0.072	0.048
1287	"CIRBP"	"CIRBP"	chr19	+	1270927	1271467	1270927	1271036	1271328	1271467	1287	35,21,35	7,1,6	10,5,12	0,0,0	198	99	2.07091867899e-06	7.95052692847e-05	0.714,0.913,0.745	1.0,1.0,1.0	-0.209
1289	"CIRBP"	"CIRBP"	chr19	+	1271139	1271632	1271139	1271467	1271550	1271632	1289	44,12,37	19,11,13	9,4,12	9,12,12	181	99	0.00799469701491	0.0621966296402	0.559,0.374,0.609	0.354,0.154,0.354	0.227
1290	"CIRBP"	"CIRBP"	chr19	+	1271980	1273172	1271980	1272051	1272426	1273172	1290	42,18,52	88,65,64	6,9,6	63,44,59	198	99	1.93481398458e-07	1.03541863538e-05	0.193,0.122,0.289	0.045,0.093,0.048	0.139
1291	"CIRBP"	"CIRBP"	chr19	+	1271980	1274440	1271980	1272051	1274306	1274440	1291	24,17,40	18,17,26	7,12,2	8,7,14	198	99	0.102144817333	0.398206947925	0.4,0.333,0.435	0.304,0.462,0.067	0.112
1292	"CIRBP"	"CIRBP"	chr19	+	1274306	1274810	1274306	1274440	1274648	1274810	1292	29,17,22	12,7,12	4,3,14	13,10,6	198	99	0.00894447006584	0.0683806672566	0.547,0.548,0.478	0.133,0.13,0.538	0.257
1297	"CASKIN2"	"CASKIN2"	chr17	-	75503388	75503760	75503388	75503527	75503658	75503760	1297	17,6,13	120,54,80	5,2,2	68,36,39	198	99	0.00761911406163	0.0600672870938	0.066,0.053,0.075	0.035,0.027,0.025	0.036
1298	"TCF25"	"TCF25"	chr16	+	89904117	89905096	89904117	89904205	89904937	89905096	1298	13,13,30	371,240,393	9,6,22	236,159,182	198	99	0.686113906032	1.0	0.017,0.026,0.037	0.019,0.019,0.057	-0.005
